form	lemma	POS	morph
ག་	ག་	NOUN
རང་རང་	རང་རང་	NO_POS
གི་	གི་	PART
སྔགས་	སྔགས་	NOUN
ཀྱིས་	གིས་	PART
གོང་	གོང་	NOUN
ལྟ་	ལྟ་	OTHER
བསྐྱེད་	བསྐྱེད་	VERB
དོ་	གོ་	PART
། །		PUNCT
དེ་དག་	དེ་དག་	OTHER
བསྒོམས་པ་	བསྒོམས་པ་	VERB
ས་	གིས་	PART
སྐྱོ་	སྐྱོ་	VERB
ན་	ན་	ADP
།		PUNCT
ལྷ་	ལྷ་	NOUN
ལ་	ལ་	ADP
དམིགས་	དམིགས་	VERB
ལ་	ལ་	ADP
བཟླས་པ་	བཟླས་པ་	VERB
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
ལྡང་བ་	ལྡང་བ་	VERB
ན་	ན་	ADP
ཡི་གེ་	ཡི་གེ་	NOUN
བརྒྱ་པ་	བརྒྱ་པ་	NUM
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
༑ ༑		PUNCT
ཨི་	ཨི་	NO_POS
ཐི་	ཐི་	NO_POS
།། །། ༈		PUNCT
རྟོག་པ་	རྟོག་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
གསུངས་པ་	གསུངས་པ་	VERB
འི་	གི་	PART
ཆོ་ག་	ཆོ་ག་	NOUN
འི་	གི་	PART
འོད་ཟེར་	འོད་ཟེར་	NOUN
ཅན་	ཅན་	PART
གྱི་	གི་	PART
སྒྲུབ་ཐབས་	སྒྲུབ་ཐབས་	NOUN
ལ་	ལ་	ADP
།		PUNCT
སྒྲུབ་པ་པོ་	སྒྲུབ་པ་པོ་	VERB
འགྲེ་	འགྲེ་	NO_POS
།		PUNCT
སྙིང་ག་	སྙིང་ག་	NOUN
ར་	ལ་	PART
པད་	པད་	NO_POS
ཟླ་	ཟླ་	NOUN
ལ་	ལ་	ADP
མཱྃ་		NON_WORD
དཀར་པོ་	དཀར་པོ་	ADJ
དེ་	དེ་	DET
འི་	གི་	PART
འོད་	འོད་	NOUN
ཀྱིས་	གིས་	PART
རྟེན་	རྟེན་	NOUN
སྤྱན་	སྤྱན་	NOUN
དྲངས་	དྲངས་	NO_POS
ལ་	ལ་	ADP
ཚོགས་	ཚོགས་	NOUN
གཉིས་	གཉིས་	NUM
བསག་པ་	བསག་པ་	NO_POS
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
སྟོང་པ་	སྟོང་པ་	VERB
འི་	གི་	PART
ངང་	ངང་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
པད་	པད་	NO_POS
ཟླ་	ཟླ་	NOUN
འི་	གི་	PART
སྟེང་	སྟེང་	NOUN
དུ་	ལ་	PART
མཱྃ་		NON_WORD
།		PUNCT
དེ་ལས་	དེ་ལས་	NO_POS
འོད་	འོད་	NOUN
སྤྲོས་	སྤྲོས་	VERB
བསྡུས་པ་	བསྡུས་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
བསྐྱེད་	བསྐྱེད་	VERB
དེ་	དེ་	DET
།		PUNCT
ཞལ་	ཞལ་	NOUN
དབུས་མ་	དབུས་མ་	ADJ
དཀར་མོ་	དཀར་མོ་	ADJ
དབུ་	དབུ་	NOUN
ལ་	ལ་	ADP
རཏྣའི་		NON_WORD
དབུ་རྒྱན་	དབུ་རྒྱན་	NOUN
རྩེ་	རྩེ་	NOUN
གསུམ་	གསུམ་	NUM
ཡོད་པ་	ཡོད་པ་	VERB
།		PUNCT
གཞལ་ཡས་	གཞལ་ཡས་	ADJ
ཁང་	ཁང་	NOUN
མཆོད་རྟེན་	མཆོད་རྟེན་	NOUN
གྱི་	གི་	PART
བུམ་པ་	བུམ་པ་	NOUN
གདན་	གདན་	NOUN
ཕག་	ཕག་	NOUN
གིས་	གིས་	PART
འདྲེན་པ་	འདྲེན་པ་	VERB
འི་	གི་	PART
ཤིང་རྟ་	ཤིང་རྟ་	NOUN
འི་	གི་	PART
སྟེང་	སྟེང་	NOUN
ན་	ན་	ADP
བདུད་	བདུད་	NOUN
བཞི་	བཞི་	NUM
འི་	གི་	PART
ཁ་དོག་	ཁ་དོག་	NOUN
དང་	དང་	NO_POS
རྟགས་	རྟགས་	NOUN
ཀྱི་	གི་	PART
བདུད་	བདུད་	NOUN
ཤེས་པ་	ཤེས་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
འཁོར་གསུམ་	འཁོར་གསུམ་	NO_POS
ཡང་	ཀྱང་	PART
གཙོ་བོ་	གཙོ་བོ་	ADJ
དང་	དང་	NO_POS
དུས་མཉམ་	དུས་མཉམ་	ADV
དུ་	ལ་	PART
རྫོགས་པ་	རྫོགས་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དབུ་	དབུ་	NOUN
ན་	ན་	ADP
གནས་པ་	གནས་པ་	VERB
ནི་	ནི་	NO_POS
མདུན་	མདུན་	NOUN
ན་	ན་	ADP
ཡོད་པ་	ཡོད་པ་	VERB
ར་	ལ་	PART
རོ་	རོ་	NOUN
། །		PUNCT
རཏྣའི་		NON_WORD
རྒྱན་	རྒྱན་	NOUN
ཅན་	ཅན་	PART
གཡས་གཡོན་	གཡས་གཡོན་	NOUN
གྱི་	གི་	PART
ཕྱག་	ཕྱག་	NOUN
བཞི་	བཞི་	NUM
ན་	ན་	ADP
གཡའ་	གཡའ་	NOUN
དང་པོ་	དང་པོ་	ADJ
མདའ་	མདའ་	NOUN
།		PUNCT
གཞན་	གཞན་	DET
གཞུ་	གཞུ་	NOUN
འོ་	གོ་	PART
། །		PUNCT
འོག་མ་	འོག་མ་	ADJ
གཉིས་	གཉིས་	NUM
གཡའ་	གཡའ་	NOUN
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
།		PUNCT
གཡོན་	གཡོན་	NOUN
མྱ་ངན་མེད་པ་	མྱ་ངན་མེད་པ་	PROPN
འི་	གི་	PART
ཤིང་	ཅིང་	PART
གི་	གི་	PART
ཡལ་ག་	ཡལ་ག་	NOUN
འོ་	གོ་	PART
། །		PUNCT
གདན་	གདན་	NOUN
གྱི་	གི་	PART
འོག་	འོག་	NOUN
ན་	ན་	ADP
གཟའ་	གཟའ་	NOUN
དགུ་	དགུ་	NUM
དང་	དང་	NO_POS
ཆུ་སྲིན་	ཆུ་སྲིན་	NOUN
དང་	དང་	NO_POS
ནད་	ནད་	NOUN
བཞི་	བཞི་	NUM
བརྒྱ་རྩ་	བརྒྱ་རྩ་	OTHER
བཞི་	བཞི་	NUM
ཡང་	ཀྱང་	PART
མི་	མི་	PART
འི་	གི་	PART
གཟུགས་	གཟུགས་	NOUN
སུ་	སུ་	ADP
འོག་	འོག་	NOUN
ཏུ་	ལ་	PART
བཏིང་བ་	བཏིང་བ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དབང་	དབང་	NOUN
བསྐུར་	བསྐུར་	NO_POS
དང་	དང་	NO_POS
ཙཀྲ་	ཙཀྲ་	NO_POS
ལྟ་བུ་	ལྟ་བུ་	NOUN
བཟླས་པ་	བཟླས་པ་	VERB
གཞན་	གཞན་	DET
དང་	དང་	NO_POS
འདྲ་བ་	འདྲ་བ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
༑༑		PUNCT
དེ་དག་	དེ་དག་	OTHER
མཐའ་	མཐའ་	NOUN
གསུམ་	གསུམ་	NUM
གྱི་	གི་	PART
ཞེས་་	ཞེས་པ་	PART
འཁོར་གསུམ་	འཁོར་གསུམ་	NO_POS
དག་པ་	དག་པ་	VERB
ས་	གིས་	PART
ཟིན་པ་	ཟིན་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
རྣལ་འབྱོར་པ་	རྣལ་འབྱོར་པ་	NOUN
ས་	གིས་	PART
ཟ་	ཟ་	NOUN
ཀྱི་	གི་	PART
སྟེང་	སྟེང་	NOUN
དུ་	ལ་	PART
མཱྃ་		NON_WORD
བསམ་	བསམ་	NOUN
།		PUNCT
ཡི་གེ་	ཡི་གེ་	NOUN
གསུམ་	གསུམ་	NUM
གྱིས་	གིས་	PART
བྱིན་	བྱིན་	VERB
གྱིས་	གིས་	PART
བརླབས་	བརླབས་	NO_POS
ལ་	ལ་	ADP
ལོངས་སྤྱོད་	ལོངས་སྤྱོད་	NOUN
དོ་	གོ་	PART
།། །། ༈		PUNCT
མྱ་ངན་མེད་པ་	མྱ་ངན་མེད་པ་	PROPN
འི་	གི་	PART
ཤིང་	ཅིང་	PART
གི་	གི་	PART
འོད་ཟེར་	འོད་ཟེར་	NOUN
ཅན་	ཅན་	PART
ནི་	ནི་	NO_POS
།		PUNCT
སྒྲུབ་པ་པོ་	སྒྲུབ་པ་པོ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འགྲེ་	འགྲེ་	NO_POS
།		PUNCT
སྙིང་ག་	སྙིང་ག་	NOUN
འི་	གི་	PART
ས་བོན་	ས་བོན་	NOUN
གྱི་	གི་	PART
འོད་	འོད་	NOUN
ཀྱིས་	གིས་	PART
རྟེན་	རྟེན་	NOUN
སྤྱན་	སྤྱན་	NOUN
དྲངས་	དྲངས་	NO_POS
ལ་	ལ་	ADP
ཚོགས་	ཚོགས་	NOUN
གཉིས་	གཉིས་	NUM
བསག་	བསག་	NO_POS
གོ་	གོ་	VERB
།		PUNCT
སྟོང་པ་	སྟོང་པ་	VERB
འི་	གི་	PART
ངང་	ངང་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
པད་	པད་	NO_POS
ཟླ་	ཟླ་	NOUN
འི་	གི་	PART
སྟེང་	སྟེང་	NOUN
དུ་	ལ་	PART
མཱྃ་		NON_WORD
སེར་པོ་	སེར་པོ་	ADJ
གྱུར་པ་	གྱུར་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
མྱ་ངན་མེད་	མྱ་ངན་མེད་	PROPN
ཀྱི་	གི་	PART
ཡལ་ག་	ཡལ་ག་	NOUN
མཱྃ་		NON_WORD
གྱིས་	གིས་	PART
མཚན་པ་	མཚན་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་ལས་	དེ་ལས་	NO_POS
འོད་	འོད་	NOUN
སྤྲོས་	སྤྲོས་	VERB
བསྡུས་པ་	བསྡུས་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
བཅོམ་ལྡན་འདས་	བཅོམ་ལྡན་འདས་	NOUN
མ་	མ་	PART
བསྐྱེད་	བསྐྱེད་	VERB
དོ་	གོ་	PART
། །		PUNCT
རིགས་	རིགས་	NOUN
བདག་	བདག་	PRON
རང་ཆས་	རང་ཆས་	NO_POS
སུ་	སུ་	ADP
འོ་	གོ་	PART
། །		PUNCT
ཕག་	ཕག་	NOUN
སྟེང་	སྟེང་	NOUN
ན་	ན་	ADP
བཞེངས་	བཞེངས་	NO_POS
ན་	ནས་	PART
བགྱིང་		NON_WORD
བག་	བག་	NOUN
ཏུ་	ལ་	PART
བཞུགས་པ་	བཞུགས་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
ཐུགས་ཀ་	ཐུགས་ཀ་	NOUN
འི་	གི་	PART
མཱྃ་		NON_WORD
ལ་	ལ་	ADP
ས་	གིས་	PART
ཕག་པ་	ཕག་པ་	OTHER
འི་	གི་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
ཅན་	ཅན་	PART
གྱི་	གི་	PART
འོད་འཕྲོ་	འོད་འཕྲོ་	NO_POS
ས་	གིས་	PART
ཏེ་	སྟེ་	PART
གདུག་པ་	གདུག་པ་	ADJ
ཅན་	ཅན་	PART
གྱི་	གི་	PART
སེམས་ཅན་	སེམས་ཅན་	NOUN
བརླག་པ་	བརླག་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
ན་	ནས་	PART
།		PUNCT
དེ་ལས་	དེ་ལས་	NO_POS
གཞན་པ་	གཞན་པ་	DET
འི་	གི་	PART
སེམས་ཅན་	སེམས་ཅན་	NOUN
གྱི་	གི་	PART
དོན་	དོན་	NOUN
བྱ་	བྱ་	VERB
ཏེ་	སྟེ་	PART
ཚུ་		
འདུ་	འདུ་	VERB
ན་	ནས་	PART
ཕག་པ་	ཕག་པ་	OTHER
འི་	གི་	PART
གཟུགས་	གཟུགས་	NOUN
གཉིས་པ་	གཉིས་པ་	NUM
ས་	གིས་	PART
བསྐོར་	བསྐོར་	VERB
ན་	ནས་	PART
ཡོད་པ་	ཡོད་པ་	VERB
ས་	གིས་	PART
སོ་	སོ་	PART
། །		PUNCT
བཟླས་པ་	བཟླས་པ་	VERB
གཞན་	གཞན་	DET
དང་	དང་	NO_POS
འདྲ་	འདྲ་	VERB
འོ་	གོ་	PART
། །		PUNCT
ལྡང་བ་	ལྡང་བ་	VERB
ན་	ན་	ADP
ཡི་གེ་	ཡི་གེ་	NOUN
བརྒྱ་པ་	བརྒྱ་པ་	NUM
བརྗོད་པ་	བརྗོད་པ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
ཨི་	ཨི་	NO_POS
ཐྀ་		NON_WORD
།། །། ༈		PUNCT
ཨཽ་		NON_WORD
ཌྱན་		NON_WORD
གྱི་	གི་	PART
འོད་ཟེར་	འོད་ཟེར་	NOUN
ཅན་	ཅན་	PART
གྱི་	གི་	PART
སྒྲུབ་པ་པོ་	སྒྲུབ་པ་པོ་	VERB
འགྲེ་	འགྲེ་	NO_POS
།		PUNCT
སྙིང་ག་	སྙིང་ག་	NOUN
ར་	ལ་	PART
པད་	པད་	NO_POS
ཉི་	ཉི་	NUM
འི་	གི་	PART
སྟེང་	སྟེང་	NOUN
དུ་	ལ་	PART
མཱྃ་		NON_WORD
དེ་	དེ་	DET
འི་	གི་	PART
འོད་	འོད་	NOUN
ཀྱིས་	གིས་	PART
རྟེན་	རྟེན་	NOUN
སྤྱན་	སྤྱན་	NOUN
དྲངས་	དྲངས་	NO_POS
ཏེ་	སྟེ་	PART
ཚོགས་	ཚོགས་	NOUN
གཉིས་	གཉིས་	NUM
བསག་	བསག་	NO_POS
གོ་	གོ་	VERB
།		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
སྟོང་པ་	སྟོང་པ་	VERB
འི་	གི་	PART
ངང་	ངང་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
པད་	པད་	NO_POS
ཉི་	ཉི་	NUM
འི་	གི་	PART
སྟེང་	སྟེང་	NOUN
དུ་	ལ་	PART
མཱྃ་		NON_WORD
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
འོད་	འོད་	NOUN
ཀྱིས་	གིས་	PART
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
སྤྱན་	སྤྱན་	NOUN
དྲངས་	དྲངས་	NO_POS
ཐིམ་	ཐིམ་	NO_POS
༑		PUNCT
གྱུར་པ་	གྱུར་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
བཅོམ་ལྡན་འདས་	བཅོམ་ལྡན་འདས་	NOUN
མ་	མ་	PART
སྟེ་	སྟེ་	PART
།		PUNCT
ཕྱག་མཚན་	ཕྱག་མཚན་	NOUN
ཁ་	ཁ་	PRON
ཊཱཾ་		NON_WORD
ག་	ག་	PRON
གྲུ་མོ་	གྲུ་མོ་	NOUN
ན་	ན་	ADP
ཐོད་པ་	ཐོད་པ་	NOUN
དང་	དང་	NO_POS
ཌ་	ཌ་	NO_POS
མ་	མ་	PART
རུ་	ལ་	PART
།		PUNCT
མགོ་	མགོ་	NOUN
ལྔ་	ལྔ་	NUM
བཅུ་	བཅུ་	NUM
ས་	གིས་	PART
སྐུ་	སྐུ་	NOUN
ལ་	ལ་	ADP
དོ་ཤལ་	དོ་ཤལ་	OTHER
ཅན་	ཅན་	PART
།		PUNCT
གདན་	གདན་	NOUN
རཏྣས་		NON_WORD
སྤྲས་པ་	སྤྲས་པ་	VERB
འི་	གི་	PART
ཤིང་རྟ་	ཤིང་རྟ་	NOUN
འི་	གི་	PART
འོག་	འོག་	NOUN
ན་	ན་	ADP
ཕག་པ་	ཕག་པ་	OTHER
བདུན་	བདུན་	NUM
མནན་པ་	མནན་པ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
འགྲོ་བ་	འགྲོ་བ་	VERB
ཕག་པ་	ཕག་པ་	OTHER
ས་	གིས་	PART
འགྲོ་	འགྲོ་	VERB
ལ་	ལ་	ADP
དེ་	དེ་	DET
ས་	གིས་	PART
བཏེགས་པ་	བཏེགས་པ་	NON_WORD
ས་	གིས་	PART
ཤིང་རྟ་	ཤིང་རྟ་	NOUN
འགྲོ་བ་	འགྲོ་བ་	VERB
འོ་	གོ་	PART
། །		PUNCT
ཤིང་རྟ་	ཤིང་རྟ་	NOUN
འི་	གི་	PART
སྟེང་	སྟེང་	NOUN
གི་	གི་	PART
རྩེ་མོ་	རྩེ་མོ་	NOUN
མདུན་	མདུན་	NOUN
ན་	ན་	ADP
ཡོད་པ་	ཡོད་པ་	VERB
ར་	ལ་	PART
བལྟ་	བལྟ་	VERB
འོ་	གོ་	PART
། །		PUNCT
གཙོ་	གཙོ་	NOUN
མོ་	མོ་	PRON
དེ་	དེ་	DET
འི་	གི་	PART
སྐུ་	སྐུ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
ལྔ་	ལྔ་	NUM
འཕྲོ་བ་	འཕྲོ་བ་	VERB
ནི་	ནི་	NO_POS
སྤྱི་བོ་	སྤྱི་བོ་	NOUN
ན་	ནས་	PART
རྣམ་སྣང་	རྣམ་སྣང་	PROPN
གཡའ་	གཡའ་	NOUN
ན་	ནས་	PART
མི་བསྐྱོད་པ་	མི་བསྐྱོད་པ་	NO_POS
དང་	དང་	NO_POS
རིན་འབྱུང་	རིན་འབྱུང་	OTHER
།		PUNCT
གཡོན་	གཡོན་	NOUN
ན་	ནས་	PART
སྣང་	སྣང་	VERB
མཐའ་	མཐའ་	NOUN
དང་	དང་	NO_POS
དོན་གྲུབ་བོ་	དོན་གྲུབ་བོ་	PROPN
། །		PUNCT
མཱྃ་		NON_WORD
གྱི་	གི་	PART
འོད་	འོད་	NOUN
ཀྱིས་	གིས་	PART
ཡེ་ཤེས་པ་	ཡེ་ཤེས་པ་	NOUN
སྤྱན་	སྤྱན་	NOUN
དྲངས་	དྲངས་	NO_POS
ལ་	ལ་	ADP
ཡི་གེ་	ཡི་གེ་	NOUN
བཞི་	བཞི་	NUM
ས་	གིས་	PART
བསྟིམ་	བསྟིམ་	NO_POS
མོ་	མོ་	PRON
། །		PUNCT
དབང་	དབང་	NOUN
བསྐུར་	བསྐུར་	NO_POS
རྒྱ་	རྒྱ་	VERB
གདབ་བོ་	གདབ་བོ་	NO_POS
། །		PUNCT
བསྒོམས་པ་	བསྒོམས་པ་	VERB
ས་	གིས་	PART
སྐྱོ་	སྐྱོ་	VERB
ན་	ན་	ADP
བཟླས་པ་	བཟླས་པ་	VERB
ཙ་	ཙ་	NOUN
ཀྲ་		NON_WORD
ལྟ་བུ་	ལྟ་བུ་	NOUN
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
"།

།"		PUNCT
ཨི་	ཨི་	NO_POS
ཐྀ་		NON_WORD
།། །། ༈		PUNCT
ཡང་	ཀྱང་	PART
ཨཽ་		NON_WORD
ཌྱན་		NON_WORD
གྱི་	གི་	PART
རིམ་པ་	རིམ་པ་	NOUN
འི་	གི་	PART
འོད་ཟེར་	འོད་ཟེར་	NOUN
ཅན་	ཅན་	PART
ཏེ་	སྟེ་	PART
སྒྲུབ་པ་པོ་	སྒྲུབ་པ་པོ་	VERB
འགྲེ་	འགྲེ་	NO_POS
།		PUNCT
སྙིང་ག་	སྙིང་ག་	NOUN
ར་	ལ་	PART
པད་	པད་	NO_POS
ཉི་	ཉི་	NUM
འི་	གི་	PART
སྟེང་	སྟེང་	NOUN
དུ་	ལ་	PART
ཧཱུྃ་		NON_WORD
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
འོད་	འོད་	NOUN
ཀྱིས་	གིས་	PART
རྟེན་	རྟེན་	NOUN
སྤྱན་	སྤྱན་	NOUN
དྲངས་	དྲངས་	NO_POS
ཏེ་	སྟེ་	PART
ཚོགས་	ཚོགས་	NOUN
གཉིས་	གཉིས་	NUM
བསག་	བསག་	NO_POS
གོ་	གོ་	VERB
།		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
སྟོང་པ་	སྟོང་པ་	VERB
འི་	གི་	PART
ངང་	ངང་	NOUN
ལས་སྣ་ཚོགས་	ལས་སྣ་ཚོགས་	NO_POS
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
ཧཱུྃ་		NON_WORD
གིས་	གིས་	PART
མཚན་པ་	མཚན་པ་	VERB
།		PUNCT
དེ་	དེ་	DET
གྱུར་པ་	གྱུར་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
འི་	གི་	PART
ར་གུ་	ར་གུ་	NO_POS
ར་	ལ་	PART
གྱི་	གི་	PART
བསྲུང་བ་	བསྲུང་བ་	VERB
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
ནང་	ནང་	NOUN
དུ་	ལ་	PART
		
ཞ་	ཞ་	OTHER
		
གཞལ་ཡས་	གཞལ་ཡས་	ADJ
ཁང་	ཁང་	NOUN
གྲུ་བཞི་	གྲུ་བཞི་	ADJ
		
ཆོས་འབྱུང་	ཆོས་འབྱུང་	NOUN
ཕྱི་	ཕྱི་	NOUN
དཀ་	དཀའ་	VERB
ར་	ལ་	PART
ལ་	ལ་	ADP
ནང་	ནང་	NOUN
དམར་བ་	དམར་བ་	VERB
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
དབུ་	དབུ་	NOUN
སུ་	སུ་	ADP
པད་	པད་	NO_POS
ཉི་	ཉི་	NUM
ལ་	ལ་	ADP
གནས་པ་	གནས་པ་	VERB
འི་	གི་	PART
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
རྩེ་	རྩེ་	NOUN
ལྔ་པ་	ལྔ་པ་	NUM
ལྟེ་བ་	ལྟེ་བ་	NOUN
ར་	ལ་	PART
ཧཱུྃ་		NON_WORD
གིས་	གིས་	PART
མཚན་པ་	མཚན་པ་	VERB
།		PUNCT
དེ་ལས་	དེ་ལས་	NO_POS
སྤྲོས་	སྤྲོས་	VERB
བསྡུ་	བསྡུ་	VERB
བསྐུལ་	བསྐུལ་	VERB
སྦྱང་བྱ་	སྦྱང་བྱ་	NO_POS
ས་པ་	ས་པ་	PART
ལ་	ལ་	ADP
ས་	གིས་	PART
བཅོམ་ལྡན་འདས་	བཅོམ་ལྡན་འདས་	NOUN
མ་	མ་	PART
བསྐྱེད་	བསྐྱེད་	VERB
དོ་	གོ་	PART
། །		PUNCT
གདན་	གདན་	NOUN
དུ་	ལ་	PART
ཁྱབ་འཇུག་	ཁྱབ་འཇུག་	OTHER
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
རྟགས་	རྟགས་	NOUN
ཀྱི་	གི་	PART
བདུད་	བདུད་	NOUN
བཞི་	བཞི་	NUM
བཏིངས་པ་	བཏིངས་པ་	NON_WORD
འོ་	གོ་	PART
། །		PUNCT
ཞལ་	ཞལ་	NOUN
དྲུག་པོ་	དྲུག་པོ་	NUM
རེ་རེ་	རེ་རེ་	DET
ལ་	ལ་	ADP
སྤྱན་	སྤྱན་	NOUN
གསུམ་	གསུམ་	NUM
གསུམ་པ་	གསུམ་པ་	NUM
མི་མགོ་	མི་མགོ་	NOUN
ལྔ་	ལྔ་	NUM
བཅུ་	བཅུ་	NUM
འི་	གི་	PART
དོ་ཤལ་	དོ་ཤལ་	OTHER
ཏེ་	སྟེ་	PART
སྐམ་རློན་	སྐམ་རློན་	NO_POS
གྱི་	གི་	PART
ངེས་པ་	ངེས་པ་	VERB
མི་	མི་	PART
གསུང་	གསུང་	VERB
།		PUNCT
རྣམ་སྣང་	རྣམ་སྣང་	PROPN
གི་	གི་	PART
དབུ་རྒྱན་	དབུ་རྒྱན་	NOUN
རང་ཆས་	རང་ཆས་	NO_POS
སུ་	སུ་	ADP
བསམ་	བསམ་	NOUN
།		PUNCT
དབང་	དབང་	NOUN
བསྐུར་བ་	བསྐུར་བ་	VERB
ས་	གིས་	PART
སོ་	སོ་	PART
		
སྙམ་པ་	སྙམ་པ་	VERB
འི་	གི་	PART
		
ཞ་	ཞ་	OTHER
		
སྙམ་པ་	སྙམ་པ་	VERB
འི་	གི་	PART
		
རྣམ་རྟོག་	རྣམ་རྟོག་	NOUN
		
ཞ་	ཞ་	OTHER
		
དག་	དག་	DET
		
གི་	གི་	PART
དམ་ཚིག་	དམ་ཚིག་	NOUN
སེམས་དཔ་	སེམས་དཔའ་	NOUN
འི་	གི་	PART
རྣམ་གཞག་	རྣམ་གཞག་	NOUN
མ་	མ་	PART
རྫོགས་པ་	རྫོགས་པ་	VERB
ར་	ལ་	PART
གཞུང་	གཞུང་	NOUN
དུ་	ལ་	PART
འདི་	འདི་	DET
འབྱུང་བ་	འབྱུང་བ་	VERB
ས་	གིས་	PART
རང་ཆས་	རང་ཆས་	NO_POS
སུ་	སུ་	ADP
རྟོགས་	རྟོགས་	VERB
སོ་	སོ་	PART
། །		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
མིན་	མིན་	AUX
ན་	ན་	ADP
དམ་ཚིག་པ་	དམ་ཚིག་པ་	NOUN
འི་	གི་	PART
རྣམ་	རྣམ་	NOUN
		
གཞག་	གཞག་	VERB
རྫོགས་པ་	རྫོགས་པ་	VERB
འི་	གི་	PART
རྗེས་སུ་	རྗེས་སུ་	OTHER
		
ཞ་	ཞ་	OTHER
		
དག་	དག་	DET
		
སྟོན་པ་	སྟོན་པ་	NOUN
ར་	ལ་	PART
རིགས་	རིགས་	NOUN
སོ་	སོ་	PART
། །		PUNCT
འཁོར་	འཁོར་	NOUN
ནི་	ནི་	NO_POS
ཌཱ་ཀི་	ཌཱ་ཀི་	NOUN
མ་ལ་	མ་ལ་	INTJ
སོགས་པ་	སོགས་པ་	DET
ཕཻིཾ་		NON_WORD
གྱི་	གི་	PART
སྒྲ་	སྒྲ་	NOUN
སྒྲོགས་པ་	སྒྲོགས་པ་	VERB
འི་	གི་	PART
དུར་ཁྲོད་	དུར་ཁྲོད་	NOUN
བརྒྱད་	བརྒྱད་	NUM
དོ་	གོ་	PART
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
གནས་	གནས་	NOUN
གསུམ་	གསུམ་	NUM
དུ་	ལ་	PART
པད་	པད་	NO_POS
ཟླ་	ཟླ་	NOUN
ལ་	ལ་	ADP
ཨོཾ་	ཨོཾ་	X
ཨཱཿ་		NON_WORD
ཧཱུྃ་		NON_WORD
བསམ་	བསམ་	NOUN
།		PUNCT
མིག་	མིག་	NOUN
དང་	དང་	NO_POS
རྐང་ལག་	རྐང་ལག་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ཐམས་ཅད་	ཐམས་ཅད་	DET
ལ་	ལ་	ADP
ཕཊ་		NON_WORD
བསམ་	བསམ་	NOUN
༑		PUNCT
ལྟེ་བ་	ལྟེ་བ་	NOUN
ར་	ལ་	PART
སྣ་ཚོགས་	སྣ་ཚོགས་	DET
པདྨ་	པདྨ་	NOUN
འི་	གི་	PART
