form	lemma	POS	morph
ངུ་	ངུ་	NO_POS
གི་	གི་	PART
དངོས་གྲུབ་	དངོས་གྲུབ་	NOUN
སྒྲུབ་པ་	སྒྲུབ་པ་	VERB
ར་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་ཡང་	དེ་ཡང་	ADV
དང་པོ་	དང་པོ་	ADJ
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
མ་དྲུག་	མ་དྲུག་	NO_POS
གི་	གི་	PART
གོ་ཆ་	གོ་ཆ་	NOUN
འི་	གི་	PART
སྔགས་	སྔགས་	NOUN
ལ་	ལ་	ADP
བསྙེན་པ་	བསྙེན་པ་	VERB
སྔོན་	སྔོན་	ADV
དུ་	ལ་	PART
སོང་	སོང་	VERB
ན་	ནས་	PART
རང་	རང་	PRON
གི་	གི་	PART
ལྷ་	ལྷ་	NOUN
འི་	གི་	PART
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
དང་	དང་	NO_POS
ལྡན་པ་	ལྡན་པ་	VERB
ས་	གིས་	PART
།		PUNCT
ཤིང་	ཅིང་	PART
ཀ་ར་	ཀ་ར་	OTHER
བཱི་		NON_WORD
ར་	ར་	ADP
འི་	གི་	PART
མེ་ཏོག་	མེ་ཏོག་	NOUN
དམར་པོ་	དམར་པོ་	ADJ
བརྒྱ་རྩ་	བརྒྱ་རྩ་	OTHER
བརྒྱད་	བརྒྱད་	NUM
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
བླངས་	བླངས་	VERB
ན་	ནས་	PART
སུ་	སུ་	ADP
།		PUNCT
སྒྲུབ་པ་པོ་	སྒྲུབ་པ་པོ་	VERB
ས་	གིས་	PART
བརྩོན་འགྲུས་	བརྩོན་འགྲུས་	NOUN
ཀྱིས་	གིས་	PART
འབད་	འབད་	VERB
དེ་	དེ་	DET
མེ་ཏོག་	མེ་ཏོག་	NOUN
རྣམས་བ་	རྣམས་བ་	DET
འི་	གི་	PART
འོ་མ་	འོ་མ་	NOUN
ས་	གིས་	PART
བཀྲུ་	བཀྲུ་	NO_POS
ཞིང་	ཞིང་	SCONJ
མེ་ཏོག་	མེ་ཏོག་	NOUN
རེ་རེ་	རེ་རེ་	DET
ལ་	ལ་	ADP
གོ་ཆ་	གོ་ཆ་	NOUN
འི་	གི་	PART
སྔགས་	སྔགས་	NOUN
བརྒྱ་	བརྒྱ་	NUM
བརྒྱ་	བརྒྱ་	NUM
བཟླས་པ་	བཟླས་པ་	VERB
བྱ་བ་	བྱ་བ་	VERB
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
དབང་ཕྱུག་	དབང་ཕྱུག་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
འི་	གི་	PART
རང་བྱུང་	རང་བྱུང་	NOUN
གི་	གི་	PART
ལིངྒ་		NON_WORD
ཡོད་པ་	ཡོད་པ་	VERB
འི་	གི་	PART
ས་	ས་	ADP
ར་	ལ་	PART
ཕྱིན་	ཕྱིན་	VERB
ལ་	ལ་	ADP
།		PUNCT
རང་	རང་	PRON
གི་	གི་	PART
ལྷ་	ལྷ་	NOUN
འི་	གི་	PART
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
དང་	དང་	NO_POS
ལྡན་པ་	ལྡན་པ་	VERB
ས་	གིས་	PART
ལན་	ལན་	NOUN
བདུན་	བདུན་	NUM
ནི་	ནི་	NO_POS
ཞག་	ཞག་	NOUN
བདུན་	བདུན་	NUM
བཟླས་པ་	བཟླས་པ་	VERB
འི་	གི་	PART
མེ་ཏོག་	མེ་ཏོག་	NOUN
རང་	རང་	PRON
གི་	གི་	PART
ལག་པ་	ལག་པ་	NOUN
གཡོན་	གཡོན་	NOUN
གྱིས་	གིས་	PART
དབང་ཕྱུག་	དབང་ཕྱུག་	NOUN
གྀ་		NON_WORD
ལིངྒའི་		NON_WORD
སྤྱི་བོ་	སྤྱི་བོ་	NOUN
ར་	ལ་	PART
བསྣུན་	བསྣུན་	NO_POS
ཅིང་	ཅིང་	PART
དབུལ་བ་	དབུལ་བ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
སྒྲུབ་པ་པོ་	སྒྲུབ་པ་པོ་	VERB
ས་	གིས་	PART
ལྷ་	ལྷ་	NOUN
སུམ་ཅུ་རྩ་བདུན་	སུམ་ཅུ་རྩ་བདུན་	NO_POS
གྱི་	གི་	PART
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
ལ་	ལ་	ADP
མཉམ་པ་	མཉམ་པ་	VERB
ར་	ལ་	PART
བཞག་པ་	བཞག་པ་	VERB
ས་	གིས་	PART
ཉི་མ་	ཉི་མ་	NOUN
བདུན་	བདུན་	NUM
དུ་	ལ་	PART
ཚོགས་	ཚོགས་	NOUN
ཀྱི་	གི་	PART
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
མཆོད་པ་	མཆོད་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
གསོལ་བ་	གསོལ་བ་	VERB
གདབ་པ་	གདབ་པ་	VERB
དང་	དང་	NO_POS
བཅས་པ་	བཅས་པ་	VERB
ས་	གིས་	PART
བཟླས་བརྗོད་	བཟླས་བརྗོད་	OTHER
བྱ་བ་	བྱ་བ་	VERB
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
ཡང་	ཀྱང་	PART
མེ་ཏོག་	མེ་ཏོག་	NOUN
དེ་	དེ་	DET
རྣམས་བ་	རྣམས་བ་	DET
འི་	གི་	PART
འོ་མ་	འོ་མ་	NOUN
ས་	གིས་	PART
བཀྲུས་	བཀྲུས་	NO_POS
ཏེ་	སྟེ་	PART
ནུབ་	ནུབ་	ADV
གསུམ་	གསུམ་	NUM
དུ་	ལ་	PART
ཚོགས་	ཚོགས་	NOUN
ཀྱི་	གི་	PART
མཆོད་པ་	མཆོད་པ་	VERB
བྱ་	བྱ་	VERB
།		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
ཞག་	ཞག་	NOUN
བཅུ་	བཅུ་	NUM
སོང་བ་	སོང་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཉིན་ཞག་	ཉིན་ཞག་	NOUN
བཅུ་གཅིག་པ་	བཅུ་གཅིག་པ་	NO_POS
ལ་	ལ་	ADP
སྔ་	སྔ་	NOUN
གྱི་	གི་	PART
མེ་ཏོག་	མེ་ཏོག་	NOUN
དེ་དག་	དེ་དག་	OTHER
བླངས་	བླངས་	VERB
ཞེས་་	ཞེས་པ་	PART
ནི་	ནི་	NO_POS
མེ་ཏོག་	མེ་ཏོག་	NOUN
དེ་	དེ་	DET
ཁྱེ་	ཁྱེ་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
སྒྲུབ་པ་པོ་	སྒྲུབ་པ་པོ་	VERB
གཡོག་	གཡོག་	NOUN
དང་	དང་	NO_POS
བཅས་པ་	བཅས་པ་	VERB
ས་	གིས་	PART
རྒྱ་མཚོ་	རྒྱ་མཚོ་	NOUN
ར་	ལ་	PART
འབབ་པ་	འབབ་པ་	VERB
འི་	གི་	PART
ཆུ་ཆེན་པོ་	ཆུ་ཆེན་པོ་	OTHER
དལ་བ་		
འབབས་པ་	འབབས་པ་	NON_WORD
འི་	གི་	PART
རྩ་	རྩ་	NUM
ར་	ལ་	PART
སོང་	སོང་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
རང་ཉིད་	རང་ཉིད་	OTHER
ལྷ་	ལྷ་	NOUN
འི་	གི་	PART
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
དང་	དང་	NO_POS
ལྡན་པ་	ལྡན་པ་	VERB
དང་	དང་	NO_POS
༑		PUNCT
སྒྲུབ་གཡོག་	སྒྲུབ་གཡོག་	NO_POS
ལྷ་	ལྷ་	NOUN
འི་	གི་	PART
ང་རྒྱལ་	ང་རྒྱལ་	NOUN
བརྟན་པོ་	བརྟན་པོ་	ADJ
དང་	དང་	NO_POS
ལྡན་པ་	ལྡན་པ་	VERB
ས་	གིས་	PART
སུམྦྷ་		NON_WORD
ནི་	ནི་	NO_POS
བརྗོད་	བརྗོད་	VERB
ཅིང་	ཅིང་	PART
།		PUNCT
རལ་གྲི་	རལ་གྲི་	NOUN
ཐོགས་པ་	ཐོགས་པ་	VERB
ཞིག་	ཅིག་	PART
གིས་	གིས་	PART
བར་ཆད་	བར་ཆད་	NOUN
བསྲུང་	བསྲུང་	NO_POS
།		PUNCT
རང་	རང་	PRON
གི་	གི་	PART
ལྟེ་བ་	ལྟེ་བ་	NOUN
ནུབ་	ནུབ་	ADV
ཙམ་	ཙམ་	DET
གྱི་	གི་	PART
ཆུ་		
ཞུགས་	ཞུགས་	VERB
ལ་	ལ་	ADP
མེ་ཏོག་	མེ་ཏོག་	NOUN
རེ་རེ་	རེ་རེ་	DET
ལ་	ལ་	ADP
སྔགས་	སྔགས་	NOUN
ལན་	ལན་	NOUN
རེ་	རེ་	DET
བཟླས་	བཟླས་	NO_POS
ཤིང་	ཅིང་	PART
།		PUNCT
ཆུ་	ཆུ་	NOUN
ལ་	ལ་	ADP
ཐམས་ཅད་	ཐམས་ཅད་	DET
རིམ་པ་	རིམ་པ་	NOUN
བཞིན་	བཞིན་	NOUN
དུ་	ལ་	PART
དོར་བ་	དོར་བ་	VERB
ས་	གིས་	PART
ཆུ་བོ་	ཆུ་བོ་	NOUN
ར་	ལ་	PART
དོར་བ་	དོར་བ་	VERB
འི་	གི་	PART
མེ་ཏོག་	མེ་ཏོག་	NOUN
ཐ་མ་	ཐ་མ་	ADJ
ནི་	ནི་	NO_POS
རྒྱུན་ལས་	རྒྱུན་ལས་	PROPN
གྱེན་	གྱེན་	NOUN
དུ་	ལ་	PART
བཟློག་	བཟློག་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
རབ་ཏུ་	རབ་ཏུ་	NO_POS
འབབ་	འབབ་	NO_POS
ན་	ན་	ADP
ཟེ་	ཟེ་	VERB
ཡང་	ཀྱང་	PART
དེ་	དེ་	DET
ནི་	ནི་	NO_POS
ཉེ་བ་		
མཚོན་པ་	མཚོན་པ་	VERB
ཙམ་	ཙམ་	DET
སྟེ་	སྟེ་	PART
།		PUNCT
མེ་ཏོག་	མེ་ཏོག་	NOUN
ལྔ་	ལྔ་	NUM
དྲུག་	དྲུག་	NUM
དོར་བ་	དོར་བ་	VERB
ན་	ན་	ADP
གྱེན་	གྱེན་	NOUN
ལ་	ལ་	ADP
ལོག་	ལོག་	VERB
ན་	ནས་	PART
བྱུང་	བྱུང་	VERB
ཡང་	ཀྱང་	PART
རུང་	རུང་	SCONJ
སྟེ་	སྟེ་	PART
ལོག་པ་	ལོག་པ་	VERB
འི་	གི་	PART
ཆུ་	ཆུ་	NOUN
དང་	དང་	NO_POS
བཅས་པ་	བཅས་པ་	VERB
ར་	ལ་	PART
སྒྲུབ་པ་པོ་	སྒྲུབ་པ་པོ་	VERB
ས་	གིས་	PART
སྙིམ་པ་	སྙིམ་པ་	NOUN
ས་	གིས་	PART
བླངས་	བླངས་	VERB
ན་	ནས་	PART
ནི་	ནི་	NO_POS
།		PUNCT
རང་	རང་	PRON
གི་	གི་	PART
སོ་	སོ་	PART
ས་	གིས་	PART
མ་	མ་	PART
རེག་པ་	རེག་པ་	VERB
ར་	ལ་	PART
མེ་ཏོག་	མེ་ཏོག་	NOUN
ཆུ་	ཆུ་	NOUN
དང་	དང་	NO_POS
བཅའ་	བཅའ་	VERB
ལ་	ལ་	ADP
དེ་	དེ་	DET
ཁ་	ཁ་	PRON
ར་	ལ་	PART
འཐུང་	འཐུང་	NO_POS
ན་	ན་	ADP
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
ཕན་ཡོན་	ཕན་ཡོན་	NOUN
ནི་	ནི་	NO_POS
གསང་བ་	གསང་བ་	VERB
འི་	གི་	PART
རྒྱུད་	རྒྱུད་	NOUN
དཔལ་	དཔལ་	OTHER
ནམ་མཁའ་	ནམ་མཁའ་	NOUN
དང་	དང་	NO_POS
མཉམ་པ་	མཉམ་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
འབྱུང་བ་	འབྱུང་བ་	VERB
འི་	གི་	PART
སྒྲུབ་པ་པོ་	སྒྲུབ་པ་པོ་	VERB
འི་	གི་	PART
ཚིག་	ཚིག་	NOUN
གི་	གི་	PART
དངོས་གྲུབ་	དངོས་གྲུབ་	NOUN
ངག་	ངག་	NOUN
གི་	གི་	PART
དབང་ཕྱུག་	དབང་ཕྱུག་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
འགྲུབ་པ་	འགྲུབ་པ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
རོ་	རོ་	NOUN
། །		PUNCT
གཉིས་པ་	གཉིས་པ་	NUM
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
མ་དྲུག་	མ་དྲུག་	NO_POS
གི་	གི་	PART
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
བྲིས་པ་	བྲིས་པ་	VERB
ལ་	ལ་	ADP
བརྟེན་	བརྟེན་	VERB
ན་	ནས་	PART
དགུག་པ་	དགུག་པ་	VERB
འི་	གི་	PART
ལ་	ལ་	ADP
ས་	གིས་	PART
བསྒྲུབ་པ་	བསྒྲུབ་པ་	VERB
ནི་	ནི་	NO_POS
།		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
ཏེ་	སྟེ་	PART
གོ་ཆ་	གོ་ཆ་	NOUN
འི་	གི་	PART
སྔགས་	སྔགས་	NOUN
ལ་	ལ་	ADP
བསྙེན་པ་	བསྙེན་པ་	VERB
སྔོན་	སྔོན་	ADV
དུ་	ལ་	PART
སོང་བ་	སོང་བ་	VERB
འི་	གི་	PART
རྗེས་	རྗེས་	NOUN
ལ་	ལ་	ADP
།		PUNCT
གྲོ་ག་	གྲོ་ག་	NO_POS
འམ་	གམ་	PART
ར་	ར་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
གཞི་	གཞི་	NOUN
ལ་	ལ་	ADP
རོ་	རོ་	NOUN
འི་	གི་	PART
སེན་	སེན་	NOUN
རྩི་	རྩི་	NOUN
འམ་	གམ་	PART
རྒྱ་སྐྱེགས་	རྒྱ་སྐྱེགས་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ས་	གིས་	PART
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
མ་དྲུག་	མ་དྲུག་	NO_POS
ཁོ་ན་	ཁོ་ན་	DET
འི་	གི་	PART
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
རྩིབས་	རྩིབས་	NOUN
དྲུག་པ་	དྲུག་པ་	NUM
བྱ་	བྱ་	VERB
ལ་	ལ་	ADP
།		PUNCT
རྩིབས་	རྩིབས་	NOUN
དྲུག་	དྲུག་	NUM
ལ་	ལ་	ADP
གོ་ཆ་	གོ་ཆ་	NOUN
འི་	གི་	PART
སྔགས་	སྔགས་	NOUN
དྲུག་	དྲུག་	NUM
དགོད་	དགོད་	VERB
༑		PUNCT
ལྟེ་བ་	ལྟེ་བ་	NOUN
ལ་	ལ་	ADP
བསྒྲུབ་བྱ་	བསྒྲུབ་བྱ་	VERB
འི་	གི་	PART
མིང་	མིང་	NOUN
སྤེལ་ཚིག་	སྤེལ་ཚིག་	NO_POS
དང་	དང་	NO_POS
བཅས་པ་	བཅས་པ་	VERB
བྲི་	བྲི་	NO_POS
།		PUNCT
ལྟེ་བ་	ལྟེ་བ་	NOUN
འི་	གི་	PART
ཕྱི་རོལ་	ཕྱི་རོལ་	NOUN
གྱི་	གི་	PART
མུ་ཁྱུད་	མུ་ཁྱུད་	NOUN
ལ་	ལ་	ADP
ཨཱ་ལི་	ཨཱ་ལི་	NOUN
གཡོན་སྐོར་	གཡོན་སྐོར་	NO_POS
།		PUNCT
ཕྱི་རོལ་	ཕྱི་རོལ་	NOUN
གྱི་	གི་	PART
མུ་ཁྱུད་	མུ་ཁྱུད་	NOUN
ལ་	ལ་	ADP
ཀཱ་ལི་	ཀཱ་ལི་	OTHER
གཡས་སྐོར་	གཡས་སྐོར་	NO_POS
དུ་	ལ་	PART
བཀོད་	བཀོད་	VERB
ལ་	ལ་	ADP
དེ་ནས་	དེ་ནས་	NO_POS
རབ་ཏུ་	རབ་ཏུ་	NO_POS
གནས་པ་	གནས་པ་	VERB
བྱ་	བྱ་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
བསྒྲུབ་བྱ་	བསྒྲུབ་བྱ་	VERB
འི་	གི་	PART
རྐང་རྗེས་	རྐང་རྗེས་	OTHER
ཀྱི་	གི་	PART
ས་	ས་	ADP
དང་	དང་	NO_POS
།		PUNCT
ཁྲག་	ཁྲག་	NOUN
དང་	དང་	NO_POS
ཙནྡན་	ཙནྡན་	NOUN
དམར་པོ་	དམར་པོ་	ADJ
དང་	དང་	NO_POS
།		PUNCT
ཚ་བ་	ཚ་བ་	VERB
གསུམ་	གསུམ་	NUM
ལ་	ལ་	ADP
ས་	གིས་	PART
བསྒྲུབ་བྱ་	བསྒྲུབ་བྱ་	VERB
འི་	གི་	PART
གཟུགས་བརྙན་	གཟུགས་བརྙན་	NOUN
བྱས་པ་	བྱས་པ་	VERB
འི་	གི་	PART
སྙིང་ག་	སྙིང་ག་	NOUN
ར་	ལ་	PART
བཅུག་	བཅུག་	VERB
ལ་	ལ་	ADP
།		PUNCT
སྐྱེ་གནས་	སྐྱེ་གནས་	NOUN
ཀྱི་	གི་	PART
		
ལུ་	ལུ་	NO_POS
		
ཕྱག་	ཕྱག་	NOUN
		
རྒྱ་	རྒྱ་	NOUN
བཅིངས་	བཅིངས་	VERB
ལ་	ལ་	ADP
ནི་	ནི་	NO_POS
སྐུད་པ་	སྐུད་པ་	VERB
དམར་པོ་	དམར་པོ་	ADJ
གཅིག་	གཅིག་	NUM
དགུག་པ་	དགུག་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
རྒྱུ་	རྒྱུ་	NOUN
ཕོ་མོ་	ཕོ་མོ་	NOUN
གང་རུང་བ་	གང་རུང་བ་	NOUN
འི་	གི་	PART
གཟུགས་	གཟུགས་	NOUN
སུ་	སུ་	ADP
བྱས་པ་	བྱས་པ་	VERB
འི་	གི་	PART
སྐྱེ་གནས་	སྐྱེ་གནས་	NOUN
ན་	ནས་	PART
ཕྱུང་	ཕྱུང་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
སྒྲུབ་པ་པོ་	སྒྲུབ་པ་པོ་	VERB
འི་	གི་	PART
ལག་པ་	ལག་པ་	NOUN
གཡོན་པ་	གཡོན་པ་	ADJ
འི་	གི་	PART
མཐེའུ་ཆུང་	མཐེའུ་ཆུང་	NOUN
ལ་བཏགས་	ལ་བཏགས་	OTHER
ཏེ་	སྟེ་	PART
།		PUNCT
མཐེ་བོ་	མཐེ་བོ་	NOUN
ས་	གིས་	PART
སྐུད་པ་	སྐུད་པ་	VERB
མནན་	མནན་	VERB
ན་	ནས་	PART
སྔགས་པ་	སྔགས་པ་	NOUN
ས་	གིས་	PART
བསྒྲུབ་བྱ་	བསྒྲུབ་བྱ་	VERB
འི་	གི་	PART
ལིངྒ་		NON_WORD
ལ་ཁ་	ལ་ཁ་	NOUN
ཕྱོགས་པ་	ཕྱོགས་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
མཐེའུ་ཆུང་	མཐེའུ་ཆུང་	NOUN
གིས་	གིས་	PART
སྐུད་པ་	སྐུད་པ་	VERB
དེ་	དེ་	DET
བསྐུལ་	བསྐུལ་	VERB
ཞིང་	ཞིང་	SCONJ
།		PUNCT
ཐུན་	ཐུན་	NOUN
གསུམ་	གསུམ་	NUM
དུ་	ལ་	PART
སྔགས་	སྔགས་	NOUN
བསྐུལ་	བསྐུལ་	VERB
ཚིག་	ཚིག་	NOUN
དང་	དང་	NO_POS
བཅས་པ་	བཅས་པ་	VERB
བརྒྱ་རྩ་	བརྒྱ་རྩ་	OTHER
བརྒྱད་	བརྒྱད་	NUM
བཟླས་	བཟླས་	NO_POS
ན་	ནས་	PART
ནི་	ནི་	NO_POS
།		PUNCT
བསྒྲུབ་པ་	བསྒྲུབ་པ་	VERB
ར་	ལ་	PART
བྱ་བ་	བྱ་བ་	VERB
འི་	གི་	PART
ལྟོ་བ་	ལྟོ་བ་	NOUN
ར་	ལ་	PART
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
གནས་པ་	གནས་པ་	VERB
དེ་	དེ་	DET
ལ་	ལ་	ADP
དམིགས་	དམིགས་	VERB
ན་	ནས་	PART
།		PUNCT
ཡིད་	ཡིད་	NOUN
ནི་	ནི་	NO_POS
ལྷ་	ལྷ་	NOUN
འི་	གི་	PART
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
ལ་	ལ་	ADP
མཉམ་པ་	མཉམ་པ་	VERB
ར་	ལ་	PART
བཞག་པ་	བཞག་པ་	VERB
ས་	གིས་	PART
གནས་	གནས་	NOUN
བཞིན་	བཞིན་	NOUN
དུ་	ལ་	PART
བློ་	བློ་	NOUN
ཤེས་རབ་	ཤེས་རབ་	NOUN
དང་	དང་	NO_POS
ལྡན་པ་	ལྡན་པ་	VERB
འི་	གི་	PART
སྒྲུབ་པ་པོ་	སྒྲུབ་པ་པོ་	VERB
དེ་	དེ་	DET
ས་	གིས་	PART
ཐུན་	ཐུན་	NOUN
གསུམ་	གསུམ་	NUM
དུ་	ལ་	PART
མཐེའུ་ཆུང་	མཐེའུ་ཆུང་	NOUN
ལ་	ལ་	ADP
སྐུད་པ་	སྐུད་པ་	VERB
དམར་པོ་	དམར་པོ་	ADJ
ས་	གིས་	PART
བཀྲིས་པ་	བཀྲིས་པ་	NO_POS
དེ་	དེ་	DET
ལག་པ་	ལག་པ་	NOUN
ས་	གིས་	PART
བསྐྱོད་	བསྐྱོད་	VERB
ཅིང་	ཅིང་	PART
སྔགས་	སྔགས་	NOUN
བཟླས་	བཟླས་	NO_POS
ན་	ན་	ADP
།		PUNCT
བྲམ་ཟེ་	བྲམ་ཟེ་	NOUN
ལྟ་བུ་	ལྟ་བུ་	NOUN
གསོད་པ་	གསོད་པ་	VERB
ཡང་	ཀྱང་	PART
ཞག་	ཞག་	NOUN
བདུན་	བདུན་	NUM
གྱིས་	གིས་	PART
འགྲུབ་	འགྲུབ་	VERB
ཅིང་	ཅིང་	PART
མཐུ་	མཐུ་	NOUN
ཤིན་ཏུ་	ཤིན་ཏུ་	NO_POS
ཆེ་བ་	ཆེ་བ་	VERB
བརྒྱ་བྱིན་	བརྒྱ་བྱིན་	PROPN
ལྟ་བུ་	ལྟ་བུ་	NOUN
ཡིན་	ཡིན་	NO_POS
ན་	ན་	ADP
ཡང་	ཀྱང་	PART
ཞག་	ཞག་	NOUN
བདུན་	བདུན་	NUM
གྱིས་	གིས་	PART
འགུགས་པ་	འགུགས་པ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
རོ་	རོ་	NOUN
། །		PUNCT
གསུམ་པ་	གསུམ་པ་	NUM
ནི་	ནི་	NO_POS
བསྙེན་པ་	བསྙེན་པ་	VERB
སྔོན་	སྔོན་	ADV
དུ་	ལ་	PART
སོང་	སོང་	VERB
ན་	ནས་	PART
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
སྡོམ་	སྡོམ་	NOUN
དང་	དང་	NO_POS
ལྡན་པ་	ལྡན་པ་	VERB
ས་	གིས་	PART
ཙནྡན་	ཙནྡན་	NOUN
དམར་པོ་	དམར་པོ་	ADJ
འི་	གི་	PART
རྡུལ་	རྡུལ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
ཁྲག་	ཁྲག་	NOUN
དང་	དང་	NO_POS
།		PUNCT
དགུག་པ་	དགུག་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
རྒྱུ་	རྒྱུ་	NOUN
འི་	གི་	PART
བསྒྲུབ་བྱ་	བསྒྲུབ་བྱ་	VERB
འི་	གི་	PART
རྐང་རྗེས་	རྐང་རྗེས་	OTHER
ཀྱི་	གི་	PART
ས་	ས་	ADP
རྣམས་	རྣམས་	DET
ལ་	ལ་	ADP
ས་	གིས་	PART
བསྒྲུབ་བྱ་	བསྒྲུབ་བྱ་	VERB
འི་	གི་	PART
གཟུགས་བརྙན་	གཟུགས་བརྙན་	NOUN
བྱ་	བྱ་	VERB
ལ་	ལ་	ADP
ཚ་བ་	ཚ་བ་	VERB
གསུམ་	གསུམ་	NUM
སྟེ་	སྟེ་	PART
།		PUNCT
ལྒ་	ལྒ་	NO_POS
པི་པི་ལིང་	པི་པི་ལིང་	NO_POS
ཕོ་བ་	ཕོ་བ་	VERB
རི་	རི་	NOUN
གསུམ་	གསུམ་	NUM
གྱིས་	གིས་	PART
དེ་	དེ་	DET
འི་	གི་	PART
ལུས་	ལུས་	NOUN
ལ་	ལ་	ADP
བསྐུས་	བསྐུས་	NO_POS
ལ་	ལ་	ADP
༑		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
སྟེང་	སྟེང་	NOUN
དུ་	ལ་	PART
སྤྲ་ཚིལ་	སྤྲ་ཚིལ་	NO_POS
གྱིས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
རབ་ཏུ་	རབ་ཏུ་	NO_POS
བྱུགས་	བྱུགས་	VERB
ནི་	ནི་	NO_POS
གཡོགས་	གཡོགས་	VERB
ལ་	ལ་	ADP
།		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
སྒྲུབ་པ་པོ་	སྒྲུབ་པ་པོ་	VERB
འི་	གི་	PART
གསང་གནས་	གསང་གནས་	NO_POS
སུ་	སུ་	ADP
སྟེ་	སྟེ་	PART
།		PUNCT
དགུག་	དགུག་	VERB
རྒྱུ་	རྒྱུ་	NOUN
བུད་མེད་	བུད་མེད་	NOUN
ཡིན་	ཡིན་	NO_POS
ན་	ན་	ADP
གསང་གནས་	གསང་གནས་	NO_POS
།		PUNCT
སྐྱེས་པ་	སྐྱེས་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ན་	ན་	ADP
		
སྙིང་ག་	སྙིང་ག་	NOUN
ར་	ལ་	PART
		
ཞ་	ཞ་	OTHER
		
སྙིང་ག་	སྙིང་ག་	NOUN
ར་	ལ་	PART
		
ཟངས་མ་	ཟངས་མ་	NO_POS
འི་	གི་	PART
ཁབ་སོ་	ཁབ་སོ་	NO_POS
ར་	ལ་	PART
བརྒྱད་པ་	བརྒྱད་པ་	NUM
ཞིག་	ཅིག་	PART
གིས་	གིས་	PART
ཕུག་	ཕུག་	NOUN
ན་	ནས་	PART
སུ་	སུ་	ADP
།		PUNCT
རང་ཉིད་	རང་ཉིད་	OTHER
ལྷ་	ལྷ་	NOUN
འི་	གི་	PART
རྣམ་འགྱུར་	རྣམ་འགྱུར་	NOUN
དང་	དང་	NO_POS
ལྡན་པ་	ལྡན་པ་	VERB
ས་	གིས་	PART
སེང་ལྡེང་	སེང་ལྡེང་	NOUN
གི་	གི་	PART
མདག་མེ་	མདག་མེ་	NO_POS
དུ་བ་	དུ་བ་	NOUN
མེད་པ་	མེད་པ་	VERB
ལ་	ལ་	ADP
སྤྲ་ཚིལ་	སྤྲ་ཚིལ་	NO_POS
མ་	མ་	PART
འཐིགས་		NON_WORD
ཙམ་	ཙམ་	DET
དུ་	ལ་	PART
