form	lemma	POS	morph
ཚེ་	ཚེ་	NOUN
བསྐོར་བ་	བསྐོར་བ་	VERB
འི་	གི་	PART
བཀའ་	བཀའ་	NOUN
༴		PUNCT
ཚོགས་བདག་	ཚོགས་བདག་	PROPN
གི་	གི་	PART
ཚོགས་	ཚོགས་	NOUN
།		PUNCT
ཁྲོ་བོ་	ཁྲོ་བོ་	NOUN
འི་	གི་	PART
ཚོགས་	ཚོགས་	NOUN
།		PUNCT
བྲན་	བྲན་	NOUN
གྱི་	གི་	PART
ཚོགས་	ཚོགས་	NOUN
།		PUNCT
ཕོ་ཉ་	ཕོ་ཉ་	NOUN
འི་	གི་	PART
ཚོགས་	ཚོགས་	NOUN
།		PUNCT
འཇིག་རྟེན་པ་	འཇིག་རྟེན་པ་	NOUN
འི་	གི་	PART
ཡུལ་ལྷ་	ཡུལ་ལྷ་	NOUN
ཉི་ཤུ་	ཉི་ཤུ་	NUM
རྩ་	རྩ་	NUM
གཅིག་	གཅིག་	NUM
གི་	གི་	PART
བཀའ་	བཀའ་	NOUN
༴		PUNCT
གཞན་	གཞན་	DET
ཡང་	ཀྱང་	PART
སྨན་	སྨན་	NOUN
གྱི་	གི་	PART
ལྷ་	ལྷ་	NOUN
།		PUNCT
བསྟན་ཆོས་	བསྟན་ཆོས་	NO_POS
ཀྱི་	གི་	PART
ལྷ་	ལྷ་	NOUN
།		PUNCT
ཆར་སྤྲིན་	ཆར་སྤྲིན་	NOUN
གྱི་	གི་	PART
ལྷ་	ལྷ་	NOUN
།		PUNCT
ལོ་ཏོག་	ལོ་ཏོག་	NOUN
གི་	གི་	PART
ལྷ་	ལྷ་	NOUN
།		PUNCT
འབྱུང་བ་	འབྱུང་བ་	VERB
ཆེན་པོ་	ཆེན་པོ་	ADJ
བཞི་	བཞི་	NUM
འི་	གི་	PART
ལྷ་	ལྷ་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ལྷ་	ལྷ་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཀྱི་	གི་	PART
བཀའ་	བཀའ་	NOUN
༴		PUNCT
གཙུག་ལག་ཁང་	གཙུག་ལག་ཁང་	NOUN
གི་	གི་	PART
བདག་པོ་	བདག་པོ་	NOUN
།		PUNCT
གནས་ཆེན་པོ་	གནས་ཆེན་པོ་	NOUN
བརྒྱད་	བརྒྱད་	NUM
དང་	དང་	NO_POS
བཅུ་དྲུག་	བཅུ་དྲུག་	NO_POS
མཐའ་	མཐའ་	NOUN
འདུལ་	འདུལ་	NO_POS
དང་	དང་	NO_POS
ཡང་	ཀྱང་	PART
འདུལ་	འདུལ་	NO_POS
།		PUNCT
རུ་	ལ་	PART
བཞི་	བཞི་	NUM
འི་	གི་	PART
གཙུག་ལག་ཁང་	གཙུག་ལག་ཁང་	NOUN
གི་	གི་	PART
ཆོས་སྐྱོང་	ཆོས་སྐྱོང་	NOUN
སྲུང་མ་	སྲུང་མ་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཀྱི་	གི་	PART
བཀའ་	བཀའ་	NOUN
༴		PUNCT
གཞན་	གཞན་	DET
ཡང་	ཀྱང་	PART
འཇིག་རྟེན་པ་	འཇིག་རྟེན་པ་	NOUN
འི་	གི་	PART
མ་	མ་	PART
བདུན་	བདུན་	NUM
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
མ་མོ་	མ་མོ་	NOUN
འི་	གི་	PART
ཚོགས་	ཚོགས་	NOUN
དང་	དང་	NO_POS
།		PUNCT
སྲིན་མོ་	སྲིན་མོ་	NOUN
ཆེན་	ཆེན་	NO_POS
མོ་	མོ་	PRON
བདུན་ཅུ་	བདུན་ཅུ་	NO_POS
ལ་སོགས་	ལ་སོགས་	NO_POS
ཏེ་	སྟེ་	PART
སྲིན་མོ་	སྲིན་མོ་	NOUN
འི་	གི་	PART
ཚོགས་	ཚོགས་	NOUN
།		PUNCT
མཁའ་འགྲོ་	མཁའ་འགྲོ་	NOUN
མ་	མ་	PART
འི་	གི་	PART
ཚོགས་	ཚོགས་	NOUN
།		PUNCT
ཕྲ་མེན་	ཕྲ་མེན་	NO_POS
མ་	མ་	PART
འི་	གི་	PART
ཚོགས་	ཚོགས་	NOUN
།		PUNCT
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
མ་	མ་	PART
འི་	གི་	PART
ཚོགས་	ཚོགས་	NOUN
།		PUNCT
སྲིང་མོ་	སྲིང་མོ་	NOUN
བཞི་	བཞི་	NUM
མིང་པོ་	མིང་པོ་	NOUN
དང་	དང་	NO_POS
བཅས་པ་	བཅས་པ་	VERB
།		PUNCT
ཤིང་	ཅིང་	PART
གསེབ་	གསེབ་	NOUN
ཀྱི་	གི་	PART
ལྷ་	ལྷ་	NOUN
དྲུག་ཅུ་	དྲུག་ཅུ་	NUM
རྩ་	རྩ་	NUM
བཞི་	བཞི་	NUM
།		PUNCT
དྲང་སྲོང་	དྲང་སྲོང་	NOUN
གི་	གི་	PART
མཆོག་	མཆོག་	ADJ
མཆོད་རྟེན་	མཆོད་རྟེན་	NOUN
བདུན་	བདུན་	NUM
ལ་སོགས་	ལ་སོགས་	NO_POS
ཏེ་	སྟེ་	PART
དྲང་སྲོང་	དྲང་སྲོང་	NOUN
གི་	གི་	PART
ཚོགས་	ཚོགས་	NOUN
དང་	དང་	NO_POS
༑		PUNCT
སྐྱེ་དགུ་	སྐྱེ་དགུ་	NO_POS
འི་	གི་	PART
བདག་པོ་	བདག་པོ་	NOUN
འི་	གི་	PART
ཚོགས་	ཚོགས་	NOUN
།		PUNCT
རིག་	རིག་	VERB
སྔགས་འཆང་	སྔགས་འཆང་	NOUN
གི་	གི་	PART
ཚོགས་	ཚོགས་	NOUN
།		PUNCT
ལྷ་མ་	ལྷ་མ་	PROPN
ཡིན་	ཡིན་	NO_POS
གྱི་	གི་	PART
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
ཐགས་	ཐགས་	NOUN
བཟང་	བཟང་	VERB
རི་	རི་	NOUN
།		PUNCT
ནམ་མཁའ་	ནམ་མཁའ་	NOUN
ལྡིང་	ལྡིང་	VERB
གི་	གི་	PART
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
གསེར་མིག་	གསེར་མིག་	PROPN
འཁྱིལ་བ་	འཁྱིལ་བ་	NO_POS
ཅན་	ཅན་	PART
༑		PUNCT
སྲིན་པོ་	སྲིན་པོ་	NOUN
འི་	གི་	PART
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
ལངྐ་		NON_WORD
མགྲིན་	མགྲིན་	NOUN
བཅུ་	བཅུ་	NUM
།		PUNCT
མི་	མི་	PART
འམ་	གམ་	PART
ཅིའི་	ཅིའི་	NO_POS
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
ལྗོན་པ་	ལྗོན་པ་	OTHER
།		PUNCT
ཀླུ་	ཀླུ་	NOUN
འི་	གི་	PART
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
འོད་ཟེར་	འོད་ཟེར་	NOUN
རབ་ཏུ་	རབ་ཏུ་	NO_POS
རྒྱས་པ་	རྒྱས་པ་	VERB
།		PUNCT
གྲུལ་བུམ་	གྲུལ་བུམ་	NO_POS
གྱི་	གི་	PART
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
ཀུན་	ཀུན་	DET
ཏུ་	ལ་	PART
ལྷན་ཅིག་	ལྷན་ཅིག་	OTHER
ས་བདག་	ས་བདག་	NOUN
འཕགས་	འཕགས་	VERB
ཆེན་པོ་	ཆེན་པོ་	ADJ
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
བོད་	བོད་	PROPN
ཁམས་	ཁམས་	NOUN
སྐྱོང་བ་	སྐྱོང་བ་	VERB
འི་	གི་	PART
དྲི་ཟ་	དྲི་ཟ་	NOUN
འི་	གི་	PART
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
ཟུར་ཕུད་	ཟུར་ཕུད་	NO_POS
ལྔ་པ་	ལྔ་པ་	NUM
།		PUNCT
ལྷ་མ་	ལྷ་མ་	PROPN
སྲིན་	སྲིན་	NO_POS
སྡེ་བརྒྱད་	སྡེ་བརྒྱད་	OTHER
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཀྱི་	གི་	PART
བཀའ་	བཀའ་	NOUN
༴		PUNCT
གཞན་	གཞན་	DET
ཡང་	ཀྱང་	PART
བོད་	བོད་	PROPN
ཁམས་	ཁམས་	NOUN
སྐྱོང་བ་	སྐྱོང་བ་	VERB
འི་	གི་	PART
བསྟན་མ་	བསྟན་མ་	NOUN
བཅུ་གཉིས་	བཅུ་གཉིས་	NO_POS
།		PUNCT
དགེ་བསྙེན་	དགེ་བསྙེན་	NOUN
ཉི་ཤུ་	ཉི་ཤུ་	NUM
རྩ་	རྩ་	NUM
གཅིག་	གཅིག་	NUM
བསམ་ཡས་	བསམ་ཡས་	PROPN
ཀྱི་	གི་	PART
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
རབ་	རབ་	ADV
བརྟན་མ་	བརྟན་མ་	NOUN
།		PUNCT
སྤུ་རངས་	སྤུ་རངས་	OTHER
ཀྱི་	གི་	PART
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
བདེ་ལྡན་	བདེ་ལྡན་	NO_POS
མ་	མ་	PART
།		PUNCT
ཁྱུང་	ཁྱུང་	NOUN
ལུང་	ལུང་	NOUN
གི་	གི་	PART
སྤྱན་	སྤྱན་	NOUN
གཅིག་	གཅིག་	NUM
མ་	མ་	PART
༑		PUNCT
སྲ་	སྲ་	VERB
དམ་	དམ་	PART
ལ་	ལ་	ADP
ས་	གིས་	PART
ཀྱི་	གི་	PART
དགེ་བསྙེན་མ་	དགེ་བསྙེན་མ་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ཕྱུགས་བདག་	ཕྱུགས་བདག་	NO_POS
མོ་	མོ་	PRON
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཀྱི་	གི་	PART
བཀའ་	བཀའ་	NOUN
༴		PUNCT
འཇིག་རྟེན་པ་	འཇིག་རྟེན་པ་	NOUN
འི་	གི་	PART
ལྷ་	ལྷ་	NOUN
མཐུ་བོ་	མཐུ་བོ་	NOUN
ཆེ་	ཆེ་	VERB
ཡབ་	ཡབ་	NOUN
ལྷ་	ལྷ་	NOUN
གདལ་	གདལ་	NO_POS
དྲུག་	དྲུག་	NUM
འོ་	འོ་	PART
དེ་	དེ་	DET
གུང་	གུང་	ADV
རྒྱལ་	རྒྱལ་	VERB
།		PUNCT
ཐང་ལྷ་	ཐང་ལྷ་	PROPN
ཡ་	ཡ་	OTHER
ཞུད་	ཞུད་	NO_POS
།		PUNCT
ཐང་	ཐང་	NOUN
འབྲིང་	འབྲིང་	NOUN
འུ་	འུ་	NO_POS
དཀ་	དཀའ་	VERB
ར་	ལ་	PART
།		PUNCT
ཐང་	ཐང་	NOUN
སྲ་	སྲ་	NOUN
འཆོར་པོ་	འཆོར་པོ་	NO_POS
།		PUNCT
སྐུ་	སྐུ་	NOUN
ལྷ་	ལྷ་	NOUN
གེ་	གེ་	NO_POS
གོད་	གོད་	NO_POS
སུམ་བརྒྱ་	སུམ་བརྒྱ་	OTHER
དྲུག་ཅུ་	དྲུག་ཅུ་	NUM
།		PUNCT
ཡ་	ཡ་	OTHER
ལྷ་	ལྷ་	NOUN
ཤམ་པོ་	ཤམ་པོ་	NO_POS
།		PUNCT
རྨ་ཆེན་	རྨ་ཆེན་	PROPN
སྤོམ་	སྤོམ་	NO_POS
ར་	ར་	ADP
།		PUNCT
གཙང་	གཙང་	PROPN
ལྷ་	ལྷ་	NOUN
ཡུ་	ཡུ་	NO_POS
ད་	ད་	NOUN
།		PUNCT
བུ་	བུ་	NOUN
ལེ་	ལེ་	NO_POS
དཀར་པོ་	དཀར་པོ་	ADJ
།		PUNCT
སྒྱོགས་	སྒྱོགས་	NO_POS
ཆེན་	ཆེན་	NO_POS
གདོང་	གདོང་	NOUN
ར་	ར་	ADP
།		PUNCT
གནམ་	གནམ་	NOUN
ལྷ་	ལྷ་	NOUN
དཀར་པོ་	དཀར་པོ་	ADJ
།		PUNCT
བྱང་	བྱང་	NOUN
རྟ་	རྟ་	NOUN
སྒོ་	སྒོ་	NOUN
འི་	གི་	PART
ལྷ་	ལྷ་	NOUN
བཙན་	བཙན་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ལྷ་	ལྷ་	NOUN
དགུ་	དགུ་	NUM
།		PUNCT
གུང་	གུང་	ADV
དགུ་	དགུ་	NUM
།		PUNCT
བེ་	བེ་	NO_POS
དབུ་རྩེ་	དབུ་རྩེ་	PROPN
དགུ་	དགུ་	NUM
།		PUNCT
ལྷ་རྗེ་	ལྷ་རྗེ་	NOUN
དགུ་	དགུ་	NUM
།		PUNCT
འབངས་	འབངས་	NOUN
ཀྱི་	གི་	PART
ཕོ་ལྷ་	ཕོ་ལྷ་	OTHER
།		PUNCT
མཁའ་	མཁའ་	NOUN
གྱི་	གི་	PART
རྩེ་	རྩེ་	NOUN
ལྷ་	ལྷ་	NOUN
།		PUNCT
ཡུལ་	ཡུལ་	NOUN
གྱི་	གི་	PART
ཡུལ་ལྷ་	ཡུལ་ལྷ་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ལྷ་	ལྷ་	NOUN
གཉན་པ་	གཉན་པ་	VERB
ཐམས་ཅད་	ཐམས་ཅད་	DET
ལ་	ལ་	ADP
ཕུད་	ཕུད་	NO_POS
འཐོར་ནས་	འཐོར་ནས་	NO_POS
ཛ་གད་	ཛ་གད་	NO_POS
ཕུད་	ཕུད་	NO_POS
ཀྱི་	གི་	PART
མཆོད་པ་	མཆོད་པ་	VERB
དམ་པ་	དམ་པ་	VERB
བཞེས་	བཞེས་	VERB
།		PUNCT
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
བདེན་པ་	བདེན་པ་	VERB
བདར་	བདར་	OTHER
ན་	ནས་	PART
།		PUNCT
འདི་སྐད་	འདི་སྐད་	NO_POS
དུ་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
།།		PUNCT
ཀཱི་		NON_WORD
ལ་	ལ་	ADP
ཡ་	ཡ་	NOUN
འི་	གི་	PART
ཕུ་	ཕུ་	VERB
དབལ་	དབལ་	NO_POS
མི་	མི་	PART
སྟོན་	སྟོན་	VERB
།		PUNCT
མ་མོ་	མ་མོ་	NOUN
འི་	གི་	PART
ཐུན་	ཐུན་	NOUN
མི་	མི་	PART
རྡེག་	རྡེག་	VERB
ཡུངས་དཀར་	ཡུངས་དཀར་	NOUN
གྱི་	གི་	PART
རྦབ་	རྦབ་	VERB
མི་	མི་	PART
གཏོང་	གཏོང་	VERB
།		PUNCT
གཤིན་རྗེ་	གཤིན་རྗེ་	OTHER
འི་	གི་	PART
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
མི་	མི་	PART
བསྐོར་	བསྐོར་	VERB
།		PUNCT
དབང་ཆེན་	དབང་ཆེན་	OTHER
གྱི་	གི་	PART
རྟ་	རྟ་	NOUN
བྲོ་	བྲོ་	VERB
མི་	མི་	PART
རྡུང་	རྡུང་	NO_POS
།		PUNCT
སྦྱིན་སྲེག་	སྦྱིན་སྲེག་	NOUN
གི་	གི་	PART
ལས་མི་	ལས་མི་	NOUN
བྱ་	བྱ་	VERB
།		PUNCT
དྲག་པོ་	དྲག་པོ་	ADJ
འི་	གི་	PART
སྔགས་	སྔགས་	NOUN
མི་	མི་	PART
བཟླ་	བཟླ་	NO_POS
།		PUNCT
འཇིགས་པ་	འཇིགས་པ་	VERB
འི་	གི་	PART
ཕོ་ཉ་	ཕོ་ཉ་	NOUN
མི་	མི་	PART
འགྱེད་	འགྱེད་	VERB
།		PUNCT
ཁ་ངན་	ཁ་ངན་	NO_POS
དུ་	ལ་	PART
མི་	མི་	PART
ཟེ་	ཟེ་	VERB
༑		PUNCT
ལག༷་པ་	ལག༷་པ་	NON_WORD
ས་	གིས་	PART
ཚིག་	ཚིག་	NOUN
ཏུ་	ལ་	PART
མི་	མི་	PART
དྲོད༷་		NON_WORD
།		PUNCT
མི་ཆེན་པོ་	མི་ཆེན་པོ་	NOUN
འི་	གི་	PART
མིང་	མིང་	NOUN
ན་	ནས་	PART
མི་	མི་	PART
འབོད་	འབོད་	VERB
།		PUNCT
གཡག་	གཡག་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
འི་	གི་	PART
རྭ་	རྭ་	NOUN
ན་	ནས་	PART
མི་	མི་	PART
འཛིན་	འཛིན་	VERB
།		PUNCT
བདེན་པ་	བདེན་པ་	VERB
འི་	གི་	PART
དམ་	དམ་	PART
བདར་	བདར་	OTHER
།		PUNCT
ཞི་བ་	ཞི་བ་	VERB
འི་	གི་	PART
ཆོ་	ཆོ་	NOUN
བཤད་	བཤད་	VERB
།		PUNCT
མཐུན་པ་	མཐུན་པ་	VERB
འི་	གི་	PART
ཟ་	ཟ་	NOUN
སྟེར་བ་	སྟེར་བ་	VERB
ས་	གིས་	PART
།		PUNCT
ཁྱེད་	ཁྱེད་	PRON
རྣམས་	རྣམས་	DET
བཟང་པོ་	བཟང་པོ་	ADJ
འི་	གི་	PART
སྣ་མ་	སྣ་མ་	NOUN
འདྲེན་	འདྲེན་	NO_POS
།		PUNCT
ངན་པ་	ངན་པ་	VERB
འི་	གི་	PART
རྒྱབ་མ་	རྒྱབ་མ་	NO_POS
བྱེད་པ་	བྱེད་པ་	VERB
ར་	ལ་	PART
ཞི་བ་	ཞི་བ་	VERB
འི་	གི་	PART
ངང་	ངང་	NOUN
ལ་	ལ་	ADP
བཞུགས་	བཞུགས་	VERB
ཤིགམཉམ་པ་	ཤིགམཉམ་པ་	NON_WORD
འི་	གི་	PART
ས་	ས་	ADP
ལ་	ལ་	ADP
འཁོད་	འཁོད་	NO_POS
ཅིག་	ཅིག་	PART
དགོས་	དགོས་	VERB
ན་	ན་	ADP
སྟོང་	སྟོང་	NUM
གྲོག་	གྲོག་	NOUN
མཛོད་	མཛོད་	NOUN
ཅིགགྲོགས་		NON_WORD
མི་	མི་	PART
མཛད་	མཛད་	VERB
ན་	ན་	ADP
འང་	ཀྱང་	PART
གནོད་	གནོད་	VERB
འགལ་	འགལ་	VERB
མ་	མ་	PART
མཛད་	མཛད་	VERB
ཅིག་	ཅིག་	PART
གཞན་	གཞན་	DET
ཡང་	ཀྱང་	PART
བདུད་	བདུད་	NOUN
ཀྱི་	གི་	PART
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
རི་	རི་	NOUN
ནག་	ནག་	VERB
སྤུངས་པ་	སྤུངས་པ་	VERB
།		PUNCT
རི་རྩེ་	རི་རྩེ་	NOUN
གོང་	གོང་	NOUN
གཡག་	གཡག་	NOUN
ད་	ད་	ADV
བདུད་	བདུད་	NOUN
ཐོད་ཕྲེང་	ཐོད་ཕྲེང་	NO_POS
ཅན་	ཅན་	PART
།		PUNCT
ཀོང་	ཀོང་	NO_POS
རྗེ་	རྗེ་	NO_POS
བྲང་	བྲང་	NOUN
དཀ་	དཀའ་	VERB
ར་	ལ་	PART
།		PUNCT
ཏེ་	སྟེ་	PART
ལེ་	ལེ་	NO_POS
ཁྱབ་	ཁྱབ་	VERB
།		PUNCT
ས་	ས་	ADP
འད་	འདའ་	VERB
ར་	ལ་	PART
འཁྲིགས་པ་	འཁྲིགས་པ་	VERB
།		PUNCT
མི་ནག་	མི་ནག་	PROPN
གཏུམ་པ་	གཏུམ་པ་	VERB
།		PUNCT
ནག་པོ་	ནག་པོ་	ADJ
བེམ་པ་	བེམ་པ་	NO_POS
༑		PUNCT
ཁ་གཡལ་	ཁ་གཡལ་	NO_POS
ལྕེ་	ལྕེ་	NOUN
ཆེ་	ཆེ་	VERB
།		PUNCT
ནག་པོ་	ནག་པོ་	ADJ
བཀྲག་	བཀྲག་	OTHER
མེད་	མེད་	VERB
།		PUNCT
གཟའ་	གཟའ་	NOUN
བདུད་	བདུད་	NOUN
ནག་པོ་	ནག་པོ་	ADJ
ལ་སོགས་	ལ་སོགས་	NO_POS
ཏེ་	སྟེ་	PART
།		PUNCT
བདུད་	བདུད་	NOUN
ཀྱི་	གི་	PART
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
བཅུ་	བཅུ་	NUM
།		PUNCT
བློན་པོ་	བློན་པོ་	NOUN
བསྐོས་	བསྐོས་	NO_POS
འདེབས་	འདེབས་	VERB
བདུན་	བདུན་	NUM
།		PUNCT
གྱེད་		NON_WORD
པ་སྡེ་	པ་སྡེ་	NO_POS
བཞི་	བཞི་	NUM
།		PUNCT
ཀུང་	ཀུང་	NO_POS
པ་སྡེ་	པ་སྡེ་	NO_POS
བཞི་	བཞི་	NUM
།		PUNCT
ཕོ་ཉ་	ཕོ་ཉ་	NOUN
བླ་	བླ་	NOUN
རྐུན་	རྐུན་	NO_POS
།		PUNCT
རྒྱ་	རྒྱ་	NOUN
ས་	ས་	ADP
རྨག༷་		NON_WORD
བཅུ་གསུམ་	བཅུ་གསུམ་	NO_POS
།		PUNCT
འཆིང་བ་	འཆིང་བ་	VERB
འི་	གི་	PART
ཞགས་	ཞགས་	NO_POS
ཐོགས་	ཐོགས་	VERB
།		PUNCT
གཅོད་པ་	གཅོད་པ་	VERB
འི་	གི་	PART
སྟྭར་		NON_WORD
ཐོགས་	ཐོགས་	VERB
།		PUNCT
བརྔ་བ་	བརྔ་བ་	VERB
འི་	གི་	PART
ཟོ་		
ཐོགས་	ཐོགས་	VERB
།		PUNCT
འཛེད༷་པ་	འཛེད༷་པ་	NON_WORD
འགྱོག་	འགྱོག་	NO_POS
ཐོགས་	ཐོགས་	VERB
།		PUNCT
གཤན་པ་	གཤན་པ་	NO_POS
གྲི་	གྲི་	NOUN
ཐོགས་	ཐོགས་	VERB
།		PUNCT
བདུད་	བདུད་	NOUN
རིགས་	རིགས་	NOUN
སྟོང་ཕྲག་	སྟོང་ཕྲག་	OTHER
བརྒྱད་ཅུ་	བརྒྱད་ཅུ་	NO_POS
ཐམས་ཅད་	ཐམས་ཅད་	DET
ལ་	ལ་	ADP
ཀཱི་		NON_WORD
ལ་	ལ་	ADP
ཡ་	ཡ་	NOUN
འི་	གི་	PART
ཕུ་	ཕུ་	VERB
དབལ་	དབལ་	NO_POS
མི་	མི་	PART
སྟོན་	སྟོན་	VERB
།		PUNCT
ཞེས་་	ཞེས་པ་	PART
ན་	ནས་	PART
།		PUNCT
གནོད་	གནོད་	VERB
འགལ་	འགལ་	VERB
མ་	མ་	PART
མཛད་	མཛད་	VERB
ཀྱི་	གི་	PART
བ་	བ་	NOUN
ཀུན་	ཀུན་	DET
ལ་	ལ་	ADP
འགྲེའོ་		NON_WORD
།།		PUNCT
བདུད་	བདུད་	NOUN
མི་ལ་	མི་ལ་	PROPN
མ་	མ་	PART
ལབ་	ལབ་	VERB
		
བབ་	བབ་	VERB
		
ཁྲམ་ཤིང་	ཁྲམ་ཤིང་	NO_POS
ལ་མ་	ལ་མ་	NO_POS
འདེབས་	འདེབས་	VERB
།		PUNCT
ཕོ་	ཕོ་	NOUN
བདུད་	བདུད་	NOUN
གཡའ་	གཡའ་	NOUN
སུ་	སུ་	ADP
སྒྱུ་	སྒྱུ་	VERB
།		PUNCT
མོ་	མོ་	PRON
བདུད་	བདུད་	NOUN
གཡོན་	གཡོན་	NOUN
དུ་	ལ་	PART
སྒྱུ་	སྒྱུ་	VERB
།		PUNCT
སྤྱི་	སྤྱི་	DET
བདུད་	བདུད་	NOUN
མཁའ་	མཁའ་	NOUN
ལ་	ལ་	ADP
སྒྱུ་	སྒྱུ་	VERB
།		PUNCT
གཞན་	གཞན་	DET
ཡང་	ཀྱང་	PART
དམུ་	དམུ་	OTHER
འི་	གི་	PART
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
།		PUNCT
དམུ་	དམུ་	OTHER
རྒྱལ་	རྒྱལ་	VERB
གེ་	གེ་	NO_POS
ཐུང་	ཐུང་	VERB
།		PUNCT
དམུ་	དམུ་	OTHER
རྗེ་	རྗེ་	NO_POS
ལེགས་པ་	ལེགས་པ་	VERB
།		PUNCT
དམུ་	དམུ་	OTHER
ལྕམ་	ལྕམ་	NOUN
ཕྲ་མོ་	ཕྲ་མོ་	ADJ
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
དམུ་	དམུ་	OTHER
འི་	གི་	PART
རིགས་	རིགས་	NOUN
སུ་	སུ་	ADP
གྱུར་པ་	གྱུར་པ་	VERB
ཐམས་ཅད་	ཐམས་ཅད་	DET
ལ་	ལ་	ADP
།		PUNCT
ཀཱི་		NON_WORD
ལ་	ལ་	ADP
ཡ་	ཡ་	NOUN
འི་	གི་	PART
༴		PUNCT
དམུ་	དམུ་	OTHER
གབ་	གབ་	NO_POS
མ་	མ་	PART
འགེབས་	འགེབས་	NO_POS
།		PUNCT
དམུ་	དམུ་	OTHER
རྡོ་	རྡོ་	NOUN
མ་	མ་	PART
རྡེག་	རྡེག་	VERB
དམུ་	དམུ་	OTHER
ལྕེ་	ལྕེ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
དམུ་	དམུ་	OTHER
ཞྭ་	ཞྭ་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
དམུ་	དམུ་	OTHER
འབྲུམ་	འབྲུམ་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
དམུ་	དམུ་	OTHER
ལྐུགས་	ལྐུགས་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
དམུ་ཆུ་	དམུ་ཆུ་	NO_POS
མ་	མ་	PART
གཏོང་	གཏོང་	VERB
།		PUNCT
གཞན་	གཞན་	DET
ཡང་	ཀྱང་	PART
བཙན་	བཙན་	VERB
རྗེ་	རྗེ་	NO_POS
མཐུ་བོ་	མཐུ་བོ་	NOUN
ལག་	ལག་	NOUN
རིང་	རིང་	NOUN
།		PUNCT
ཡམ་	ཡམ་	NO_POS
ཤུད་	ཤུད་	VERB
དམར་པོ་	དམར་པོ་	ADJ
།		PUNCT
ཆེ་བཙན་	ཆེ་བཙན་	NO_POS
གྱི་	གི་	PART
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
ཡང་	ཀྱང་	PART
ནེ་	ནེ་	NO_POS
བེར་	བེར་	NOUN
།		PUNCT
བཙུན་མོ་	བཙུན་མོ་	NOUN
ལ་མགོ་	ལ་མགོ་	NO_POS
གཡུ་མཚོ་	གཡུ་མཚོ་	OTHER
།		PUNCT
བློན་པོ་	བློན་པོ་	NOUN
ཀེ་	ཀེ་	PROPN
ཏ་	ཏ་	OTHER
བཞི་	བཞི་	NUM
ཅུ་	ཅུ་	NUM
རྩ་	རྩ་	NUM
གཉིས་	གཉིས་	NUM
།		PUNCT
ལྐུགས་པ་	ལྐུགས་པ་	VERB
སྡེ་	སྡེ་	NOUN
བཞི་	བཞི་	NUM
།		PUNCT
རྩལ་	རྩལ་	NOUN
ཐོགས་	ཐོགས་	VERB
རྒྱུད་	རྒྱུད་	NOUN
ཀྱི་	གི་	PART
གྲི་	གྲི་	NOUN
བཙན་དམར་པོ་	བཙན་དམར་པོ་	NO_POS
།		PUNCT
ཕྱི་	ཕྱི་	NOUN
འི་	གི་	PART
སྒོ་བ་	སྒོ་བ་	NOUN
།		PUNCT
ནང་	ནང་	NOUN
གི་	གི་	PART
སྒོ་བ་	སྒོ་བ་	NOUN
།		PUNCT
སྨན་	སྨན་	NOUN
འབྲོག་	འབྲོག་	NOUN
རོལ་མོ་	རོལ་མོ་	NOUN
བདུན་ཅུ་	བདུན་ཅུ་	NO_POS
།		PUNCT
གྲི་	གྲི་	NOUN
