form	lemma	POS	morph
རྗེས་གནང་	རྗེས་གནང་	NOUN
།		PUNCT
ཁ་ཟས་	ཁ་ཟས་	NOUN
ཀྱི་	གི་	PART
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
གྱིས་	གིས་	PART
ནང་	ནང་	NOUN
གི་	གི་	PART
སྦྱིན་སྲེག་	སྦྱིན་སྲེག་	NOUN
བྱ་བ་	བྱ་བ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ཐུན་	ཐུན་	NOUN
མཚམས་	མཚམས་	NOUN
ཀྱི་	གི་	PART
བྱ་བ་	བྱ་བ་	VERB
རྣམས་	རྣམས་	DET
ཇི་ལྟ་བ་	ཇི་ལྟ་བ་	ADJ
བཞིན་	བཞིན་	NOUN
དུ་	ལ་	PART
རྫོགས་པ་	རྫོགས་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
ན་	ནས་	PART
སྔ་དྲོ་	སྔ་དྲོ་	ADV
འི་	གི་	PART
ཐུན་	ཐུན་	NOUN
ལ་	ལ་	ADP
འཇུག་པ་	འཇུག་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
ལངས་	ལངས་	VERB
ཏེ་	སྟེ་	PART
ཐུན་	ཐུན་	NOUN
མཚམས་	མཚམས་	NOUN
ཀྱི་	གི་	PART
བྱ་བ་	བྱ་བ་	VERB
སྔར་བཞིན་	སྔར་བཞིན་	NO_POS
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
།		PUNCT
གཞན་	གཞན་	DET
ཡང་	ཀྱང་	PART
མཆོད་རྟེན་	མཆོད་རྟེན་	NOUN
བཞེངས་པ་	བཞེངས་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཆོ་	ཆོ་	NOUN
འཆད་པ་	འཆད་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཀློག་པ་	ཀློག་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
བསྐོར་བ་	བསྐོར་བ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
བྱ་བ་	བྱ་བ་	VERB
ཐུན་	ཐུན་	NOUN
མཚམས་	མཚམས་	NOUN
སུ་	སུ་	ADP
བྱ་	བྱ་	VERB
སྟེ་	སྟེ་	PART
དགོངས་	དགོངས་	VERB
མོ་	མོ་	PRON
འི་	གི་	PART
ཐུན་	ཐུན་	NOUN
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
།		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
ལངས་	ལངས་	VERB
ཏེ་	སྟེ་	PART
ཐུན་	ཐུན་	NOUN
མཚམས་	མཚམས་	NOUN
སུ་	སུ་	ADP
སྔར་བཞིན་	སྔར་བཞིན་	NO_POS
དང་	དང་	NO_POS
༑		PUNCT
ཁྱད་པར་	ཁྱད་པར་	NOUN
དུའང་		NON_WORD
སྲོད་	སྲོད་	ADV
ཀྱི་	གི་	PART
དུས་	དུས་	NOUN
སུ་	སུ་	ADP
གཏོར་མ་	གཏོར་མ་	NOUN
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
ཕྱི་	ཕྱི་	NOUN
འི་	གི་	PART
སྤྱིན་	སྤྱིན་	NO_POS
སྲེག་	སྲེག་	NO_POS
དང་	དང་	NO_POS
ནང་	ནང་	NOUN
གི་	གི་	PART
སྦྱིན་སྲེག་	སྦྱིན་སྲེག་	NOUN
ཀྱང་	ཀྱང་	PART
འབྱོར་པ་	འབྱོར་པ་	NOUN
དང་	དང་	NO_POS
ལྡན་པ་	ལྡན་པ་	VERB
ས་	གིས་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
སྲོད་	སྲོད་	ADV
ཀྱི་	གི་	PART
ཐུན་	ཐུན་	NOUN
གྱི་	གི་	PART
མཇུག་	མཇུག་	NOUN
རྫོགས་པ་	རྫོགས་པ་	VERB
འི་	གི་	PART
རིམ་པ་	རིམ་པ་	NOUN
ཐིག་ལེ་	ཐིག་ལེ་	NOUN
འམ་	གམ་	PART
སྟོང་པ་ཉིད་	སྟོང་པ་ཉིད་	NOUN
ཀྱི་	གི་	PART
ངང་	ངང་	NOUN
ལ་	ལ་	ADP
ཉལ་བ་	ཉལ་བ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
ལངས་	ལངས་	VERB
ཏེ་	སྟེ་	PART
ཐོ་རངས་	ཐོ་རངས་	ADV
ཀྱི་	གི་	PART
དུས་	དུས་	NOUN
སུ་	སུ་	ADP
སྔར་བཞིན་	སྔར་བཞིན་	NO_POS
སྤྱད་	སྤྱད་	VERB
དེ་	དེ་	DET
།		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
ན་	ན་	ADP
ཉིན་མཚན་	ཉིན་མཚན་	ADV
རྒྱུན་	རྒྱུན་	NOUN
དུ་	ལ་	PART
མཉམ་པ་	མཉམ་པ་	VERB
ར་	ལ་	PART
བཞག་པ་	བཞག་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
མཉམ་པ་	མཉམ་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
ལངས་པ་	ལངས་པ་	VERB
འི་	གི་	PART
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
ལ་	ལ་	ADP
འབད་པ་	འབད་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
གཞན་	གཞན་	DET
ཡང་	ཀྱང་	PART
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
བརྩོན་	བརྩོན་	VERB
ལྡན་པ་	ལྡན་པ་	VERB
ས་	གིས་	PART
། །		PUNCT
ཉིན་ཞག་	ཉིན་ཞག་	NOUN
སོ་སོ་	སོ་སོ་	PRON
ཉིད་	ཉིད་	DET
དག་	དག་	DET
གམ་	གམ་	PART
། །		PUNCT
ཡི་དྭགས་	ཡི་དྭགས་	NOUN
ཟླ་ཕྱེད་	ཟླ་ཕྱེད་	NOUN
བཅུ་བཞི་	བཅུ་བཞི་	NO_POS
དང་	དང་	NO_POS
། །		PUNCT
དེ་བཞིན་	དེ་བཞིན་	OTHER
དུ་	ལ་	PART
ཡང་	ཀྱང་	PART
བརྒྱད་པ་	བརྒྱད་པ་	NUM
འམ་	གམ་	PART
། །		PUNCT
ཟླ་བ་	ཟླ་བ་	NOUN
སོ་སོ་	སོ་སོ་	PRON
དག་	དག་	DET
ལ་	ལ་	ADP
འང་	ཀྱང་	PART
རུང་	རུང་	SCONJ
། །		PUNCT
ཤེས་པ་	ཤེས་པ་	VERB
འི་	གི་	PART
དུས་	དུས་	NOUN
ལ་	ལ་	ADP
ཁྱད་པར་	ཁྱད་པར་	NOUN
དུ་	ལ་	PART
། །		PUNCT
དུར་ཁྲོད་	དུར་ཁྲོད་	NOUN
རི་	རི་	NOUN
ཡི་	ཡི་	ADP
བྱ་སྐྱིབས་	བྱ་སྐྱིབས་	NO_POS
སམ་	གམ་	PART
༑		PUNCT
ཁང་	ཁང་	NOUN
སྟོང་	སྟོང་	NUM
ངམ་	གམ་	PART
ནི་	ནི་	NO_POS
ཁྱིམ་ནང་	ཁྱིམ་ནང་	NO_POS
དུ་	ལ་	PART
། །		PUNCT
མཁས་པ་	མཁས་པ་	VERB
ས་	གིས་	PART
ཆོ་ག་	ཆོ་ག་	NOUN
ཇི་བཞིན་	ཇི་བཞིན་	OTHER
དུ་	ལ་	PART
། །		PUNCT
ཚོགས་	ཚོགས་	NOUN
ཀྱི་	གི་	PART
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
བྱས་པ་	བྱས་པ་	VERB
ཡི་	གིས་	PART
། །		PUNCT
དཔའ་བོ་	དཔའ་བོ་	NOUN
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
མ་	མ་	PART
རྣམས་	རྣམས་	DET
ཀུན་	ཀུན་	DET
"།

།"		PUNCT
མཉེས་པ་	མཉེས་པ་	VERB
ས་	གིས་	PART
དངོས་གྲུབ་	དངོས་གྲུབ་	NOUN
སྩོལ་བ་	སྩོལ་བ་	VERB
ར་	ལ་	PART
བྱེད་	བྱེད་	VERB
། །		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
ལ་	ལ་	ADP
ས་	གིས་	PART
དང་པོ་	དང་པོ་	ADJ
འི་	གི་	PART
བྱ་བ་	བྱ་བ་	VERB
དེ་དག་	དེ་དག་	OTHER
ཀྱང་	ཀྱང་	PART
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
གུ་	གུ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
གསུངས་	གསུངས་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
དེ་	དེ་	DET
འང་	ཀྱང་	PART
ཐོག་མ་	ཐོག་མ་	NOUN
ར་	ལ་	PART
རྒྱུན་	རྒྱུན་	NOUN
དུ་	ལ་	PART
ཡང་	ཀྱང་	PART
སྤང་བྱ་	སྤང་བྱ་	NOUN
སྤངས་པ་	སྤངས་པ་	VERB
ལ་	ལ་	ADP
བསླབ་པ་	བསླབ་པ་	VERB
འང་	ཀྱང་	PART
༑		PUNCT
སློབ་དཔོན་	སློབ་དཔོན་	NOUN
སྨད་པ་	སྨད་པ་	VERB
ར་	ལ་	PART
མི་	མི་	PART
བྱ་	བྱ་	VERB
ཞིང་	ཞིང་	SCONJ
། །		PUNCT
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
གསུངས་	གསུངས་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
རྒྱས་པ་	རྒྱས་པ་	VERB
ར་	ལ་	PART
གཞན་	གཞན་	DET
དུ་	ལ་	PART
བཤད་པ་	བཤད་པ་	VERB
ས་	གིས་	PART
མི་	མི་	PART
སྤྲོའོ་		NON_WORD
། །		PUNCT
བསྟེན་	བསྟེན་	VERB
བྱ་	བྱ་	VERB
བསྟེན་པ་	བསྟེན་པ་	VERB
འང་	ཀྱང་	PART
།		PUNCT
རྟག་	རྟག་	VERB
ཏུ་	ལ་	PART
རང་	རང་	PRON
གི་	གི་	PART
དམ་ཚིག་	དམ་ཚིག་	NOUN
བྱ་	བྱ་	VERB
། །		PUNCT
རྟག་	རྟག་	VERB
ཏུ་	ལ་	PART
དེ་བཞིན་	དེ་བཞིན་	OTHER
གཤེགས་པ་	གཤེགས་པ་	VERB
ར་	ལ་	PART
མཆོད་	མཆོད་	VERB
། །		PUNCT
རྟག་	རྟག་	VERB
ཏུ་	ལ་	PART
བླ་མ་	བླ་མ་	NOUN
ལ་	ལ་	ADP
ཡང་	ཀྱང་	PART
དབུལ་	དབུལ་	NO_POS
༑ ༑		PUNCT
བླ་མ་	བླ་མ་	NOUN
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
ཀུན་	ཀུན་	DET
དང་	དང་	NO_POS
འདྲ་	འདྲ་	VERB
། །		PUNCT
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཇི་སྲིད་	ཇི་སྲིད་	PRON
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
སྙིང་པོ་	སྙིང་པོ་	NOUN
འི་	གི་	PART
བ་	བ་	NOUN
། །		PUNCT
དཀོན་མཆོག་	དཀོན་མཆོག་	NOUN
གསུམ་	གསུམ་	NUM
ནི་	ནི་	NO_POS
སྤང་	སྤང་	VERB
མི་	མི་	PART
བྱ་	བྱ་	VERB
། །		PUNCT
རྟག་	རྟག་	VERB
ཏུ་	ལ་	PART
དམ་ཚིག་	དམ་ཚིག་	NOUN
བསྲུང་བ་	བསྲུང་བ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
། །		PUNCT
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
དྲིལ་བུ་	དྲིལ་བུ་	NOUN
གཟུང་བ་	གཟུང་བ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
། །		PUNCT
གཙུག་ཏོར་	གཙུག་ཏོར་	PROPN
རྟག་	རྟག་	VERB
ཏུ་	ལ་	PART
གཟུང་བ་	གཟུང་བ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
། །		PUNCT
རྟག་	རྟག་	VERB
ཏུ་	ལ་	PART
སྦྱིན་སྲེག་	སྦྱིན་སྲེག་	NOUN
དགང་བ་	དགང་བ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
། །		PUNCT
རྟག་	རྟག་	VERB
ཏུ་	ལ་	PART
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
བཞེངས་པ་	བཞེངས་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
། །		PUNCT
རྟག་	རྟག་	VERB
ཏུ་	ལ་	PART
བདེ་གཤེགས་	བདེ་གཤེགས་	NOUN
རབ་གནས་	རབ་གནས་	NOUN
བྱ་	བྱ་	VERB
། །		PUNCT
འབྱུང་པོ་	འབྱུང་པོ་	NOUN
ཆེ་	ཆེ་	VERB
ལ་	ལ་	ADP
གཏོར་མ་	གཏོར་མ་	NOUN
སྦྱིན་	སྦྱིན་	VERB
། །		PUNCT
རྟག་པ་	རྟག་པ་	VERB
ར་	ལ་	PART
རྒྱུན་	རྒྱུན་	NOUN
དུ་	ལ་	PART
སྔགས་	སྔགས་	NOUN
བཟླས་	བཟླས་	NO_POS
ཤིང་	ཅིང་	PART
། །		PUNCT
བསམ་གཏན་	བསམ་གཏན་	NOUN
ཉིད་	ཉིད་	DET
ཀྱང་	ཀྱང་	PART
འབྲལ་	འབྲལ་	NO_POS
མི་	མི་	PART
བྱ་	བྱ་	VERB
། །		PUNCT
རྟག་	རྟག་	VERB
ཏུ་	ལ་	PART
སློབ་མ་	སློབ་མ་	NOUN
བསྡུ་	བསྡུ་	VERB
བྱ་	བྱ་	VERB
ཞིང་	ཞིང་	SCONJ
། །		PUNCT
རྟག་པ་	རྟག་པ་	VERB
རུ་	ལ་	PART
ནི་	ནི་	NO_POS
བཤད་པ་	བཤད་པ་	VERB
ར་	ལ་	PART
གྱིས་	གིས་	PART
། །		PUNCT
རྟག་	རྟག་	VERB
ཏུ་	ལ་	PART
སེམས་ཅན་	སེམས་ཅན་	NOUN
བསྐྱང་བ་	བསྐྱང་བ་	VERB
དང་	དང་	NO_POS
༑ ༑		PUNCT
རྟག་	རྟག་	VERB
ཏུ་	ལ་	PART
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
ཆེ་	ཆེ་	VERB
ར་	ལ་	PART
མཉེས་	མཉེས་	VERB
བྱ་	བྱ་	VERB
། །		PUNCT
ཛམྦྷ་		NON_WORD
ལ་ལ་	ལ་ལ་	PRON
ཆུ་སྦྱིན་	ཆུ་སྦྱིན་	NO_POS
ཞིང་	ཞིང་	SCONJ
། །		PUNCT
ལ་	ལ་	ADP
ས་	གིས་	PART
རྣམས་	རྣམས་	DET
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཡང་དག་	ཡང་དག་	ADJ
སྤྱད་	སྤྱད་	VERB
། །		PUNCT
བྱེ་མ་	བྱེ་མ་	NOUN
འི་	གི་	PART
ལ་	ལ་	ADP
ས་	གིས་	PART
ལ་	ལ་	ADP
མཆོད་རྟེན་	མཆོད་རྟེན་	NOUN
ཡང་	ཀྱང་	PART
། །		PUNCT
མཁས་པ་	མཁས་པ་	VERB
ས་	གིས་	PART
ཆོ་ག་	ཆོ་ག་	NOUN
བཞིན་	བཞིན་	NOUN
དུ་	ལ་	PART
སྤྱད་	སྤྱད་	VERB
། །		PUNCT
ཅེས་	ཅེས་	PART
གསུངས་པ་	གསུངས་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
།། །།		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
ལ་	ལ་	ADP
བརྩོན་པ་	བརྩོན་པ་	VERB
ར་	ལ་	PART
བྱས་པ་	བྱས་པ་	VERB
ས་	གིས་	PART
དྲོད་ཆུང་	དྲོད་ཆུང་	NOUN
ངུ་	ངུ་	NO_POS
ཐོབ་པ་	ཐོབ་པ་	VERB
ར་	ལ་	PART
གྱུར་པ་	གྱུར་པ་	VERB
ས་	གིས་	PART
ན་	ན་	ADP
ཀུན་	ཀུན་	DET
འད་	འདའ་	VERB
ར་	ལ་	PART
གྱི་	གི་	PART
སྤྱོད་པ་	སྤྱོད་པ་	VERB
གསང་	གསང་	VERB
སྟེ་	སྟེ་	PART
བསྒྲུབ་བོ་	བསྒྲུབ་བོ་	VERB
། །		PUNCT
དྲོད་	དྲོད་	NOUN
འབྲིང་	འབྲིང་	NOUN
གི་	གི་	PART
ཚེ་	ཚེ་	NOUN
ཀུན་བཟང་	ཀུན་བཟང་	ADJ
གི་	གི་	PART
སྤྱོད་པ་	སྤྱོད་པ་	VERB
གསང་	གསང་	VERB
སྟེ་	སྟེ་	PART
བསྒྲུབ་བོ་	བསྒྲུབ་བོ་	VERB
། །		PUNCT
དྲོད་ཆེན་པོ་	དྲོད་ཆེན་པོ་	NO_POS
ཐོབ་པ་	ཐོབ་པ་	VERB
ར་	ལ་	PART
གྱུར་པ་	གྱུར་པ་	VERB
ན་	ན་	ADP
། །		PUNCT
དམ་ཚིག་	དམ་ཚིག་	NOUN
སྡོམ་	སྡོམ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
གྲོལ་	གྲོལ་	VERB
། །		PUNCT
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཕྱག་རྒྱ་	ཕྱག་རྒྱ་	NOUN
བཅིང་བ་	བཅིང་བ་	VERB
རྣམ་	རྣམ་	NOUN
སྤོང་	སྤོང་	VERB
ཞིང་	ཞིང་	SCONJ
། །		PUNCT
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
དུས་	དུས་	NOUN
སུ་	སུ་	ADP
གྱུར་པ་	གྱུར་པ་	VERB
ན་	ན་	ADP
སྤྱོད་པ་	སྤྱོད་པ་	VERB
གཉིས་	གཉིས་	NUM
འཇིག་རྟེན་པ་	འཇིག་རྟེན་པ་	NOUN
འི་	གི་	PART
མངོན་དུ་	མངོན་དུ་	NO_POS
སྤྱོད་	སྤྱོད་	VERB
།		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
རྒྱུད་	རྒྱུད་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
གསུངས་པ་	གསུངས་པ་	VERB
བཞིན་	བཞིན་	NOUN
སྤྱོད་པ་	སྤྱོད་པ་	VERB
ས་	གིས་	PART
།		PUNCT
ཕྱི་	ཕྱི་	NOUN
ནང་	ནང་	NOUN
གི་	གི་	PART
ཡུལ་	ཡུལ་	NOUN
དང་	དང་	NO_POS
གྲོག་	གྲོག་	NOUN
དང་	དང་	NO_POS
ནོར་	ནོར་	NOUN
རྣམས་	རྣམས་	DET
དབང་	དབང་	NOUN
དུ་	ལ་	PART
གྱུར་པ་	གྱུར་པ་	VERB
ས་	གིས་	PART
ས་	ས་	ADP
རྣམས་	རྣམས་	DET
བགྲོད་	བགྲོད་	VERB
དེ་	དེ་	DET
།		PUNCT
མཐ་	མཐའ་	NOUN
ར་	ལ་	PART
མངོན་པ་	མངོན་པ་	OTHER
རྫོགས་པ་	རྫོགས་པ་	VERB
ར་	ལ་	PART
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
སྟེ་	སྟེ་	PART
།		PUNCT
བདག་གཞན་	བདག་གཞན་	NOUN
གྱི་	གི་	PART
དོན་	དོན་	NOUN
མ་ལུས་པ་	མ་ལུས་པ་	OTHER
འང་	ཀྱང་	PART
ཡོངས་སུ་	ཡོངས་སུ་	NO_POS
རྫོགས་པ་	རྫོགས་པ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
རོ་	རོ་	NOUN
། །		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
དེ་དག་	དེ་དག་	OTHER
རྣམས་	རྣམས་	DET
ཀྱང་	ཀྱང་	PART
རྒྱལ་བ་	རྒྱལ་བ་	NOUN
ས་	གིས་	PART
གསུངས་པ་	གསུངས་པ་	VERB
ཡིན་པ་	ཡིན་པ་	AUX
ལ་	ལ་	ADP
༑ ༑		PUNCT
དེ་ཡང་	དེ་ཡང་	ADV
བློ་	བློ་	NOUN
དམན་	དམན་	VERB
བདག་	བདག་	PRON
ལ་	ལ་	ADP
རྟོགས་པ་	རྟོགས་པ་	VERB
འི་	གི་	PART
ནུས་	ནུས་	VERB
མེད་	མེད་	VERB
ཀྱང་	ཀྱང་	PART
། །		PUNCT
བླ་མ་	བླ་མ་	NOUN
འི་	གི་	PART
གསུང་	གསུང་	VERB
ལ་	ལ་	ADP
བརྟེན་	བརྟེན་	VERB
ན་	ནས་	PART
ཅུང་ཟད་	ཅུང་ཟད་	ADV
ཙམ་	ཙམ་	DET
གང་	གང་	NO_POS
རྟོགས་	རྟོགས་	VERB
། །		PUNCT
དེ་	དེ་	DET
འདི་	འདི་	DET
ར་	ལ་	PART
ཀྱེ་	ཀྱེ་	INTJ
ཡི་	ཡི་	ADP
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
འི་	གི་	PART
ལམ་	གམ་	PART
འཇུག་	འཇུག་	VERB
དག་	དག་	DET
ལ་	ལ་	ADP
བརྩེ་བ་	བརྩེ་བ་	VERB
ཡི་	གིས་	PART
། །		PUNCT
དང་པོ་	དང་པོ་	ADJ
འི་	གི་	PART
ལས་ཅན་	ལས་ཅན་	ADJ
བྱ་བ་	བྱ་བ་	VERB
འི་	གི་	PART
རིམ་པ་	རིམ་པ་	NOUN
དག་	དག་	DET
དང་	དང་	NO_POS
ཡང་	ཀྱང་	PART
། །		PUNCT
ཞ་	ཞ་	NOUN
ལས་ལམ་	ལས་ལམ་	NO_POS
རིམ་	རིམ་	NOUN
བགྲོད་	བགྲོད་	VERB
ཚུལ་	ཚུལ་	NOUN
ཅུང་ཟད་	ཅུང་ཟད་	ADV
བྲིས་	བྲིས་	VERB
འདི་	འདི་	DET
ལ་	ལ་	ADP
། །		PUNCT
ཐ་	ཐ་	VERB
འདོད་	འདོད་	VERB
ལེགས་པ་	ལེགས་པ་	VERB
ར་	ལ་	PART
སྨིན་པ་	སྨིན་པ་	VERB
ར་	ལ་	PART
སྐལ་བ་	སྐལ་བ་	NOUN
དང་	དང་	NO_POS
ལྡན་པ་	ལྡན་པ་	VERB
འི་	གི་	PART
། །		PUNCT
སྐྱེ་བོ་	སྐྱེ་བོ་	NOUN
རྣམས་	རྣམས་	DET
ཀྱིས་	གིས་	PART
བརྩོན་པ་	བརྩོན་པ་	VERB
ཆེ་	ཆེ་	VERB
ར་	ལ་	PART
བསྐྱེད་	བསྐྱེད་	VERB
འཇུག་པ་	འཇུག་པ་	VERB
འི་	གི་	PART
རིགས་	རིགས་	NOUN
༑ ༑		PUNCT
བློ་	བློ་	NOUN
དམན་	དམན་	VERB
ལེ་ལོ་	ལེ་ལོ་	NOUN
འི་	གི་	PART
དབང་	དབང་	NOUN
གྱུར་པ་	གྱུར་པ་	VERB
། །		PUNCT
བདག་	བདག་	PRON
གིས་	གིས་	PART
དེ་ལྟ་	དེ་ལྟ་	NO_POS
སྨྲ་	སྨྲ་	VERB
ས་	གིས་	PART
གྱུར་	གྱུར་	VERB
ལ་	ལ་	ADP
། །		PUNCT
ཆེ་	ཆེ་	VERB
ར་	ལ་	PART
དད་	དད་	VERB
མེད་	མེད་	VERB
ན་	ན་	ADP
འང་	ཀྱང་	PART
རྒྱལ་བ་	རྒྱལ་བ་	NOUN
དང་	དང་	NO_POS
། །		PUNCT
བླ་མ་	བླ་མ་	NOUN
འི་	གི་	PART
གསུང་	གསུང་	VERB
ལ་	ལ་	ADP
ཡིད་ཆེས་	ཡིད་ཆེས་	NOUN
རིགས་	རིགས་	NOUN
། །		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
བདག་	བདག་	PRON
གིས་	གིས་	PART
འབད་	འབད་	VERB
བྱ་	བྱ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
། །		PUNCT
བསོད་ནམས་	བསོད་ནམས་	NOUN
སྟོབས་ལྡན་	སྟོབས་ལྡན་	ADJ
སྲིད་པ་	སྲིད་པ་	VERB
ཡི་	ཡི་	ADP
། །		PUNCT
རྩེ་མོ་	རྩེ་མོ་	NOUN
ར་	ལ་	PART
གཏུགས་	གཏུགས་	VERB
གྱུར་	གྱུར་	VERB
སྐྱེ་	སྐྱེ་	VERB
དེ་	དེ་	DET
ཡི་	གིས་	PART
། །		PUNCT
འགྲོ་	འགྲོ་	VERB
ཀུན་	ཀུན་	DET
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
འཛིན་	འཛིན་	VERB
གྱུར་ཅིག་	གྱུར་ཅིག་	NO_POS
།		PUNCT
བླ་མ་	བླ་མ་	NOUN
འི་	གི་	PART
དམ་པ་	དམ་པ་	VERB
འི་	གི་	PART
ཞབས་	ཞབས་	NOUN
ཀྱི་	གི་	PART
པདྨོ་		NON_WORD
ལ་	ལ་	ADP
གཏུགས་པ་	གཏུགས་པ་	VERB
འི་	གི་	PART
དགེ་བསྙེན་	དགེ་བསྙེན་	NOUN
པུཎྱེ་		NON_WORD
ཨ་	ཨ་	X
གྲ་	གྲ་	OTHER
བྲིས་པ་	བྲིས་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
དང་པོ་པ་	དང་པོ་པ་	ADJ
འི་	གི་	PART
བྱ་བ་	བྱ་བ་	VERB
རྫོགས་	རྫོགས་	VERB
སོ་	སོ་	PART
།། །།		PUNCT
འདི་	འདི་	DET
ས་	གིས་	PART
བསྟན་པ་	བསྟན་པ་	VERB
དང་སེམས་	དང་སེམས་	NO_POS
ཅན་	ཅན་	PART
མང་པོ་	མང་པོ་	ADJ
ལ་	ལ་	ADP
ཕན་	ཕན་	NOUN
ཐོགས་པ་	ཐོགས་པ་	VERB
ར་	ལ་	PART
གྱུར་ཅིག་	གྱུར་ཅིག་	NO_POS
། །།༄༅། །		PUNCT
ཌོམྦི་		NON_WORD
ཧེ་རུ་ཀ་	ཧེ་རུ་ཀ་	NOUN
འི་	གི་	PART
ལུགས་	ལུགས་	NOUN
ཀྱི་	གི་	PART
ཀྱེ་	ཀྱེ་	INTJ
འི་	གི་	PART
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
འི་	གི་	PART
དཀྱིལ་ཆོག་	དཀྱིལ་ཆོག་	OTHER
བཞུགས་	བཞུགས་	VERB
།། ༄༅། །		PUNCT
ཨོཾ་	ཨོཾ་	X
སྭ་		NON_WORD
སྟི་	སྟི་	NO_POS
སིདྡྷཾ་		NON_WORD
།		PUNCT
བླ་མ་	བླ་མ་	NOUN
དམ་པ་	དམ་པ་	VERB
འི་	གི་	PART
ཞབས་	ཞབས་	NOUN
ལ་	ལ་	ADP
གུས་པ་	གུས་པ་	VERB
ས་	གིས་	PART
ཕྱག་	ཕྱག་	NOUN
འཚལ་	འཚལ་	VERB
ལོ་	ལོ་	NOUN
༑ ༑		PUNCT
དཔལ་	དཔལ་	OTHER
ཀྱེ་	ཀྱེ་	INTJ
འི་	གི་	PART
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
