form	lemma	POS	morph
གང་བ་	གང་བ་	VERB
འོ་	གོ་	PART
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
རྣམས་	རྣམས་	DET
། །		PUNCT
ཚོགས་ཆེན་	ཚོགས་ཆེན་	OTHER
འབར་བ་	འབར་བ་	VERB
ས་	གིས་	PART
ཉོན་མོངས་	ཉོན་མོངས་	NOUN
སྲེག་	སྲེག་	NO_POS
།		PUNCT
འདི་འདྲ་	འདི་འདྲ་	NO_POS
འི་	གི་	PART
བདེ་བ་	བདེ་བ་	VERB
ཐོབ་	ཐོབ་	VERB
འགྱུར་བ་	འགྱུར་བ་	VERB
། །		PUNCT
ཀུན་	ཀུན་	DET
གྱིས་	གིས་	PART
ཨ་ཧོ་	ཨ་ཧོ་	NO_POS
སུ་	སུ་	ADP
ཁ་	ཁ་	PRON
བརྗོད་	བརྗོད་	VERB
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
ཀུན་	ཀུན་	DET
གྱིས་	གིས་	PART
མགྲིན་	མགྲིན་	NOUN
གཅིག་	གཅིག་	NUM
ཏུ་	ལ་	PART
། །		PUNCT
ཨ་ཧོ་	ཨ་ཧོ་	NO_POS
སུ་	སུ་	ADP
ཁ་	ཁ་	PRON
བྷ་	བྷ་	NO_POS
གཱ་		NON_WORD
		
ལུ་	ལུ་	NO_POS
		
ཀྵ་		NON_WORD
		
ནཱཾ་		NON_WORD
།		PUNCT
ལག་པ་	ལག་པ་	NOUN
གཡོན་པ་	གཡོན་པ་	ADJ
འོག་	འོག་	NOUN
ཏུ་	ལ་	PART
བཞག་	བཞག་	VERB
ལ་	ལ་	ADP
གཡས་པ་	གཡས་པ་	VERB
ས་	གིས་	PART
ཁ་	ཁ་	PRON
བཅད་	བཅད་	VERB
ལ་	ལ་	ADP
།		PUNCT
ཨ་ཧོ་	ཨ་ཧོ་	NO_POS
སུ་	སུ་	ADP
པྲ་	པྲ་	NOUN
ཡཾ་		NON_WORD
ནཾ་		NON_WORD
།		PUNCT
མ་	མ་	PART
ཧཱ་		NON_WORD
མུ་	མུ་	NOUN
དྲཱ་		NON_WORD
		
པ་	པ་	OTHER
དྷི་		NON_WORD
		
ཞ་	ཞ་	OTHER
		
སིདྷི་		NON_WORD
		
ནཾ་		NON_WORD
།		PUNCT
ཏ་	ཏ་	OTHER
རནྟེ་		NON_WORD
ན་	ན་	ADP
ཧཱུྃ་		NON_WORD
ཧ་	ཧ་	NOUN
ཧ་	ཧ་	NOUN
ཧ་	ཧ་	NOUN
ཧ་	ཧ་	NOUN
ཧོ་	ཧོ་	NO_POS
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
རྗེས་སུ་	རྗེས་སུ་	OTHER
ཁ་ཟས་	ཁ་ཟས་	NOUN
ལོངས་	ལོངས་	VERB
སྤྱད་	སྤྱད་	VERB
དེ་	དེ་	DET
།		PUNCT
མང་པོ་	མང་པོ་	ADJ
ས་	གིས་	PART
ཅི་	ཅི་	NO_POS
བྱ་	བྱ་	VERB
དགོས་	དགོས་	VERB
མེད་པ་	མེད་པ་	VERB
། །		PUNCT
སྙིང་ག་	སྙིང་ག་	NOUN
འི་	གི་	PART
ས་བོན་	ས་བོན་	NOUN
མེ་	མེ་	NOUN
འབའ་	འབའ་	VERB
ལ་	ལ་	ADP
། །		PUNCT
དེ་	དེ་	DET
ར་	ལ་	PART
ནི་	ནི་	NO_POS
ག་བུར་	ག་བུར་	NOUN
བཏུང་བ་	བཏུང་བ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
། །		PUNCT
དཀྱིལ་འཁོར་པ་	དཀྱིལ་འཁོར་པ་	NOUN
ལ་	ལ་	ADP
དེ་	དེ་	DET
རབ་	རབ་	ADV
མཆོད་	མཆོད་	VERB
། །		PUNCT
བཏུང་བ་	བཏུང་བ་	VERB
དེ་	དེ་	DET
ཡི་	གིས་	PART
རྣལ་འབྱོར་པ་	རྣལ་འབྱོར་པ་	NOUN
། །		PUNCT
མྱུར་	མྱུར་	VERB
དུ་	ལ་	PART
དངོས་གྲུབ་	དངོས་གྲུབ་	NOUN
ཐོབ་པ་	ཐོབ་པ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
།		PUNCT
ཁ་	ཁ་	PRON
ནི་	ནི་	NO_POS
ཧོཾ་		NON_WORD
ཁུང་	ཁུང་	NOUN
ལག་པ་	ལག་པ་	NOUN
གཟར་བུ་	གཟར་བུ་	NOUN
སྟེ་	སྟེ་	PART
། །		PUNCT
ཡིད་	ཡིད་	NOUN
ཀྱིས་	གིས་	PART
མེ་	མེ་	NOUN
ལ་	ལ་	ADP
སྟོབས་	སྟོབས་	NOUN
སོགས་	སོགས་	DET
བསྲེག་	བསྲེག་	VERB
།		PUNCT
ནང་	ནང་	NOUN
གི་	གི་	PART
བདག་ཉིད་	བདག་ཉིད་	NOUN
སྦྱིན་སྲེག་	སྦྱིན་སྲེག་	NOUN
གིས་	གིས་	PART
། །		PUNCT
རང་འདོད་	རང་འདོད་	NOUN
ལྷ་	ལྷ་	NOUN
ནི་	ནི་	NO_POS
ཚིམ་པ་	ཚིམ་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
། །		PUNCT
ལྕེ་	ལྕེ་	NOUN
ཧཱུྃ་		NON_WORD
དེ་ཉིད་	དེ་ཉིད་	NOUN
ཁྱད་པར་	ཁྱད་པར་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
། །		PUNCT
མན་ངག་	མན་ངག་	NOUN
ཤེས་པ་	ཤེས་པ་	VERB
ས་	གིས་	PART
བཟའ་	བཟའ་	NOUN
བྱ་	བྱ་	VERB
སྟེ་	སྟེ་	PART
། །		PUNCT
ལྷ་	ལྷ་	NOUN
ཡི་	ཡི་	ADP
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
མེད་	མེད་	VERB
གྱུར་པ་	གྱུར་པ་	VERB
ས་	གིས་	PART
། །		PUNCT
ཚོགས་	ཚོགས་	NOUN
ཀྱི་	གི་	PART
ཁ་ཟས་	ཁ་ཟས་	NOUN
ཟོ་	ཟོ་	VERB
ན་	ན་	ADP
ནི་	ནི་	NO_POS
།		PUNCT
ཁྱི་	ཁྱི་	NOUN
ཡི་	ཡི་	ADP
སྐྱེ་བ་	སྐྱེ་བ་	VERB
བརྒྱ་	བརྒྱ་	NUM
ར་	ལ་	PART
སྐྱེ་	སྐྱེ་	VERB
ན་	ནས་	PART
། །		PUNCT
སྨེ་ཤ་ཅན་	སྨེ་ཤ་ཅན་	NO_POS
དུ་	ལ་	PART
སྐྱེ་བ་	སྐྱེ་བ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
། །		PUNCT
གལ་ཏེ་	གལ་ཏེ་	NO_POS
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
ལྡན་པ་	ལྡན་པ་	VERB
ཡི་	གིས་	PART
༑		PUNCT
ཁ་ཟས་	ཁ་ཟས་	NOUN
བཟའ་བ་	བཟའ་བ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
གྱུར་	གྱུར་	VERB
ན་	ན་	ADP
། །		PUNCT
བསོད་ནམས་	བསོད་ནམས་	NOUN
རྣམས་	རྣམས་	DET
ཀྱི་	གི་	PART
མཐར་ཐུག་པ་	མཐར་ཐུག་པ་	NOUN
༑ ༑		PUNCT
ཚོགས་	ཚོགས་	NOUN
ཀྱི་	གི་	PART
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
ཞེ་	ཅེས་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
བསོད་ནམས་	བསོད་ནམས་	NOUN
འདོད་པ་	འདོད་པ་	VERB
ས་	གིས་	PART
དེ་ལས་	དེ་ལས་	NO_POS
གཞན་	གཞན་	DET
༑ ༑		PUNCT
སྨིག་རྒྱུ་	སྨིག་རྒྱུ་	NOUN
ར་	ལ་	PART
ཆུ་	ཆུ་	NOUN
ནི་	ནི་	NO_POS
རྙོག་པ་	རྙོག་པ་	VERB
དང་	དང་	NO_POS
། །		PUNCT
བཀྲེས་	བཀྲེས་	VERB
ཕྱི་	ཕྱི་	OTHER
ཕུབ་མ་	ཕུབ་མ་	NO_POS
བརྡུང་བ་	བརྡུང་བ་	VERB
དང་	དང་	NO_POS
། །		PUNCT
མ་	མ་	NOUN
འདོད་	འདོད་	VERB
ཆུ་	ཆུ་	NOUN
ནི་	ནི་	NO_POS
བསྲུབས་	བསྲུབས་	NO_POS
དང་	དང་	NO_POS
མཚུངས་	མཚུངས་	VERB
། །		PUNCT
གཞན་	གཞན་	DET
ཡང་	ཀྱང་	PART
ཚོགས་	ཚོགས་	NOUN
ཀྱི་	གི་	PART
དུས་	དུས་	NOUN
ཀྱི་	གི་	PART
བསླབ་བྱ་	བསླབ་བྱ་	VERB
གཞན་	གཞན་	DET
པྲཛྙ་		NON_WORD
ར་	ར་	ADP
ཀྵི་		NON_WORD
ཏ་	ཏ་	OTHER
དང་	དང་	NO_POS
།		PUNCT
པདྨ་	པདྨ་	NOUN
འི་	གི་	PART
མྱུ་གུ་	མྱུ་གུ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
ཌོཾ་བི་པ་	ཌོཾ་བི་པ་	NO_POS
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ས་	གིས་	PART
མཛད་པ་	མཛད་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
ཤེས་པ་	ཤེས་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འི་	གི་	PART
གཞུང་	གཞུང་	NOUN
མང་	མངའ་	VERB
ས་པ་	ས་པ་	PART
ས་	གིས་	PART
འཇིགས་པ་	འཇིགས་པ་	VERB
ས་	གིས་	PART
འདི་	འདི་	DET
ར་	ལ་	PART
མ་	མ་	PART
བྲིས་	བྲིས་	VERB
སོ་	སོ་	PART
།		PUNCT
ཁ་ཟས་	ཁ་ཟས་	NOUN
ཀྱིས་	གིས་	PART
ཚིམ་པ་	ཚིམ་པ་	VERB
འི་	གི་	PART
རྗེས་	རྗེས་	NOUN
ལ་	ལ་	ADP
ལྷག་མ་	ལྷག་མ་	NOUN
ཅུང་ཟད་	ཅུང་ཟད་	ADV
བོ་	བོ་	VERB
ལ་གླུ་	ལ་གླུ་	OTHER
ག་	ག་	NOUN
གྱིས་	གིས་	PART
ཚིམ་པ་	ཚིམ་པ་	VERB
འི་	གི་	PART
དོན་	དོན་	NOUN
དུ་	ལ་	PART
།		PUNCT
ཀོལླ་		NON_WORD
ལ་སོགས་	ལ་སོགས་	NO_POS
ཅི་	ཅི་	NO_POS
ཤེ་	ཤེ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཧེ་རུ་ཀ་	ཧེ་རུ་ཀ་	NOUN
ཡི་	ཡི་	ADP
གཟུགས་	གཟུགས་	NOUN
ཀྱི་	གི་	PART
ག་	ག་	NOUN
༑ ༑		PUNCT
དྲན་པ་	དྲན་པ་	VERB
མི་	མི་	PART
འཕྲོག་	འཕྲོག་	VERB
རྣལ་འབྱོར་པ་	རྣལ་འབྱོར་པ་	NOUN
ས་	གིས་	PART
། །		PUNCT
འདོད་ཆགས་	འདོད་ཆགས་	NOUN
སེམས་	སེམས་	NOUN
ཀྱྀས་		NON_WORD
བསྒོམ་པ་	བསྒོམ་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
ཆོ་	ཆོ་	NOUN
དང་	དང་	NO_POS
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
དང་	དང་	NO_POS
། །		PUNCT
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
མ་	མ་	PART
དང་	དང་	NO_POS
མ་མོ་	མ་མོ་	NOUN
ཡི་	གིས་	PART
༑ ༑		PUNCT
གླུ་	གླུ་	NOUN
དང་ག་	དང་ག་	NO_POS
ར་	ལ་	PART
ལ་	ལ་	ADP
གོམས་	གོམས་	VERB
བྱ་	བྱ་	VERB
ཞིང་	ཞིང་	SCONJ
། །		PUNCT
མཆོག་	མཆོག་	ADJ
ཏུ་	ལ་	PART
གླུ་	གླུ་	NOUN
དང་ག་	དང་ག་	NO_POS
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
རྒྱུན་	རྒྱུན་	NOUN
དུ་	ལ་	PART
གླུ་	གླུ་	NOUN
དང་ག་	དང་ག་	NO_POS
ར་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
། །		PUNCT
ཚོགས་	ཚོགས་	NOUN
ཀྱི་	གི་	PART
གཙོ་བོ་	གཙོ་བོ་	ADJ
འི་	གི་	PART
མདུན་	མདུན་	NOUN
བྱ་	བྱ་	VERB
ན་	ནས་	PART
། །		PUNCT
དེ་	དེ་	DET
ལ་	ལ་	ADP
དྲི་	དྲི་	NOUN
ནི་	ནི་	NO_POS
མཚོན་པ་	མཚོན་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
། །		PUNCT
སྒྲ་	སྒྲ་	NOUN
ནི་	ནི་	NO_POS
ཕྱི་རོལ་	ཕྱི་རོལ་	NOUN
ཚལ་	ཚལ་	NOUN
དུ་	ལ་	PART
མཉན་	མཉན་	VERB
། །		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
རྗེས་	རྗེས་	NOUN
ལ་	ལ་	ADP
ཀུན་	ཀུན་	DET
ཏུ་	ལ་	PART
རུའི་		NON_WORD
སྦྱོར་བ་	སྦྱོར་བ་	VERB
ས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
ཚིམ་པ་	ཚིམ་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
ཚིམ་པ་	ཚིམ་པ་	VERB
དྲུག་	དྲུག་	NUM
གོ་	གོ་	VERB
།		PUNCT
གལ་ཏེ་	གལ་ཏེ་	NO_POS
དེ་	དེ་	DET
མེད་	མེད་	VERB
ན་	ན་	ADP
ནི་	ནི་	NO_POS
དཔའ་བོ་	དཔའ་བོ་	NOUN
འི་	གི་	PART
སྟོན་མོ་	སྟོན་མོ་	NOUN
ཞེ་	ཅེས་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
"།

།"		PUNCT
དེ་	དེ་	DET
དང་	དང་	NO_POS
ལྡན་པ་	ལྡན་པ་	VERB
ནི་	ནི་	NO_POS
ཚོགས་འཁོར་	ཚོགས་འཁོར་	NOUN
ཞེ་	ཅེས་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
ལྷག་མ་	ལྷག་མ་	NOUN
བསྡུ་	བསྡུ་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
འབྲུ་	འབྲུ་	NOUN
གསུམ་	གསུམ་	NUM
གྱིས་	གིས་	PART
བྱིན་	བྱིན་	VERB
གྱིས་	གིས་	PART
བརླབས་	བརླབས་	NO_POS
ལ་	ལ་	ADP
ཨ་	ཨ་	X
ཀཱ་	ཀཱ་	NO_POS
རོ་	རོ་	NOUN
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
ཨོཾ་	ཨོཾ་	X
ཨུ་	ཨུ་	NO_POS
ཙྪིཥྟ་བ་	ཙྪིཥྟ་བ་	NON_WORD
ལིཾ་		NON_WORD
ཏ་	ཏ་	OTHER
བྷ་	བྷ་	NO_POS
ཀྵ་		NON_WORD
སཱི་		NON_WORD
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
ཞེ་	ཅེས་	PART
བརྗོད་	བརྗོད་	VERB
ལ་	ལ་	ADP
ལྷག་མ་	ལྷག་མ་	NOUN
ལ་	ལ་	ADP
དབང་བ་	དབང་བ་	VERB
འི་	གི་	PART
འབྱུང་པོ་	འབྱུང་པོ་	NOUN
ནམ་མཁའ་	ནམ་མཁའ་	NOUN
དང་	དང་	NO_POS
མཉམ་པ་	མཉམ་པ་	VERB
རྣམས་	རྣམས་	DET
ཚིམ་པ་	ཚིམ་པ་	VERB
ར་	ལ་	PART
གྱུར་	གྱུར་	VERB
ལ་	ལ་	ADP
།		PUNCT
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
ལ་	ལ་	ADP
མཆིས་	མཆིས་	VERB
ཀྱི་	གི་	PART
བ་	བ་	NOUN
དུ་བ་	དུ་བ་	NOUN
ར་	ལ་	PART
ཆད་	ཆད་	VERB
ཞི་བ་	ཞི་བ་	VERB
ར་	ལ་	PART
མཛོད་	མཛོད་	NOUN
ཅིག་	ཅིག་	PART
ཅེས་	ཅེས་	PART
བརྗོད་པ་	བརྗོད་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
༑ ༑		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
ཆོ་ག་	ཆོ་ག་	NOUN
ལྷག་པ་	ལྷག་པ་	VERB
དང་	དང་	NO_POS
མ་ཚང་བ་	མ་ཚང་བ་	NO_POS
ཁ་	ཁ་	PRON
བསྐང་བ་	བསྐང་བ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
ཡི་གེ་	ཡི་གེ་	NOUN
བརྒྱ་པ་	བརྒྱ་པ་	NUM
འདོན་པ་	འདོན་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
རྗེས་སུ་	རྗེས་སུ་	OTHER
བཀྲ་ཤིས་	བཀྲ་ཤིས་	NOUN
ཀྱི་	གི་	PART
ཚིག་	ཚིག་	NOUN
རྣམས་	རྣམས་	DET
ཀྱང་	ཀྱང་	PART
ཡིད་	ཡིད་	NOUN
རྩེ་གཅིག་པ་	རྩེ་གཅིག་པ་	ADJ
ས་	གིས་	PART
འདོན་པ་	འདོན་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
མགྲོན་	མགྲོན་	NOUN
རྣམས་	རྣམས་	DET
ལ་	ལ་	ADP
བཟོད་པ་	བཟོད་པ་	VERB
ར་	ལ་	PART
གསོལ་བ་	གསོལ་བ་	VERB
བྱ་	བྱ་	VERB
ལ་	ལ་	ADP
༑		PUNCT
ཡི་གེ་	ཡི་གེ་	NOUN
བརྒྱ་པ་	བརྒྱ་པ་	NUM
འི་	གི་	PART
མཐ་	མཐའ་	NOUN
ར་	ལ་	PART
མུཿ་		NON_WORD
བརྗོད་	བརྗོད་	VERB
ལ་	ལ་	ADP
གཤེགས་	གཤེགས་	VERB
སུ་	སུ་	ADP
གསོལ་	གསོལ་	VERB
ལོ་	ལོ་	NOUN
། །		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
རྗེས་སུ་	རྗེས་སུ་	OTHER
རིགས་	རིགས་	NOUN
སུ་	སུ་	ADP
སྐྱེ་	སྐྱེ་	NOUN
དང་	དང་	NO_POS
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
འཛིན་	འཛིན་	VERB
སོགས་	སོགས་	DET
ཕྱག་	ཕྱག་	NOUN
འཚལ་	འཚལ་	VERB
ལོ་	ལོ་	NOUN
།		PUNCT
ཁྱེད་	ཁྱེད་	PRON
ལ་	ལ་	ADP
རབ་ཏུ་	རབ་ཏུ་	NO_POS
དང་བ་	དང་བ་	NOUN
ཡི་	གིས་	PART
། །		PUNCT
མཆོད་པ་	མཆོད་པ་	VERB
འི་	གི་	PART
ཚོགས་	ཚོགས་	NOUN
ནི་	ནི་	NO_POS
རབ་	རབ་	ADV
ཕུལ་བ་	ཕུལ་བ་	VERB
ས་	གིས་	PART
༑ ༑		PUNCT
བདག་	བདག་	PRON
དང་	དང་	NO_POS
མཐའ་	མཐའ་	NOUN
ཡ་		
སེམས་ཅན་	སེམས་ཅན་	NOUN
ཀུན་	ཀུན་	DET
། །		PUNCT
འཁོར་བ་	འཁོར་བ་	NOUN
འི་	གི་	PART
སྡུག་བསྔལ་	སྡུག་བསྔལ་	NOUN
སྤངས་	སྤངས་	VERB
ན་	ནས་	PART
ནི་	ནི་	NO_POS
། །		PUNCT
བདེ་མཆོག་	བདེ་མཆོག་	PROPN
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
འཛིན་	འཛིན་	VERB
རྒྱལ་	རྒྱལ་	VERB
ཤོག་	ཤོག་	VERB
།		PUNCT
ཅེས་པ་	ཅེས་པ་	PART
དང་	དང་	NO_POS
།		PUNCT
སེམས་ཅན་	སེམས་ཅན་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
བདེ་	བདེ་	VERB
གྱུར་ཅིག་	གྱུར་ཅིག་	NO_POS
།		PUNCT
སེམས་ཅན་	སེམས་ཅན་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
སྐྱོན་མེད་པ་	སྐྱོན་མེད་པ་	ADJ
ར་	ལ་	PART
། །		PUNCT
གང་	གང་	NO_POS
གི་	གི་	PART
ལམ་	གམ་	PART
གྱིས་	གིས་	PART
གྲོལ་	གྲོལ་	VERB
འགྱུར་བ་	འགྱུར་བ་	VERB
། །		PUNCT
དེ་	དེ་	DET
ས་	གིས་	PART
ནི་	ནི་	NO_POS
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
ཉིད་	ཉིད་	DET
ཐོབ་	ཐོབ་	VERB
འགྱུར་	འགྱུར་	VERB
། །		PUNCT
མ་	མ་	PART
བསྒྲལ་བ་	བསྒྲལ་བ་	VERB
ཡང་	ཀྱང་	PART
བསྒྲལ་བ་	བསྒྲལ་བ་	VERB
ར་	ལ་	PART
བགྱི་	བགྱི་	VERB
། །		PUNCT
མ་	མ་	PART
གྲོལ་བ་	གྲོལ་བ་	VERB
ཡང་	ཀྱང་	PART
བདག་	བདག་	PRON
གིས་	གིས་	PART
དགྲོལ་	དགྲོལ་	VERB
། །		PUNCT
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
སྟོབས་	སྟོབས་	NOUN
བྱ་བ་	བྱ་བ་	VERB
ཡི་	ཡི་	ADP
དངོ་	དངོ་	NOUN
། །		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
བུ་	བུ་	NOUN
ནི་	ནི་	NO_POS
ཡང་དག་	ཡང་དག་	ADJ
བརྟགས་	བརྟགས་	VERB
། །		PUNCT
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
སྨོན་ལམ་	སྨོན་ལམ་	NOUN
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
དག་པ་	དག་པ་	VERB
ཅི་	ཅི་	NO_POS
ཡོད་པ་	ཡོད་པ་	VERB
རྣམས་	རྣམས་	DET
ཡོན་བདག་	ཡོན་བདག་	NOUN
དང་	དང་	NO_POS
བླ་མ་	བླ་མ་	NOUN
འཁོར་	འཁོར་	NOUN
དང་	དང་	NO_POS
བཅས་པ་	བཅས་པ་	VERB
ས་	གིས་	PART
མགྲིན་	མགྲིན་	NOUN
གཅིག་	གཅིག་	NUM
ཏུ་	ལ་	PART
ཡིད་	ཡིད་	NOUN
རྩེ་གཅིག་པ་	རྩེ་གཅིག་པ་	ADJ
ས་	གིས་	PART
འདོན་པ་	འདོན་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
༑ ༑		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
གཏོར་མ་	གཏོར་མ་	NOUN
ནི་	ནི་	NO_POS
།		PUNCT
སྔོན་	སྔོན་	ADV
ལ་	ལ་	ADP
འཇིག་རྟེན་པ་	འཇིག་རྟེན་པ་	NOUN
འི་	གི་	PART
གཏོར་མ་	གཏོར་མ་	NOUN
ལྷ་ཆེན་	ལྷ་ཆེན་	NOUN
བརྒྱད་པོ་	བརྒྱད་པོ་	NUM
འཁོར་བཅས་	འཁོར་བཅས་	ADJ
དང་	དང་	NO_POS
བྱ་བ་	བྱ་བ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
བཏང་	བཏང་	VERB
།		PUNCT
འདས་པ་	འདས་པ་	VERB
འི་	གི་	PART
རྩ་སྔགས་	རྩ་སྔགས་	NO_POS
བཟླས་	བཟླས་	NO_POS
ཤིང་	ཅིང་	PART
བསྐྱལ་བ་	བསྐྱལ་བ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
།		PUNCT
གལ་ཏེ་	གལ་ཏེ་	NO_POS
དབང་	དབང་	NOUN
བསྐུར་	བསྐུར་	NO_POS
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
ཆོ་ག་	ཆོ་ག་	NOUN
གཞན་	གཞན་	DET
བྱེད་	བྱེད་	VERB
ན་	ན་	ADP
།		PUNCT
འཇིག་རྟེན་པ་	འཇིག་རྟེན་པ་	NOUN
འི་	གི་	PART
གཏོར་མ་	གཏོར་མ་	NOUN
བཏང་	བཏང་	VERB
ལ་	ལ་	ADP
།		PUNCT
འདས་པ་	འདས་པ་	VERB
འི་	གི་	PART
གཏོར་མ་	གཏོར་མ་	NOUN
བར་ཆད་	བར་ཆད་	NOUN
བསྲུང་བ་	བསྲུང་བ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
བཞག་	བཞག་	VERB
གོ་	གོ་	VERB
།		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
ན་	ན་	ADP
དེ་	དེ་	DET
ར་	ལ་	PART
ཚོགས་པ་	ཚོགས་པ་	VERB
རྣམས་	རྣམས་	DET
ཀྱིས་	གིས་	PART
ཚོགས་	ཚོགས་	NOUN
ཀྱི་	གི་	PART
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
འི་	གི་	PART
གཞུང་	གཞུང་	NOUN
ན་	ནས་	PART
འབྱུང་བ་	འབྱུང་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
འི་	གི་	PART
གླུ་	གླུ་	NOUN
ན་	ནས་	PART
འབྱུང་བ་	འབྱུང་བ་	VERB
འི་	གི་	PART
ཆོ་ག་	ཆོ་ག་	NOUN
དང་	དང་	NO_POS
མི་འགལ་བ་	མི་འགལ་བ་	NO_POS
ཆང་	ཆང་	NOUN
གི་	གི་	PART
བཏུང་བ་	བཏུང་བ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ས་	གིས་	PART
མྱོས་པ་	མྱོས་པ་	VERB
ར་	ལ་	PART
མི་འགྱུར་བ་	མི་འགྱུར་བ་	NO_POS
ར་	ལ་	PART
བསྲུང་བ་	བསྲུང་བ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
ལ་	ལ་	ADP
།		PUNCT
བླ་མ་	བླ་མ་	NOUN
ལ་	ལ་	ADP
ཕྱག་	ཕྱག་	NOUN
འཚལ་	འཚལ་	VERB
ལ་	ལ་	ADP
རང་	རང་	PRON
གི་	གི་	PART
གནས་	གནས་	NOUN
སུ་	སུ་	ADP
འགྲོ་བ་	འགྲོ་བ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
