form	lemma	POS	morph
འཆད་པ་	འཆད་པ་	VERB
དུ་	ལ་	PART
ཧཱུྃ་		NON_WORD
གི་	གི་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
བྱ་	བྱ་	VERB
ཏེ་	སྟེ་	PART
ཐིམ་པ་	ཐིམ་པ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
རོ་	རོ་	NOUN
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
ཡང་	ཀྱང་	PART
ཡར་ངོ་	ཡར་ངོ་	NOUN
འི་	གི་	PART
ཚེ་	ཚེ་	NOUN
གཅིག་	གཅིག་	NUM
ན་	ནས་	PART
སྔར་བཞིན་	སྔར་བཞིན་	NO_POS
དུ་	ལ་	PART
འཕོ་བ་	འཕོ་བ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
རོ་	རོ་	NOUN
༑ ༑		PUNCT
འདི་	འདི་	DET
འི་	གི་	PART
དོན་	དོན་	NOUN
འབུམ་ཕྲག་	འབུམ་ཕྲག་	OTHER
ལྔ་པ་	ལྔ་པ་	NUM
འི་	གི་	PART
གཞུང་	གཞུང་	NOUN
གི་	གི་	PART
ཆ་	ཆ་	NOUN
དག་	དག་	DET
ལ་	ལ་	ADP
ས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
རྩ་	རྩ་	NUM
སུམ་ཅུ་རྩ་གཉིས་	སུམ་ཅུ་རྩ་གཉིས་	NO_POS
ལ་	ལ་	ADP
གནས་	གནས་	NOUN
ཇི་ལྟ་	ཇི་ལྟ་	ADJ
བ་	བ་	NOUN
ཡི་གེ་	ཡི་གེ་	NOUN
བཅུ་དྲུག་	བཅུ་དྲུག་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
ཚེ་	ཚེ་	NOUN
གཅིག་	གཅིག་	NUM
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ར་	ལ་	PART
རིམ་པ་	རིམ་པ་	NOUN
དང་	དང་	NO_POS
རིམ་པ་	རིམ་པ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
བཟློག་པ་	བཟློག་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
རོ་	རོ་	NOUN
ཞེས་་	ཞེས་པ་	PART
དང་	དང་	NO_POS
།		PUNCT
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
ཐིག་ལེ་	ཐིག་ལེ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
།		PUNCT
ཉ་གང་བ་	ཉ་གང་བ་	NOUN
ལ་	ལ་	ADP
དབང་	དབང་	NOUN
ནི་	ནི་	NO_POS
ཤ་	ཤ་	VERB
། །		PUNCT
བཅོ་ལྔ་པ་	བཅོ་ལྔ་པ་	NO_POS
ཡི་	ཡི་	ADP
ཐིག་ལེ་	ཐིག་ལེ་	NOUN
ས་	གིས་	PART
སོ་	སོ་	PART
། །		PUNCT
དཔའ་བོ་	དཔའ་བོ་	NOUN
བཅུ་དྲུག་པ་	བཅུ་དྲུག་པ་	NO_POS
ཡི་	ཡི་	ADP
ཆ་	ཆ་	NOUN
། །		PUNCT
གཞན་	གཞན་	DET
ནི་	ནི་	NO_POS
གང་	གང་	NO_POS
དུའང་		NON_WORD
མི་	མི་	PART
གནས་	གནས་	NOUN
སོ་	སོ་	PART
། །		PUNCT
ཞེས་་	ཞེས་པ་	PART
དང་	དང་	NO_POS
།		PUNCT
དགའ་བ་	དགའ་བ་	VERB
འི་	གི་	PART
བྱེ་བྲག་	བྱེ་བྲག་	NOUN
ལྷན་ཅིག་	ལྷན་ཅིག་	OTHER
སྐྱེ་	སྐྱེ་	VERB
། །		PUNCT
བཅུ་དྲུག་པ་	བཅུ་དྲུག་པ་	NO_POS
ཡི་	ཡི་	ADP
དོན་	དོན་	NOUN
དུ་ཡོད་	དུ་ཡོད་	NO_POS
། །		PUNCT
ཆ་	ཆ་	NOUN
ར་	ལ་	PART
ཡང་	ཀྱང་	PART
བཅུ་དྲུག་	བཅུ་དྲུག་	NO_POS
འདི་རུ་	འདི་རུ་	NO_POS
ནི་	ནི་	NO_POS
། །		PUNCT
ཡོད་པ་	ཡོད་པ་	VERB
མ་	མ་	PART
ཡིན་	ཡིན་	NO_POS
མེད་པ་	མེད་པ་	VERB
མིན་	མིན་	AUX
། །		PUNCT
གཡའ་	གཡའ་	NOUN
དང་	དང་	NO_POS
གཡོན་	གཡོན་	NOUN
གྱྀ་		NON_WORD
ཡན་ལག་	ཡན་ལག་	NOUN
ཏུ་	ལ་	PART
། །		PUNCT
ཡར་ངོ་	ཡར་ངོ་	NOUN
དེ་བཞིན་	དེ་བཞིན་	OTHER
མར་ངོ་	མར་ངོ་	NO_POS
ཡི་	ཡི་	ADP
། །		PUNCT
འདོད་པ་	འདོད་པ་	VERB
ཡི་	གིས་	PART
ནི་	ནི་	NO_POS
འཇུག་པ་	འཇུག་པ་	VERB
འི་	གི་	PART
ཚེ་	ཚེ་	NOUN
། །		PUNCT
བཅུ་	བཅུ་	NUM
དང་	དང་	NO_POS
ལྔ་	ལྔ་	NUM
ནི་	ནི་	NO_POS
གཉིས་	གཉིས་	NUM
མེད་	མེད་	VERB
སྦྱོར་	སྦྱོར་	VERB
༑ ༑		PUNCT
ཞེ་	ཅེས་	PART
གསུངས་པ་	གསུངས་པ་	VERB
ལྟ་བུ་	ལྟ་བུ་	NOUN
འོ་	གོ་	PART
། །		PUNCT
དོན་	དོན་	NOUN
གཉིས་པ་	གཉིས་པ་	NUM
ངོ་བོ་	ངོ་བོ་	NOUN
གང་	གང་	NO_POS
འཕོ་བ་	འཕོ་བ་	VERB
ནི་	ནི་	NO_POS
།		PUNCT
འོ་ན་	འོ་ན་	NO_POS
སྔ་	སྔ་	NOUN
བཤད་པ་	བཤད་པ་	VERB
འི་	གི་	PART
འཕོ་བ་	འཕོ་བ་	VERB
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
དེ་	དེ་	DET
རང་	རང་	PRON
གི་	གི་	PART
ངོ་བོ་	ངོ་བོ་	NOUN
ཇི་ལྟ་བུ་	ཇི་ལྟ་བུ་	NO_POS
ཞིག་	ཅིག་	PART
ཅེ་ན་	ཅེ་ན་	PART
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
ངོ་བོ་	ངོ་བོ་	NOUN
ནི་	ནི་	NO_POS
ལུས་	ལུས་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཀྱི་	གི་	PART
ཁམས་	ཁམས་	NOUN
དྭངས་མ་	དྭངས་མ་	ADJ
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
ཤེས་པ་	ཤེས་པ་	VERB
འི་	གི་	PART
རྟེན་	རྟེན་	NOUN
དུ་	ལ་	PART
གྱུར་པ་	གྱུར་པ་	VERB
ངོ་བོ་	ངོ་བོ་	NOUN
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
ཀྱི་	གི་	PART
སེམས་	སེམས་	NOUN
ཀྱི་	གི་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
ཞིག་	ཅིག་	PART
འཕོ་བ་	འཕོ་བ་	VERB
ར་	ལ་	PART
བྱེད་	བྱེད་	VERB
དོ་	གོ་	PART
"།

།"		PUNCT
དེ་	དེ་	DET
འང་	ཀྱང་	PART
འཕོ་	འཕོ་	VERB
ཞེས་་	ཞེས་པ་	PART
ནི་	ནི་	NO_POS
མཐེ་བོ་	མཐེ་བོ་	NOUN
ན་	ན་	ADP
གནས་པ་	གནས་པ་	VERB
འི་	གི་	PART
ཁམས་	ཁམས་	NOUN
དེ་ཉིད་	དེ་ཉིད་	NOUN
བྱིན་པ་	བྱིན་པ་	VERB
ར་	ལ་	PART
འཕོ་	འཕོ་	VERB
ན་	ནས་	PART
ལ་	ལ་	ADP
ས་	གིས་	PART
བྱེད་པ་	བྱེད་པ་	VERB
ལྟ་བུ་	ལྟ་བུ་	NOUN
མ་	མ་	PART
ཡིན་	ཡིན་	NO_POS
གྱི་	གི་	PART
འོན་ཀྱང་	འོན་ཀྱང་	NO_POS
རང་རང་	རང་རང་	NO_POS
གི་	གི་	PART
གནས་	གནས་	NOUN
ཉིད་	ཉིད་	DET
དུ་	ལ་	PART
ལ་	ལ་	ADP
ས་	གིས་	PART
བྱ་	བྱ་	VERB
ཤིང་	ཅིང་	PART
རང་རང་	རང་རང་	NO_POS
གི་	གི་	PART
གནས་	གནས་	NOUN
སུ་	སུ་	ADP
ཐིམ་པ་	ཐིམ་པ་	VERB
ཙམ་	ཙམ་	DET
ལ་	ལ་	ADP
འཕོ་བ་	འཕོ་བ་	VERB
ཞེ་	ཅེས་	PART
བརྡ་	བརྡ་	NOUN
མཛད་པ་	མཛད་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དོན་	དོན་	NOUN
འདི་	འདི་	DET
ལ་	ལ་	ADP
གསོ་བ་	གསོ་བ་	VERB
འི་	གི་	PART
བསྟན་བཅོས་	བསྟན་བཅོས་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
གནད་	གནད་	NOUN
ཀྱི་	གི་	PART
གནས་	གནས་	NOUN
ཞེ་	ཅེས་	PART
ཀྱང་	ཀྱང་	PART
ཟེ་	ཟེ་	VERB
རོ་	རོ་	NOUN
། །		PUNCT
དོན་	དོན་	NOUN
གསུམ་པ་	གསུམ་པ་	NUM
འཕོ་བ་	འཕོ་བ་	VERB
དེ་	དེ་	DET
འི་	གི་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
ཇི་ལྟ་བུ་	ཇི་ལྟ་བུ་	NO_POS
ས་	གིས་	PART
འཕོ་	འཕོ་	VERB
ཞེ་ན་	ཅེ་ན་	PART
།		PUNCT
ཡི་གེ་	ཡི་གེ་	NOUN
ཨཱ་ལི་	ཨཱ་ལི་	NOUN
འི་	གི་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
ས་	གིས་	PART
འཕོ་	འཕོ་	VERB
འོ་	གོ་	PART
། །		PUNCT
བཞི་པ་	བཞི་པ་	ADJ
དགའ་བ་	དགའ་བ་	VERB
འི་	གི་	PART
ངོ་བོ་	ངོ་བོ་	NOUN
ནི་	ནི་	NO_POS
རིམ་པ་	རིམ་པ་	NOUN
བཞིན་	བཞིན་	NOUN
དགའ་བ་	དགའ་བ་	VERB
འི་	གི་	PART
དགའ་བ་	དགའ་བ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འོ་	གོ་	PART
། །		PUNCT
ལྔ་པ་	ལྔ་པ་	NUM
ལྷ་མོ་	ལྷ་མོ་	NOUN
གང་	གང་	NO_POS
གིས་	གིས་	PART
དབང་	དབང་	NOUN
བྱས་པ་	བྱས་པ་	VERB
ནི་	ནི་	NO_POS
རིམ་པ་	རིམ་པ་	NOUN
བཞིན་	བཞིན་	NOUN
རྩ་	རྩ་	NUM
གཉིས་	གཉིས་	NUM
གཉིས་	གཉིས་	NUM
ལྷ་མོ་	ལྷ་མོ་	NOUN
རེ་རེ་	རེ་རེ་	DET
ས་	གིས་	PART
དབང་	དབང་	NOUN
བྱ་	བྱ་	VERB
སོ་	སོ་	PART
། །		PUNCT
དྲུག་པ་	དྲུག་པ་	NUM
འཕོ་བ་	འཕོ་བ་	VERB
དེ་དག་	དེ་དག་	OTHER
གི་	གི་	PART
མིང་	མིང་	NOUN
ནི་	ནི་	NO_POS
ལུག་	ལུག་	NOUN
དང་	དང་	NO_POS
གླང་	གླང་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འོ་	གོ་	PART
། །		PUNCT
དོན་	དོན་	NOUN
གསུམ་པ་	གསུམ་པ་	NUM
དེ་ལྟ་	དེ་ལྟ་	NO_POS
འཕོ་བ་	འཕོ་བ་	VERB
འི་	གི་	PART
འཐད་པ་	འཐད་པ་	VERB
ལ་	ལ་	ADP
གསུམ་	གསུམ་	NUM
སྟེ་	སྟེ་	PART
།		PUNCT
ཕྱི་རོལ་	ཕྱི་རོལ་	NOUN
ན་	ན་	ADP
ཇི་ལྟ་		
འཕོ་བ་	འཕོ་བ་	VERB
འི་	གི་	PART
ཚུལ་	ཚུལ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
དེ་ཉིད་	དེ་ཉིད་	NOUN
ནང་	ནང་	NOUN
ལ་	ལ་	ADP
སྦྱར་བ་	སྦྱར་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
དེས་ན་	དེས་ན་	NO_POS
ཆོ་	ཆོ་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
སེམས་	སེམས་	NOUN
སུ་	སུ་	ADP
བསྡུ་བ་	བསྡུ་བ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དང་པོ་	དང་པོ་	ADJ
ནི་	ནི་	NO_POS
ཕྱི་རོལ་	ཕྱི་རོལ་	NOUN
ན་	ན་	ADP
ཤ་	ཤ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
ཕྱོགས་མཚམས་	ཕྱོགས་མཚམས་	NOUN
རྣམས་	རྣམས་	DET
ན་	ན་	ADP
རྒྱུ་སྐར་	རྒྱུ་སྐར་	NOUN
རྣམས་	རྣམས་	DET
ལ་	ལ་	ADP
དབང་	དབང་	NOUN
བྱེད་པ་	བྱེད་པ་	VERB
འི་	གི་	PART
ལུག་	ལུག་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
ཁྱིམ་	ཁྱིམ་	NOUN
བཅུ་གཉིས་	བཅུ་གཉིས་	NO_POS
གནས་	གནས་	NOUN
སོ་	སོ་	PART
།		PUNCT
ཁྱིམ་	ཁྱིམ་	NOUN
དེ་དག་	དེ་དག་	OTHER
ཏུ་	ལ་	PART
ཉི་མ་	ཉི་མ་	NOUN
དང་	དང་	NO_POS
ཟླ་བ་	ཟླ་བ་	NOUN
ལྷོ་བགྲོད་	ལྷོ་བགྲོད་	NO_POS
དང་	དང་	NO_POS
བྱང་བགྲོད་	བྱང་བགྲོད་	OTHER
ཀྱི་	གི་	PART
ཚུལ་	ཚུལ་	NOUN
གྱིས་	གིས་	PART
རིམ་གྱིས་	རིམ་གྱིས་	NO_POS
འཕོ་བ་	འཕོ་བ་	VERB
ར་	ལ་	PART
བྱེད་	བྱེད་	VERB
དོ་	གོ་	PART
། །		PUNCT
དེ་	དེ་	DET
འང་	ཀྱང་	PART
ཞག་	ཞག་	NOUN
སུམ་ཅུ་	སུམ་ཅུ་	OTHER
ན་	ན་	ADP
ཟླ་བ་	ཟླ་བ་	NOUN
གཅིག་	གཅིག་	NUM
གོ་	གོ་	VERB
།		PUNCT
དེ་	དེ་	DET
བཅུ་གཉིས་	བཅུ་གཉིས་	NO_POS
ལ་ལོ་	ལ་ལོ་	NO_POS
གཅིག་	གཅིག་	NUM
གོ་	གོ་	VERB
།		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
བུ་	བུ་	NOUN
འི་	གི་	PART
ལོ་	ལོ་	NOUN
དང་	དང་	NO_POS
ཟླ་བ་	ཟླ་བ་	NOUN
ཡང་	ཀྱང་	PART
དུས་	དུས་	NOUN
དུས་	དུས་	NOUN
སུ་	སུ་	ADP
ཤོལ་	ཤོལ་	VERB
འདོར་བ་	འདོར་བ་	VERB
ར་	ལ་	PART
བྱེད་	བྱེད་	VERB
དོ་	གོ་	PART
། །		PUNCT
ཉི་མ་	ཉི་མ་	NOUN
དང་	དང་	NO_POS
ཟླ་བ་	ཟླ་བ་	NOUN
ཡང་	ཀྱང་	PART
དུས་	དུས་	NOUN
དུས་	དུས་	NOUN
སུ་	སུ་	ADP
གཟ་	གཟའ་	NOUN
ས་	གིས་	PART
འཛིན་པ་	འཛིན་པ་	VERB
ར་	ལ་	PART
བྱེད་	བྱེད་	VERB
དོ་	གོ་	PART
། །		PUNCT
དེ་དག་	དེ་དག་	OTHER
གི་	གི་	PART
དབང་	དབང་	NOUN
གིས་	གིས་	PART
དབྱར་	དབྱར་	ADV
དང་	དང་	NO_POS
དགུན་	དགུན་	ADV
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
དུས་	དུས་	NOUN
དང་	དང་	NO_POS
བསྐལ་པ་	བསྐལ་པ་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
ཚད་	ཚད་	NOUN
ཀྱང་	ཀྱང་	PART
འཛིན་པ་	འཛིན་པ་	VERB
ར་	ལ་	PART
བྱེད་	བྱེད་	VERB
དོ་	གོ་	PART
། །		PUNCT
ཕྱི་རོལ་	ཕྱི་རོལ་	NOUN
ན་	ན་	ADP
ཇི་ལྟ་		
གནས་པ་	གནས་པ་	VERB
འི་	གི་	PART
ཚུལ་	ཚུལ་	NOUN
མདོ་	མདོ་	NOUN
ཙམ་	ཙམ་	DET
མོ་	མོ་	PRON
། །		PUNCT
གཉིས་པ་	གཉིས་པ་	NUM
དེ་ཉིད་	དེ་ཉིད་	NOUN
ནང་	ནང་	NOUN
ལ་	ལ་	ADP
སྦྱར་བ་	སྦྱར་བ་	VERB
ནི་	ནི་	NO_POS
།		PUNCT
ཕྱི་རོལ་	ཕྱི་རོལ་	NOUN
དུ་	ལ་	PART
དེ་ལྟ་	དེ་ལྟ་	NO_POS
འབྱུང་བ་	འབྱུང་བ་	VERB
ཉིད་	ཉིད་	DET
ཀྱང་	ཀྱང་	PART
ནང་	ནང་	NOUN
ན་	ན་	ADP
འདི་ལྟར་	འདི་ལྟར་	NO_POS
གནས་པ་	གནས་པ་	VERB
ས་	གིས་	PART
ཡིན་	ཡིན་	NO_POS
ཏེ་	སྟེ་	PART
།		PUNCT
དེ་	དེ་	DET
འང་	ཀྱང་	PART
རང་	རང་	PRON
གི་	གི་	PART
ལུས་	ལུས་	NOUN
ལ་	ལ་	ADP
རྒྱུ་སྐར་	རྒྱུ་སྐར་	NOUN
དང་	དང་	NO_POS
འདྲ་བ་	འདྲ་བ་	VERB
འི་	གི་	PART
རྩ་	རྩ་	NUM
རྣམས་	རྣམས་	DET
ལ་	ལ་	ADP
དབང་	དབང་	NOUN
བྱེད་པ་	བྱེད་པ་	VERB
འི་	གི་	PART
མཐེ་བོ་	མཐེ་བོ་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
གནས་	གནས་	NOUN
རྣམས་	རྣམས་	DET
ན་	ན་	ADP
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
མ་ལ་	མ་ལ་	INTJ
སོགས་པ་	སོགས་པ་	DET
འི་	གི་	PART
ལྷ་	ལྷ་	NOUN
རྣམས་	རྣམས་	DET
གནས་	གནས་	NOUN
སོ་	སོ་	PART
༑ ༑		PUNCT
ཉི་ཟླ་	ཉི་ཟླ་	NOUN
གཉིས་	གཉིས་	NUM
ནི་	ནི་	NO_POS
ཁུ་ཁྲག་	ཁུ་ཁྲག་	NO_POS
གཉིས་	གཉིས་	NUM
སོ་	སོ་	PART
། །		PUNCT
ལྷོ་	ལྷོ་	NOUN
བྱང་	བྱང་	NOUN
དུ་	ལ་	PART
བགྲོད་པ་	བགྲོད་པ་	VERB
ནི་	ནི་	NO_POS
ལུས་	ལུས་	NOUN
ཀྱི་	གི་	PART
གཡས་གཡོན་	གཡས་གཡོན་	NOUN
ཏེ་	སྟེ་	PART
དེ་དག་	དེ་དག་	OTHER
ཏུ་	ལ་	PART
ཁམས་	ཁམས་	NOUN
འཕོ་བ་	འཕོ་བ་	VERB
ར་	ལ་	PART
བྱེད་	བྱེད་	VERB
དོ་	གོ་	PART
"།

།"		PUNCT
དེ་	དེ་	DET
འང་	ཀྱང་	PART
ཚེ་	ཚེ་	NOUN
གཅིག་	གཅིག་	NUM
ན་	ནས་	PART
རིམ་པ་	རིམ་པ་	NOUN
བཞིན་	བཞིན་	NOUN
མཐེ་བོ་	མཐེ་བོ་	NOUN
ན་	ནས་	PART
བརྩམས་	བརྩམས་	VERB
ཏེ་	སྟེ་	PART
འཕོ་	འཕོ་	VERB
ན་	ནས་	PART
བཅོ་ལྔ་	བཅོ་ལྔ་	NO_POS
འི་	གི་	PART
ཉ་	ཉ་	NOUN
ལ་	ལ་	ADP
ཉིན་མཚན་	ཉིན་མཚན་	ADV
གཉིས་	གཉིས་	NUM
སུ་	སུ་	ADP
ཕྱེ་བ་	ཕྱེ་བ་	VERB
འི་	གི་	PART
ཉིན་	ཉིན་	NOUN
མོ་	མོ་	PRON
རོ་	རོ་	NOUN
མ་	མ་	PART
འམ་	གམ་	PART
རྐྱང་མ་	རྐྱང་མ་	NO_POS
འི་	གི་	PART
གནས་	གནས་	NOUN
ན་	ན་	ADP
གནས་	གནས་	NOUN
ན་	ནས་	PART
མཚན་མོ་	མཚན་མོ་	ADV
ཀུན་	ཀུན་	DET
འད་	འདའ་	VERB
ར་	ལ་	PART
དུ་	ལ་	PART
ཐིམ་པ་	ཐིམ་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ལ་	ལ་	ADP
།		PUNCT
དེས་ན་	དེས་ན་	NO_POS
གནས་	གནས་	NOUN
དང་	དང་	NO_POS
ཞག་	ཞག་	NOUN
བཅོ་ལྔ་	བཅོ་ལྔ་	NO_POS
ལ་	ལ་	ADP
འཕོ་བ་	འཕོ་བ་	VERB
བཅུ་དྲུག་	བཅུ་དྲུག་	NO_POS
ཏུ་	ལ་	PART
བགྲོད་པ་	བགྲོད་པ་	VERB
ས་	གིས་	PART
དེ་	དེ་	DET
འི་	གི་	PART
ཤུགས་	ཤུགས་	NOUN
ཀྱིས་	གིས་	PART
ནང་	ནང་	NOUN
དུ་	ལ་	PART
འཕོ་བ་	འཕོ་བ་	VERB
རྣམས་	རྣམས་	DET
ལ་	ལ་	ADP
ལྷག་ཆད་	ལྷག་ཆད་	NOUN
འབྱུང་	འབྱུང་	VERB
ལ་	ལ་	ADP
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
དབང་	དབང་	NOUN
གིས་	གིས་	PART
ཕྱི་རོལ་	ཕྱི་རོལ་	NOUN
དུ་	ལ་	PART
ཟླ་བ་	ཟླ་བ་	NOUN
དང་	དང་	NO_POS
ཚེ་	ཚེ་	NOUN
		
ལུ་	ལུ་	NO_POS
		
ལོ་	ལོ་	NOUN
		
ལ་	ལ་	ADP
ཤོལ་	ཤོལ་	VERB
འདོར་བ་	འདོར་བ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
རོ་	རོ་	NOUN
། །		PUNCT
ནང་	ནང་	NOUN
གི་	གི་	PART
གནས་	གནས་	NOUN
དེ་དག་	དེ་དག་	OTHER
ཏུ་	ལ་	PART
ཁུ་བ་	ཁུ་བ་	NOUN
དང་	དང་	NO_POS
ཁྲག་	ཁྲག་	NOUN
འདྲེས་པ་	འདྲེས་པ་	VERB
འི་	གི་	PART
སྟོབས་	སྟོབས་	NOUN
ཀྱིས་	གིས་	PART
ཕྱི་རོལ་	ཕྱི་རོལ་	NOUN
དུ་	ལ་	PART
ཉི་མ་	ཉི་མ་	NOUN
ཟླ་བ་	ཟླ་བ་	NOUN
གཟ་	གཟའ་	NOUN
ས་	གིས་	PART
འཛིན་པ་	འཛིན་པ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
རོ་	རོ་	NOUN
། །		PUNCT
དེ་དག་	དེ་དག་	OTHER
གི་	གི་	PART
དབང་	དབང་	NOUN
གིས་	གིས་	PART
ནང་	ནང་	NOUN
དུ་	ལ་	PART
ཁམས་	ཁམས་	NOUN
རྣམས་	རྣམས་	DET
ལ་	ལ་	ADP
འཕེལ་འགྲིབ་	འཕེལ་འགྲིབ་	NO_POS
འབྱུང་	འབྱུང་	VERB
ལ་	ལ་	ADP
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
སྟོབས་	སྟོབས་	NOUN
ཀྱིས་	གིས་	PART
ཕྱི་རོལ་	ཕྱི་རོལ་	NOUN
དུ་	ལ་	PART
དབྱར་	དབྱར་	ADV
དང་	དང་	NO_POS
དགུན་	དགུན་	ADV
དང་	དང་	NO_POS
སྟོན་	སྟོན་	VERB
དང་	དང་	NO_POS
དཔྱིད་	དཔྱིད་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
དུས་	དུས་	NOUN
ཐ་དད་	ཐ་དད་	ADJ
དུ་	ལ་	PART
འབྱུང་བ་	འབྱུང་བ་	VERB
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
གསུམ་པ་	གསུམ་པ་	NUM
དེས་ན་	དེས་ན་	NO_POS
ཆོ་	ཆོ་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
སེམས་	སེམས་	NOUN
སུ་	སུ་	ADP
བསྡུ་བ་	བསྡུ་བ་	VERB
ནི་	ནི་	NO_POS
།		PUNCT
ནང་	ནང་	NOUN
ན་	ན་	ADP
གནས་པ་	གནས་པ་	VERB
འི་	གི་	PART
སྟོབས་	སྟོབས་	NOUN
ཀྱིས་	གིས་	PART
ཕྱི་རོལ་	ཕྱི་རོལ་	NOUN
ན་	ན་	ADP
ཡང་	ཀྱང་	PART
དེ་ལྟ་	དེ་ལྟ་	NO_POS
གནས་	གནས་	NOUN
ལ་	ལ་	ADP
།		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
འབྱུང་བ་	འབྱུང་བ་	VERB
ཉིད་	ཉིད་	DET
ཀྱང་	ཀྱང་	PART
རང་	རང་	PRON
གི་	གི་	PART
སེམས་	སེམས་	NOUN
ལ་	ལ་	ADP
བག་ཆགས་	བག་ཆགས་	NOUN
གནས་པ་	གནས་པ་	VERB
ས་	གིས་	PART
ཡིན་	ཡིན་	NO_POS
ཏེ་	སྟེ་	PART
། །		PUNCT
མདོ་	མདོ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
།		PUNCT
ཀྱེ་	ཀྱེ་	INTJ
རྒྱལ་བ་	རྒྱལ་བ་	NOUN
འི་	གི་	PART
སྲ་	སྲ་	NOUN
དག་	དག་	DET
ཁམས་	ཁམས་	NOUN
གསུམ་པོ་	གསུམ་པོ་	NUM
འདི་དག་	འདི་དག་	NO_POS
ནི་	ནི་	NO_POS
སེམས་	སེམས་	NOUN
ཙམ་	ཙམ་	DET
མོ་	མོ་	PRON
ཞེ་	ཅེས་	PART
གསུངས་	གསུངས་	VERB
ལ་	ལ་	ADP
།		PUNCT
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
གུ་	གུ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
།		PUNCT
རིན་ཆེན་	རིན་ཆེན་	OTHER
སེམས་ལས་	སེམས་ལས་	NOUN
ཕྱི་	ཕྱི་	OTHER
གྱུར་པ་	གྱུར་པ་	VERB
འི་	གི་	PART
། །		PUNCT
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
མེད་	མེད་	VERB
ཅིང་	ཅིང་	PART
གང་ཟག་	གང་ཟག་	NOUN
མེད་	མེད་	VERB
། །		PUNCT
ཅེས་བྱ་བ་	ཅེས་བྱ་བ་	NO_POS
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ས་	གིས་	PART
གསལ་	གསལ་	VERB
ལོ་	ལོ་	NOUN
། །		PUNCT
འོ་	འོ་	PART
		
ན་	ན་	ADP
ཀྱང་	ཀྱང་	PART
		
ལུ་	ལུ་	NO_POS
		
ན་	ན་	ADP
		
སེམས་	སེམས་	NOUN
དེ་ཉིད་	དེ་ཉིད་	NOUN
ལ་	ལ་	ADP
