form	lemma	POS	morph
བསྒྲུབ་པ་	བསྒྲུབ་པ་	VERB
།		PUNCT
ཁཱ་		NON_WORD
རཱི་		NON_WORD
ཀ་	ཀ་	DET
པི་	པི་	NO_POS
ལེ་	ལེ་	NO_POS
།		PUNCT
ཙཎྜཱ་		NON_WORD
ལི་	ལི་	OTHER
།		PUNCT
ནཱ་	ནཱ་	NO_POS
ར་	ར་	ADP
ཛ་	ཛ་	OTHER
ནི་	ནི་	NO_POS
།		PUNCT
བི་	བི་	NO_POS
ངྷཱ་		NON_WORD
རི་	རི་	NOUN
ནི་	ནི་	NO_POS
།		PUNCT
བལྐུ་		NON_WORD
མ་ཏི་	མ་ཏི་	PROPN
།		PUNCT
ཨ་	ཨ་	X
ཙ་	ཙ་	NOUN
ལི་	ལི་	OTHER
།		PUNCT
ནུབ་ཕྱོགས་	ནུབ་ཕྱོགས་	NOUN
སུ་	སུ་	ADP
ཆེ་གེ་མོ་	ཆེ་གེ་མོ་	ADJ
བདེ་ལེགས་	བདེ་ལེགས་	NOUN
སུ་	སུ་	ADP
གྱུར་ཅིག་	གྱུར་ཅིག་	NO_POS
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
ཚངས་པ་	ཚངས་པ་	PROPN
དང་	དང་	NO_POS
ནི་	ནི་	NO_POS
བརྒྱ་བྱིན་	བརྒྱ་བྱིན་	PROPN
དང་	དང་	NO_POS
། །		PUNCT
འཇིག་རྟེན་	འཇིག་རྟེན་	NOUN
སྐྱོང་	སྐྱོང་	VERB
དང་	དང་	NO_POS
དབང་ཕྱུག་	དབང་ཕྱུག་	NOUN
ཆེ་	ཆེ་	VERB
། །		PUNCT
གནོད་སྦྱིན་	གནོད་སྦྱིན་	NOUN
སྡེ་དཔོན་	སྡེ་དཔོན་	OTHER
ཐམས་ཅད་	ཐམས་ཅད་	DET
དང་	དང་	NO_POS
། །		PUNCT
འཕྲོག་མ་	འཕྲོག་མ་	PROPN
བུ་	བུ་	NOUN
དང་	དང་	NO_POS
བཅའ་	བཅའ་	VERB
རྣམས་	རྣམས་	DET
ཀྱང་	ཀྱང་	PART
། །		PUNCT
བདག་	བདག་	PRON
གི་	གི་	PART
མེ་ཏོག་	མེ་ཏོག་	NOUN
སྤོ་	སྤོ་	NOUN
རྣམས་	རྣམས་	DET
དང་	དང་	NO_POS
། །		PUNCT
གཏོར་མ་	གཏོར་མ་	NOUN
འདི་	འདི་	DET
ནི་	ནི་	NO_POS
བླང་བ་	བླང་བ་	VERB
ར་	ལ་	PART
མཛོད་	མཛོད་	NOUN
། །		PUNCT
དེ་	དེ་	DET
རྣམས་	རྣམས་	DET
ཀྱི་	གི་	PART
ནི་	ནི་	NO_POS
བརྩོན་འགྲུས་	བརྩོན་འགྲུས་	NOUN
དང་	དང་	NO_POS
། །		PUNCT
གཟི་བརྗིད་	གཟི་བརྗིད་	NOUN
དབང་ཕྱུག་	དབང་ཕྱུག་	NOUN
སྟོབས་	སྟོབས་	NOUN
ཀྱིས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
། །		PUNCT
ནད་	ནད་	NOUN
རྣམས་	རྣམས་	DET
ཐམས་ཅད་	ཐམས་ཅད་	DET
འཇོམས་	འཇོམས་	NO_POS
གྱུར་ཅིག་	གྱུར་ཅིག་	NO_POS
།		PUNCT
ཆེ་གེ་མོ་	ཆེ་གེ་མོ་	ADJ
ནུབ་ཕྱོགས་	ནུབ་ཕྱོགས་	NOUN
སུ་	སུ་	ADP
བཀྲ་ཤིས་པ་	བཀྲ་ཤིས་པ་	NOUN
ར་	ལ་	PART
གྱུར་ཅིག་	གྱུར་ཅིག་	NO_POS
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
ཚིག་	ཚིག་	NOUN
འདི་	འདི་	DET
ས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
གསོལ་བ་	གསོལ་བ་	VERB
གདབ་པ་	གདབ་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
སྱཱདྱ་		NON_WORD
ཐེ་	ཐེ་	NO_POS
དན་	དན་	OTHER
།		PUNCT
ཀྲ་		NON_WORD
ག་	ག་	PRON
ཡེ་	ཡེ་	ADV
།		PUNCT
ཀྲ་		NON_WORD
ག་	ག་	PRON
ཤེཀྲ་		NON_WORD
ག་	ག་	PRON
སེ་	སེ་	NO_POS
།		PUNCT
ཀྲུ་	ཀྲུ་	NO_POS
ཤ་	ཤ་	NOUN
མེ་	མེ་	NOUN
༑		PUNCT
ཀྲུ་	ཀྲུ་	NO_POS
ཀེཀྲུཀྑ་		NON_WORD
མེ་	མེ་	NOUN
།		PUNCT
ཀྲུ་	ཀྲུ་	NO_POS
གེཨ་		NON_WORD
ག་ལེ་	ག་ལེ་	ADJ
།		PUNCT
ན་	ན་	ADP
ག་ལེ་	ག་ལེ་	ADJ
།		PUNCT
ས་	ས་	ADP
མ་	མ་	PART
ག་ལེ་	ག་ལེ་	ADJ
།		PUNCT
ཀུ་	ཀུ་	NO_POS
ཧུ་	ཧུ་	NO_POS
མེ་	མེ་	NOUN
ཧུ་	ཧུ་	NO_POS
མེ་	མེ་	NOUN
།		PUNCT
ཨ་ལ་	ཨ་ལ་	ADV
ཀེཀ་		NON_WORD
ལ་	ལ་	ADP
ཀེཨི་		NON_WORD
རི་	རི་	NOUN
མི་	མི་	PART
རེ་	རེ་	DET
ངྷེ་		NON_WORD
རེ་	རེ་	DET
།		PUNCT
ཨ་རུ་	ཨ་རུ་	PROPN
ག་བ་	ག་བ་	PRON
ཏི་	ཏི་	NO_POS
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
འི་	གི་	PART
མིག་	མིག་	NOUN
མི་	མི་	PART
བཟང་	བཟང་	VERB
གི་	གི་	PART
མིང་	མིང་	NOUN
དང་	དང་	NO_POS
།		PUNCT
སྟོབས་	སྟོབས་	NOUN
དང་	དང་	NO_POS
།		PUNCT
དབང་ཕྱུག་	དབང་ཕྱུག་	NOUN
དང་	དང་	NO_POS
།		PUNCT
བྱིན་	བྱིན་	VERB
གྱིས་	གིས་	PART
ཆེ་གེ་མོ་	ཆེ་གེ་མོ་	ADJ
དགེ་བ་	དགེ་བ་	VERB
ར་	ལ་	PART
གྱུར་ཅིག་	གྱུར་ཅིག་	NO_POS
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
བྱང་ཕྱོགས་	བྱང་ཕྱོགས་	NOUN
སུ་	སུ་	ADP
རྣམ་ཐོས་	རྣམ་ཐོས་	PROPN
ཀྱི་	གི་	PART
བུ་	བུ་	NOUN
འཁོར་	འཁོར་	NOUN
དང་	དང་	NO_POS
བཅས་པ་	བཅས་པ་	VERB
ལ་	ལ་	ADP
གཏོར་མ་	གཏོར་མ་	NOUN
ཕུལ་	ཕུལ་	VERB
ན་	ནས་	PART
འདི་སྐད་	འདི་སྐད་	NO_POS
ཅེས་	ཅེས་	PART
བརྗོད་པ་	བརྗོད་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
སྱཱདྱ་		NON_WORD
ཐེ་	ཐེ་	NO_POS
དན་	དན་	OTHER
།		PUNCT
ཁརྒེ་		NON_WORD
ཁརྒེ་		NON_WORD
།		PUNCT
ཁརྒརྦྷྲེ་		NON_WORD
།		PUNCT
བི་	བི་	NO_POS
ཙཀྵ་		NON_WORD
ནི་	ནི་	NO_POS
།		PUNCT
ཙཀྲ་	ཙཀྲ་	NO_POS
རཱ་	རཱ་	NO_POS
ཛ་	ཛ་	OTHER
ནེ་	ནེ་	NO_POS
།		PUNCT
ཙནྡྲེ་		NON_WORD
།		PUNCT
ཙ་པ་	ཙ་པ་	OTHER
ལེ་	ལེ་	NO_POS
།		PUNCT
བྷཱི་		NON_WORD
མ་	མ་	PART
པརྤ་		NON_WORD
ཏེ་	སྟེ་	PART
།		PUNCT
ཁ་	ཁ་	PRON
རཱ་	རཱ་	NO_POS
གྲེ་	གྲེ་	NO_POS
ཀུ་	ཀུ་	NO_POS
ཊི་		NON_WORD
ལ་	ལ་	ADP
ཀ་	ཀ་	DET
རཱ་	རཱ་	NO_POS
གྲེ་	གྲེ་	NO_POS
།		PUNCT
ཨེ་	ཨེ་	PART
ཀཱཀྴི་		NON_WORD
བརྐ་བ་	བརྐ་བ་	NON_WORD
ཏི་	ཏི་	NO_POS
།		PUNCT
སཱ་	སཱ་	NO_POS
རྃ་		NON_WORD
ག་བ་	ག་བ་	PRON
ཏི་	ཏི་	NO_POS
།		PUNCT
ཙི་ཏྲ་	ཙི་ཏྲ་	NO_POS
ཀཱནྟི་		NON_WORD
།		PUNCT
ཆེ་གེ་མོ་	ཆེ་གེ་མོ་	ADJ
བྱང་ཕྱོགས་	བྱང་ཕྱོགས་	NOUN
སུ་	སུ་	ADP
བདེ་ལེགས་	བདེ་ལེགས་	NOUN
སུ་	སུ་	ADP
གྱུར་ཅིག་	གྱུར་ཅིག་	NO_POS
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
ཚངས་པ་	ཚངས་པ་	PROPN
དང་	དང་	NO_POS
ནི་	ནི་	NO_POS
བརྒྱ་བྱིན་	བརྒྱ་བྱིན་	PROPN
དང་	དང་	NO_POS
༑ ༑		PUNCT
འཇིག་རྟེན་	འཇིག་རྟེན་	NOUN
སྐྱོང་བ་	སྐྱོང་བ་	VERB
དབང་ཕྱུག་	དབང་ཕྱུག་	NOUN
ཆེ་	ཆེ་	VERB
། །		PUNCT
གནོད་སྦྱིན་	གནོད་སྦྱིན་	NOUN
སྡེ་དཔོན་	སྡེ་དཔོན་	OTHER
ཐམས་ཅད་	ཐམས་ཅད་	DET
དང་	དང་	NO_POS
༑ ༑		PUNCT
འཕྲོག་མ་	འཕྲོག་མ་	PROPN
བུ་	བུ་	NOUN
དང་	དང་	NO_POS
བཅའ་	བཅའ་	VERB
རྣམས་	རྣམས་	DET
ཀྱང་	ཀྱང་	PART
། །		PUNCT
བདག་	བདག་	PRON
གི་	གི་	PART
མེ་ཏོག་	མེ་ཏོག་	NOUN
སྤོ་	སྤོ་	NOUN
རྣམས་	རྣམས་	DET
དང་	དང་	NO_POS
༑ ༑		PUNCT
གཏོར་མ་	གཏོར་མ་	NOUN
འདི་	འདི་	DET
ནི་	ནི་	NO_POS
བླང་བ་	བླང་བ་	VERB
ར་	ལ་	PART
མཛོད་	མཛོད་	NOUN
། །		PUNCT
དེ་	དེ་	DET
རྣམས་	རྣམས་	DET
ཀྱི་	གི་	PART
ནི་	ནི་	NO_POS
བརྩོན་འགྲུས་	བརྩོན་འགྲུས་	NOUN
དང་	དང་	NO_POS
།།		PUNCT
གཟི་བརྗིད་	གཟི་བརྗིད་	NOUN
དབང་	དབང་	NOUN
ཕྱུགས་	ཕྱུགས་	NOUN
སྟོབས་	སྟོབས་	NOUN
ཀྱིས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
། །		PUNCT
ནད་	ནད་	NOUN
རྣམས་	རྣམས་	DET
ཐམས་ཅད་	ཐམས་ཅད་	DET
འཇོམས་	འཇོམས་	NO_POS
གྱུར་ཅིག་	གྱུར་ཅིག་	NO_POS
ཆེ་གེ་མོ་	ཆེ་གེ་མོ་	ADJ
བྱང་ཕྱོགས་	བྱང་ཕྱོགས་	NOUN
སུ་	སུ་	ADP
བཀྲ་ཤིས་པ་	བཀྲ་ཤིས་པ་	NOUN
ར་	ལ་	PART
གྱུར་ཅིག་	གྱུར་ཅིག་	NO_POS
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
ཚིག་	ཚིག་	NOUN
འདི་	འདི་	DET
ས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
གསོལ་བ་	གསོལ་བ་	VERB
གདབ་པ་	གདབ་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
སྱཱདྱ་		NON_WORD
ཐེ་	ཐེ་	NO_POS
དན་	དན་	OTHER
།		PUNCT
སིངྔྷེ་		NON_WORD
སུ་	སུ་	ADP
སིངྔྷེ་		NON_WORD
།		PUNCT
ཨ་རེ་	ཨ་རེ་	NO_POS
།		PUNCT
ཨ་ར་	ཨ་ར་	NO_POS
ཎེ་		NON_WORD
།		PUNCT
བ་	བ་	X
ལེ་	ལེ་	NO_POS
།		PUNCT
མ་	མ་	PART
ཧཱ་བ་	ཧཱ་བ་	NON_WORD
ལེ་	ལེ་	NO_POS
།		PUNCT
ཛཾ་		NON_WORD
བྷེ་		NON_WORD
།		PUNCT
ཛ་	ཛ་	OTHER
ཊི་		NON_WORD
ལེ་	ལེ་	NO_POS
།		PUNCT
ཨ་ཁ་	ཨ་ཁ་	NO_POS
ནེ་	ནེ་	NO_POS
།		PUNCT
མ་ཁ་	མ་ཁ་	PROPN
ནེ་	ནེ་	NO_POS
།		PUNCT
ཁ་ཁ་	ཁ་ཁ་	NOUN
ནེ་	ནེ་	NO_POS
།		PUNCT
ཁ་	ཁ་	PRON
རཊྚེ་		NON_WORD
༑		PUNCT
ཧ་རི་	ཧ་རི་	NO_POS
པིངྒ་		NON_WORD
ལེ་	ལེ་	NO_POS
།		PUNCT
ཏི་	ཏི་	NO_POS
མིངྒི་		NON_WORD
ལེ་	ལེ་	NO_POS
།		PUNCT
ཏི་	ཏི་	NO_POS
མིངྒི་		NON_WORD
ལེ་	ལེ་	NO_POS
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
བདག་	བདག་	PRON
གིས་	གིས་	PART
སྔགས་	སྔགས་	NOUN
ཀྱི་	གི་	PART
ཚིག་	ཚིག་	NOUN
རྣམས་	རྣམས་	DET
གྲུབ་པ་	གྲུབ་པ་	VERB
ར་	ལ་	PART
གྱུར་ཅིག་	གྱུར་ཅིག་	NO_POS
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
རྣམ་ཐོས་	རྣམ་ཐོས་	PROPN
ཀྱི་	གི་	PART
བུ་	བུ་	NOUN
འི་	གི་	PART
མིང་	མིང་	NOUN
དང་	དང་	NO_POS
སྟོབས་	སྟོབས་	NOUN
དང་	དང་	NO_POS
།		PUNCT
དབང་ཕྱུག་	དབང་ཕྱུག་	NOUN
དང་	དང་	NO_POS
།		PUNCT
བྱིན་	བྱིན་	VERB
གྱིས་	གིས་	PART
ཆེ་གེ་མོ་	ཆེ་གེ་མོ་	ADJ
དགེ་བ་	དགེ་བ་	VERB
ར་	ལ་	PART
གྱུར་ཅིག་	གྱུར་ཅིག་	NO_POS
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
སྱཱདྱ་		NON_WORD
ཐེ་	ཐེ་	NO_POS
དན་	དན་	OTHER
།		PUNCT
བྲཧྨེ་		NON_WORD
བྲཧྨ་		NON_WORD
གྷོ་		NON_WORD
ཥེ་		NON_WORD
།		PUNCT
བྲཧྨེ་		NON_WORD
སྭ་		NON_WORD
རེ་	རེ་	DET
།		PUNCT
བཛྲེ་		NON_WORD
བཛྲ་	བཛྲ་	NO_POS
གྷོ་		NON_WORD
ཥེ་		NON_WORD
།		PUNCT
བཛྲ་	བཛྲ་	NO_POS
ངྷ་		NON_WORD
རེ་	རེ་	DET
།		PUNCT
ཏེ་	སྟེ་	PART
སཱ་	སཱ་	NO_POS
རེ་	རེ་	DET
།		PUNCT
ཨ་	ཨ་	X
ཙ་	ཙ་	NOUN
ལེ་	ལེ་	NO_POS
།		PUNCT
ཨ་ར་	ཨ་ར་	NO_POS
ཎེ་		NON_WORD
།		PUNCT
ཨི་	ཨི་	NO_POS
ཤ་	ཤ་	NOUN
ནེ་	ནེ་	NO_POS
།		PUNCT
ཨ་	ཨ་	X
རཱ་	རཱ་	NO_POS
ཎི་		NON_WORD
ཏེ་	སྟེ་	PART
།		PUNCT
ཤཱུ་		NON_WORD
རེ་	རེ་	DET
།		PUNCT
བ་	བ་	X
རཱ་	རཱ་	NO_POS
གྲ་	གྲ་	NOUN
།		PUNCT
པྲཱ་པ་	པྲཱ་པ་	NON_WORD
ཏེ་	སྟེ་	PART
།		PUNCT
སཱ་	སཱ་	NO_POS
ར་བ་	ར་བ་	NOUN
ཏེ་	སྟེ་	PART
༑		PUNCT
ཆེ་གེ་མོ་	ཆེ་གེ་མོ་	ADJ
ཕྱོགས་མཚམས་	ཕྱོགས་མཚམས་	NOUN
དང་	དང་	NO_POS
སྟེང་འོག་	སྟེང་འོག་	NOUN
རྣམས་	རྣམས་	DET
སུ་	སུ་	ADP
བདེ་ལེགས་	བདེ་ལེགས་	NOUN
སུ་	སུ་	ADP
གྱུར་ཅིག་	གྱུར་ཅིག་	NO_POS
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
༑		PUNCT
ཚངས་པ་	ཚངས་པ་	PROPN
དང་	དང་	NO_POS
ནི་	ནི་	NO_POS
བརྒྱ་བྱིན་	བརྒྱ་བྱིན་	PROPN
དང་	དང་	NO_POS
། །		PUNCT
འཇིག་རྟེན་	འཇིག་རྟེན་	NOUN
སྐྱོང་བ་	སྐྱོང་བ་	VERB
		
		
ཞ་	ཞ་	OTHER
		
དང་	དང་	NO_POS
		
དབང་ཕྱུག་	དབང་ཕྱུག་	NOUN
ཆེ་	ཆེ་	VERB
༑ ༑		PUNCT
གནོད་སྦྱིན་	གནོད་སྦྱིན་	NOUN
སྡེ་དཔོན་	སྡེ་དཔོན་	OTHER
ཐམས་ཅད་	ཐམས་ཅད་	DET
དང་	དང་	NO_POS
། །		PUNCT
འཕྲོག་མ་	འཕྲོག་མ་	PROPN
བུ་	བུ་	NOUN
དང་	དང་	NO_POS
བཅའ་	བཅའ་	VERB
རྣམས་	རྣམས་	DET
ཀྱང་	ཀྱང་	PART
༑ ༑		PUNCT
བདག་	བདག་	PRON
གི་	གི་	PART
མེ་ཏོག་	མེ་ཏོག་	NOUN
སྤོ་	སྤོ་	NOUN
རྣམས་	རྣམས་	DET
དང་	དང་	NO_POS
། །		PUNCT
གཏོར་མ་	གཏོར་མ་	NOUN
འདི་	འདི་	DET
ནི་	ནི་	NO_POS
བླང་བ་	བླང་བ་	VERB
ར་	ལ་	PART
མཛོད་	མཛོད་	NOUN
།།		PUNCT
དེ་	དེ་	DET
རྣམས་	རྣམས་	DET
ཀྱི་	གི་	PART
ནི་	ནི་	NO_POS
བརྩོན་འགྲུས་	བརྩོན་འགྲུས་	NOUN
དང་	དང་	NO_POS
། །		PUNCT
གཟི་བརྗིད་	གཟི་བརྗིད་	NOUN
དབང་ཕྱུག་	དབང་ཕྱུག་	NOUN
སྟོབས་	སྟོབས་	NOUN
ཀྱིས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
། །		PUNCT
ནད་	ནད་	NOUN
རྣམས་	རྣམས་	DET
ཐམས་ཅད་	ཐམས་ཅད་	DET
འཇོམས་	འཇོམས་	NO_POS
གྱུར་ཅིག་	གྱུར་ཅིག་	NO_POS
།		PUNCT
ཆེ་གེ་མོ་	ཆེ་གེ་མོ་	ADJ
ཕྱོགས་མཚམས་	ཕྱོགས་མཚམས་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
དང་	དང་	NO_POS
༑		PUNCT
སྟེང་	སྟེང་	NOUN
དང་	དང་	NO_POS
འོག་	འོག་	NOUN
རྣམས་	རྣམས་	DET
སུ་	སུ་	ADP
བཀྲ་ཤིས་པ་	བཀྲ་ཤིས་པ་	NOUN
ར་	ལ་	PART
གྱུར་ཅིག་	གྱུར་ཅིག་	NO_POS
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
ཚིག་	ཚིག་	NOUN
འདི་	འདི་	DET
ས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
གསོལ་བ་	གསོལ་བ་	VERB
གདབ་པ་	གདབ་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
སྱཱདྱ་		NON_WORD
ཐེ་	ཐེ་	NO_POS
དན་	དན་	OTHER
།		PUNCT
ཨ་	ཨ་	X
སྃ་		NON_WORD
གེཁད་		NON_WORD
ག་བ་	ག་བ་	PRON
ཏེ་	སྟེ་	PART
།		PUNCT
བ་	བ་	X
ལ་བ་	ལ་བ་	NOUN
ཏེ་	སྟེ་	PART
།		PUNCT
བ་	བ་	X
ལ་	ལ་	ADP
ནིརྒྷོ་		NON_WORD
ཥེ་		NON_WORD
།		PUNCT
ཤཱུ་		NON_WORD
རེ་	རེ་	DET
ཤཱུ་		NON_WORD
ར་	ར་	ADP
ངྷ་		NON_WORD
རེ་	རེ་	DET
།		PUNCT
བཛྲ་	བཛྲ་	NO_POS
ག་	ག་	PRON
མེ་	མེ་	NOUN
།		PUNCT
བཛྲ་	བཛྲ་	NO_POS
ངྷ་		NON_WORD
རེ་	རེ་	DET
།		PUNCT
སྟྭམྦྷེ་		NON_WORD
།		PUNCT
		
ཛམྦྷེ་		NON_WORD
ཌི་		NON_WORD
ཌྷ་		NON_WORD
		
		
ཞ་	ཞ་	OTHER
		
རྟི་		NON_WORD
ཌྜ་		NON_WORD
		
སཱ་	སཱ་	NO_POS
རེ་	རེ་	DET
།		PUNCT
བི་	བི་	NO_POS
ར་	ར་	ADP
ཛེ་		NON_WORD
།		PUNCT
བི་	བི་	NO_POS
གྷ་		NON_WORD
སེ་	སེ་	NO_POS
།		PUNCT
བ་	བ་	X
རཱ་	རཱ་	NO_POS
གྲ་	གྲ་	NOUN
པྲཱ་པ་	པྲཱ་པ་	NON_WORD
ཏེ་	སྟེ་	PART
།		PUNCT
ཨ་ར་	ཨ་ར་	NO_POS
ཎེ་		NON_WORD
།		PUNCT
ངྷརྨ་		NON_WORD
ཡུཏྟེ་		NON_WORD
།		PUNCT
		
དེ་	དེ་	DET
ཤི་	ཤི་	VERB
བི་	བི་	NO_POS
གྷུཥྟེ་		NON_WORD
		
		
ཞ་	ཞ་	OTHER
		
དྷི་		NON_WORD
ཤི་	ཤི་	VERB
བྷི་		NON_WORD
གྷ་		NON_WORD
ཥྟ་		NON_WORD
		
།		PUNCT
དེ་བཞིན་	དེ་བཞིན་	OTHER
གཤེགས་པ་	གཤེགས་པ་	VERB
འི་	གི་	PART
མཚན་	མཚན་	NOUN
དང་	དང་	NO_POS
།		PUNCT
སྟོབས་	སྟོབས་	NOUN
དང་	དང་	NO_POS
།		PUNCT
དབང་ཕྱུག་	དབང་ཕྱུག་	NOUN
དང་	དང་	NO_POS
།		PUNCT
བྱིན་	བྱིན་	VERB
གྱིས་	གིས་	PART
ཆེ་གེ་མོ་	ཆེ་གེ་མོ་	ADJ
བདེ་ལེགས་	བདེ་ལེགས་	NOUN
སུ་	སུ་	ADP
གྱུར་ཅིག་	གྱུར་ཅིག་	NO_POS
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
༑		PUNCT
ཞེ་	ཅེས་	PART
བརྗོད་	བརྗོད་	VERB
ཅིང་	ཅིང་	PART
ཕྱོགས་ཕྱོགས་	ཕྱོགས་ཕྱོགས་	NO_POS
སུ་	སུ་	ADP
རོལ་མོ་	རོལ་མོ་	NOUN
འི་	གི་	PART
སྒྲ་	སྒྲ་	NOUN
ཡང་	ཀྱང་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
ཕྱོགས་	ཕྱོགས་	NOUN
ཀྱི་	གི་	PART
གཏོར་མ་	གཏོར་མ་	NOUN
སྟེ་	སྟེ་	PART
ལྔ་པ་	ལྔ་པ་	NUM
འོ་	གོ་	PART
།། །།༄༅། །		PUNCT
གཟའ་སྐར་	གཟའ་སྐར་	OTHER
གྱི་	གི་	PART
གཏོར་མ་	གཏོར་མ་	NOUN
བཞུགས་	བཞུགས་	VERB
། ། ༄༅། །		PUNCT
གཟའ་	གཟའ་	NOUN
དང་	དང་	NO_POS
རྒྱུ་སྐར་	རྒྱུ་སྐར་	NOUN
ལ་	ལ་	ADP
མཆོད་	མཆོད་	VERB
ཅིང་	ཅིང་	PART
གཏོར་མ་	གཏོར་མ་	NOUN
ཕུལ་	ཕུལ་	VERB
ན་	ནས་	PART
འདི་སྐད་	འདི་སྐད་	NO_POS
ཅེས་	ཅེས་	PART
བརྗོད་པ་	བརྗོད་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
"།

།"		PUNCT
གཟའ་	གཟའ་	NOUN
གང་དག་	གང་དག་	NO_POS
རྒྱུ་སྐར་	རྒྱུ་སྐར་	NOUN
རྣམས་	རྣམས་	DET
ཀྱི་	གི་	PART
ཁྲོད་	ཁྲོད་	NOUN
ན་	ན་	ADP
རྒྱུ་	རྒྱུ་	NOUN
ཞིང་	ཞིང་	ADP
འགྲིབ་པ་	འགྲིབ་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
འཕེལ་བ་	འཕེལ་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
བདེ་བ་	བདེ་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
སྡུག་བསྔལ་བ་	སྡུག་བསྔལ་བ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
ལོ་ལེགས་པ་	ལོ་ལེགས་པ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
ལོ་ཉེས་པ་	ལོ་ཉེས་པ་	NO_POS
དག་	དག་	DET
ཀྱང་	ཀྱང་	PART
སྟོན་པ་	སྟོན་པ་	NOUN
རྣམས་	རྣམས་	DET
འདི་ལྟ་སྟེ་	འདི་ལྟ་སྟེ་	NO_POS
།		PUNCT
གཟའ་ཉི་མ་	གཟའ་ཉི་མ་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
གཟའ་ཟླ་བ་	གཟའ་ཟླ་བ་	NO_POS
དང་	དང་	NO_POS
༑		PUNCT
གཟའ་ཕུར་བུ་	གཟའ་ཕུར་བུ་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
གཟའ་པ་	གཟའ་པ་	NOUN
ཝ་	ཝ་	OTHER
སངས་	སངས་	VERB
དང་	དང་	NO_POS
།		PUNCT
གཟའ་སྤེན་པ་	གཟའ་སྤེན་པ་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
གཟའ་	གཟའ་	NOUN
མིག་དམའ་	མིག་དམའ་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
གཟའ་	གཟའ་	NOUN
ལྷག་པ་	ལྷག་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
གཟའ་	གཟའ་	NOUN
ལྷ་མིན་	ལྷ་མིན་	NOUN
དབང་པོ་	དབང་པོ་	NOUN
སྒྲ་	སྒྲ་	NOUN
ཅན་	ཅན་	PART
དང་	དང་	NO_POS
༑		PUNCT
གཟའ་	གཟའ་	NOUN
དུ་བ་	དུ་བ་	NOUN
མཇུག་	མཇུག་	NOUN
རིངས་	རིངས་	VERB
སོ་	སོ་	PART
། །		PUNCT
རྒྱུ་སྐར་	རྒྱུ་སྐར་	NOUN
ཉི་ཤུ་	ཉི་ཤུ་	NUM
རྩ་	རྩ་	NUM
བརྒྱད་	བརྒྱད་	NUM
ནི་	ནི་	NO_POS
། །		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
ཕྱོགས་	ཕྱོགས་	NOUN
ན་	ན་	ADP
