form	lemma	POS	morph
བདེ་སྐྱིད་	བདེ་སྐྱིད་	NOUN
གསུང་བ་	གསུང་བ་	VERB
འི་	གི་	PART
ཚེ་	ཚེ་	NOUN
སྐྱེ་	སྐྱེ་	NOUN
འགྱུར་	འགྱུར་	VERB
དང་	དང་	NO_POS
།		PUNCT
སྐྱེ་	སྐྱེ་	VERB
སོ་	སོ་	PART
ཞེ་	ཅེས་	PART
གསུང་བ་	གསུང་བ་	VERB
འི་	གི་	PART
ཚེ་	ཚེ་	NOUN
སྐྱེ་	སྐྱེ་	VERB
ཟིན་	ཟིན་	VERB
དུ་	ལ་	PART
གོ་བ་	གོ་བ་	VERB
ར་	ལ་	PART
གྱིས་	གིས་	PART
།		PUNCT
དེ་དག་	དེ་དག་	OTHER
བསམ་པ་	བསམ་པ་	VERB
མཐུན་པ་	མཐུན་པ་	VERB
འི་	གི་	PART
རྐྱེན་	རྐྱེན་	NOUN
ཡིན་	ཡིན་	NO_POS
།		PUNCT
ཆོ་ག་	ཆོ་ག་	NOUN
མཐུན་པ་	མཐུན་པ་	VERB
འི་	གི་	PART
རྐྱེན་	རྐྱེན་	NOUN
ལ་	ལ་	ADP
བདག་	བདག་	PRON
དཀོན་མཆོག་	དཀོན་མཆོག་	NOUN
གསུམ་	གསུམ་	NUM
གྱི་	གི་	PART
རྗེས་སུ་	རྗེས་སུ་	OTHER
མཁན་སློབ་	མཁན་སློབ་	NOUN
དགེ་འདུན་	དགེ་འདུན་	NOUN
དང་	དང་	NO_POS
བཅས་པ་	བཅས་པ་	VERB
ས་	གིས་	PART
རབ་ཏུ་	རབ་ཏུ་	NO_POS
དབྱུང་བ་	དབྱུང་བ་	VERB
ར་	ལ་	PART
ཞུ་	ཞུ་	VERB
སྙམ་	སྙམ་	VERB
དུ་	ལ་	PART
འདུན་པ་	འདུན་པ་	PROPN
བསྐྱེད་	བསྐྱེད་	VERB
ལ་	ལ་	ADP
རྗེས་སུ་	རྗེས་སུ་	OTHER
ཟློས་	ཟློས་	VERB
ཤིག་	ཅིག་	PART
ཅེས་	ཅེས་	PART
བརྗོད་	བརྗོད་	VERB
ན་	ནས་	PART
།		PUNCT
ན་མོ་	ན་མོ་	X
བུདྡྷ་		NON_WORD
ཡ་	ཡ་	NOUN
།		PUNCT
ན་མོ་	ན་མོ་	X
དྷརྨཱ་		NON_WORD
ཡ་	ཡ་	NOUN
།		PUNCT
ན་	ན་	ADP
མཿ་		NON_WORD
སངྒྷཱ་		NON_WORD
ཡ་	ཡ་	NOUN
།		PUNCT
བཅོམ་ལྡན་འདས་	བཅོམ་ལྡན་འདས་	NOUN
དེ་བཞིན་	དེ་བཞིན་	OTHER
གཤེགས་པ་	གཤེགས་པ་	VERB
དགྲ་བཅོམ་པ་	དགྲ་བཅོམ་པ་	NOUN
ཡང་དག་པ་	ཡང་དག་པ་	ADJ
ར་	ལ་	PART
རྫོགས་པ་	རྫོགས་པ་	VERB
འི་	གི་	PART
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
རིག་པ་	རིག་པ་	VERB
དང་	དང་	NO_POS
ཞབས་	ཞབས་	NOUN
སུ་	སུ་	ADP
ལྡན་པ་	ལྡན་པ་	VERB
།		PUNCT
བདེ་བ་	བདེ་བ་	VERB
ར་	ལ་	PART
གཤེགས་པ་	གཤེགས་པ་	VERB
༑		PUNCT
འཇིག་རྟེན་	འཇིག་རྟེན་	NOUN
མཁྱེན་པ་	མཁྱེན་པ་	VERB
།		PUNCT
སྐྱེས་བུ་	སྐྱེས་བུ་	NOUN
འདུལ་བ་	འདུལ་བ་	VERB
འི་	གི་	PART
ཁ་ལོ་	ཁ་ལོ་	NO_POS
སྒྱུར་བ་	སྒྱུར་བ་	VERB
།		PUNCT
བླ་	བླ་	NOUN
ན་	ན་	ADP
མེད་པ་	མེད་པ་	VERB
།		PUNCT
ལྷ་	ལྷ་	NOUN
དང་	དང་	NO_POS
མི་	མི་	PART
རྣམས་	རྣམས་	DET
ཀྱི་	གི་	PART
སྟོན་པ་	སྟོན་པ་	NOUN
།		PUNCT
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
བཅོམ་ལྡན་འདས་	བཅོམ་ལྡན་འདས་	NOUN
སོ་	སོ་	PART
། །		PUNCT
དེ་	དེ་	DET
ས་	གིས་	PART
ལེགས་པ་	ལེགས་པ་	VERB
ར་	ལ་	PART
གསུངས་པ་	གསུངས་པ་	VERB
འི་	གི་	PART
དམ་པ་	དམ་པ་	VERB
འི་	གི་	PART
ཆོ་	ཆོ་	NOUN
ནི་	ནི་	NO_POS
།		PUNCT
ཐོག་མ་	ཐོག་མ་	NOUN
ར་	ལ་	PART
དགེ་བ་	དགེ་བ་	VERB
།		PUNCT
བ་	བ་	NOUN
དུ་	ལ་	PART
དགེ་བ་	དགེ་བ་	VERB
།		PUNCT
ཐ་མ་	ཐ་མ་	ADJ
ར་	ལ་	PART
དགེ་བ་	དགེ་བ་	VERB
༑		PUNCT
དོན་	དོན་	NOUN
བཟང་པོ་	བཟང་པོ་	ADJ
།		PUNCT
ཚིག་འབྲུ་	ཚིག་འབྲུ་	NOUN
བཟང་པོ་	བཟང་པོ་	ADJ
།		PUNCT
མ་	མ་	PART
འདྲེས་པ་	འདྲེས་པ་	VERB
།		PUNCT
ཡོངས་སུ་	ཡོངས་སུ་	NO_POS
རྫོགས་པ་	རྫོགས་པ་	VERB
།		PUNCT
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
དཀར་བ་	དཀར་བ་	VERB
།		PUNCT
འདི་	འདི་	DET
མཐོང་བ་	མཐོང་བ་	VERB
ལ་དོན་	ལ་དོན་	OTHER
ཡོད་པ་	ཡོད་པ་	VERB
།		PUNCT
མཁས་པ་	མཁས་པ་	VERB
རྣམས་	རྣམས་	DET
ཀྱིས་	གིས་	PART
སོ་སོ་	སོ་སོ་	PRON
རང་	རང་	PRON
གིས་	གིས་	PART
རིག་པ་	རིག་པ་	VERB
ར་	ལ་	PART
བྱ་བ་	བྱ་བ་	VERB
འོ་	གོ་	PART
། །		PUNCT
བཅོམ་ལྡན་འདས་	བཅོམ་ལྡན་འདས་	NOUN
ཀྱི་	གི་	PART
ཉན་ཐོས་	ཉན་ཐོས་	NOUN
ཀྱི་	གི་	PART
དགེ་འདུན་	དགེ་འདུན་	NOUN
ནི་	ནི་	NO_POS
།		PUNCT
ལེགས་པ་	ལེགས་པ་	VERB
ར་	ལ་	PART
ཞུགས་པ་	ཞུགས་པ་	VERB
།		PUNCT
རིགས་པ་	རིགས་པ་	VERB
ར་	ལ་	PART
ཞུགས་པ་	ཞུགས་པ་	VERB
།		PUNCT
དྲང་པོ་	དྲང་པོ་	ADJ
ར་	ལ་	PART
ཞུགས་པ་	ཞུགས་པ་	VERB
།		PUNCT
མཐུན་པ་	མཐུན་པ་	VERB
ར་	ལ་	PART
ཞུགས་པ་	ཞུགས་པ་	VERB
།		PUNCT
ཆོས་རྗེ་	ཆོས་རྗེ་	NOUN
ས་	གིས་	PART
སུ་	སུ་	ADP
བསྒྲུབ་པ་	བསྒྲུབ་པ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
དེ་དག་	དེ་དག་	OTHER
གི་	གི་	PART
རྗེས་སུ་	རྗེས་སུ་	OTHER
བདག་	བདག་	PRON
ཀྱང་	ཀྱང་	PART
རབ་ཏུ་	རབ་ཏུ་	NO_POS
དབྱུང་	དབྱུང་	NO_POS
དུ་	ལ་	PART
གསོལ་	གསོལ་	VERB
།		PUNCT
ཞེ་	ཅེས་	PART
ལན་	ལན་	NOUN
གསུམ་	གསུམ་	NUM
གསོལ་བ་	གསོལ་བ་	VERB
གདབ་བོ་	གདབ་བོ་	NO_POS
། །		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
གསོལ་བ་	གསོལ་བ་	VERB
བཏབ་	བཏབ་	VERB
ན་	ནས་	PART
ཆོ་ག་	ཆོ་ག་	NOUN
དངོ་	དངོ་	NOUN
ནི་	ནི་	NO_POS
།		PUNCT
འདུལ་བ་	འདུལ་བ་	VERB
མདོ་	མདོ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
དགེ་བསྙེན་	དགེ་བསྙེན་	NOUN
ཉིད་	ཉིད་	DET
དང་	དང་	NO_POS
།		PUNCT
དགེ་ཚུལ་	དགེ་ཚུལ་	VERB
ཉིད་	ཉིད་	DET
དང་	དང་	NO_POS
།		PUNCT
དགེ་སློང་	དགེ་སློང་	NOUN
ཉིད་	ཉིད་	DET
སྔ་མ་	སྔ་མ་	ADJ
སྔ་མ་	སྔ་མ་	ADJ
བསྙེན་པ་	བསྙེན་པ་	VERB
མ་	མ་	PART
རྫོགས་པ་	རྫོགས་པ་	VERB
ར་	ལ་	PART
ཕྱི་མ་	ཕྱི་མ་	ADJ
ཕྱི་མ་	ཕྱི་མ་	ADJ
མི་	མི་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
༑ ༑		PUNCT
ཞེ་	ཅེས་	PART
འབྱུང་བ་	འབྱུང་བ་	VERB
ས་	གིས་	PART
།		PUNCT
ཐོག་མ་	ཐོག་མ་	NOUN
ར་	ལ་	PART
དགེ་བསྙེན་	དགེ་བསྙེན་	NOUN
བྱ་བ་	བྱ་བ་	VERB
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
ལ་	ལ་	ADP
ཕྱག་	ཕྱག་	NOUN
འཚོལ་	འཚོལ་	VERB
།		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
སློབ་དཔོན་	སློབ་དཔོན་	NOUN
ལ་	ལ་	ADP
ཕྱག་	ཕྱག་	NOUN
འཚོལ་	འཚོལ་	VERB
ལ་	ལ་	ADP
།		PUNCT
སེམས་ཅན་	སེམས་ཅན་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཀྱི་	གི་	PART
དོན་	དོན་	NOUN
དུ་	ལ་	PART
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
ཐོབ་པ་	ཐོབ་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
དོན་	དོན་	NOUN
དུ་	ལ་	PART
དགེ་བསྙེན་	དགེ་བསྙེན་	NOUN
གྱི་	གི་	PART
སྡོམ་པ་	སྡོམ་པ་	NOUN
བླང་	བླང་	NO_POS
སྙམ་	སྙམ་	VERB
དུ་	ལ་	PART
སྒོམས་	སྒོམས་	VERB
ལ་	ལ་	ADP
ལད་མོ་	ལད་མོ་	NO_POS
གྱིས་	གིས་	PART
ཞེ་	ཅེས་	PART
བརྗོད་	བརྗོད་	VERB
ན་	ནས་	PART
།		PUNCT
བཙུན་པ་	བཙུན་པ་	NOUN
དགོངས་	དགོངས་	VERB
སུ་	སུ་	ADP
གསོལ་	གསོལ་	VERB
།		PUNCT
བདག་	བདག་	PRON
མིང་	མིང་	NOUN
འདི་	འདི་	DET
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
དུས་	དུས་	NOUN
འདི་	འདི་	DET
ན་	ནས་	PART
བཟུང་	བཟུང་	NO_POS
སྟེ་	སྟེ་	PART
།		PUNCT
ཇི་སྲིད་	ཇི་སྲིད་	PRON
འཚོ་	འཚོ་	VERB
འི་	གི་	PART
བ་	བ་	NOUN
དུ་	ལ་	PART
།		PUNCT
རྐང་	རྐང་	NOUN
གཉིས་	གཉིས་	NUM
རྣམས་	རྣམས་	DET
ཀྱི་	གི་	PART
མཆོག་	མཆོག་	ADJ
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
ལ་	ལ་	ADP
སྐྱབས་	སྐྱབས་	NOUN
སུ་	སུ་	ADP
མཆིའོ་		NON_WORD
། །		PUNCT
འདོད་ཆགས་	འདོད་ཆགས་	NOUN
དང་	དང་	NO_POS
བྲལ་བ་	བྲལ་བ་	VERB
རྣམས་	རྣམས་	DET
ཀྱི་	གི་	PART
མཆོག་	མཆོག་	ADJ
ཆོ་	ཆོ་	NOUN
ལ་	ལ་	ADP
སྐྱབས་	སྐྱབས་	NOUN
སུ་	སུ་	ADP
མཆིའོ་		NON_WORD
། །		PUNCT
ཚོགས་	ཚོགས་	NOUN
རྣམས་	རྣམས་	DET
ཀྱི་	གི་	PART
མཆོག་	མཆོག་	ADJ
དགེ་འདུན་	དགེ་འདུན་	NOUN
ལ་	ལ་	ADP
སྐྱབས་	སྐྱབས་	NOUN
སུ་	སུ་	ADP
མཆིའོ་		NON_WORD
༑ ༑		PUNCT
བདག་	བདག་	PRON
ཇི་སྲིད་	ཇི་སྲིད་	PRON
འཚོ་	འཚོ་	VERB
འི་	གི་	PART
བ་	བ་	NOUN
དུ་	ལ་	PART
།		PUNCT
དགེ་བསྙེན་	དགེ་བསྙེན་	NOUN
དུ་	ལ་	PART
བཙུན་པ་	བཙུན་པ་	NOUN
ས་	གིས་	PART
གཟུང་	གཟུང་	VERB
དུ་	ལ་	PART
གསོལ་	གསོལ་	VERB
༑		PUNCT
དེ་བཞིན་	དེ་བཞིན་	OTHER
དུ་	ལ་	PART
ལན་	ལན་	NOUN
གཉིས་	གཉིས་	NUM
ལན་	ལན་	NOUN
གསུམ་	གསུམ་	NUM
དུ་	ལ་	PART
བཟླས་	བཟླས་	NO_POS
།		PUNCT
ཚིག་	ཚིག་	NOUN
གསུམ་པ་	གསུམ་པ་	NUM
ལ་	ལ་	ADP
སློབ་དཔོན་	སློབ་དཔོན་	NOUN
གྱིས་	གིས་	PART
ཞེ་	ཅེས་	PART
བརྗོད་པ་	བརྗོད་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
འོག་	འོག་	NOUN
ཏུ་	ལ་	PART
སློབ་དཔོན་	སློབ་དཔོན་	NOUN
གྱིས་	གིས་	PART
ཐབས་	ཐབས་	NOUN
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
ཞེ་	ཅེས་	PART
བརྗོད་པ་	བརྗོད་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དགེ་བསྙེན་	དགེ་བསྙེན་	NOUN
གྱིས་	གིས་	PART
ལེགས་	ལེགས་	VERB
སོ་	སོ་	PART
ཞེ་	ཅེས་	PART
བརྗོད་པ་	བརྗོད་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་	དེ་	DET
ནི་	ནི་	NO_POS
དགེ་བསྙེན་	དགེ་བསྙེན་	NOUN
གྱི་	གི་	PART
སྡོམ་པ་	སྡོམ་པ་	NOUN
སྦྱིན་པ་	སྦྱིན་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
འཕགས་པ་	འཕགས་པ་	VERB
དགྲ་བཅོམ་པ་	དགྲ་བཅོམ་པ་	NOUN
རྣམས་	རྣམས་	DET
ཀྱིས་	གིས་	PART
ཇི་ལྟ་		
བསྲུངས་པ་	བསྲུངས་པ་	VERB
ལྟ་	ལྟ་	OTHER
།		PUNCT
བདག་	བདག་	PRON
གིས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
ཇི་སྲིད་	ཇི་སྲིད་	PRON
འཚོ་	འཚོ་	VERB
འི་	གི་	PART
བ་	བ་	NOUN
དུ་	ལ་	PART
བསླབ་པ་	བསླབ་པ་	VERB
འི་	གི་	PART
གཞི་ལྔ་	གཞི་ལྔ་	NO_POS
བསྲུང་	བསྲུང་	NO_POS
སྙམ་	སྙམ་	VERB
བསྒོམ་	བསྒོམ་	VERB
ལ་	ལ་	ADP
ལད་མོ་	ལད་མོ་	NO_POS
གྱིས་	གིས་	PART
ཞེ་	ཅེས་	PART
བརྗོད་	བརྗོད་	VERB
ན་	ནས་	PART
།		PUNCT
སློབ་དཔོན་	སློབ་དཔོན་	NOUN
དགོངས་	དགོངས་	VERB
སུ་	སུ་	ADP
གསོལ་	གསོལ་	VERB
༑		PUNCT
ཇི་ལྟ་		
འཕགས་པ་	འཕགས་པ་	VERB
དགྲ་བཅོམ་པ་	དགྲ་བཅོམ་པ་	NOUN
དེ་དག་	དེ་དག་	OTHER
གིས་	གིས་	PART
།		PUNCT
ཇི་སྲིད་	ཇི་སྲིད་	PRON
འཚོ་	འཚོ་	VERB
འི་	གི་	PART
བ་	བ་	NOUN
དུ་	ལ་	PART
།		PUNCT
སྲོག་གཅོད་པ་	སྲོག་གཅོད་པ་	NOUN
སྤངས་	སྤངས་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
སྲོག་གཅོད་པ་	སྲོག་གཅོད་པ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
སླ་	སླ་	ADV
ལོག་པ་	ལོག་པ་	VERB
དེ་བཞིན་	དེ་བཞིན་	OTHER
དུ་	ལ་	PART
བདག་	བདག་	PRON
མིང་	མིང་	NOUN
འདི་	འདི་	DET
ཞེ་	ཅེས་	PART
བགྱི་	བགྱི་	VERB
བ་	བ་	ADP
ཀྱང་	ཀྱང་	PART
།		PUNCT
དུས་	དུས་	NOUN
འདི་	འདི་	DET
ན་	ནས་	PART
བཟུང་	བཟུང་	NO_POS
སྟེ་	སྟེ་	PART
ཇི་སྲིད་	ཇི་སྲིད་	PRON
འཚོ་	འཚོ་	VERB
འི་	གི་	PART
བ་	བ་	NOUN
དུ་	ལ་	PART
།		PUNCT
སྲོག་གཅོད་པ་	སྲོག་གཅོད་པ་	NOUN
སྤངས་	སྤངས་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
སྲོག་གཅོད་པ་	སྲོག་གཅོད་པ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
སླ་	སླ་	ADV
ལྡོག་པ་	ལྡོག་པ་	VERB
ར་	ལ་	PART
བགྱི་	བགྱི་	VERB
འོ་	གོ་	PART
། །		PUNCT
ཡན་ལག་	ཡན་ལག་	NOUN
དང་པོ་	དང་པོ་	ADJ
འདི་	འདི་	DET
ས་	གིས་	PART
བདག་	བདག་	PRON
འཕགས་པ་	འཕགས་པ་	VERB
དགྲ་བཅོམ་པ་	དགྲ་བཅོམ་པ་	NOUN
དེ་དག་	དེ་དག་	OTHER
གི་	གི་	PART
བསླབ་པ་	བསླབ་པ་	VERB
ལ་	ལ་	ADP
རྗེས་སུ་	རྗེས་སུ་	OTHER
སློབ་བོ་	སློབ་བོ་	VERB
"།

།"		PUNCT
རྗེས་སུ་	རྗེས་སུ་	OTHER
སྒྲུབ་བོ་	སྒྲུབ་བོ་	VERB
། །		PUNCT
རྗེས་སུ་	རྗེས་སུ་	OTHER
བགྱིད་	བགྱིད་	NO_POS
དོ་	གོ་	PART
། །		PUNCT
གཞན་	གཞན་	DET
ཡང་	ཀྱང་	PART
ཇི་ལྟ་		
འཕགས་པ་	འཕགས་པ་	VERB
དགྲ་བཅོམ་པ་	དགྲ་བཅོམ་པ་	NOUN
དེ་དག་	དེ་དག་	OTHER
གིས་	གིས་	PART
ཇི་སྲིད་	ཇི་སྲིད་	PRON
འཚོ་	འཚོ་	VERB
འི་	གི་	PART
བ་	བ་	NOUN
དུ་	ལ་	PART
།		PUNCT
མ་	མ་	PART
བྱིན་པ་	བྱིན་པ་	VERB
ར་	ལ་	PART
ལེན་པ་	ལེན་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
འདོད་པ་	འདོད་པ་	VERB
ས་	གིས་	PART
ལོག་པ་	ལོག་པ་	VERB
ར་	ལ་	PART
གཡེམ་པ་	གཡེམ་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
རྫུན་	རྫུན་	NOUN
དུ་	ལ་	PART
སྨྲ་བ་	སྨྲ་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
འབྲུ་	འབྲུ་	NOUN
འི་	གི་	PART
ཆང་	ཆང་	NOUN
དང་	དང་	NO_POS
།		PUNCT
བཅོས་པ་	བཅོས་པ་	VERB
འི་	གི་	PART
ཆང་	ཆང་	NOUN
མྱོས་པ་	མྱོས་པ་	VERB
ར་	ལ་	PART
འགྱུར་བ་	འགྱུར་བ་	VERB
བག་མེད་པ་	བག་མེད་པ་	NOUN
འི་	གི་	PART
གནས་	གནས་	NOUN
སྤངས་	སྤངས་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
འབྲུ་	འབྲུ་	NOUN
འི་	གི་	PART
ཆང་	ཆང་	NOUN
དང་	དང་	NO_POS
༑		PUNCT
བཅོས་པ་	བཅོས་པ་	VERB
འི་	གི་	PART
ཆང་	ཆང་	NOUN
མྱོས་པ་	མྱོས་པ་	VERB
ར་	ལ་	PART
འགྱུར་བ་	འགྱུར་བ་	VERB
བག་མེད་པ་	བག་མེད་པ་	NOUN
འི་	གི་	PART
གནས་	གནས་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
སླ་	སླ་	ADV
ལོག་པ་	ལོག་པ་	VERB
དེ་བཞིན་	དེ་བཞིན་	OTHER
དུ་	ལ་	PART
།		PUNCT
བདག་	བདག་	PRON
མིང་	མིང་	NOUN
འདི་	འདི་	DET
ཞེ་	ཅེས་	PART
བགྱི་	བགྱི་	VERB
བ་	བ་	ADP
ཀྱང་	ཀྱང་	PART
དུས་	དུས་	NOUN
འདི་	འདི་	DET
ན་	ནས་	PART
བཟུང་	བཟུང་	NO_POS
སྟེ་	སྟེ་	PART
།		PUNCT
ཇི་སྲིད་	ཇི་སྲིད་	PRON
འཚོ་	འཚོ་	VERB
འི་	གི་	PART
བ་	བ་	NOUN
དུ་	ལ་	PART
།		PUNCT
མ་	མ་	PART
བྱིན་པ་	བྱིན་པ་	VERB
ར་	ལ་	PART
ལེན་པ་	ལེན་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
འདོད་པ་	འདོད་པ་	VERB
ས་	གིས་	PART
ལོག་པ་	ལོག་པ་	VERB
ར་	ལ་	PART
གཡེམ་པ་	གཡེམ་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
རྫུན་	རྫུན་	NOUN
དུ་	ལ་	PART
སྨྲ་བ་	སྨྲ་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
འབྲུ་	འབྲུ་	NOUN
འི་	གི་	PART
ཆང་	ཆང་	NOUN
དང་	དང་	NO_POS
།		PUNCT
བཅོས་པ་	བཅོས་པ་	VERB
འི་	གི་	PART
ཆང་	ཆང་	NOUN
མྱོས་པ་	མྱོས་པ་	VERB
ར་	ལ་	PART
འགྱུར་བ་	འགྱུར་བ་	VERB
༑		PUNCT
བག་མེད་པ་	བག་མེད་པ་	NOUN
འི་	གི་	PART
གནས་	གནས་	NOUN
སྤངས་	སྤངས་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
འབྲུ་	འབྲུ་	NOUN
འི་	གི་	PART
ཆང་	ཆང་	NOUN
དང་	དང་	NO_POS
།		PUNCT
བཅོས་པ་	བཅོས་པ་	VERB
འི་	གི་	PART
ཆང་	ཆང་	NOUN
མྱོས་པ་	མྱོས་པ་	VERB
ར་	ལ་	PART
འགྱུར་བ་	འགྱུར་བ་	VERB
བག་མེད་པ་	བག་མེད་པ་	NOUN
འི་	གི་	PART
གནས་	གནས་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
སླ་	སླ་	ADV
ལྡོག་པ་	ལྡོག་པ་	VERB
ར་	ལ་	PART
བགྱི་	བགྱི་	VERB
འོ་	གོ་	PART
། །		PUNCT
ཡན་ལག་	ཡན་ལག་	NOUN
ལྔ་པ་	ལྔ་པ་	NUM
འདི་	འདི་	DET
ས་	གིས་	PART
།		PUNCT
བདག་	བདག་	PRON
འཕགས་པ་	འཕགས་པ་	VERB
དགྲ་བཅོམ་པ་	དགྲ་བཅོམ་པ་	NOUN
དེ་དག་	དེ་དག་	OTHER
གི་	གི་	PART
བསླབ་པ་	བསླབ་པ་	VERB
ལ་	ལ་	ADP
རྗེས་སུ་	རྗེས་སུ་	OTHER
སློབ་བོ་	སློབ་བོ་	VERB
༑ ༑		PUNCT
རྗེས་སུ་	རྗེས་སུ་	OTHER
སྒྲུབ་བོ་	སྒྲུབ་བོ་	VERB
། །		PUNCT
རྗེས་སུ་	རྗེས་སུ་	OTHER
བགྱིད་	བགྱིད་	NO_POS
དོ་	གོ་	PART
། །		PUNCT
སློབ་དཔོན་	སློབ་དཔོན་	NOUN
གྱིས་	གིས་	PART
ཐབས་	ཐབས་	NOUN
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
ཞེ་	ཅེས་	PART
བརྗོད་པ་	བརྗོད་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དགེ་བསྙེན་	དགེ་བསྙེན་	NOUN
གྱིས་	གིས་	PART
ལེགས་	ལེགས་	VERB
སོ་	སོ་	PART
ཞེ་	ཅེས་	PART
བརྗོད་	བརྗོད་	VERB
དུ་	ལ་	PART
གཞུག་	གཞུག་	VERB
གོ་	གོ་	VERB
།		PUNCT
དགེ་བསྙེན་	དགེ་བསྙེན་	NOUN
ཉིད་	ཉིད་	DET
དུ་	ལ་	PART
ཉེ་བ་		
སྒྲུབ་པ་	སྒྲུབ་པ་	VERB
འི་	གི་	PART
ཆོ་ག་	ཆོ་ག་	NOUN
འོ་	གོ་	PART
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
དགེ་ཚུལ་	དགེ་ཚུལ་	VERB
དུ་	ལ་	PART
བསྒྲུབ་པ་	བསྒྲུབ་པ་	VERB
ལ་	ལ་	ADP
།		PUNCT
སྦྱོར་བ་	སྦྱོར་བ་	VERB
དང་	དང་	NO_POS
དངོས་གཞི་	དངོས་གཞི་	NOUN
གཉིས་	གཉིས་	NUM
ཡོད་	ཡོད་	VERB
།		PUNCT
སྦྱོར་བ་	སྦྱོར་བ་	VERB
ལ་	ལ་	ADP
བཞི་	བཞི་	NUM
།		PUNCT
དགེ་འདུན་	དགེ་འདུན་	NOUN
ལ་	ལ་	ADP
ཞུ་བ་	ཞུ་བ་	VERB
།		PUNCT
མཁན་པོ་	མཁན་པོ་	NOUN
ར་	ལ་	PART
གསོལ་བ་	གསོལ་བ་	VERB
གདབ་པ་	གདབ་པ་	VERB
།		PUNCT
རྟགས་	རྟགས་	NOUN
དང་	དང་	NO_POS
ཆ་ལུགས་	ཆ་ལུགས་	NOUN
སྦྱིན་པ་	སྦྱིན་པ་	VERB
།		PUNCT
བར་མ་	བར་མ་	ADJ
རབ་ཏུ་	རབ་ཏུ་	NO_POS
དབྱུང་བ་	དབྱུང་བ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དང་པོ་	དང་པོ་	ADJ
རབ་ཏུ་	རབ་ཏུ་	NO_POS
འབྱིན་པ་	འབྱིན་པ་	VERB
ར་	ལ་	PART
གསོལ་བ་	གསོལ་བ་	VERB
འདེབས་པ་	འདེབས་པ་	VERB
ལ་	ལ་	ADP
།		PUNCT
ཁྱོད་	ཁྱོད་	PRON
ཀྱི་	གི་	PART
ཚིག་	ཚིག་	NOUN
གིས་	གིས་	PART
གསོལ་བ་	གསོལ་བ་	VERB
བཏབ་པ་	བཏབ་པ་	VERB
ས་	གིས་	PART
མི་	མི་	PART
ཕན་	ཕན་	NOUN
།		PUNCT
བསྙེན་པ་	བསྙེན་པ་	VERB
ར་	ལ་	PART
རྫོགས་པ་	རྫོགས་པ་	VERB
འི་	གི་	PART
དགེ་སློང་	དགེ་སློང་	NOUN
གཅིག་	གཅིག་	NUM
གིས་	གིས་	PART
ཆོ་ག་	ཆོ་ག་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
འབྱུང་བ་	འབྱུང་བ་	VERB
