form	lemma	POS	morph
བཟླས་	བཟླས་	NO_POS
སུ་	སུ་	ADP
གསོལ་	གསོལ་	VERB
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ལན་	ལན་	NOUN
གསུམ་	གསུམ་	NUM
གྱིས་	གིས་	PART
གསོལ་བ་	གསོལ་བ་	VERB
གདབ་བོ་	གདབ་བོ་	NO_POS
། །		PUNCT
དེ་	དེ་	DET
ནི་	ནི་	NO_POS
སློབ་མ་	སློབ་མ་	NOUN
འི་	གི་	PART
བྱ་བ་	བྱ་བ་	VERB
དང་པོ་	དང་པོ་	ADJ
འོ་	གོ་	PART
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
བླ་མ་	བླ་མ་	NOUN
ས་	གིས་	PART
སློབ་མ་	སློབ་མ་	NOUN
དེ་	དེ་	DET
ཐེག་པ་	ཐེག་པ་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
འི་	གི་	PART
བློ་	བློ་	NOUN
དང་	དང་	NO_POS
ལྡན་པ་	ལྡན་པ་	VERB
ས་	གིས་	PART
སེམས་ཅན་	སེམས་ཅན་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
སྲིད་པ་	སྲིད་པ་	VERB
འི་	གི་	PART
སྡུག་བསྔལ་	སྡུག་བསྔལ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
བསྒྲལ་བ་	བསྒྲལ་བ་	VERB
འི་	གི་	PART
བློ་གྲོས་	བློ་གྲོས་	NOUN
ཡོད་	ཡོད་	VERB
དམ་	དམ་	PART
དྲི་བ་	དྲི་བ་	VERB
ནི་	ནི་	NO_POS
།		PUNCT
མ་	མ་	PART
བསྒྲལ་བ་	བསྒྲལ་བ་	VERB
རྣམས་	རྣམས་	DET
བསྒྲལ་བ་	བསྒྲལ་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཞེས་་	ཞེས་པ་	PART
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
རྐང་པ་	རྐང་པ་	NOUN
ལྔ་	ལྔ་	NUM
ས་	གིས་	PART
ལན་ཅིག་	ལན་ཅིག་	NO_POS
གིས་	གིས་	PART
དྲི་བ་	དྲི་བ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
ཆོ་ག་	ཆོ་ག་	NOUN
གཉིས་པ་	གཉིས་པ་	NUM
བླ་མ་	བླ་མ་	NOUN
འི་	གི་	PART
བྱ་བ་	བྱ་བ་	VERB
འོ་	གོ་	PART
།།		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
ཐེག་པ་	ཐེག་པ་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
འི་	གི་	PART
བློ་གྲོས་	བློ་གྲོས་	NOUN
ཅན་	ཅན་	PART
དེ་	དེ་	DET
རང་	རང་	PRON
གི་	གི་	PART
སློབ་མ་	སློབ་མ་	NOUN
ར་	ལ་	PART
ཡོངས་སུ་	ཡོངས་སུ་	NO_POS
བཟུང་	བཟུང་	NO_POS
ཞིང་	ཞིང་	SCONJ
དེ་	དེ་	DET
འི་	གི་	PART
བར་ཆད་	བར་ཆད་	NOUN
ཀྱི་	གི་	PART
བགེགས་	བགེགས་	NOUN
བསལ་བ་	བསལ་བ་	VERB
ར་	ལ་	PART
བྱ་བ་	བྱ་བ་	VERB
ནི་	ནི་	NO_POS
།		PUNCT
རྗེ་བཙུན་	རྗེ་བཙུན་	NOUN
མ་ལ་	མ་ལ་	INTJ
སོགས་པ་	སོགས་པ་	DET
འི་	གི་	PART
དཀོན་མཆོག་	དཀོན་མཆོག་	NOUN
གསུམ་	གསུམ་	NUM
གྱི་	གི་	PART
རྟེན་	རྟེན་	NOUN
ཡོད་པ་	ཡོད་པ་	VERB
འི་	གི་	PART
སྤྱན་སྔ་	སྤྱན་སྔ་	PROPN
ར་	ལ་	PART
མཎྜལ་		NON_WORD
དང་	དང་	NO_POS
ཅི་	ཅི་	NO_POS
འབྱོར་བ་	འབྱོར་བ་	VERB
འི་	གི་	PART
ཡོ་བྱད་	ཡོ་བྱད་	NOUN
དང་	དང་	NO_POS
།		PUNCT
མཆོད་པ་	མཆོད་པ་	VERB
བཤམས་	བཤམས་	NO_POS
ལ་	ལ་	ADP
།		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
སློབ་མ་	སློབ་མ་	NOUN
དྲི་ཞིམ་པོ་	དྲི་ཞིམ་པོ་	NOUN
འི་	གི་	PART
ཆུ་	ཆུ་	VERB
ཁྲུ་	ཁྲུ་	NOUN
བྱ་	བྱ་	VERB
ལ་	ལ་	ADP
།		PUNCT
བླ་མ་	བླ་མ་	NOUN
དང་	དང་	NO_POS
དཀོན་མཆོག་	དཀོན་མཆོག་	NOUN
ལ་	ལ་	ADP
མཎྜལ་		NON_WORD
དབུལ་	དབུལ་	NO_POS
།		PUNCT
པཱུ་		NON_WORD
ཛ་	ཛ་	OTHER
སྔོན་	སྔོན་	ADV
དུ་	ལ་	PART
འགྲོ་བ་	འགྲོ་བ་	VERB
འི་	གི་	PART
བདུན་	བདུན་	NUM
རྣམ་དག་	རྣམ་དག་	ADJ
བྱ་	བྱ་	VERB
།		PUNCT
སྐྱབས་	སྐྱབས་	NOUN
སུ་	སུ་	ADP
འགྲོ་བ་	འགྲོ་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
སེམས་བསྐྱེད་པ་	སེམས་བསྐྱེད་པ་	NOUN
བྱ་	བྱ་	VERB
ལ་	ལ་	ADP
།		PUNCT
དེ་ཡང་	དེ་ཡང་	ADV
དང་པོ་	དང་པོ་	ADJ
དོན་	དོན་	NOUN
དྲན་པ་	དྲན་པ་	VERB
ར་	ལ་	PART
བྱེད་	བྱེད་	VERB
དུ་	ལ་	PART
གཞུག་	གཞུག་	VERB
དེ་ནས་	དེ་ནས་	NO_POS
དཀོན་མཆོག་	དཀོན་མཆོག་	NOUN
གསུམ་	གསུམ་	NUM
ལ་	ལ་	ADP
སྐྱབས་	སྐྱབས་	NOUN
སུ་	སུ་	ADP
མཆི་	མཆི་	NO_POS
། །		PUNCT
ཞེས་་	ཞེས་པ་	PART
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ན་	ནས་	PART
༑		PUNCT
འགྲོ་	འགྲོ་	VERB
ལ་	ལ་	ADP
ཕན་	ཕན་	NOUN
ཕྱི་	ཕྱི་	OTHER
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
ཐོབ་པ་	ཐོབ་པ་	VERB
ར་	ལ་	PART
ཤོག་	ཤོག་	VERB
ཅེས་པ་	ཅེས་པ་	PART
འི་	གི་	PART
བ་	བ་	NOUN
དུ་	ལ་	PART
ལན་	ལན་	NOUN
གསུམ་	གསུམ་	NUM
བརྗོད་	བརྗོད་	VERB
དེ་	དེ་	DET
།		PUNCT
སློབ་མ་	སློབ་མ་	NOUN
ཡོངས་སུ་	ཡོངས་སུ་	NO_POS
གཟུང་བ་	གཟུང་བ་	VERB
འི་	གི་	PART
ཆོ་ག་	ཆོ་ག་	NOUN
དངོ་	དངོ་	NOUN
སོ་	སོ་	PART
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
བདག་ཉིད་	བདག་ཉིད་	NOUN
རྗེ་བཙུན་	རྗེ་བཙུན་	NOUN
མ་	མ་	PART
སྒྲོལ་མ་	སྒྲོལ་མ་	PROPN
ཡན་ལག་	ཡན་ལག་	NOUN
བཞི་	བཞི་	NUM
རྫོགས་	རྫོགས་	VERB
སུ་	སུ་	ADP
བསྒོམས་པ་	བསྒོམས་པ་	VERB
འི་	གི་	PART
སྙིང་ག་	སྙིང་ག་	NOUN
འི་	གི་	PART
ས་བོན་	ས་བོན་	NOUN
དང་	དང་	NO_POS
།		PUNCT
སྔགས་	སྔགས་	NOUN
ཕྲེང་	ཕྲེང་	OTHER
གི་	གི་	PART
འོད་	འོད་	NOUN
ཀྱི་	གི་	PART
སློབ་མ་	སློབ་མ་	NOUN
འི་	གི་	PART
ལུས་ངག་	ལུས་ངག་	NOUN
ཡིད་	ཡིད་	NOUN
གསུམ་	གསུམ་	NUM
ལ་	ལ་	ADP
གནས་པ་	གནས་པ་	VERB
འི་	གི་	PART
བགེགས་བསྐྲད་པ་	བགེགས་བསྐྲད་པ་	NO_POS
ར་	ལ་	PART
བསམ་	བསམ་	NOUN
ཞིང་	ཞིང་	ADP
།		PUNCT
བདུད་རྩི་	བདུད་རྩི་	NOUN
འཁྱིལ་བ་	འཁྱིལ་བ་	NO_POS
འི་	གི་	PART
སྔགས་	སྔགས་	NOUN
བཟླས་	བཟླས་	NO_POS
ཏེ་	སྟེ་	PART
།		PUNCT
ཨོཾ་	ཨོཾ་	X
ཨཱཿ་		NON_WORD
བིགྷྣཱན་		NON_WORD
ཏ་	ཏ་	OTHER
ཀྲྀཏ་		NON_WORD
ཧཱུྃ་		NON_WORD
ཕཊ་		NON_WORD
།		PUNCT
ཅེས་	ཅེས་	PART
བཟླས་	བཟླས་	NO_POS
ཤིང་	ཅིང་	PART
ཡུངས་དཀར་	ཡུངས་དཀར་	NOUN
བརྡེག་	བརྡེག་	VERB
གོ་	གོ་	VERB
།		PUNCT
དེ་ཉིད་	དེ་ཉིད་	NOUN
བགེགས་	བགེགས་	NOUN
མཐར་བྱེད་	མཐར་བྱེད་	NO_POS
ཀྱི་	གི་	PART
སྔགས་	སྔགས་	NOUN
ཏེ་	སྟེ་	PART
།		PUNCT
དེ་ཉིད་	དེ་ཉིད་	NOUN
ལུང་	ལུང་	NOUN
ཕོག་	ཕོག་	VERB
ལ་	ལ་	ADP
ཟློས་	ཟློས་	VERB
སུ་	སུ་	ADP
ཡང་	ཀྱང་	PART
གཞུག་	གཞུག་	VERB
གོ་	གོ་	VERB
།		PUNCT
དེ་དག་	དེ་དག་	OTHER
ནི་	ནི་	NO_POS
བསྙེན་པ་	བསྙེན་པ་	VERB
སྔོན་	སྔོན་	ADV
དུ་	ལ་	PART
བྱ་བ་	བྱ་བ་	VERB
འི་	གི་	PART
ཆོ་ག་	ཆོ་ག་	NOUN
གསུམ་པ་	གསུམ་པ་	NUM
འོ་	གོ་	PART
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
སློབ་དཔོན་	སློབ་དཔོན་	NOUN
གནས་	གནས་	NOUN
དབེན་པ་	དབེན་པ་	VERB
ར་	ལ་	PART
སོང་	སོང་	VERB
སྟེ་	སྟེ་	PART
༑		PUNCT
སྤྱི་	སྤྱི་	DET
འི་	གི་	PART
སྒྲུབ་ཐབས་	སྒྲུབ་ཐབས་	NOUN
ཇི་ལྟ་བ་	ཇི་ལྟ་བ་	ADJ
བཞིན་	བཞིན་	NOUN
དུ་	ལ་	PART
བསྒོམ་	བསྒོམ་	VERB
ཞིང་	ཞིང་	SCONJ
།		PUNCT
སྙིང་པོ་	སྙིང་པོ་	NOUN
ཡི་གེ་	ཡི་གེ་	NOUN
བཅུ་པ་	བཅུ་པ་	NUM
ལ་	ལ་	ADP
འབུམ་ཕྲག་	འབུམ་ཕྲག་	OTHER
གཅིག་	གཅིག་	NUM
ན་	ནས་	PART
བཞི་	བཞི་	NUM
འི་	གི་	PART
བ་	བ་	NOUN
དུ་	ལ་	PART
ཚང་བ་	ཚང་བ་	VERB
ར་	ལ་	PART
བཟླས་པ་	བཟླས་པ་	VERB
སྟེ་	སྟེ་	PART
འདི་	འདི་	DET
ནི་	ནི་	NO_POS
བླ་མ་	བླ་མ་	NOUN
འི་	གི་	PART
ཞལ་ལ་	ཞལ་ལ་	NO_POS
ས་	གིས་	PART
ཤེས་པ་	ཤེས་པ་	VERB
ར་	ལ་	PART
བྱ་བ་	བྱ་བ་	VERB
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
"།

།"		PUNCT
ད་ནི་	ད་ནི་	NO_POS
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
གྱི་	གི་	PART
དུས་	དུས་	NOUN
སུ་	སུ་	ADP
བྱ་བ་	བྱ་བ་	VERB
འི་	གི་	PART
ཆོ་ག་	ཆོ་ག་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
དང་པོ་	དང་པོ་	ADJ
ས་	ས་	ADP
འི་	གི་	PART
ཆོ་ག་	ཆོ་ག་	NOUN
ལ་	ལ་	ADP
ས་	ས་	ADP
བསླང་བ་	བསླང་བ་	VERB
།		PUNCT
བརྟག་པ་	བརྟག་པ་	VERB
།		PUNCT
སྦྱང་བ་	སྦྱང་བ་	VERB
།		PUNCT
བྱིན་	བྱིན་	VERB
གྱིས་	གིས་	PART
བརླབ་	བརླབ་	NO_POS
ཅིང་	ཅིང་	PART
ཡོངས་སུ་	ཡོངས་སུ་	NO_POS
གཟུང་བ་	གཟུང་བ་	VERB
།		PUNCT
ས་	ས་	ADP
བསྲུང་བ་	བསྲུང་བ་	VERB
སྟེ་	སྟེ་	PART
ལྔ་	ལྔ་	NUM
ཡོད་	ཡོད་	VERB
ཀྱང་	ཀྱང་	PART
།		PUNCT
བསླང་བ་	བསླང་བ་	VERB
དང་	དང་	NO_POS
བརྟག་པ་	བརྟག་པ་	VERB
གཉིས་	གཉིས་	NUM
སྦྱང་བ་	སྦྱང་བ་	VERB
ར་	ལ་	PART
བསྡུ་	བསྡུ་	VERB
།		PUNCT
བསྲུང་བ་	བསྲུང་བ་	VERB
ཡོངས་སུ་	ཡོངས་སུ་	NO_POS
གཟུང་བ་	གཟུང་བ་	VERB
ར་	ལ་	PART
བསྡུ་	བསྡུ་	VERB
ལ་	ལ་	ADP
།		PUNCT
ས་	ས་	ADP
འི་	གི་	PART
ཆོ་ག་	ཆོ་ག་	NOUN
གཉིས་	གཉིས་	NUM
སུ་	སུ་	ADP
བསྡུ་	བསྡུ་	VERB
གསུང་	གསུང་	VERB
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
དང་པོ་	དང་པོ་	ADJ
ས་	ས་	ADP
བསླང་བ་	བསླང་བ་	VERB
ལ་	ལ་	ADP
གཉིས་	གཉིས་	NUM
།		PUNCT
སྣང་བ་	སྣང་བ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
བསླང་བ་	བསླང་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
མི་སྣང་བ་	མི་སྣང་བ་	NO_POS
ལ་	ལ་	ADP
ས་	གིས་	PART
བསླང་བ་	བསླང་བ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དང་པོ་	དང་པོ་	ADJ
ལ་	ལ་	ADP
ཡང་	ཀྱང་	PART
གཞུང་ལས་	གཞུང་ལས་	NO_POS
།		PUNCT
སྣང་	སྣང་	VERB
དང་	དང་	NO_POS
མི་	མི་	PART
སྣང་	སྣང་	VERB
ས་བདག་	ས་བདག་	NOUN
ལ་	ལ་	ADP
གསོལ་བ་	གསོལ་བ་	VERB
གདབ་	གདབ་	NO_POS
།		PUNCT
ཅེས་པ་	ཅེས་པ་	PART
ས་	གིས་	PART
བསྟན་	བསྟན་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ས་	ས་	ADP
དེ་	དེ་	DET
འི་	གི་	PART
བདག་པོ་	བདག་པོ་	NOUN
ལ་	ལ་	ADP
།		PUNCT
བདག་	བདག་	PRON
ས་ཕྱོགས་	ས་ཕྱོགས་	NOUN
འདི་	འདི་	DET
ར་	ལ་	PART
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
གྱི་	གི་	PART
ལ་	ལ་	ADP
ས་	གིས་	PART
ཅུང་ཟད་	ཅུང་ཟད་	ADV
ཙམ་	ཙམ་	DET
ཞིག་	ཅིག་	PART
རྩོམ་པ་	རྩོམ་པ་	VERB
ས་	གིས་	PART
ཁྱོད་	ཁྱོད་	PRON
ཀྱིས་	གིས་	PART
གནང་བ་	གནང་བ་	NO_POS
འི་	གི་	PART
སྐབས་	སྐབས་	NOUN
ཕྱེ་	ཕྱེ་	VERB
ཞིག་	ཅིག་	PART
ཅེས་པ་	ཅེས་པ་	PART
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ས་	གིས་	PART
གསོལ་བ་	གསོལ་བ་	VERB
གདབ་བོ་	གདབ་བོ་	NO_POS
། །		PUNCT
འདི་	འདི་	DET
ས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
ད་ལྟ་		
གྱི་	གི་	PART
བར་ཆད་	བར་ཆད་	NOUN
སེལ་བ་	སེལ་བ་	VERB
ར་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
གཉིས་པ་	གཉིས་པ་	NUM
མི་སྣང་བ་	མི་སྣང་བ་	NO_POS
ལ་	ལ་	ADP
ས་	གིས་	PART
བསླང་བ་	བསླང་བ་	VERB
ནི་	ནི་	NO_POS
།		PUNCT
ཆོ་ག་	ཆོ་ག་	NOUN
འི་	གི་	PART
གོ་རིམ་	གོ་རིམ་	NOUN
ནི་	ནི་	NO_POS
ཅུང་ཟད་	ཅུང་ཟད་	ADV
འོག་	འོག་	NOUN
ཏུ་	ལ་	PART
འབྱུང་	འབྱུང་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
ས་ཕྱོགས་	ས་ཕྱོགས་	NOUN
དེ་	དེ་	DET
གྲོང་ཁྱེར་	གྲོང་ཁྱེར་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
ཤ་	ཤ་	VERB
དང་	དང་	NO_POS
བྱང་	བྱང་	NOUN
དུ་	ལ་	PART
གཞོལ་བ་	གཞོལ་བ་	VERB
ཁ་དོག་	ཁ་དོག་	NOUN
དཀ་	དཀའ་	VERB
ར་	ལ་	PART
ཞིང་	ཞིང་	SCONJ
འཚེར་བ་	འཚེར་བ་	VERB
འམ་	གམ་	PART
སྣུམ་པ་	སྣུམ་པ་	NO_POS
།		PUNCT
དབྱིབས་	དབྱིབས་	NOUN
ཀྱང་	ཀྱང་	PART
གྲུ་བཞི་པ་	གྲུ་བཞི་པ་	ADJ
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ར་	ལ་	PART
འདུག་པ་	འདུག་པ་	VERB
དེ་	དེ་	DET
ར་	ལ་	PART
བྱ་བ་	བྱ་བ་	VERB
འི་	གི་	PART
ས་	ས་	ADP
བརྟག་པ་	བརྟག་པ་	VERB
འམ་	གམ་	PART
དེ་ལས་	དེ་ལས་	NO_POS
བཟློག་པ་	བཟློག་པ་	VERB
ནི་	ནི་	NO_POS
སྤང་བ་	སྤང་བ་	VERB
འི་	གི་	PART
ཆ་	ཆ་	NOUN
ར་	ལ་	PART
བརྟག་	བརྟག་	VERB
པའ་		NON_WORD
།		PUNCT
ོ་		NON_WORD
།		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
མི་སྣང་བ་	མི་སྣང་བ་	NO_POS
ལ་	ལ་	ADP
ས་	གིས་	PART
བསླང་	བསླང་	NO_POS
སྟེ་	སྟེ་	PART
།		PUNCT
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
གྱི་	གི་	PART
ཚད་	ཚད་	NOUN
ཙམ་	ཙམ་	DET
ལ་	ལ་	ADP
རི་མོ་	རི་མོ་	NOUN
བྲིས་	བྲིས་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
ས་	ས་	ADP
འི་	གི་	PART
ཕྱོགས་	ཕྱོགས་	NOUN
དེ་	དེ་	DET
ར་	ལ་	PART
མཎྜལ་		NON_WORD
བྱ་	བྱ་	VERB
ཞིང་	ཞིང་	SCONJ
བྱུག་	བྱུག་	VERB
མཆོད་པ་	མཆོད་པ་	VERB
ཅི་	ཅི་	NO_POS
འབྱོར་པ་	འབྱོར་པ་	NOUN
བཤམ་	བཤམ་	NO_POS
།		PUNCT
བདག་ཉིད་	བདག་ཉིད་	NOUN
རྗེ་བཙུན་	རྗེ་བཙུན་	NOUN
ཏཱ་	ཏཱ་	NO_POS
རཱའི་		NON_WORD
ཏིང་འཛིན་	ཏིང་འཛིན་	NOUN
རྫོགས་པ་	རྫོགས་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
མཎྜལ་		NON_WORD
གྱི་	གི་	PART
སྟེང་	སྟེང་	NOUN
དུ་	ལ་	PART
དྲི་	དྲི་	NOUN
འི་	གི་	PART
ཐིག་ལེ་	ཐིག་ལེ་	NOUN
མེ་ཏོག་	མེ་ཏོག་	NOUN
གི་	གི་	PART
ཚོམ་བུ་	ཚོམ་བུ་	OTHER
གཅིག་	གཅིག་	NUM
བཞག་	བཞག་	VERB
ལ་	ལ་	ADP
།		PUNCT
དེ་	དེ་	DET
ར་	ལ་	PART
ས་	ས་	ADP
འི་	གི་	PART
ལྷ་མོ་	ལྷ་མོ་	NOUN
གསེར་	གསེར་	NOUN
གྱི་	གི་	PART
མདོག་	མདོག་	NOUN
ཅན་	ཅན་	PART
སྐད་ཅིག་	སྐད་ཅིག་	OTHER
གིས་	གིས་	PART
དམིགས་	དམིགས་	VERB
ལ་	ལ་	ADP
།		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
མཆོད་པ་	མཆོད་པ་	VERB
རྣམས་	རྣམས་	DET
ཀྱང་	ཀྱང་	PART
བྱིན་	བྱིན་	VERB
གྱིས་	གིས་	PART
བརླབས་	བརླབས་	NO_POS
ལ་	ལ་	ADP
།		PUNCT
ལྷ་མོ་	ལྷ་མོ་	NOUN
ལ་	ལ་	ADP
མཆོད་པ་	མཆོད་པ་	VERB
རྣམས་	རྣམས་	DET
ཀྱིས་	གིས་	PART
མཆོད་	མཆོད་	VERB
།		PUNCT
ཨ་	ཨ་	X
ཀཱ་	ཀཱ་	NO_POS
རོ་	རོ་	NOUN
ས་	གིས་	PART
གཏོར་མ་	གཏོར་མ་	NOUN
དབུལ་	དབུལ་	NO_POS
།		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
ས་	ས་	ADP
བསླང་བ་	བསླང་བ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
གསོལ་བ་	གསོལ་བ་	VERB
གདབ་	གདབ་	NO_POS
སྟེ་	སྟེ་	PART
།		PUNCT
སྐྱོབ་པ་	སྐྱོབ་པ་	VERB
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཀྱི་	གི་	PART
། །		PUNCT
ཞེས་་	ཞེས་པ་	PART
ལ་སོགས་	ལ་སོགས་	NO_POS
འོག་	འོག་	NOUN
ན་	ནས་	PART
འབྱུང་བ་	འབྱུང་བ་	VERB
འི་	གི་	PART
ཚིགས་	ཚིགས་	NOUN
སུ་	སུ་	ADP
བཅད་པ་	བཅད་པ་	VERB
གཉིས་	གཉིས་	NUM
ཀྱིས་	གིས་	PART
ལན་	ལན་	NOUN
གསུམ་	གསུམ་	NUM
དུ་	ལ་	PART
གསོལ་བ་	གསོལ་བ་	VERB
བཏབ་	བཏབ་	VERB
ལ་	ལ་	ADP
།		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
ས་	ས་	ADP
འི་	གི་	PART
ལྷ་མོ་	ལྷ་མོ་	NOUN
ས་	ས་	ADP
དེ་ཉིད་	དེ་ཉིད་	NOUN
ལ་	ལ་	ADP
ཐིམ་པ་	ཐིམ་པ་	VERB
ར་	ལ་	PART
བསམ་	བསམ་	NOUN
མོ་	མོ་	PRON
"།

།"		PUNCT
དེ་ཡང་	དེ་ཡང་	ADV
ཆོ་ག་	ཆོ་ག་	NOUN
འི་	གི་	PART
གཞུང་ལས་	གཞུང་ལས་	NO_POS
།		PUNCT
བླ་མ་	བླ་མ་	NOUN
ལྷ་	ལྷ་	NOUN
ཡི་	ཡི་	ADP
སྦྱོར་ལྡན་པ་	སྦྱོར་ལྡན་པ་	NO_POS
ས་	གིས་	PART
། །		PUNCT
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
རྐང་པ་	རྐང་པ་	NOUN
གསུམ་	གསུམ་	NUM
གྱིས་	གིས་	PART
ས་	ས་	ADP
བསླང་བ་	བསླང་བ་	VERB
ཇི་ལྟ་བ་	ཇི་ལྟ་བ་	ADJ
བཞིན་	བཞིན་	NOUN
ནོ་	གོ་	PART
། །		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
ཆོ་ག་	ཆོ་ག་	NOUN
གསུམ་	གསུམ་	NUM
སྔོན་	སྔོན་	ADV
དུ་	ལ་	PART
སོང་	སོང་	VERB
ན་	ནས་	PART
ས་	ས་	ADP
སྦྱང་བ་	སྦྱང་བ་	VERB
ནི་	ནི་	NO_POS
གཞུང་ལས་	གཞུང་ལས་	NO_POS
།		PUNCT
མེ་ལོང་	མེ་ལོང་	NOUN
དབྱིབས་	དབྱིབས་	NOUN
ཅན་	ཅན་	PART
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
ནི་	ནི་	NO_POS
།།		PUNCT
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ལས་མ་	ལས་མ་	NO_POS
གསུངས་	གསུངས་	VERB
ཀྱང་	ཀྱང་	PART
།		PUNCT
ས་	ས་	ADP
འི་	གི་	PART
ཆ་	ཆ་	NOUN
རྐོ་	རྐོ་	NO_POS
ཞིང་	ཞིང་	SCONJ
ཅི་རིགས་པ་	ཅི་རིགས་པ་	OTHER
འི་	གི་	PART
སྐྱོན་	སྐྱོན་	NOUN
བསལ་	བསལ་	VERB
ལ་	ལ་	ADP
།		PUNCT
དྲི་ཞིམ་པོ་	དྲི་ཞིམ་པོ་	NOUN
འི་	གི་	PART
ཆུ་	ཆུ་	NOUN
དང་	དང་	NO_POS
བསྲེས་	བསྲེས་	NO_POS
ཏེ་	སྟེ་	PART
།		PUNCT
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
དེ་	དེ་	DET
ར་	ལ་	PART
དོར་	དོར་	VERB
ཞིང་	ཞིང་	SCONJ
འཐས་པ་	འཐས་པ་	NO_POS
ར་	ལ་	PART
བཅག་པ་	བཅག་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
འདི་	འདི་	DET
ས་	ས་	ADP
ཡོངས་སུ་	ཡོངས་སུ་	NO_POS
གཟུང་བ་	གཟུང་བ་	VERB
འི་	གི་	PART
ཆོ་ག་	ཆོ་ག་	NOUN
འོ་	གོ་	PART
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
བྱིན་	བྱིན་	VERB
གྱིས་	གིས་	PART
བརླབ་	བརླབ་	NO_POS
ཅིང་	ཅིང་	PART
དངོ་	དངོ་	NOUN
སུ་	སུ་	ADP
གཟུང་བ་	གཟུང་བ་	VERB
ནི་	ནི་	NO_POS
།		PUNCT
སྔ་	སྔ་	NOUN
བསྙེན་པ་	བསྙེན་པ་	VERB
འི་	གི་	PART
དུས་	དུས་	NOUN
སུ་	སུ་	ADP
བུམ་པ་	བུམ་པ་	NOUN
ཇི་ལྟ་		
བཤམས་པ་	བཤམས་པ་	VERB
མཎྜལ་		NON_WORD
གྱི་	གི་	PART
སྟེང་	སྟེང་	NOUN
དུ་	ལ་	PART
བཞག་	བཞག་	VERB
ན་	ནས་	PART
།		PUNCT
