form	lemma	POS	morph
རང་བཞིན་	རང་བཞིན་	NOUN
། །		PUNCT
འཇམ་པ་	འཇམ་པ་	VERB
འི་	གི་	PART
དཔལ་	དཔལ་	OTHER
ལ་	ལ་	ADP
ཕྱག་	ཕྱག་	NOUN
འཚལ་	འཚལ་	VERB
ལོ་	ལོ་	NOUN
། །		PUNCT
ཐེག་མཆོག་	ཐེག་མཆོག་	OTHER
སྟོན་པ་	སྟོན་པ་	NOUN
འཇམ་པ་	འཇམ་པ་	VERB
འི་	གི་	PART
དབྱངས་	དབྱངས་	NOUN
། །		PUNCT
ཡན་ལག་	ཡན་ལག་	NOUN
དྲུག་ཅུ་	དྲུག་ཅུ་	NUM
ས་	གིས་	PART
ཟུག་རྔུ་	ཟུག་རྔུ་	NOUN
སེལ་	སེལ་	VERB
། །		PUNCT
གང་	གང་	NO_POS
གིས་	གིས་	PART
ཐོས་པ་	ཐོས་པ་	VERB
ས་	གིས་	PART
དཔལ་	དཔལ་	OTHER
གྱུར་པ་	གྱུར་པ་	VERB
། །		PUNCT
འཇམ་པ་	འཇམ་པ་	VERB
འི་	གི་	PART
དཔལ་	དཔལ་	OTHER
ལ་	ལ་	ADP
ཕྱག་	ཕྱག་	NOUN
འཚལ་	འཚལ་	VERB
ལོ་	ལོ་	NOUN
། །		PUNCT
སྒྲིབ་གཉིས་	སྒྲིབ་གཉིས་	OTHER
དྲི་བྲལ་	དྲི་བྲལ་	NO_POS
འཇམ་པ་	འཇམ་པ་	VERB
འི་	གི་	PART
ཐུགས་	ཐུགས་	NOUN
། །		PUNCT
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
ལྔ་	ལྔ་	NUM
ཡི་	ཡི་	ADP
བདག་ཉིད་	བདག་ཉིད་	NOUN
ཅན་	ཅན་	PART
། །		PUNCT
གང་	གང་	NO_POS
གིས་	གིས་	PART
དྲན་པ་	དྲན་པ་	VERB
འི་	གི་	PART
དཔལ་	དཔལ་	OTHER
གྱུར་པ་	གྱུར་པ་	VERB
། །		PUNCT
འཇམ་པ་	འཇམ་པ་	VERB
འི་	གི་	PART
དཔལ་	དཔལ་	OTHER
ལ་	ལ་	ADP
ཕྱག་	ཕྱག་	NOUN
འཚལ་	འཚལ་	VERB
ལོ་	ལོ་	NOUN
། །		PUNCT
སྲིད་ཞི་	སྲིད་ཞི་	NOUN
མཉམ་ཉིད་	མཉམ་ཉིད་	NOUN
འཇམ་པ་	འཇམ་པ་	VERB
སྟེ་	སྟེ་	PART
། །		PUNCT
སྟོབས་	སྟོབས་	NOUN
དང་	དང་	NO_POS
མི་	མི་	PART
འཇིགས་	འཇིགས་	VERB
རིག་པ་	རིག་པ་	VERB
སོགས་	སོགས་	DET
། །		PUNCT
གང་	གང་	NO_POS
གིས་	གིས་	PART
རྗེས་སུ་	རྗེས་སུ་	OTHER
སློབ་པ་	སློབ་པ་	VERB
འི་	གི་	PART
དཔལ་	དཔལ་	OTHER
། །		PUNCT
འཇམ་པ་	འཇམ་པ་	VERB
འི་	གི་	PART
དཔལ་	དཔལ་	OTHER
ལ་	ལ་	ADP
ཕྱག་	ཕྱག་	NOUN
འཚལ་	འཚལ་	VERB
ལོ་	ལོ་	NOUN
། །		PUNCT
འགྲོ་	འགྲོ་	VERB
ལ་	ལ་	ADP
མཉམ་	མཉམ་	VERB
དགོངས་	དགོངས་	VERB
འཇམ་པ་	འཇམ་པ་	VERB
ཉིད་	ཉིད་	DET
། །		PUNCT
རྣམ་འཕྲུལ་	རྣམ་འཕྲུལ་	NOUN
དུ་མ་	དུ་མ་	ADJ
ས་	གིས་	PART
རྣམ་ཀུན་	རྣམ་ཀུན་	NO_POS
ཏུ་	ལ་	PART
"།

།"		PUNCT
གང་	གང་	NO_POS
གིས་	གིས་	PART
དད་པ་	དད་པ་	VERB
འི་	གི་	PART
དཔལ་	དཔལ་	OTHER
གྱུར་པ་	གྱུར་པ་	VERB
། །		PUNCT
འཇམ་པ་	འཇམ་པ་	VERB
འི་	གི་	PART
དཔལ་	དཔལ་	OTHER
ལ་	ལ་	ADP
ཕྱག་	ཕྱག་	NOUN
འཚལ་	འཚལ་	VERB
ལོ་	ལོ་	NOUN
༑ ༑		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
རྒྱུ་	རྒྱུ་	NOUN
དང་	དང་	NO_POS
ལམ་	གམ་	PART
དང་	དང་	NO_POS
ནི་	ནི་	NO_POS
། །		PUNCT
འབྲས་བུ་	འབྲས་བུ་	NOUN
འི་	གི་	PART
ཆོ་	ཆོ་	NOUN
རྣམས་	རྣམས་	DET
གང་	གང་	NO_POS
ལགས་པ་	ལགས་པ་	AUX
། །		PUNCT
དེ་	དེ་	DET
ཀུན་	ཀུན་	DET
འཇམ་པ་	འཇམ་པ་	VERB
འི་	གི་	PART
དཔལ་	དཔལ་	OTHER
ཉིད་	ཉིད་	DET
དེ་	དེ་	DET
། །		PUNCT
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
སྤྲོས་	སྤྲོས་	VERB
ན་	ན་	ADP
མཐའ་	མཐའ་	NOUN
ཡ་		
ལགས་	ལགས་	AUX
། །		PUNCT
དེ་	དེ་	DET
སླད་	སླད་	NOUN
དུས་གསུམ་	དུས་གསུམ་	OTHER
རྒྱལ་བ་	རྒྱལ་བ་	NOUN
ཀུན་	ཀུན་	DET
། །		PUNCT
འཇམ་དཔལ་	འཇམ་དཔལ་	PROPN
གྱིས་	གིས་	PART
བསྐྱེད་	བསྐྱེད་	VERB
ཅེས་	ཅེས་	PART
དང་	དང་	NO_POS
། །		PUNCT
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
ཀུན་	ཀུན་	DET
གྱི་	གི་	PART
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
སྐུ་	སྐུ་	NOUN
། །		PUNCT
གཅིག་	གཅིག་	NUM
ཏུ་	ལ་	PART
བསྡུས་པ་	བསྡུས་པ་	VERB
འཇམ་དཔལ་	འཇམ་དཔལ་	PROPN
ཞེ་	ཅེས་	PART
། །		PUNCT
གསུངས་པ་	གསུངས་པ་	VERB
འང་	ཀྱང་	PART
ངེས་པ་	ངེས་པ་	VERB
འི་	གི་	PART
དོན་	དོན་	NOUN
དུ་	ལ་	PART
འཚལ་	འཚལ་	VERB
། །		PUNCT
རྒྱལ་བ་	རྒྱལ་བ་	NOUN
མིང་	མིང་	NOUN
དང་	དང་	NO_POS
མཚན་མ་	མཚན་མ་	NOUN
ཡི་	ཡི་	ADP
། །		PUNCT
ཚུལ་	ཚུལ་	NOUN
དུ་	ལ་	PART
གང་	གང་	NO_POS
བཏགས་	བཏགས་	VERB
དེ་	དེ་	DET
ཡི་	གིས་	PART
ནི་	ནི་	NO_POS
། །		PUNCT
དེ་བཞིན་	དེ་བཞིན་	OTHER
གཤེགས་པ་	གཤེགས་པ་	VERB
མ་	མ་	PART
མཐོང་	མཐོང་	VERB
ལ་	ལ་	ADP
། །		PUNCT
གང་	གང་	NO_POS
གིས་	གིས་	PART
ཚུལ་	ཚུལ་	NOUN
འདི་	འདི་	DET
ས་	གིས་	PART
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
ཀུན་	ཀུན་	DET
། །		PUNCT
འཇམ་དཔལ་	འཇམ་དཔལ་	PROPN
ཉིད་	ཉིད་	DET
དུ་	ལ་	PART
ལེགས་	ལེགས་	VERB
རྟོགས་པ་	རྟོགས་པ་	VERB
། །		PUNCT
དེ་	དེ་	DET
ཡི་	གིས་	PART
རྒྱལ་བ་	རྒྱལ་བ་	NOUN
འི་	གི་	PART
ངེས་པ་	ངེས་པ་	VERB
འི་	གི་	PART
སྐུ་	སྐུ་	NOUN
༑ ༑		PUNCT
གདོན་	གདོན་	NOUN
མི་	མི་	PART
ཟ་བ་	ཟ་བ་	VERB
ར་	ལ་	PART
འཚལ་བ་	འཚལ་བ་	VERB
ལགས་	ལགས་	AUX
། །		PUNCT
དེ་	དེ་	DET
སླད་	སླད་	NOUN
གངྒཱའི་		NON_WORD
རྡུལ་	རྡུལ་	NOUN
སྙེད་	སྙེད་	DET
ཀྱི་	གི་	PART
། །		PUNCT
ཐུབ་	ཐུབ་	VERB
མཚན་	མཚན་	NOUN
བསྐལ་པ་	བསྐལ་པ་	NOUN
ར་	ལ་	PART
བརྗོད་པ་	བརྗོད་པ་	VERB
བ་	བ་	ADP
། །		PUNCT
འཇམ་དཔལ་	འཇམ་དཔལ་	PROPN
ཞེ་	ཅེས་	PART
བརྗོད་	བརྗོད་	VERB
ཁྱད་འཕགས་	ཁྱད་འཕགས་	OTHER
ཞེ་	ཅེས་	PART
༑ ༑		PUNCT
གང་	གང་	NO_POS
གསུངས་	གསུངས་	VERB
དེ་ཡང་	དེ་ཡང་	ADV
ངེས་པ་		
ཁུམས་	ཁུམས་	VERB
། །		PUNCT
རྒ་	རྒ་	NO_POS
དང་	དང་	NO_POS
འཆི་བ་	འཆི་བ་	VERB
འི་	གི་	PART
འཇིགས་	འཇིགས་	VERB
བྲལ་	བྲལ་	VERB
དང་	དང་	NO_POS
༑ ༑		PUNCT
ཚངས་སྤྱོད་	ཚངས་སྤྱོད་	NO_POS
ཆོ་	ཆོ་	NOUN
ཀུན་	ཀུན་	DET
གནས་	གནས་	NOUN
མེད་	མེད་	VERB
དང་	དང་	NO_POS
། །		PUNCT
གཞན་	གཞན་	DET
གྱི་	གི་	PART
དོན་	དོན་	NOUN
ལ་རྩེ་	ལ་རྩེ་	NOUN
དག་	དགའ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
༑ ༑		PUNCT
གཞོན་ནུ་	གཞོན་ནུ་	ADJ
ར་	ལ་	PART
གྱུར་པ་	གྱུར་པ་	VERB
ཁྱོད་	ཁྱོད་	PRON
ལ་	ལ་	ADP
ཕྱག་	ཕྱག་	NOUN
འཚལ་	འཚལ་	VERB
། །		PUNCT
བདུད་	བདུད་	NOUN
དང་	དང་	NO_POS
གཤིན་རྗེ་	གཤིན་རྗེ་	OTHER
འི་	གི་	PART
འཇིགས་པ་	འཇིགས་པ་	VERB
ཀུན་	ཀུན་	DET
། །		PUNCT
མ་རིག་པ་	མ་རིག་པ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
བྱུང་བ་	བྱུང་བ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
ཁྱོད་	ཁྱོད་	PRON
ཀྱིས་	གིས་	PART
དེ་ཡང་	དེ་ཡང་	ADV
དཔྱྀས་		NON_WORD
འབྱིན་པ་	འབྱིན་པ་	VERB
ས་	གིས་	PART
༑ ༑		PUNCT
གཤིན་རྗེ་	གཤིན་རྗེ་	OTHER
འི་	གི་	PART
དགྲ་	དགྲ་	NOUN
ར་	ལ་	PART
གྱུར་	གྱུར་	VERB
ཁྱོད་	ཁྱོད་	PRON
ཕྱག་	ཕྱག་	NOUN
འཚལ་	འཚལ་	VERB
། །		PUNCT
སྐུ་	སྐུ་	NOUN
ཡི་	ཡི་	ADP
མཚན་	མཚན་	NOUN
དང་	དང་	NO_POS
རྣམ་པ་	རྣམ་པ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
ཁ་དོག་	ཁ་དོག་	NOUN
དང་	དང་	NO_POS
ནི་	ནི་	NO_POS
ཕྱག་	ཕྱག་	NOUN
འཚན་		NON_WORD
དང་	དང་	NO_POS
། །		PUNCT
ཆ་ལུགས་	ཆ་ལུགས་	NOUN
གསུང་	གསུང་	VERB
གིས་	གིས་	PART
གསང་སྔགས་	གསང་སྔགས་	NOUN
ཀུན་	ཀུན་	DET
། །		PUNCT
གདུལ་བྱ་	གདུལ་བྱ་	NOUN
འི་	གི་	PART
རྒྱུད་	རྒྱུད་	NOUN
ལ་	ལ་	ADP
ཟབ་མོ་	ཟབ་མོ་	ADJ
འི་	གི་	PART
དོན་	དོན་	NOUN
། །		PUNCT
མཚོན་པ་	མཚོན་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
དང་	དང་	NO_POS
ཐོབ་	ཐོབ་	VERB
བྱ་	བྱ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
། །		PUNCT
སྒྱུ་མ་	སྒྱུ་མ་	NOUN
འི་	གི་	PART
ཚུལ་	ཚུལ་	NOUN
གྱིས་	གིས་	PART
རྣམ་	རྣམ་	NOUN
སྤྲུལ་པ་	སྤྲུལ་པ་	VERB
། །		PUNCT
འདི་འདྲ་	འདི་འདྲ་	NO_POS
རྒྱལ་བ་	རྒྱལ་བ་	NOUN
ཐབས་མཁས་པ་	ཐབས་མཁས་པ་	NO_POS
། །		PUNCT
བསམ་	བསམ་	NOUN
མི་	མི་	PART
ཁྱབ་པ་	ཁྱབ་པ་	VERB
འི་	གི་	PART
རྣམ་འཕྲུལ་	རྣམ་འཕྲུལ་	NOUN
ལགས་	ལགས་	AUX
། །		PUNCT
དེ་	དེ་	DET
སླད་	སླད་	NOUN
དེ་	དེ་	DET
ལ་	ལ་	ADP
རྣམ་ཀུན་	རྣམ་ཀུན་	NO_POS
ཏུ་	ལ་	PART
། །		PUNCT
སྤྱྀ་		NON_WORD
བོ་	བོ་	VERB
གུས་པ་	གུས་པ་	VERB
ས་	གིས་	PART
ཕྱག་	ཕྱག་	NOUN
འཚལ་	འཚལ་	VERB
ཞིང་	ཞིང་	SCONJ
། །		PUNCT
བསམ་པ་	བསམ་པ་	VERB
ཐག་པ་	ཐག་པ་	NOUN
ས་	གིས་	PART
སྐྱབས་	སྐྱབས་	NOUN
སུ་	སུ་	ADP
མཆི་	མཆི་	NO_POS
། །		PUNCT
རྟག་	རྟག་	VERB
ཏུ་	ལ་	PART
བྱིན་	བྱིན་	VERB
གྱིས་	གིས་	PART
བརླབ་	བརླབ་	NO_POS
ཏུ་	ལ་	PART
གསོལ་	གསོལ་	VERB
།		PUNCT
ཁྱོད་	ཁྱོད་	PRON
ཀྱི་	གི་	PART
རང་བཞིན་	རང་བཞིན་	NOUN
ཇི་བཞིན་	ཇི་བཞིན་	OTHER
དང་	དང་	NO_POS
། །		PUNCT
རྣམ་འཕྲུལ་	རྣམ་འཕྲུལ་	NOUN
མཛད་པ་	མཛད་པ་	VERB
ཇི་སྙེད་པ་	ཇི་སྙེད་པ་	OTHER
། །		PUNCT
འཕགས་མཆོག་	འཕགས་མཆོག་	OTHER
རྣམས་	རྣམས་	DET
ཀྱིའང་		NON_WORD
ཡུལ་	ཡུལ་	NOUN
མིན་	མིན་	AUX
ན་	ན་	ADP
། །		PUNCT
བདག་	བདག་	PRON
འདྲ་	འདྲ་	VERB
ས་	གིས་	PART
ཇི་ལྟ་		
རྟོགས་པ་	རྟོགས་པ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
། །		PUNCT
འོན་ཀྱང་	འོན་ཀྱང་	NO_POS
བསམ་	བསམ་	NOUN
མི་	མི་	PART
ཁྱབ་པ་	ཁྱབ་པ་	VERB
དང་	དང་	NO_POS
། །		PUNCT
མཚུངས་མེད་	མཚུངས་མེད་	OTHER
དཔེ་མེད་	དཔེ་མེད་	ADJ
ཟླ་	ཟླ་	NOUN
མེད་	མེད་	VERB
ཅིང་	ཅིང་	PART
། །		PUNCT
དཔག་ཡས་	དཔག་ཡས་	NO_POS
ཉིད་	ཉིད་	DET
དུ་	ལ་	PART
ལེགས་	ལེགས་	VERB
ཁུམས་པ་	ཁུམས་པ་	VERB
ས་	གིས་	PART
། །		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
འི་	གི་	PART
ཚུལ་	ཚུལ་	NOUN
གྱིས་	གིས་	PART
བསྔགས་པ་	བསྔགས་པ་	VERB
ལགས་	ལགས་	AUX
།		PUNCT
ཁྱོད་	ཁྱོད་	PRON
ཀྱི་	གི་	PART
མཚན་	མཚན་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
ཁྱོད་	ཁྱོད་	PRON
ཡོན་ཏན་	ཡོན་ཏན་	NOUN
"།

།"		PUNCT
བརྟགས་	བརྟགས་	VERB
ན་	ནས་	PART
ཚིག་	ཚིག་	NOUN
གི་	གི་	PART
ཕྲེང་བ་	ཕྲེང་བ་	NOUN
ས་	གིས་	PART
བསྟོད་	བསྟོད་	VERB
། །		PUNCT
དོན་	དོན་	NOUN
དང་	དང་	NO_POS
མི་	མི་	PART
ལྡན་	ལྡན་	VERB
རྗེས་	རྗེས་	NOUN
བསྔགས་པ་	བསྔགས་པ་	VERB
། །		PUNCT
སྒྲོ་འདོགས་	སྒྲོ་འདོགས་	NOUN
ཡིན་	ཡིན་	NO_POS
ཕྱི་	ཕྱི་	OTHER
སྨད་པ་	སྨད་པ་	VERB
འི་	གི་	PART
གནས་	གནས་	NOUN
		
		
ཞ་	ཞ་	OTHER
		
ཕྱི་	ཕྱི་	OTHER
		
། །		PUNCT
རྒྱ་མཚོ་	རྒྱ་མཚོ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
ནི་	ནི་	NO_POS
བྱུང་བ་	བྱུང་བ་	VERB
འི་	གི་	PART
ཆུ་	ཆུ་	VERB
། །		PUNCT
རྒྱ་མཚོ་	རྒྱ་མཚོ་	NOUN
འི་	གི་	PART
ལྷ་	ལྷ་	NOUN
ནི་	ནི་	NO_POS
མཆོད་པ་	མཆོད་པ་	VERB
ལྟ་	ལྟ་	OTHER
། །		PUNCT
རྒྱལ་བ་	རྒྱལ་བ་	NOUN
འི་	གི་	PART
གསུང་	གསུང་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
འབྱུང་བ་	འབྱུང་བ་	VERB
ཡི་	ཡི་	ADP
། །		PUNCT
ཚུལ་	ཚུལ་	NOUN
གྱིས་	གིས་	PART
ཁྱོད་	ཁྱོད་	PRON
ལ་	ལ་	ADP
བསྔགས་པ་	བསྔགས་པ་	VERB
ལགས་	ལགས་	AUX
། །		PUNCT
འདི་	འདི་	DET
ལ་	ལ་	ADP
སྡེབ་སྦྱོར་	སྡེབ་སྦྱོར་	NOUN
མ་	མ་	PART
མཆིས་	མཆིས་	VERB
ཤིང་	ཅིང་	PART
། །		PUNCT
གལ་ཏེ་	གལ་ཏེ་	NO_POS
དོན་	དོན་	NOUN
ཡང་	ཀྱང་	PART
འགལ་	འགལ་	VERB
གྱུར་	གྱུར་	VERB
ན་	ན་	ADP
༑ ༑		PUNCT
བརྩེ་བ་	བརྩེ་བ་	VERB
ས་	གིས་	PART
བཟོད་པ་	བཟོད་པ་	VERB
ར་	ལ་	PART
དགོངས་	དགོངས་	VERB
ན་	ནས་	PART
ཀྱང་	ཀྱང་	PART
། །		PUNCT
འཁྲུལ་པ་	འཁྲུལ་པ་	NO_POS
འི་	གི་	PART
དྲ་བ་	དྲ་བ་	OTHER
བྲལ་	བྲལ་	VERB
དུ་	ལ་	PART
གསོལ་	གསོལ་	VERB
༑ ༑		PUNCT
དད་པ་	དད་པ་	VERB
ས་	གིས་	PART
བརྗོད་	བརྗོད་	VERB
སླད་	སླད་	NOUN
དགེ་	དགེ་	NOUN
བསགས་པ་	བསགས་པ་	VERB
། །		PUNCT
གང་ཡིན་	གང་ཡིན་	NO_POS
དེ་	དེ་	DET
ཡི་	གིས་	PART
འགྲོ་བ་	འགྲོ་བ་	VERB
ཀུན་	ཀུན་	DET
༑ ༑		PUNCT
བློ་	བློ་	NOUN
མཆོག་	མཆོག་	ADJ
འཇམ་མགོན་	འཇམ་མགོན་	OTHER
རྗེས་	རྗེས་	NOUN
ཞུགས་	ཞུགས་	VERB
ན་	ནས་	PART
། །		PUNCT
འཇམ་པ་	འཇམ་པ་	VERB
འི་	གི་	PART
དཔལ་	དཔལ་	OTHER
དུ་	ལ་	PART
འགྱུར་བ་	འགྱུར་བ་	VERB
ར་	ལ་	PART
ཤོག་	ཤོག་	VERB
།		PUNCT
འཇམ་དཔལ་	འཇམ་དཔལ་	PROPN
གཞོན་ནུ་	གཞོན་ནུ་	ADJ
ར་	ལ་	PART
གྱུར་པ་	གྱུར་པ་	VERB
ལ་	ལ་	ADP
མཚན་དོན་	མཚན་དོན་	OTHER
གྱི་	གི་	PART
སྒོ་	སྒོ་	NOUN
ན་	ནས་	PART
བསྟོད་པ་	བསྟོད་པ་	VERB
༑		PUNCT
ཚིགས་	ཚིགས་	NOUN
སུ་	སུ་	ADP
བཅད་པ་	བཅད་པ་	VERB
ཉི་ཤུ་	ཉི་ཤུ་	NUM
རྩ་	རྩ་	NUM
ལྔ་པ་	ལྔ་པ་	NUM
འདི་	འདི་	DET
ནི་	ནི་	NO_POS
།		PUNCT
ཆོ་	ཆོ་	NOUN
ཀྱི་	གི་	PART
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
དཔལ་ལྡན་	དཔལ་ལྡན་	ADJ
ས་སྐྱ་	ས་སྐྱ་	PROPN
པཎྜི་ཏ་	པཎྜི་ཏ་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
འི་	གི་	PART
ཞབས་	ཞབས་	NOUN
རྡུལ་	རྡུལ་	NOUN
སྤྱྀ་		NON_WORD
བོ་	བོ་	VERB
ལེན་པ་	ལེན་པ་	VERB
།		PUNCT
འཕགས་པ་	འཕགས་པ་	VERB
འི་	གི་	PART
མིང་	མིང་	NOUN
དང་	དང་	NO_POS
ལྡན་པ་	ལྡན་པ་	VERB
ས་	གིས་	PART
།		PUNCT
མེ་མོ་	མེ་མོ་	NO_POS
སྦྲུལ་	སྦྲུལ་	NOUN
གྱི་	གི་	PART
ལོ་	ལོ་	NOUN
དབྱར་ཟླ་	དབྱར་ཟླ་	NOUN
འབྲིང་པོ་	འབྲིང་པོ་	ADJ
འི་	གི་	PART
ཚེས་བཅུ་	ཚེས་བཅུ་	OTHER
བདུན་	བདུན་	NUM
ལ་	ལ་	ADP
རི་བོ་	རི་བོ་	NOUN
རྩེ་	རྩེ་	NOUN
ལྔ་	ལྔ་	NUM
ར་	ལ་	PART
སྦྱར་བ་	སྦྱར་བ་	VERB
འོ་	གོ་	PART
༑༑ ༑༑ ༄༅། །		PUNCT
འཇམ་དཔལ་	འཇམ་དཔལ་	PROPN
ལ་	ལ་	ADP
		
ཉེ་བ་		
བསྔགས་པ་	བསྔགས་པ་	VERB
		
ཞ་	ཞ་	OTHER
		
ལུ་	ལུ་	NO_POS
		
བསྟོད་པ་	བསྟོད་པ་	VERB
		
མེ་ཏོག་	མེ་ཏོག་	NOUN
གི་	གི་	PART
ཕྲེང་བ་	ཕྲེང་བ་	NOUN
བཞུགས་	བཞུགས་	VERB
། ། ༄༅། །		PUNCT
ཨོཾ་	ཨོཾ་	X
སྭསྟི་		NON_WORD
སིདྡྷ྄྄ཾ་		NON_WORD
།		PUNCT
ན་མོ་	ན་མོ་	X
གུ་རུ་	གུ་རུ་	PROPN
མཉྫུ་		NON_WORD
གྷོ་		NON_WORD
ཥཱ་		NON_WORD
ཡ་	ཡ་	NOUN
།		PUNCT
ཤེས་བྱ་	ཤེས་བྱ་	VERB
ཀུན་མཁྱེན་	ཀུན་མཁྱེན་	OTHER
ཆོ་	ཆོ་	NOUN
ཀྱི་	གི་	PART
རྒྱ་མཚོ་	རྒྱ་མཚོ་	NOUN
ཚིག་	ཚིག་	NOUN
དང་	དང་	NO_POS
སྤོབས་པ་	སྤོབས་པ་	VERB
འི་	གི་	PART
རིན་ཆེན་	རིན་ཆེན་	OTHER
ཏིང་འཛིན་	ཏིང་འཛིན་	NOUN
རྒྱལ་བ་	རྒྱལ་བ་	NOUN
དང་	དང་	NO_POS
། །		PUNCT
རྒྱལ་སྲས་	རྒྱལ་སྲས་	NOUN
རང་རྒྱལ་	རང་རྒྱལ་	NOUN
དགྲ་	དགྲ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
རྣམ་རྒྱལ་	རྣམ་རྒྱལ་	NOUN
འཇིག་རྟེན་	འཇིག་རྟེན་	NOUN
གཙོ་བོ་	གཙོ་བོ་	ADJ
ཆེ་བ་	ཆེ་བ་	VERB
ར་	ལ་	PART
རབ་	རབ་	ADV
གྲག་	གྲག་	VERB
དེ་དག་	དེ་དག་	OTHER
གིས་	གིས་	PART
༑ ༑		PUNCT
ཡོན་ཏན་	ཡོན་ཏན་	NOUN
དཔག་ཡས་	དཔག་ཡས་	NO_POS
འཇམ་པ་	འཇམ་པ་	VERB
འི་	གི་	PART
དབྱངས་	དབྱངས་	NOUN
ལ་	ལ་	ADP
བསྟོད་དབྱངས་	བསྟོད་དབྱངས་	NO_POS
བགྲང་	བགྲང་	VERB
ཡ་		
རྟག་	རྟག་	VERB
ཏུ་	ལ་	PART
སྒྲོགས་	སྒྲོགས་	VERB
མོད་	མོད་	VERB
དེ་ལྟ་ན་	དེ་ལྟ་ན་	NO_POS
འང་	ཀྱང་	PART
། །		PUNCT
མཆོག་	མཆོག་	ADJ
ཏུ་	ལ་	PART
དད་པ་	དད་པ་	VERB
ས་	གིས་	PART
ཇི་ལྟ་		
སྤོབས་	སྤོབས་	VERB
བཞིན་	བཞིན་	NOUN
བདག་	བདག་	PRON
གིས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
ནི་	ནི་	NO_POS
བསྟོད་ཚིག་	བསྟོད་ཚིག་	NOUN
མེ་ཏོག་ཕྲེང་བ་	མེ་ཏོག་ཕྲེང་བ་	NOUN
ས་	གིས་	PART
མཆོད་	མཆོད་	VERB
། །		PUNCT
རྒྱལ་བ་	རྒྱལ་བ་	NOUN
ཀུན་	ཀུན་	DET
གྱི་	གི་	PART
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
གྲུབ་	གྲུབ་	VERB
རྒྱལ་སྲས་	རྒྱལ་སྲས་	NOUN
གཞོན་ནུ་	གཞོན་ནུ་	ADJ
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
རོལ་པ་	རོལ་པ་	VERB
འགྱིང་པ་	འགྱིང་པ་	NO_POS
འི་	གི་	PART
སྐུ་	སྐུ་	NOUN
། །		PUNCT
ཆོ་	ཆོ་	NOUN
ཀྱི་	གི་	PART
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
རྟག་	རྟག་	VERB
ཏུ་	ལ་	PART
བསྐོར་	བསྐོར་	VERB
ཕྱི་	ཕྱི་	OTHER
ཆོ་	ཆོ་	NOUN
འཆད་	འཆད་	VERB
ཕྱག་རྒྱ་	ཕྱག་རྒྱ་	NOUN
ས་	གིས་	PART
		
ཐུགས་རྗེ་	ཐུགས་རྗེ་	NOUN
		
		
ཞ་	ཞ་	OTHER
		
རྗེས་སུ་	རྗེས་སུ་	OTHER
		
མཚོན་བྱེད་	མཚོན་བྱེད་	OTHER
ཨུཏྤལ་	ཨུཏྤལ་	NO_POS
བསྣམས་	བསྣམས་	NO_POS
། །		PUNCT
དཔའ་བོ་	དཔའ་བོ་	NOUN
ཁྱོད་	ཁྱོད་	PRON
ནི་	ནི་	NO_POS
བདུད་	བདུད་	NOUN
བཞི་	བཞི་	NUM
འི་	གི་	PART
དཔུང་	དཔུང་	NOUN
འཇོམས་	འཇོམས་	NO_POS
མཐུ་སྟོབས་	མཐུ་སྟོབས་	NOUN
བརྙེས་	བརྙེས་	NO_POS
སླད་	སླད་	NOUN
རབ་ཏུ་	རབ་ཏུ་	NO_POS
འབར་བ་	འབར་བ་	VERB
འི་	གི་	PART
རལ་གྲི་	རལ་གྲི་	NOUN
དང་	དང་	NO_POS
"།

།"		PUNCT
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
གསལ་བ་	གསལ་བ་	VERB
འི་	གི་	PART
སྐད་ཅིག་	སྐད་ཅིག་	OTHER
གཅིག་	གཅིག་	NUM
གིས་	གིས་	PART
ཤེས་བྱ་	ཤེས་བྱ་	VERB
མ་	མ་	PART
