form	lemma	POS	morph
ཁོར་ཡུག་	ཁོར་ཡུག་	NOUN
བགྲང་ཕྲེང་	བགྲང་ཕྲེང་	NO_POS
འཛིན་པ་	འཛིན་པ་	VERB
།		PUNCT
གཡོན་པ་	གཡོན་པ་	ADJ
གཉིས་	གཉིས་	NUM
ཀྱིས་	གིས་	PART
དབྱུ་གུ་	དབྱུ་གུ་	NO_POS
གསུམ་པ་	གསུམ་པ་	NUM
དང་	དང་	NO_POS
སྤྱི་བླུགས་	སྤྱི་བླུགས་	NO_POS
འཛིན་པ་	འཛིན་པ་	VERB
།		PUNCT
སྐུ་	སྐུ་	NOUN
ལ་	ལ་	ADP
རིན་པོ་ཆེ་	རིན་པོ་ཆེ་	ADJ
དང་རུས་་	དང་རུས་པ་	NO_POS
འི་	གི་	PART
རྒྱན་	རྒྱན་	NOUN
གྱིས་	གིས་	PART
སྤྲས་པ་	སྤྲས་པ་	VERB
།		PUNCT
རལ་པ་	རལ་པ་	VERB
འི་	གི་	PART
ཐོར་ཚུགས་	ཐོར་ཚུགས་	NO_POS
ཅན་	ཅན་	PART
༑		PUNCT
དབུ་སྐྲ་	དབུ་སྐྲ་	OTHER
།		PUNCT
སྨ་ར་	སྨ་ར་	NOUN
།		PUNCT
སྨིན་མ་	སྨིན་མ་	NOUN
རྣམས་	རྣམས་	DET
དམར་སེར་	དམར་སེར་	NO_POS
ཅན་	ཅན་	PART
།		PUNCT
ཞབས་	ཞབས་	NOUN
གཉིས་	གཉིས་	NUM
ཀྱིས་	གིས་	PART
སྐྱིལ་ཀྲུང་	སྐྱིལ་ཀྲུང་	NOUN
ཕྱེད་པ་	ཕྱེད་པ་	VERB
འི་	གི་	PART
ག་	ག་	NOUN
གྱིས་	གིས་	PART
ར་སྐྱེས་	ར་སྐྱེས་	NO_POS
ཁམ་པ་	ཁམ་པ་	NOUN
ལ་	ལ་	ADP
ཞོན་པ་	ཞོན་པ་	VERB
།		PUNCT
དྲང་སྲོང་	དྲང་སྲོང་	NOUN
གི་	གི་	PART
ཆ་བྱད་	ཆ་བྱད་	NOUN
ཅན་	ཅན་	PART
གསལ་བ་	གསལ་བ་	VERB
ར་	ལ་	PART
བསྐྱེད་	བསྐྱེད་	VERB
ལ་	ལ་	ADP
།		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
རང་	རང་	PRON
གི་	གི་	PART
སྙིང་ག་	སྙིང་ག་	NOUN
འི་	གི་	PART
ས་བོན་	ས་བོན་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
འོད་ཟེར་	འོད་ཟེར་	NOUN
ལྕགས་ཀྱུ་	ལྕགས་ཀྱུ་	NOUN
ལྟ་བུ་	ལྟ་བུ་	NOUN
འཕྲོས་པ་	འཕྲོས་པ་	VERB
ས་	གིས་	PART
སྤྱན་	སྤྱན་	NOUN
དྲངས་པ་	དྲངས་པ་	VERB
ར་	ལ་	PART
བསམ་	བསམ་	NOUN
ཞིང་	ཞིང་	ADP
།		PUNCT
ལྕགས་ཀྱུ་	ལྕགས་ཀྱུ་	NOUN
འི་	གི་	PART
ཕྱག་རྒྱ་	ཕྱག་རྒྱ་	NOUN
བྱ་	བྱ་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
ཚུ་		
སྤྱཽན་		NON_WORD
ཚུར་སྤྱོན་	ཚུར་སྤྱོན་	NO_POS
མེ་ལྷ་	མེ་ལྷ་	NO_POS
ཆེ་	ཆེ་	VERB
། །		PUNCT
ལྷ་	ལྷ་	NOUN
ཡི་	ཡི་	ADP
དྲང་སྲོང་	དྲང་སྲོང་	NOUN
བྲམ་ཟེ་	བྲམ་ཟེ་	NOUN
འི་	གི་	PART
མཆོག་	མཆོག་	ADJ
།		PUNCT
སྲེག་བླུགས་	སྲེག་བླུགས་	NO_POS
ཞལ་ཟས་	ཞལ་ཟས་	NOUN
བཞེད་	བཞེད་	VERB
སླད་	སླད་	NOUN
དུ་	ལ་	PART
། །		PUNCT
འདི་	འདི་	DET
ར་	ལ་	PART
ནི་	ནི་	NO_POS
ཡང་དག་	ཡང་དག་	ADJ
བསྙེན་པ་	བསྙེན་པ་	VERB
ར་	ལ་	PART
མཛོད་	མཛོད་	NOUN
། །		PUNCT
ཨོཾ་	ཨོཾ་	X
ཨགྣ་		NON_WORD
ཡེ་	ཡེ་	ADV
ས་པ་	ས་པ་	NOUN
རི་	རི་	NOUN
ཝཱ་	ཝཱ་	NO_POS
ར་	ར་	ADP
ཨེ་	ཨེ་	PART
ཧྱེ་		NON_WORD
ཧི་	ཧི་	NO_POS
།		PUNCT
ཞེ་	ཅེས་	PART
བརྗོད་པ་	བརྗོད་པ་	VERB
ས་	གིས་	PART
།		PUNCT
མེ་ལྷ་	མེ་ལྷ་	NO_POS
འི་	གི་	PART
གནས་	གནས་	NOUN
ཤར་ལྷོ་	ཤར་ལྷོ་	NOUN
མཚམས་	མཚམས་	NOUN
ན་	ནས་	PART
ཡེ་ཤེས་པ་	ཡེ་ཤེས་པ་	NOUN
འི་	གི་	PART
མེ་ལྷ་	མེ་ལྷ་	NO_POS
སྔ་མ་	སྔ་མ་	ADJ
ལྟ་བུ་	ལྟ་བུ་	NOUN
དྲང་སྲོང་	དྲང་སྲོང་	NOUN
གི་	གི་	PART
ཚོགས་	ཚོགས་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཀྱིས་	གིས་	PART
ཡོངས་སུ་	ཡོངས་སུ་	NO_POS
བསྐོར་བ་	བསྐོར་བ་	VERB
མདུན་	མདུན་	NOUN
གྱི་	གི་	PART
ནམ་མཁ་	ནམ་མཁའ་	NOUN
ར་	ལ་	PART
སྤྱན་	སྤྱན་	NOUN
དྲངས་པ་	དྲངས་པ་	VERB
ལ་	ལ་	ADP
།		PUNCT
མཆོད་རྫས་	མཆོད་རྫས་	NOUN
རྣམས་	རྣམས་	DET
ཀྱིས་	གིས་	PART
མཆོད་	མཆོད་	VERB
།		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
ཐལ་མོ་	ཐལ་མོ་	NOUN
སྦྱར་	སྦྱར་	VERB
ལ་	ལ་	ADP
།		PUNCT
མེ་	མེ་	NOUN
སྟེ་	སྟེ་	PART
བསྲེག་བྱ་	བསྲེག་བྱ་	NO_POS
ཟ་བ་	ཟ་བ་	VERB
འི་	གི་	PART
ལྷ་	ལྷ་	NOUN
། །		PUNCT
དྲང་སྲོང་	དྲང་སྲོང་	NOUN
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
གདོན་	གདོན་	NOUN
གྱི་	གི་	PART
བདག་	བདག་	PRON
༑		PUNCT
ཤར་ལྷོ་	ཤར་ལྷོ་	NOUN
མེ་ལྷ་	མེ་ལྷ་	NO_POS
འཁོར་བཅས་	འཁོར་བཅས་	ADJ
ལ་	ལ་	ADP
། །		PUNCT
མཆོད་	མཆོད་	VERB
ཅིང་	ཅིང་	PART
བསྟོད་	བསྟོད་	VERB
དེ་	དེ་	DET
ཕྱག་	ཕྱག་	NOUN
ཀྱང་	ཀྱང་	PART
འཚལ་	འཚལ་	VERB
༑ ༑		PUNCT
ཞེས་་	ཞེས་པ་	PART
ས་	གིས་	PART
བསྟོད་པ་	བསྟོད་པ་	VERB
བྱ་	བྱ་	VERB
ལ་	ལ་	ADP
།		PUNCT
ཛཿ་		NON_WORD
ཧཱུྃ་		NON_WORD
བྃ་		NON_WORD
ཧོཿ་		NON_WORD
ཞེ་	ཅེས་	PART
བརྗོད་པ་	བརྗོད་པ་	VERB
ས་	གིས་	PART
།		PUNCT
དམ་ཚིག་པ་	དམ་ཚིག་པ་	NOUN
ལ་	ལ་	ADP
གཉིས་	གཉིས་	NUM
མེད་	མེད་	VERB
དུ་	ལ་	PART
བསྟིམ་	བསྟིམ་	NO_POS
ཞིང་	ཞིང་	SCONJ
།		PUNCT
མེ་ལྷ་	མེ་ལྷ་	NO_POS
དེ་	དེ་	DET
འི་	གི་	PART
སྙིང་ག་	སྙིང་ག་	NOUN
ར་	ལ་	PART
པད་	པད་	NO_POS
ཉི་	ཉི་	NUM
འི་	གི་	PART
གདན་	གདན་	NOUN
ལ་	ལ་	ADP
།		PUNCT
རང་	རང་	PRON
གི་	གི་	PART
ས་བོན་	ས་བོན་	NOUN
ལས་དབང་	ལས་དབང་	NOUN
གི་	གི་	PART
ལྷ་	ལྷ་	NOUN
ཁྲོ་བོ་	ཁྲོ་བོ་	NOUN
འདོད་རྒྱལ་	འདོད་རྒྱལ་	NO_POS
ཡབ་ཡུམ་	ཡབ་ཡུམ་	NOUN
བསྐྱེད་	བསྐྱེད་	VERB
ཅིང་	ཅིང་	PART
།		PUNCT
ཡེ་ཤེས་པ་	ཡེ་ཤེས་པ་	NOUN
དགུག་གཞུག་	དགུག་གཞུག་	NO_POS
བྱ་	བྱ་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
གླུ་	གླུ་	NOUN
ཤིང་	ཅིང་	PART
བྲ་མ་	བྲ་མ་	NOUN
།		PUNCT
ནིམ་པ་	ནིམ་པ་	NO_POS
ལ་	ལ་	ADP
དཔལ་འབར་	དཔལ་འབར་	PROPN
བྱ་	བྱ་	VERB
ལ་	ལ་	ADP
།		PUNCT
ཨོཾ་	ཨོཾ་	X
བཛྲ་	བཛྲ་	NO_POS
ཛྭ་		NON_WORD
ལ་	ལ་	ADP
རྃ་		NON_WORD
ཧཱུྃ་		NON_WORD
།		PUNCT
ཞེ་	ཅེས་	PART
བརྗོད་	བརྗོད་	VERB
ཅིང་	ཅིང་	PART
།		PUNCT
རླུང་གཡབ་	རླུང་གཡབ་	OTHER
དང་	དང་	NO_POS
བཅས་པ་	བཅས་པ་	VERB
ས་	གིས་	PART
མེ་	མེ་	NOUN
སྦ་	སྦ་	PROPN
ར་	ལ་	PART
ཞིང་	ཞིང་	SCONJ
༑		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
མཆོད་རྫས་	མཆོད་རྫས་	NOUN
རྣམས་	རྣམས་	DET
སོ་སོ་	སོ་སོ་	PRON
འི་	གི་	PART
སྔགས་	སྔགས་	NOUN
ཀྱིས་	གིས་	PART
བྱིན་	བྱིན་	VERB
གྱིས་	གིས་	PART
བརླབས་	བརླབས་	NO_POS
ལ་	ལ་	ADP
འབུལ་	འབུལ་	NO_POS
།		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
ཡམ་ཤིང་	ཡམ་ཤིང་	NO_POS
དང་	དང་	NO_POS
བཅས་པ་	བཅས་པ་	VERB
འི་	གི་	PART
བསྲེག་རྫས་	བསྲེག་རྫས་	NO_POS
རྣམས་	རྣམས་	DET
ཡི་གེ་	ཡི་གེ་	NOUN
གསུམ་	གསུམ་	NUM
གྱིས་	གིས་	PART
བདུད་རྩི་	བདུད་རྩི་	NOUN
ལྔ་	ལྔ་	NUM
ལ་	ལ་	ADP
མཆོད་ཡོན་	མཆོད་ཡོན་	OTHER
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
རྫ་	རྫ་	NOUN
ཕུན་སུམ་	ཕུན་སུམ་	OTHER
ཚོགས་པ་	ཚོགས་པ་	VERB
ས་	གིས་	PART
བརྒྱན་པ་	བརྒྱན་པ་	VERB
ར་	ལ་	PART
བྱིན་	བྱིན་	VERB
གྱིས་	གིས་	PART
བརླབས་	བརླབས་	NO_POS
ན་	ནས་	PART
།		PUNCT
ལག་པ་	ལག་པ་	NOUN
གཡའ་	གཡའ་	NOUN
མཆོག་སྦྱིན་	མཆོག་སྦྱིན་	NOUN
བྱས་པ་	བྱས་པ་	VERB
འི་	གི་	PART
མཐེབ་སྲིན་	མཐེབ་སྲིན་	NO_POS
གཉིས་	གཉིས་	NUM
ཀྱིས་	གིས་	PART
བཟུང་	བཟུང་	NO_POS
ན་	ནས་	PART
གཡའ་	གཡའ་	NOUN
སུ་	སུ་	ADP
བསྐོར་	བསྐོར་	VERB
ཤིང་	ཅིང་	PART
།		PUNCT
ཤིན་ཏུ་	ཤིན་ཏུ་	NO_POS
གུས་པ་	གུས་པ་	VERB
འི་	གི་	PART
རིམ་པ་	རིམ་པ་	NOUN
ས་	གིས་	PART
དབུལ་	དབུལ་	NO_POS
ཞིང་	ཞིང་	SCONJ
།		PUNCT
དེ་ཡང་	དེ་ཡང་	ADV
ཐོག་མ་	ཐོག་མ་	NOUN
ར་	ལ་	PART
མེ་ལྷ་	མེ་ལྷ་	NO_POS
འཁོར་བཅས་	འཁོར་བཅས་	ADJ
ལ་	ལ་	ADP
།		PUNCT
ཨོཾ་	ཨོཾ་	X
ཨགྣ་		NON_WORD
ཡེ་	ཡེ་	ADV
ཝ་	ཝ་	OTHER
ཤཾ་		NON_WORD
ཀུ་རུ་	ཀུ་རུ་	NO_POS
ཧོཿ་		NON_WORD
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
ཞེས་་	ཞེས་པ་	PART
ས་	གིས་	PART
བརྒྱ་	བརྒྱ་	NUM
ཙམ་	ཙམ་	DET
འབུལ་	འབུལ་	NO_POS
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
རྗེས་	རྗེས་	NOUN
ལ་	ལ་	ADP
དབང་	དབང་	NOUN
གི་	གི་	PART
ལྷ་	ལྷ་	NOUN
ཁྲོ་བོ་	ཁྲོ་བོ་	NOUN
འདོད་རྒྱལ་	འདོད་རྒྱལ་	NO_POS
ཡབ་ཡུམ་	ཡབ་ཡུམ་	NOUN
།		PUNCT
འཁོར་བཅས་	འཁོར་བཅས་	ADJ
ཀྱི་	གི་	PART
ཞལ་	ཞལ་	NOUN
ཅུང་ཟད་	ཅུང་ཟད་	ADV
གདངས་པ་	གདངས་པ་	VERB
ར་	ལ་	PART
བསམས་པ་	བསམས་པ་	VERB
འི་	གི་	PART
ནང་	ནང་	NOUN
དུ་	ལ་	PART
།		PUNCT
ཧཱུྃ་		NON_WORD
ལ་	ལ་	ADP
ས་	གིས་	PART
བྱུང་བ་	བྱུང་བ་	VERB
འི་	གི་	PART
ལྗགས་	ལྗགས་	NOUN
ཀྱི་	གི་	PART
རྩེ་མོ་	རྩེ་མོ་	NOUN
ར་	ལ་	PART
རང་	རང་	PRON
གི་	གི་	PART
ས་བོན་	ས་བོན་	NOUN
ཧྲཱིཿ་		NON_WORD
ལྟ་བུ་	ལྟ་བུ་	NOUN
ཉིད་	ཉིད་	DET
ཀྱིས་	གིས་	PART
མཚན་པ་	མཚན་པ་	VERB
འི་	གི་	PART
འོད་	འོད་	NOUN
ཀྱིས་	གིས་	PART
དྲངས་	དྲངས་	NO_POS
ཤིང་	ཅིང་	PART
གསོལ་བ་	གསོལ་བ་	VERB
ས་	གིས་	PART
ཤིན་ཏུ་	ཤིན་ཏུ་	NO_POS
མཉེས་	མཉེས་	VERB
ཤིང་	ཅིང་	PART
ཚིམ་	ཚིམ་	VERB
ན་	ནས་	PART
།		PUNCT
སྒྲུབ་པ་པོ་	སྒྲུབ་པ་པོ་	VERB
ལ་	ལ་	ADP
དངོས་གྲུབ་	དངོས་གྲུབ་	NOUN
གནང་	གནང་	NO_POS
བ་	བ་	NOUN
བསམས་	བསམས་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
རང་	རང་	PRON
གི་	གི་	PART
སྙིང་པོ་	སྙིང་པོ་	NOUN
འི་	གི་	PART
སྔགས་	སྔགས་	NOUN
གང་ཡིན་	གང་ཡིན་	NO_POS
གྱི་	གི་	PART
གཤམ་	གཤམ་	OTHER
དུ་	ལ་	PART
།		PUNCT
ཝ་	ཝ་	OTHER
ཤཾ་		NON_WORD
ཀུ་རུ་	ཀུ་རུ་	NO_POS
ཧོཿ་		NON_WORD
ཞེ་	ཅེས་	PART
བརྗོད་པ་	བརྗོད་པ་	VERB
ས་	གིས་	PART
བརྒྱ་རྩ་	བརྒྱ་རྩ་	OTHER
འམ་	གམ་	PART
།		PUNCT
སྟོང་	སྟོང་	NUM
རྩ་	རྩ་	NUM
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ཅི་རིགས་	ཅི་རིགས་	OTHER
སུ་	སུ་	ADP
ཕུལ་	ཕུལ་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
འདི་	འདི་	DET
ར་	ལ་	PART
མེ་	མེ་	NOUN
ལེགས་པ་	ལེགས་པ་	VERB
ར་	ལ་	PART
འབར་བ་	འབར་བ་	VERB
ན་	ན་	ADP
།		PUNCT
དགེ་	དགེ་	NOUN
མི་དགེ་	མི་དགེ་	NOUN
འི་	གི་	PART
མེ་པྲ་	མེ་པྲ་	NO_POS
ཡང་	ཀྱང་	PART
ཡིད་	ཡིད་	NOUN
ཀྱིས་	གིས་	PART
བརྟགས་	བརྟགས་	VERB
ལ་	ལ་	ADP
།		PUNCT
མེ་པྲ་	མེ་པྲ་	NO_POS
དགེ་	དགེ་	NOUN
ན་	ན་	ADP
།		PUNCT
གདོན་བགེགས་	གདོན་བགེགས་	NO_POS
ལ་སོགས་	ལ་སོགས་	NO_POS
མི་	མི་	PART
འབྱུང་བ་	འབྱུང་བ་	VERB
ས་	གིས་	PART
ཤིན་ཏུ་	ཤིན་ཏུ་	NO_POS
དགའ་བ་	དགའ་བ་	VERB
བསྒོམ་	བསྒོམ་	VERB
ཞིང་	ཞིང་	SCONJ
།		PUNCT
གལ་ཏེ་	གལ་ཏེ་	NO_POS
མི་དགེ་བ་	མི་དགེ་བ་	NO_POS
འི་	གི་	PART
རྟགས་	རྟགས་	NOUN
ཤིག་	ཅིག་	PART
བྱུང་	བྱུང་	VERB
ན་	ན་	ADP
གདོན་བགེགས་	གདོན་བགེགས་	NO_POS
ལ་སོགས་	ལ་སོགས་	NO_POS
འབྱུང་	འབྱུང་	VERB
སྲིད་པ་	སྲིད་པ་	VERB
ས་	གིས་	PART
།		PUNCT
ཨམྲྀ་		NON_WORD
ཏ་	ཏ་	OTHER
འི་	གི་	PART
སྔགས་	སྔགས་	NOUN
ཀྱིས་	གིས་	PART
རྫ་	རྫ་	NOUN
རྣམས་	རྣམས་	DET
བསངས་	བསངས་	NO_POS
ལ་	ལ་	ADP
རེ་ཞིག་	རེ་ཞིག་	NO_POS
དབུལ་	དབུལ་	NO_POS
ཞིང་	ཞིང་	SCONJ
།		PUNCT
དགེ་བ་	དགེ་བ་	VERB
ལ་	ལ་	ADP
བརྩོན་པ་	བརྩོན་པ་	VERB
ས་	གིས་	PART
བཟློག་པ་	བཟློག་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
གསུངས་	གསུངས་	VERB
༑		PUNCT
དེ་ཡང་	དེ་ཡང་	ADV
དགེ་བ་	དགེ་བ་	VERB
འི་	གི་	PART
རྟགས་	རྟགས་	NOUN
ནི་	ནི་	NO_POS
།		PUNCT
མེ་ལྕེ་	མེ་ལྕེ་	OTHER
འི་	གི་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
ཉིད་	ཉིད་	DET
འོད་	འོད་	NOUN
ལྟ་	ལྟ་	OTHER
། །		PUNCT
ཤིན་ཏུ་	ཤིན་ཏུ་	NO_POS
དམར་	དམར་	VERB
ཞིང་	ཞིང་	SCONJ
གཡའ་	གཡའ་	NOUN
སུ་	སུ་	ADP
འཁྱིལ་	འཁྱིལ་	NO_POS
། །		PUNCT
ནག་ནོག་	ནག་ནོག་	NO_POS
མེད་	མེད་	VERB
ཅིང་	ཅིང་	PART
སྣུམ་	སྣུམ་	NOUN
ལ་	ལ་	ADP
མཛེ་	མཛེ་	VERB
། །		PUNCT
དུད་པ་	དུད་པ་	NOUN
མེད་	མེད་	VERB
ཅིང་	ཅིང་	PART
དྲི་ཞིམ་	དྲི་ཞིམ་	NOUN
ལྡན་	ལྡན་	VERB
། །		PUNCT
འབའ་	འབའ་	VERB
སླ་	སླ་	VERB
མེ་ལྕེ་	མེ་ལྕེ་	OTHER
མི་	མི་	PART
ཆད་	ཆད་	VERB
ཅིང་	ཅིང་	PART
། །		PUNCT
པི་ཝང་	པི་ཝང་	OTHER
རྫ་རྔ་	རྫ་རྔ་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
༑ ༑		PUNCT
རོལ་མོ་	རོལ་མོ་	NOUN
འི་	གི་	PART
སྒྲ་	སྒྲ་	NOUN
མཆོག་	མཆོག་	ADJ
ཡིད་འོང་	ཡིད་འོང་	ADJ
སྒྲོགས་	སྒྲོགས་	VERB
། །		PUNCT
བཀྲ་ཤིས་	བཀྲ་ཤིས་	NOUN
རྟག་	རྟག་	VERB
བརྒྱད་	བརྒྱད་	NUM
གཟུགས་	གཟུགས་	NOUN
ལྡན་	ལྡན་	VERB
ཞིང་	ཞིང་	SCONJ
"།

།"		PUNCT
ལྷ་	ལྷ་	NOUN
ཡི་	ཡི་	ADP
ཕྱག་མཚན་	ཕྱག་མཚན་	NOUN
དབྱིབས་	དབྱིབས་	NOUN
འདྲ་	འདྲ་	VERB
སོགས་	སོགས་	DET
། །		PUNCT
དགེ་བ་	དགེ་བ་	VERB
འི་	གི་	PART
རྟགས་	རྟགས་	NOUN
མཚན་	མཚན་	NOUN
ཡིན་	ཡིན་	NO_POS
ཞེ་	ཅེས་	PART
གསུངས་	གསུངས་	VERB
། །		PUNCT
ཡང་	ཀྱང་	PART
མི་དགེ་བ་	མི་དགེ་བ་	NO_POS
འི་	གི་	PART
རྟགས་	རྟགས་	NOUN
མཚན་	མཚན་	NOUN
ནི་	ནི་	NO_POS
།		PUNCT
མེ་ལྕེ་	མེ་ལྕེ་	OTHER
འབའ་	འབའ་	VERB
ཀ་	ཀ་	DET
དུད་པ་	དུད་པ་	NOUN
ཆེ་	ཆེ་	VERB
༑ ༑		PUNCT
དུམ་བུ་	དུམ་བུ་	NOUN
ར་	ལ་	PART
ཆད་	ཆད་	VERB
ཅིང་	ཅིང་	PART
མེ་སྟག་	མེ་སྟག་	OTHER
འཕྲོ་	འཕྲོ་	NOUN
། །		PUNCT
དྲག་པོ་	དྲག་པོ་	ADJ
སྒྲ་ལྡན་	སྒྲ་ལྡན་	NO_POS
དྲི་	དྲི་	NOUN
མི་	མི་	PART
ཞིམ་	ཞིམ་	VERB
། །		PUNCT
རྩེ་	རྩེ་	NOUN
གསུམ་	གསུམ་	NUM
སྤྲིན་	སྤྲིན་	NOUN
འདྲ་བ་	འདྲ་བ་	VERB
གླང་	གླང་	NOUN
མགོ་	མགོ་	NOUN
།		PUNCT
གསལ་ཤིང་	གསལ་ཤིང་	NOUN
དབྱིབས་	དབྱིབས་	NOUN
འདྲ་	འདྲ་	VERB
རྩུབ་	རྩུབ་	VERB
ཅིང་	ཅིང་	PART
ནུབ་	ནུབ་	ADV
། །		PUNCT
མདོར་ན་	མདོར་ན་	NO_POS
མདོག་	མདོག་	NOUN
དབྱིབས་	དབྱིབས་	NOUN
མི་	མི་	PART
སྡུག་	སྡུག་	VERB
ཅིང་	ཅིང་	PART
། །		PUNCT
ཡི་ག་	ཡི་ག་	NO_POS
ར་	ལ་	PART
མི་	མི་	PART
འོང་	འོང་	VERB
སྣ་ཚོགས་	སྣ་ཚོགས་	DET
རྣམས་	རྣམས་	DET
། །		PUNCT
མི་དགེ་	མི་དགེ་	NOUN
འི་	གི་	PART
རྟགས་	རྟགས་	NOUN
མཚན་	མཚན་	NOUN
ཡིན་	ཡིན་	NO_POS
ཞེ་	ཅེས་	PART
གསུངས་	གསུངས་	VERB
། །		PUNCT
སྦྱྀན་		NON_WORD
སྲེག་	སྲེག་	NO_POS
ཟིན་པ་	ཟིན་པ་	VERB
འི་	གི་	PART
མཐ་	མཐའ་	NOUN
ར་	ལ་	PART
ཚོགས་	ཚོགས་	NOUN
ལ་	ལ་	ADP
རོལ་	རོལ་	VERB
ཞིང་	ཞིང་	SCONJ
༑		PUNCT
ཐལ་མོ་	ཐལ་མོ་	NOUN
སྦྱར་བ་	སྦྱར་བ་	VERB
ས་	གིས་	PART
མེ་ཏོག་	མེ་ཏོག་	NOUN
བཟུང་	བཟུང་	NO_POS
སྟེ་	སྟེ་	PART
།		PUNCT
གང་ཡང་	གང་ཡང་	NO_POS
བདག་	བདག་	PRON
རྨོངས་བློ་	རྨོངས་བློ་	NO_POS
ཡི་	གིས་	PART
ནི་	ནི་	NO_POS
༑ ༑		PUNCT
མ་	མ་	PART
འབྱོར་བ་	འབྱོར་བ་	VERB
དང་	དང་	NO_POS
ཉམས་པ་	ཉམས་པ་	VERB
དང་	དང་	NO_POS
། །		PUNCT
བགྱིས་པ་	བགྱིས་པ་	VERB
དང་	དང་	NO_POS
ནི་	ནི་	NO_POS
བགྱིད་	བགྱིད་	NO_POS
སྩལ་བ་	སྩལ་བ་	VERB
། །		PUNCT
དེ་	དེ་	DET
ཀུན་	ཀུན་	DET
མགོན་པོ་	མགོན་པོ་	NOUN
ས་	གིས་	PART
བཟོད་པ་	བཟོད་པ་	VERB
ར་	ལ་	PART
བཞེས་	བཞེས་	VERB
། །		PUNCT
ཞེ་	ཅེས་	PART
བརྗོད་པ་	བརྗོད་པ་	VERB
ས་	གིས་	PART
།		PUNCT
ཉེས་སྐྱོན་	ཉེས་སྐྱོན་	NO_POS
རྣམས་	རྣམས་	DET
ཡུལ་	ཡུལ་	NOUN
མཆོག་	མཆོག་	ADJ
ཏུ་	ལ་	PART
གྱུར་པ་	གྱུར་པ་	VERB
རྣམས་	རྣམས་	DET
ལ་	ལ་	ADP
བཟོད་པ་	བཟོད་པ་	VERB
ར་	ལ་	PART
གསོལ་	གསོལ་	VERB
ཞིང་	ཞིང་	SCONJ
།		PUNCT
རང་	རང་	PRON
གི་	གི་	PART
གནས་སྐབས་	གནས་སྐབས་	NOUN
དང་	དང་	NO_POS
མཐར་ཐུག་	མཐར་ཐུག་	NOUN
གི་	གི་	PART
འདོད་དོན་	འདོད་དོན་	NOUN
ལ་	ལ་	ADP
གསོལ་བ་	གསོལ་བ་	VERB
དྲག་	དྲག་	VERB
ཏུ་	ལ་	PART
བཏབ་	བཏབ་	VERB
ལ་	ལ་	ADP
།		PUNCT
ཆོ་ག་	ཆོ་ག་	NOUN
དང་	དང་	NO_POS
།		PUNCT
བཟླས་བརྗོད་	བཟླས་བརྗོད་	OTHER
དང་	དང་	NO_POS
།		PUNCT
རྫ་	རྫ་	NOUN
ཡོ་བྱད་	ཡོ་བྱད་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
ལྷག་ཆད་	ལྷག་ཆད་	NOUN
རྣམས་	རྣམས་	DET
།		PUNCT
ཨོཾ་	ཨོཾ་	X
བཛྲ་	བཛྲ་	NO_POS
ས་	ས་	ADP
ཏྭ་		NON_WORD
ཨཱཿ་		NON_WORD
ཧཱུྃ་		NON_WORD
ཕཊ་		NON_WORD
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
ཞེ་	ཅེས་	PART
བརྗོད་པ་	བརྗོད་པ་	VERB
ས་	གིས་	PART
ཁ་	ཁ་	PRON
བསྐངས་	བསྐངས་	NO_POS
ན་	ནས་	PART
།		PUNCT
མཐ་	མཐའ་	NOUN
ར་	ལ་	PART
།		PUNCT
ཨོཾ་	ཨོཾ་	X
ཁྱེད་	ཁྱེད་	PRON
ཀྱིས་	གིས་	PART
སེམས་ཅན་	སེམས་ཅན་	NOUN
དོན་	དོན་	NOUN
ཀུན་	ཀུན་	DET
མཛོད་	མཛོད་	NOUN
། །		PUNCT
ཅེས་	ཅེས་	PART
བརྗོད་པ་	བརྗོད་པ་	VERB
འི་	གི་	PART
རྗེས་	རྗེས་	NOUN
ལ་	ལ་	ADP
།		PUNCT
དབང་	དབང་	NOUN
གི་	གི་	PART
ལྷ་	ལྷ་	NOUN
རྣམས་	རྣམས་	DET
