form	lemma	POS	morph
སྡིག་པ་	སྡིག་པ་	VERB
རང་	རང་	PRON
གི་	གི་	PART
ལུས་	ལུས་	NOUN
དང་	དང་	NO_POS
གྲིབ་མ་	གྲིབ་མ་	NOUN
འི་	གི་	PART
ཚུལ་	ཚུལ་	NOUN
གྱིས་	གིས་	PART
རང་	རང་	PRON
གི་	གི་	PART
པང་	པང་	NOUN
དུ་	ལ་	PART
ཡུམ་	ཡུམ་	NOUN
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
རོ་ལངས་	རོ་ལངས་	OTHER
མ་	མ་	PART
སྐུ་མདོག་	སྐུ་མདོག་	NOUN
ནག་མོ་	ནག་མོ་	ADJ
།		PUNCT
གྲི་གུག་	གྲི་གུག་	NOUN
དང་	དང་	NO_POS
ཐོད་པ་	ཐོད་པ་	NOUN
འཛིན་པ་	འཛིན་པ་	VERB
གསལ་བ་	གསལ་བ་	VERB
ར་	ལ་	PART
དམིགས་	དམིགས་	VERB
ན་	ནས་	PART
།		PUNCT
དེ་	དེ་	DET
དང་	དང་	NO_POS
མཉམ་པ་	མཉམ་པ་	VERB
ར་	ལ་	PART
སྦྱོར་བ་	སྦྱོར་བ་	VERB
འི་	གི་	PART
བདེ་བ་	བདེ་བ་	VERB
འི་	གི་	PART
སྒྲ་	སྒྲ་	NOUN
ས་	གིས་	PART
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
བཀུག་	བཀུག་	VERB
ཞལ་	ཞལ་	NOUN
དུ་	ལ་	PART
ཞུགས་	ཞུགས་	VERB
༑		PUNCT
སྙིང་ག་	སྙིང་ག་	NOUN
ར་	ལ་	PART
ཞུ་	ཞུ་	VERB
།		PUNCT
བྷ་	བྷ་	NO_POS
གར་བབ་	གར་བབ་	NO_POS
ས་པ་	ས་པ་	PART
མཆོད་པ་	མཆོད་པ་	VERB
འི་	གི་	PART
ལྷ་མོ་	ལྷ་མོ་	NOUN
གྲངས་མེད་པ་	གྲངས་མེད་པ་	NOUN
ར་	ལ་	PART
གྱུར་	གྱུར་	VERB
།		PUNCT
དེ་ཕྱིར་	དེ་ཕྱིར་	NO_POS
སྤྲོས་	སྤྲོས་	VERB
ན་	ནས་	PART
དེ་	དེ་	DET
རྣམས་	རྣམས་	DET
ཀྱིས་	གིས་	PART
འདི་སྐད་	འདི་སྐད་	NO_POS
ཅེས་	ཅེས་	PART
།		PUNCT
གཟུགས་	གཟུགས་	NOUN
སྒྲ་	སྒྲ་	NOUN
ལ་སོགས་	ལ་སོགས་	NO_POS
དྲུག་པོ་	དྲུག་པོ་	NUM
འདི་	འདི་	DET
༑ ༑		PUNCT
དངོས་མེད་	དངོས་མེད་	NOUN
ནམ་མཁའ་	ནམ་མཁའ་	NOUN
ལྟ་བུ་	ལྟ་བུ་	NOUN
ལ་	ལ་	ADP
། །		PUNCT
ལོངས་སྤྱོད་	ལོངས་སྤྱོད་	NOUN
ཡུལ་	ཡུལ་	NOUN
དུ་དུ་	དུ་དུ་	NO_POS
མ་	མ་	NOUN
སྣང་	སྣང་	VERB
།།		PUNCT
ཤེལ་	ཤེལ་	NOUN
ལ་	ལ་	ADP
ཚོན་	ཚོན་	NOUN
ནི་	ནི་	NO_POS
ཇི་བཞིན་	ཇི་བཞིན་	OTHER
ནོ་	གོ་	PART
། །		PUNCT
འདོད་པ་	འདོད་པ་	VERB
ལྔ་	ལྔ་	NUM
དང་	དང་	NO_POS
ཆོ་	ཆོ་	NOUN
རྣམས་	རྣམས་	DET
ལ་	ལ་	ADP
། །		PUNCT
རྣལ་འབྱོར་	རྣལ་འབྱོར་	NOUN
རྟག་	རྟག་	VERB
ཏུ་	ལ་	PART
སྤྱོད་པ་	སྤྱོད་པ་	VERB
ར་	ལ་	PART
ཤོག་	ཤོག་	VERB
།		PUNCT
ཨ་ལ་	ཨ་ལ་	ADV
ལ་	ལ་	ADP
ཧོ་	ཧོ་	NO_POS
རོལ་	རོལ་	VERB
དུ་	ལ་	PART
གསོལ་	གསོལ་	VERB
། །		PUNCT
གནས་པ་	གནས་པ་	VERB
ར་	ལ་	PART
མཛོད་	མཛོད་	NOUN
།		PUNCT
མི་	མི་	PART
འཛིན་	འཛིན་	VERB
སྒྱུ་མ་	སྒྱུ་མ་	NOUN
ལྟ་བུ་	ལྟ་བུ་	NOUN
ལ་	ལ་	ADP
། །		PUNCT
དགྱེས་པ་	དགྱེས་པ་	VERB
འི་	གི་	PART
ག་	ག་	NOUN
གྱིས་	གིས་	PART
རོལ་པ་	རོལ་པ་	VERB
ར་	ལ་	PART
མཛོད་	མཛོད་	NOUN
། །		PUNCT
རེག་བྱ་	རེག་བྱ་	NOUN
འགག་པ་	འགག་པ་	VERB
མེད་པ་	མེད་པ་	VERB
ལ་	ལ་	ADP
། །		PUNCT
མི་	མི་	PART
གཡོ་	གཡོ་	VERB
བཞིན་	བཞིན་	NOUN
དུ་	ལ་	PART
རོལ་	རོལ་	VERB
དུ་	ལ་	PART
གསོལ་	གསོལ་	VERB
། །		PUNCT
ཞེ་	ཅེས་	PART
གསུང་	གསུང་	VERB
ཞིང་	ཞིང་	SCONJ
མཆོད་པ་	མཆོད་པ་	VERB
ར་	ལ་	PART
བསམ་	བསམ་	NOUN
།		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
ཡང་	ཀྱང་	PART
དེ་དག་	དེ་དག་	OTHER
གིས་	གིས་	PART
མགྲིན་	མགྲིན་	NOUN
གཅིག་	གཅིག་	NUM
ཏུ་	ལ་	PART
།		PUNCT
ཧཱུྃ་		NON_WORD
མིའུ་ཐུང་	མིའུ་ཐུང་	OTHER
ནག་པོ་	ནག་པོ་	ADJ
སྤྲིན་	སྤྲིན་	NOUN
ལྟ་	ལྟ་	NOUN
འི་	གི་	PART
མདོག་	མདོག་	NOUN
།		PUNCT
འོད་ཟེར་	འོད་ཟེར་	NOUN
བྱེ་བ་	བྱེ་བ་	NOUN
འཕྲོ་བ་	འཕྲོ་བ་	VERB
བཞེངས་	བཞེངས་	NO_POS
། །		PUNCT
མཚན་མ་	མཚན་མ་	NOUN
བསྒྲེང་བ་	བསྒྲེང་བ་	VERB
མ་ཧེ་	མ་ཧེ་	NO_POS
འི་	གི་	PART
ཞལ་	ཞལ་	NOUN
"།

།"		PUNCT
གཉིས་	གཉིས་	NUM
མེད་	མེད་	VERB
སྦྱོར་བ་	སྦྱོར་བ་	VERB
ས་	གིས་	PART
ཁྱོད་	ཁྱོད་	PRON
རྒྱལ་	རྒྱལ་	VERB
མཛད་	མཛད་	VERB
། །		PUNCT
ཟླ་བ་	ཟླ་བ་	NOUN
བཞིན་	བཞིན་	NOUN
དུ་	ལ་	PART
ཞལ་	ཞལ་	NOUN
དགུ་པ་	དགུ་པ་	ADJ
། །		PUNCT
ལྷ་	ལྷ་	NOUN
དང་	དང་	NO_POS
ལྷ་མིན་	ལྷ་མིན་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཀུན་	ཀུན་	DET
། །		PUNCT
མ་ལུས་པ་	མ་ལུས་པ་	OTHER
ར་	ལ་	PART
ནི་	ནི་	NO_POS
འཇིགས་པ་	འཇིགས་པ་	VERB
ར་	ལ་	PART
མཛད་	མཛད་	VERB
། །		PUNCT
གཡའ་	གཡའ་	NOUN
བསྐུམ་	བསྐུམ་	NO_POS
གཡོན་	གཡོན་	NOUN
བརྐྱང་	བརྐྱང་	NO_POS
བརྗིད་པ་	བརྗིད་པ་	VERB
ར་	ལ་	PART
གནས་	གནས་	NOUN
། །		PUNCT
སྟོབས་ལྡན་	སྟོབས་ལྡན་	ADJ
ཁྱོད་	ཁྱོད་	PRON
ལ་	ལ་	ADP
ཕྱག་	ཕྱག་	NOUN
འཚལ་	འཚལ་	VERB
ལོ་	ལོ་	NOUN
། །		PUNCT
ཞེ་	ཅེས་	PART
བསྟོད་པ་	བསྟོད་པ་	VERB
ར་	ལ་	PART
བསམ་	བསམ་	NOUN
།		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
མཆོད་པ་	མཆོད་པ་	VERB
འི་	གི་	PART
ལྷ་མོ་	ལྷ་མོ་	NOUN
ཡུམ་	ཡུམ་	NOUN
དང་	དང་	NO_POS
བཅས་པ་	བཅས་པ་	VERB
རང་	རང་	PRON
གི་	གི་	PART
ལུས་	ལུས་	NOUN
ལ་	ལ་	ADP
གཉིས་	གཉིས་	NUM
སུ་	སུ་	ADP
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
ཐིམ་པ་	ཐིམ་པ་	VERB
ར་	ལ་	PART
བསྒོམས་	བསྒོམས་	VERB
ན་	ནས་	PART
།		PUNCT
ལྷ་	ལྷ་	NOUN
འི་	གི་	PART
སྐུ་	སྐུ་	NOUN
སྣང་	སྣང་	VERB
ལ་	ལ་	ADP
རང་བཞིན་	རང་བཞིན་	NOUN
མེད་པ་	མེད་པ་	VERB
ལ་	ལ་	ADP
སེམས་	སེམས་	NOUN
གཏད་	གཏད་	VERB
དེ་	དེ་	DET
མཉམ་པ་	མཉམ་པ་	VERB
ར་	ལ་	PART
བཞག་	བཞག་	VERB
གོ་	གོ་	VERB
།		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
ཡིད་	ཡིད་	NOUN
འཕྲོ་བ་	འཕྲོ་བ་	VERB
ར་	ལ་	PART
གྱུར་	གྱུར་	VERB
ན་	ན་	ADP
སྔགས་	སྔགས་	NOUN
ཀྱི་	གི་	PART
བཟླས་པ་	བཟླས་པ་	VERB
བྱ་	བྱ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
ཏིང་ངེ་འཛིན་	ཏིང་ངེ་འཛིན་	NOUN
སེམས་དཔའ་	སེམས་དཔའ་	NOUN
ཧཱུྃ་		NON_WORD
གི་	གི་	PART
མཐའ་མ་	མཐའ་མ་	NOUN
ར་	ལ་	PART
།		PUNCT
ཡང་སྙིང་	ཡང་སྙིང་	NOUN
དང་	དང་	NO_POS
།		PUNCT
ཉེ་སྙིང་	ཉེ་སྙིང་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
མཐའ་མ་	མཐའ་མ་	NOUN
ར་	ལ་	PART
སྙིང་པོ་	སྙིང་པོ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
མཐའ་མ་	མཐའ་མ་	NOUN
ར་	ལ་	PART
རྩ་སྔགས་	རྩ་སྔགས་	NO_POS
ཀྱིས་	གིས་	PART
བསྐོར་	བསྐོར་	VERB
ན་	ནས་	PART
།		PUNCT
དེ་	དེ་	DET
རྣམས་	རྣམས་	DET
གཡས་སྐོར་	གཡས་སྐོར་	NO_POS
དུ་	ལ་	PART
འཁོར་བ་	འཁོར་བ་	NOUN
ས་	གིས་	PART
སྡིག་པ་	སྡིག་པ་	VERB
དང་	དང་	NO_POS
སྒྲིབ་པ་	སྒྲིབ་པ་	VERB
སྦྱངས་	སྦྱངས་	VERB
།		PUNCT
བསོད་ནམས་	བསོད་ནམས་	NOUN
དང་	དང་	NO_POS
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
ཀྱི་	གི་	PART
ཚོགས་	ཚོགས་	NOUN
སྤེལ་	སྤེལ་	VERB
།		PUNCT
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཀྱི་	གི་	PART
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
བདག་	བདག་	PRON
ལ་	ལ་	ADP
འཇུག་པ་	འཇུག་པ་	VERB
ར་	ལ་	PART
བསམ་	བསམ་	NOUN
ཞིང་	ཞིང་	ADP
།		PUNCT
རྩ་སྔགས་	རྩ་སྔགས་	NO_POS
།		PUNCT
སྙིང་པོ་	སྙིང་པོ་	NOUN
།		PUNCT
ཉེ་སྙིང་	ཉེ་སྙིང་	NO_POS
གསུམ་	གསུམ་	NUM
གང་	གང་	NO_POS
མོ་	མོ་	VERB
ལ་	ལ་	ADP
བཟླས་པ་	བཟླས་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
བཟླས་པ་	བཟླས་པ་	VERB
ཚར་བ་	ཚར་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
གཏོར་མ་	གཏོར་མ་	NOUN
གཏོང་བ་	གཏོང་བ་	VERB
འི་	གི་	PART
ཚུལ་	ཚུལ་	NOUN
ནི་	ནི་	NO_POS
།		PUNCT
འདས་པ་	འདས་པ་	VERB
དང་	དང་	NO_POS
འཇིག་རྟེན་པ་	འཇིག་རྟེན་པ་	NOUN
འི་	གི་	PART
གཏོར་མ་	གཏོར་མ་	NOUN
གཉིས་	གཉིས་	NUM
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
འདས་པ་	འདས་པ་	VERB
འི་	གི་	PART
གཏོར་མ་	གཏོར་མ་	NOUN
གཏང་བ་	གཏང་བ་	VERB
འི་	གི་	PART
ཚུལ་	ཚུལ་	NOUN
ནི་	ནི་	NO_POS
།		PUNCT
གཏོར་མ་	གཏོར་མ་	NOUN
ཉེ་སྙིང་	ཉེ་སྙིང་	NO_POS
གིས་	གིས་	PART
བསངས་	བསངས་	NO_POS
།		PUNCT
སྭ་		NON_WORD
བྷཱ་		NON_WORD
བ་	བ་	ADP
སྦྱངས་	སྦྱངས་	VERB
།		PUNCT
སྟོང་པ་	སྟོང་པ་	VERB
འི་	གི་	PART
ངང་	ངང་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
ཡྃ་		NON_WORD
ལ་	ལ་	ADP
ས་	གིས་	PART
རླུང་	རླུང་	NOUN
།		PUNCT
རྃ་		NON_WORD
ལ་	ལ་	ADP
ས་	གིས་	PART
མེ་	མེ་	NOUN
།		PUNCT
ཨཱཿ་		NON_WORD
ལ་	ལ་	ADP
ས་	གིས་	PART
ཐོད་པ་	ཐོད་པ་	NOUN
འི་	གི་	PART
ནང་	ནང་	NOUN
དུ་	ལ་	PART
ཨ་ལ་		
ཟླ་བ་	ཟླ་བ་	NOUN
འི་	གི་	PART
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
གྱི་	གི་	PART
ནང་	ནང་	NOUN
དུ་	ལ་	PART
།		PUNCT
གོ་	གོ་	VERB
ཀུ་	ཀུ་	NO_POS
ད་	ད་	ADV
ཧ་	ཧ་	NOUN
ན་	ན་	ADP
ལ་	ལ་	ADP
ས་	གིས་	PART
ཤ་ལྔ་	ཤ་ལྔ་	NO_POS
འི་	གི་	PART
སྟེང་	སྟེང་	NOUN
དུ་	ལ་	PART
།		PUNCT
ཤ་	ཤ་	VERB
དུ་	ལ་	PART
བི་	བི་	NO_POS
ལ་	ལ་	ADP
ས་	གིས་	PART
དྲི་ཆེན་	དྲི་ཆེན་	NO_POS
།		PUNCT
དབུ་	དབུ་	NOUN
སུ་	སུ་	ADP
མུ་	མུ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
དྲི་ཆུ་	དྲི་ཆུ་	NO_POS
།		PUNCT
ནུབ་	ནུབ་	ADV
ཏུ་	ལ་	PART
ཤུ་	ཤུ་	NO_POS
ལས་བྱང་	ལས་བྱང་	OTHER
སེམས་	སེམས་	NOUN
།		PUNCT
བྱང་	བྱང་	NOUN
དུ་མ་	དུ་མ་	ADJ
ལ་	ལ་	ADP
ས་	གིས་	PART
ཤ་ཆེན་	ཤ་ཆེན་	NOUN
གྱི་	གི་	PART
དྭངས་མ་	དྭངས་མ་	ADJ
།		PUNCT
ལྷོ་	ལྷོ་	NOUN
ར་	ལ་	PART
ར་	ར་	ADP
ལ་	ལ་	ADP
ས་	གིས་	PART
རཀྟ་		NON_WORD
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
སྟེང་	སྟེང་	NOUN
དུ་	ལ་	PART
དབུ་	དབུ་	NOUN
དང་	དང་	NO_POS
ཕྱོགས་	ཕྱོགས་	NOUN
བཞི་	བཞི་	NUM
ར་	ལ་	PART
༑		PUNCT
ཧཱུྃ་		NON_WORD
བྷྲཱུྃ་		NON_WORD
ཨཱྃ་		NON_WORD
ཛྲཱི་		NON_WORD
ྃཁྃ་		NON_WORD
།		PUNCT
ཤར་ལྷོ་	ཤར་ལྷོ་	NOUN
ན་	ནས་	PART
མཚམས་	མཚམས་	NOUN
བཞི་	བཞི་	NUM
ར་	ལ་	PART
།		PUNCT
ལྃ་		NON_WORD
མྃ་		NON_WORD
པྃ་		NON_WORD
ཏཱྃ་		NON_WORD
བསྐྱེད་	བསྐྱེད་	VERB
ན་	ནས་	PART
།		PUNCT
དེ་	དེ་	DET
རྣམས་	རྣམས་	DET
ལ་	ལ་	ADP
ས་	གིས་	PART
འོད་ཟེར་	འོད་ཟེར་	NOUN
འོག་	འོག་	NOUN
ཏུ་	ལ་	PART
འཕྲོས་པ་	འཕྲོས་པ་	VERB
ས་	གིས་	PART
རླུང་	རླུང་	NOUN
གཡོ་	གཡོ་	VERB
།		PUNCT
མེ་	མེ་	NOUN
སྦ་	སྦ་	PROPN
ར་	ལ་	PART
ཤ་ལྔ་	ཤ་ལྔ་	NO_POS
བདུད་རྩི་	བདུད་རྩི་	NOUN
ལྔ་	ལྔ་	NUM
ས་བོན་	ས་བོན་	NOUN
དང་	དང་	NO_POS
བཅས་པ་	བཅས་པ་	VERB
རྣམས་	རྣམས་	DET
ཞུ་	ཞུ་	VERB
ན་	ནས་	PART
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
ཀྱི་	གི་	PART
བདུད་རྩི་	བདུད་རྩི་	NOUN
ར་	ལ་	PART
གྱུར་པ་	གྱུར་པ་	VERB
ར་	ལ་	PART
བསྒོམས་	བསྒོམས་	VERB
ན་	ནས་	PART
༑		PUNCT
ཨོཾ་	ཨོཾ་	X
ཨཱཿ་		NON_WORD
ཧཱུྃ་		NON_WORD
ཡང་ཡང་	ཡང་ཡང་	NO_POS
བརྗོད་	བརྗོད་	VERB
ཅིང་	ཅིང་	PART
བྱིན་	བྱིན་	VERB
གྱིས་	གིས་	PART
བརླབ་	བརླབ་	NO_POS
།		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
རང་	རང་	PRON
གི་	གི་	PART
སྙིང་ག་	སྙིང་ག་	NOUN
འི་	གི་	PART
ཧཱུྃ་		NON_WORD
ལ་	ལ་	ADP
ས་	གིས་	PART
འོད་འཕྲོ་	འོད་འཕྲོ་	NO_POS
ས་	གིས་	PART
ན་	ནས་	PART
།		PUNCT
རང་	རང་	PRON
གིས་	གིས་	PART
བསྒོམས་པ་	བསྒོམས་པ་	VERB
འི་	གི་	PART
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
འཇིགས་བྱེད་	འཇིགས་བྱེད་	OTHER
དང་	དང་	NO_POS
འདྲ་བ་	འདྲ་བ་	VERB
ལ་	ལ་	ADP
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
དང་	དང་	NO_POS
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
སེམས་དཔའ་	སེམས་དཔའ་	NOUN
དཔག་	དཔག་	VERB
ཏུ་	ལ་	PART
མེད་པ་	མེད་པ་	VERB
ས་	གིས་	PART
བསྐོར་བ་	བསྐོར་བ་	VERB
རང་བཞིན་	རང་བཞིན་	NOUN
གྱི་	གི་	PART
གནས་	གནས་	NOUN
ན་	ནས་	PART
སྤྱན་	སྤྱན་	NOUN
དྲངས་	དྲངས་	NO_POS
།		PUNCT
པདྨ་	པདྨ་	NOUN
ཀ་མ་ལ་	ཀ་མ་ལ་	NO_POS
ཡེ་	ཡེ་	ADV
སྟྭཾ་		NON_WORD
གྱི་	གི་	PART
གདན་	གདན་	NOUN
དབུལ་	དབུལ་	NO_POS
།		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
དེ་	དེ་	DET
རྣམས་	རྣམས་	DET
ཀྱི་	གི་	PART
ཞལ་	ཞལ་	NOUN
ན་	ནས་	PART
འོད་	འོད་	NOUN
ཀྱི་	གི་	PART
སྦུ་གུ་	སྦུ་གུ་	NO_POS
བྱུང་	བྱུང་	VERB
ན་	ནས་	PART
གཏོར་མ་	གཏོར་མ་	NOUN
གསོལ་བ་	གསོལ་བ་	VERB
ར་	ལ་	PART
བསམ་	བསམ་	NOUN
ཞིང་	ཞིང་	ADP
།		PUNCT
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
ཐལ་མོ་	ཐལ་མོ་	NOUN
ཁ་	ཁ་	PRON
གྱེན་	གྱེན་	NOUN
དུ་	ལ་	PART
ཕྱེ་	ཕྱེ་	VERB
ལ་	ལ་	ADP
།		PUNCT
ཨོཾ་	ཨོཾ་	X
ཡ་	ཡ་	NOUN
མཱནྟ་		NON_WORD
ཀ་	ཀ་	DET
སརྦ་	སརྦ་	NO_POS
བིགྷྣཾ་		NON_WORD
ཤ་	ཤ་	NOUN
ཏྲཱུཾ་		NON_WORD
མཱ་	མཱ་	NO_POS
ར་	ར་	ADP
ཡ་	ཡ་	NOUN
ཨི་	ཨི་	NO_POS
དཾ་བ་	དཾ་བ་	NON_WORD
ལིཾ་		NON_WORD
ཁ་ཁ་	ཁ་ཁ་	NOUN
ཁཱ་		NON_WORD
ཧི་	ཧི་	NO_POS
ཁཱ་		NON_WORD
ཧི་	ཧི་	NO_POS
ཧཱུྃ་		NON_WORD
ཕཊ་		NON_WORD
།		PUNCT
ཅེས་པ་	ཅེས་པ་	PART
གསུམ་	གསུམ་	NUM
མམ་	གམ་	PART
བདུན་	བདུན་	NUM
གྱིས་	གིས་	PART
དབུལ་	དབུལ་	NO_POS
།		PUNCT
ཨརྒྷཾ་		NON_WORD
པཱ་	པཱ་	NO_POS
དྱཾ་		NON_WORD
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
གཟུགས་	གཟུགས་	NOUN
སྒྲ་	སྒྲ་	NOUN
ལ་སོགས་	ལ་སོགས་	NO_POS
དྲུག་པོ་	དྲུག་པོ་	NUM
འདི་	འདི་	DET
། །		PUNCT
ཞེས་་	ཞེས་པ་	PART
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ས་	གིས་	PART
མཆོད་ནས་	མཆོད་ནས་	NO_POS
།		PUNCT
མིའུ་ཐུང་	མིའུ་ཐུང་	OTHER
ནག་པོ་	ནག་པོ་	ADJ
སྤྲིན་	སྤྲིན་	NOUN
ལྟ་	ལྟ་	NOUN
འི་	གི་	PART
མདོག་	མདོག་	NOUN
།		PUNCT
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ས་	གིས་	PART
བསྟོད་	བསྟོད་	VERB
།		PUNCT
འདོད་པ་	འདོད་པ་	VERB
འི་	གི་	PART
དོན་	དོན་	NOUN
ལ་	ལ་	ADP
གསོལ་བ་	གསོལ་བ་	VERB
གདབ་བོ་	གདབ་བོ་	NO_POS
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
འཇིག་རྟེན་པ་	འཇིག་རྟེན་པ་	NOUN
འི་	གི་	PART
གཏོར་མ་	གཏོར་མ་	NOUN
ནི་	ནི་	NO_POS
།		PUNCT
མཁའ་འགྲོ་	མཁའ་འགྲོ་	NOUN
སྤྱྀ་		NON_WORD
གཏོ་	གཏོ་	VERB
ལྟ་	ལྟ་	OTHER
བྱིན་	བྱིན་	VERB
གྱིས་	གིས་	PART
བརླབས་	བརླབས་	NO_POS
ན་	ནས་	PART
།		PUNCT
རང་	རང་	PRON
གི་	གི་	PART
སྙིང་ག་	སྙིང་ག་	NOUN
འི་	གི་	PART
ཧཱུྃ་		NON_WORD
ལ་	ལ་	ADP
ས་	གིས་	PART
འོད་འཕྲོ་	འོད་འཕྲོ་	NO_POS
ས་པ་	ས་པ་	PART
ས་	གིས་	PART
།		PUNCT
སོ་སོ་	སོ་སོ་	PRON
འི་	གི་	PART
གནས་	གནས་	NOUN
ན་	ནས་	PART
ཕྱོགས་སྐྱོང་བ་	ཕྱོགས་སྐྱོང་བ་	NO_POS
བཅུ་བཞི་	བཅུ་བཞི་	NO_POS
བཀུག་	བཀུག་	VERB
ན་	ནས་	PART
།		PUNCT
མདུན་	མདུན་	NOUN
གྱི་	གི་	PART
གཤིན་རྗེ་	གཤིན་རྗེ་	OTHER
གཤེད་	གཤེད་	NOUN
བསྐོར་	བསྐོར་	VERB
ན་	ནས་	PART
བཞུགས་པ་	བཞུགས་པ་	VERB
ར་	ལ་	PART
བསམ་	བསམ་	NOUN
།		PUNCT
དེ་	དེ་	DET
རྣམས་	རྣམས་	DET
ལ་	ལ་	ADP
པདྨ་	པདྨ་	NOUN
ཀ་མ་ལ་	ཀ་མ་ལ་	NO_POS
ཡེ་	ཡེ་	ADV
སྟྭཾ་		NON_WORD
གྱིས་	གིས་	PART
གདན་	གདན་	NOUN
ཕུལ་	ཕུལ་	VERB
ན་	ནས་	PART
།		PUNCT
དེ་	དེ་	DET
རྣམས་	རྣམས་	DET
ཀྱི་	གི་	PART
ཞལ་	ཞལ་	NOUN
ན་	ནས་	PART
འོད་	འོད་	NOUN
ཀྱི་	གི་	PART
སྦུ་གུ་	སྦུ་གུ་	NO_POS
བྱུང་	བྱུང་	VERB
ན་	ནས་	PART
གཏོར་མ་	གཏོར་མ་	NOUN
གསོལ་བ་	གསོལ་བ་	VERB
ར་	ལ་	PART
བསམ་	བསམ་	NOUN
ཞིང་	ཞིང་	ADP
།		PUNCT
ཨོཾ་	ཨོཾ་	X
ཧྲཱིཿ་		NON_WORD
ཥྟྲཱིཿ་		NON_WORD
ཝི་		NON_WORD
ཀྲྀ་		NON_WORD
ཏཱ་	ཏཱ་	NO_POS
ན་	ན་	ADP
ན་	ན་	ADP
ཧཱུྃ་		NON_WORD
ཧཱུྃ་		NON_WORD
ཕཊ་		NON_WORD
ཕཊ་		NON_WORD
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
སརྦ་	སརྦ་	NO_POS
བྷཱུ་		NON_WORD
ཏེ་	སྟེ་	PART
བྷྱཿ་		NON_WORD
ཨི་	ཨི་	NO_POS
དཾ་བ་	དཾ་བ་	NON_WORD
ལིཾ་		NON_WORD
བྷ་	བྷ་	NO_POS
ཀྵ་		NON_WORD
		
སཱི་		NON_WORD
		
		
ཞ་	ཞ་	OTHER
		
ཡ་	ཡ་	NOUN
བྷ་	བྷ་	NO_POS
ཀྵ་		NON_WORD
ཡ་	ཡ་	NOUN
		
ཧ་	ཧ་	NOUN
ཧ་	ཧ་	NOUN
ཧི་ཧི་	ཧི་ཧི་	NO_POS
ཕཻཾ་		NON_WORD
ཕཻཾ་		NON_WORD
ཕཊ་		NON_WORD
ཕཊ་		NON_WORD
སྭཱ་		NON_WORD
ཧཱ་		NON_WORD
།		PUNCT
ཞེ་	ཅེས་	PART
བདུན་	བདུན་	NUM
ནམ་	ནམ་	PRON
གསུམ་	གསུམ་	NUM
གྱིས་	གིས་	PART
དབུལ་	དབུལ་	NO_POS
།		PUNCT
སླར་ཡང་	སླར་ཡང་	OTHER
ཨརྒྷཾ་		NON_WORD
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ས་	གིས་	PART
མཆོད་	མཆོད་	VERB
།		PUNCT
འདོད་པ་	འདོད་པ་	VERB
འི་	གི་	PART
དོན་	དོན་	NOUN
གསོལ་བ་	གསོལ་བ་	VERB
གདབ་	གདབ་	NO_POS
།		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
ཨོཾ་	ཨོཾ་	X
བཛྲ་	བཛྲ་	NO_POS
མུཿ་		NON_WORD
ས་	ས་	ADP
འདས་པ་	འདས་པ་	VERB
འི་	གི་	PART
ལྷ་	ལྷ་	NOUN
