form	lemma	POS	morph
བཟའ་བཏུང་	བཟའ་བཏུང་	NOUN
འི་	གི་	PART
ཁམས་	ཁམས་	NOUN
དྲུག་	དྲུག་	NUM
ལུས་	ལུས་	NOUN
ཀྱི་	གི་	PART
གོང་བུ་	གོང་བུ་	OTHER
མདོ་	མདོ་	NOUN
ར་	ལ་	PART
བསྡུ་	བསྡུ་	VERB
ན་	ན་	ADP
། །		PUNCT
དེ་ཙམ་	དེ་ཙམ་	NO_POS
ཞིག་	ཅིག་	PART
ནི་	ནི་	NO_POS
བསྟན་པ་	བསྟན་པ་	VERB
ཡིན་	ཡིན་	NO_POS
། །		PUNCT
ཟེ་	ཟེ་	VERB
གོང་བུ་	གོང་བུ་	OTHER
འི་	གི་	PART
བསྡུ་བ་	བསྡུ་བ་	VERB
རྣམས་	རྣམས་	DET
ཀྱི་	གི་	PART
ཡང་	ཀྱང་	PART
། །		PUNCT
ཚད་	ཚད་	NOUN
དམ་	དམ་	PART
ནུས་པ་	ནུས་པ་	VERB
།		PUNCT
ནི་	ནི་	NO_POS
ཕ་མ་	ཕ་མ་	NOUN
འི་	གི་	PART
ཁུ་ཁྲག་	ཁུ་ཁྲག་	NO_POS
ལ་	ལ་	ADP
ས་	གིས་	PART
བྱུང་བ་	བྱུང་བ་	VERB
།		PUNCT
འདི་དག་	འདི་དག་	NO_POS
གསུངས་པ་	གསུངས་པ་	VERB
སྟེ་	སྟེ་	PART
། །		PUNCT
བུ་ཚ་	བུ་ཚ་	NOUN
འི་	གི་	PART
གོང་	གོང་	NOUN
ཡང་	ཀྱང་	PART
ནང་ཚན་	ནང་ཚན་	OTHER
གྱི་	གི་	PART
ཕ་ལ་	ཕ་ལ་	NO_POS
ས་	གིས་	PART
སྐྱེས་པ་	སྐྱེས་པ་	VERB
དང་	དང་	NO_POS
མ་ལ་	མ་ལ་	INTJ
ས་	གིས་	PART
སྐྱེས་པ་	སྐྱེས་པ་	VERB
།		PUNCT
བུ་	བུ་	NOUN
གཅིག་པུ་	གཅིག་པུ་	ADJ
ཕ་མ་	ཕ་མ་	NOUN
འི་	གི་	PART
།		PUNCT
གཉིས་	གཉིས་	NUM
སུ་	སུ་	ADP
འགྱུར་	འགྱུར་	VERB
། །		PUNCT
གཉིས་	གཉིས་	NUM
སུ་	སུ་	ADP
གྱུར་པ་	གྱུར་པ་	VERB
ས་	གིས་	PART
དྲུག་	དྲུག་	NUM
དུ་མ་	དུ་མ་	ADJ
རྣམས་	རྣམས་	DET
༑ ༑		PUNCT
གོང་བུ་	གོང་བུ་	OTHER
གཅིག་པུ་	གཅིག་པུ་	ADJ
དུ་མ་	དུ་མ་	ADJ
འི་	གི་	PART
རང་བཞིན་	རང་བཞིན་	NOUN
གྱིས་	གིས་	PART
། །		PUNCT
བུ་ཚ་	བུ་ཚ་	NOUN
འི་	གི་	PART
རང་བཞིན་	རང་བཞིན་	NOUN
གྱི་	གི་	PART
རྡོ་		
སེམས་	སེམས་	NOUN
དེ་ཕྱིར་	དེ་ཕྱིར་	NO_POS
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
ཅན་	ཅན་	PART
འདི་	འདི་	DET
ར་	ལ་	PART
གསུངས་	གསུངས་	VERB
།།		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
བསྐྱེད་པ་	བསྐྱེད་པ་	VERB
དེ་ཡང་	དེ་ཡང་	ADV
རྩ་	རྩ་	NUM
ཡི་	ཡི་	ADP
ཀུན་སྤྱོད་	ཀུན་སྤྱོད་	NOUN
ཉིད་	ཉིད་	DET
ཙཎྜཱ་		NON_WORD
ལཱི་		NON_WORD
བསྒོམ་པ་	བསྒོམ་པ་	VERB
དང་ལ་	དང་ལ་	NO_POS
ས་	གིས་	PART
སུ་	སུ་	ADP
།		PUNCT
གསུངས་པ་	གསུངས་པ་	VERB
། །		PUNCT
རྩ་	རྩ་	NUM
འི་	གི་	PART
དེ་	དེ་	DET
ཡི་	ཡི་	ADP
སྒོ་	སྒོ་	NOUN
ཡང་	ཀྱང་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
གཉིས་	གཉིས་	NUM
།		PUNCT
དེ་	དེ་	DET
གཉིས་	གཉིས་	NUM
ལ་	ལ་	ADP
།		PUNCT
དེ་	དེ་	DET
གཉིས་	གཉིས་	NUM
ཀྱི་	གི་	PART
སྒོ་	སྒོ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
ནི་	ནི་	NO_POS
ཞེ་	ཅེས་	PART
སྣང་	སྣང་	VERB
། །		PUNCT
དེ་	དེ་	DET
རྣམས་	རྣམས་	DET
སྐྱེ་གནས་	སྐྱེ་གནས་	NOUN
སུ་	སུ་	ADP
།		PUNCT
འདུ་བ་	འདུ་བ་	VERB
འི་	གི་	PART
དུས་	དུས་	NOUN
སུ་	སུ་	ADP
ནི་	ནི་	NO_POS
། །		PUNCT
བུ་ཚ་	བུ་ཚ་	NOUN
འི་	གི་	PART
ལུས་	ལུས་	NOUN
རང་བཞིན་	རང་བཞིན་	NOUN
གྱི་	གི་	PART
ལྷ་	ལྷ་	NOUN
ལྷ་	ལྷ་	NOUN
ཡི་	ཡི་	ADP
དམིགས་པ་	དམིགས་པ་	VERB
ར་	ལ་	PART
འགྱུར་བ་	འགྱུར་བ་	VERB
ཡིན་	ཡིན་	NO_POS
། །		PUNCT
		
ཙཎྜཱ་		NON_WORD
ལཱི་		NON_WORD
བཅོ་ལྔ་པ་	བཅོ་ལྔ་པ་	NO_POS
ཆོས་འཁོར་	ཆོས་འཁོར་	NOUN
གྱི་	གི་	PART
ལྟེ་བ་	ལྟེ་བ་	NOUN
ར་	ལ་	PART
ཐིག་ལེ་	ཐིག་ལེ་	NOUN
ལ་	ལ་	ADP
སྡེ་པ་	སྡེ་པ་	NOUN
བརྒྱད་	བརྒྱད་	NUM
ཀྱིས་	གིས་	PART
བསྐོར་བ་	བསྐོར་བ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
སྲོག་	སྲོག་	NOUN
གིས་	གིས་	PART
ལྟེ་བ་	ལྟེ་བ་	NOUN
ར་	ལ་	PART
སྡུད་	སྡུད་	VERB
།		PUNCT
རྩོལ་བ་	རྩོལ་བ་	VERB
ས་	གིས་	PART
མ་	མ་	NOUN
འཕུལ་བ་	འཕུལ་བ་	VERB
ས་	གིས་	PART
ཆོ་	ཆོ་	NOUN
ཀྱི་	གི་	PART
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
ཆགས་པ་	ཆགས་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
		
འདི་	འདི་	DET
ར་	ལ་	PART
རླུང་	རླུང་	NOUN
གི་	གི་	PART
སྟོང་ཐུན་	སྟོང་ཐུན་	OTHER
སྦྱར་	སྦྱར་	VERB
		
ཆོ་	ཆོ་	NOUN
ཀྱི་	གི་	PART
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
འི་	གི་	PART
ལྟེ་བ་	ལྟེ་བ་	NOUN
ར་	ལ་	PART
སྡེ་བརྒྱད་	སྡེ་བརྒྱད་	OTHER
ཀྱིས་	གིས་	PART
བསྐོར་བ་	བསྐོར་བ་	VERB
སྤྲུལ་	སྤྲུལ་	VERB
འཁོར་	འཁོར་	NOUN
དུ་	ལ་	PART
སྡུད་	སྡུད་	VERB
ཅིང་	ཅིང་	PART
༑		PUNCT
རྩོལ་བ་	རྩོལ་བ་	VERB
འི་	གི་	PART
རླུང་	རླུང་	NOUN
གིས་	གིས་	PART
ཡ་	ཡ་	OTHER
འཕུལ་བ་	འཕུལ་བ་	VERB
ས་	གིས་	PART
ཆོ་	ཆོ་	NOUN
ཀྱི་	གི་	PART
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
ཚ་	ཚ་	VERB
འུབས་པ་	འུབས་པ་	NO_POS
		
རོ་	རོ་	NOUN
མ་ཁ་	མ་ཁ་	PROPN
གྱེན་	གྱེན་	NOUN
		
སྒོ་	སྒོ་	NOUN
དེ་	དེ་	DET
གཉིས་	གཉིས་	NUM
ན་	ནས་	PART
སྒོ་	སྒོ་	NOUN
གང་	གང་	NO_POS
ན་	ནས་	PART
།		PUNCT
རླུང་	རླུང་	NOUN
གི་	གི་	PART
འགྲོ་འོང་	འགྲོ་འོང་	NOUN
སྟེང་	སྟེང་	NOUN
གི་	གི་	PART
སྒོ་	སྒོ་	NOUN
མིན་	མིན་	AUX
ལ་	ལ་	ADP
།		PUNCT
དང་	དང་	NO_POS
འོག་	འོག་	NOUN
རྐྱང་མ་	རྐྱང་མ་	NO_POS
ཁ་འོག་	ཁ་འོག་	NO_POS
སྤྱི་	སྤྱི་	DET
ཉིད་	ཉིད་	DET
དེ་	དེ་	DET
། །		PUNCT
སྒོ་	སྒོ་	NOUN
གཉིས་	གཉིས་	NUM
ཀྱི་	གི་	PART
བྱེད་ལས་	བྱེད་ལས་	NOUN
སྟོན་	སྟོན་	VERB
འོག་	འོག་	NOUN
གི་	གི་	PART
སྒོ་	སྒོ་	ADV
ནི་	ནི་	NO_POS
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
ནང་	ནང་	NOUN
དུ་	ལ་	PART
འཇུག་	འཇུག་	VERB
བབ་པ་	བབ་པ་	VERB
ས་	གིས་	PART
འཚོ་	འཚོ་	VERB
།		PUNCT
པ་	པ་	OTHER
ས་	གིས་	PART
འཚོ་བ་	འཚོ་བ་	VERB
ར་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
།		PUNCT
ཤེ་	ཤེ་	VERB
།།		PUNCT
ཕྱི་	ཕྱི་	OTHER
སྟེང་	སྟེང་	NOUN
གི་	གི་	PART
སྒོ་	སྒོ་	ADV
ནི་	ནི་	NO_POS
ཕྱི་	ཕྱི་	OTHER
བྱུང་བ་	བྱུང་བ་	VERB
ས་	གིས་	PART
འཆི་བ་	འཆི་བ་	VERB
ར་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
ས་	གིས་	PART
།		PUNCT
དབྱིངས་	དབྱིངས་	NOUN
བསྲེག་པ་	བསྲེག་པ་	VERB
ས་	གིས་	PART
།		PUNCT
སྟེང་	སྟེང་	NOUN
གི་	གི་	PART
སྒོ་རུ་	སྒོ་རུ་	NO_POS
ཁམས་	ཁམས་	NOUN
རྣམས་	རྣམས་	DET
དང་	དང་	NO_POS
། །		PUNCT
ཟེ་	ཟེ་	VERB
།		PUNCT
ནང་	ནང་	NOUN
དུ་	ལ་	PART
འཇུག་པ་	འཇུག་པ་	VERB
ས་	གིས་	PART
ཉིད་	ཉིད་	DET
དོ་	གོ་	PART
། །		PUNCT
སྒོ་	སྒོ་	NOUN
དགུ་	དགུ་	NUM
འི་	གི་	PART
རྩ་	རྩ་	NUM
བཅུ་	བཅུ་	NUM
ལ་	ལ་	ADP
ས་	གིས་	PART
བྱུང་བ་	བྱུང་བ་	VERB
འི་	གི་	PART
བྱང་སེམས་	བྱང་སེམས་	NOUN
འདུས་པ་	འདུས་པ་	VERB
ས་	གིས་	PART
རྩ་	རྩ་	NUM
ནི་	ནི་	NO_POS
ལྡང་	ལྡང་	NO_POS
རྔུབ་	རྔུབ་	NO_POS
ཀྱི་	གི་	PART
ཚུལ་	ཚུལ་	NOUN
།		PUNCT
ཐམས་ཅད་	ཐམས་ཅད་	DET
ལྟེ་བ་	ལྟེ་བ་	NOUN
ར་	ལ་	PART
དབུ་མ་	དབུ་མ་	PROPN
ར་	ལ་	PART
།		PUNCT
མཉམ་	མཉམ་	VERB
སྦྱོར་བ་	སྦྱོར་བ་	VERB
། །		PUNCT
ཙམ་	ཙམ་	DET
ན་	ན་	ADP
།		PUNCT
བྱང་སེམས་	བྱང་སེམས་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
དབུ་མ་	དབུ་མ་	PROPN
ར་	ལ་	PART
རྣལ་	རྣལ་	VERB
རྣལ་འབྱོར་པ་	རྣལ་འབྱོར་པ་	NOUN
ས་	གིས་	PART
ནི་	ནི་	NO_POS
རྩ་	རྩ་	NUM
རྣམས་	རྣམས་	DET
ཀུན་	ཀུན་	DET
། །		PUNCT
བསྡུ་	བསྡུ་	VERB
ན་	ནས་	PART
འཇུག་པ་	འཇུག་པ་	VERB
ར་	ལ་	PART
བསམ་པ་	བསམ་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
།།		PUNCT
འདི་	འདི་	DET
ལ་	ལ་	ADP
ལམ་	གམ་	PART
གསུམ་པ་	གསུམ་པ་	NUM
འཕྲོ་	འཕྲོ་	NOUN
ས་	གིས་	PART
འབྱོར་པ་	འབྱོར་པ་	NOUN
ས་	གིས་	PART
ནི་	ནི་	NO_POS
རྐྱང་མ་	རྐྱང་མ་	NO_POS
ན་	ནས་	PART
།		PUNCT
འཇུག་པ་	འཇུག་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
། །		PUNCT
དེ་	དེ་	DET
ཡི་	ཡི་	ADP
ལུས་	ལུས་	NOUN
ཀྱི་	གི་	PART
		
རྩ་རོ་མ་	རྩ་རོ་མ་	NO_POS
		
སྤྱི་གཙུག་	སྤྱི་གཙུག་	NOUN
		
སྟེང་	སྟེང་	NOUN
		
སྣ་	སྣ་	NOUN
གཉིས་	གཉིས་	NUM
ལ་	ལ་	ADP
བྱ་	བྱ་	VERB
སྒོ་	སྒོ་	NOUN
ལ་	ལ་	ADP
ཡང་	ཀྱང་	PART
། །		PUNCT
		
སྲོག་རླུང་	སྲོག་རླུང་	OTHER
བཞུགས་པ་	བཞུགས་པ་	VERB
དེ་ལས་	དེ་ལས་	NO_POS
གཞན་	གཞན་	DET
ཡང་	ཀྱང་	PART
ཤུགས་	ཤུགས་	NOUN
ཀྱིས་	གིས་	PART
ཤེ་	ཤེ་	VERB
རྡོ་	རྡོ་	NOUN
རླུང་	རླུང་	NOUN
བཞི་	བཞི་	NUM
མགོན་པོ་	མགོན་པོ་	NOUN
བཞི་	བཞི་	NUM
།		PUNCT
རྗེ་	རྗེ་	NO_POS
ཅན་	ཅན་	PART
ནི་	ནི་	NO_POS
རྟག་	རྟག་	VERB
རྒྱུན་	རྒྱུན་	NOUN
ཐུགས་	ཐུགས་	NOUN
ཀྱི་	གི་	PART
སྒོ་	སྒོ་	NOUN
གཉིས་པོ་	གཉིས་པོ་	NUM
དང་	དང་	NO_POS
།		PUNCT
བཞུགས་	བཞུགས་	VERB
༑ ༑		PUNCT
སྣ་བུག་	སྣ་བུག་	NO_POS
གཉིས་	གཉིས་	NUM
སྟེང་	སྟེང་	NOUN
སྟེང་	སྟེང་	NOUN
སྒོ་	སྒོ་	NOUN
ན་	ནས་	PART
ལྡང་བ་	ལྡང་བ་	VERB
འི་	གི་	PART
རླུང་	རླུང་	NOUN
།		PUNCT
འོག་སྒོ་	འོག་སྒོ་	NO_POS
ན་	ནས་	PART
འཇུག་པ་	འཇུག་པ་	VERB
འི་	གི་	PART
རླུང་	རླུང་	NOUN
།		PUNCT
དྷཱུ་		NON_WORD
ཏཱི་		NON_WORD
གནས་པ་	གནས་པ་	VERB
འི་	གི་	PART
རླུང་	རླུང་	NOUN
།		PUNCT
གི་	གི་	PART
སྒོ་		
ནི་	ནི་	NO_POS
སྦྱོར་བ་	སྦྱོར་བ་	VERB
འཇུག་	འཇུག་	VERB
གནས་	གནས་	NOUN
ལྡང་བ་	ལྡང་བ་	VERB
།		PUNCT
འཕྲུལ་འཁོར་	འཕྲུལ་འཁོར་	NOUN
གསུམ་	གསུམ་	NUM
ཟེ་	ཟེ་	VERB
གསུམ་	གསུམ་	NUM
། །		PUNCT
དེ་	དེ་	DET
ལ་	ལ་	ADP
གནས་པ་	གནས་པ་	VERB
འི་	གི་	PART
རླུང་	རླུང་	NOUN
གི་	གི་	PART
ངོ་བོ་	ངོ་བོ་	NOUN
དང་	དང་	NO_POS
དབྱེ་བ་	དབྱེ་བ་	VERB
སྟེ་	སྟེ་	PART
རྒྱུ་	རྒྱུ་	NOUN
།		PUNCT
སྒོ་	སྒོ་	NOUN
གང་	གང་	NO_POS
ན་	ནས་	PART
སྒོ་	སྒོ་	NOUN
དགུ་	དགུ་	NUM
ན་	ནས་	PART
འཁོར་	འཁོར་	NOUN
གྱི་	གི་	PART
ཚུལ་	ཚུལ་	NOUN
གྱིས་	གིས་	PART
རྒྱུ་	རྒྱུ་	NOUN
།		PUNCT
རྣམས་	རྣམས་	DET
ཀྱི་	གི་	PART
རླུང་	རླུང་	NOUN
དགུ་	དགུ་	NUM
གསུམ་པོ་	གསུམ་པོ་	NUM
ལ་	ལ་	ADP
།		PUNCT
ཡོངས་སུ་	ཡོངས་སུ་	NO_POS
ཨུ་པ་	ཨུ་པ་	NO_POS
དེ་	དེ་	DET
ཤ་	ཤ་	NOUN
བསྐོར་	བསྐོར་	VERB
། །		PUNCT
རྒྱས་པ་	རྒྱས་པ་	VERB
ར་	ལ་	PART
བཤད་	བཤད་	VERB
ཀྱེ་	ཀྱེ་	INTJ
བཅོམ་ལྡན་འདས་	བཅོམ་ལྡན་འདས་	NOUN
༑		PUNCT
སྦྱོར་བ་	སྦྱོར་བ་	VERB
གསུམ་	གསུམ་	NUM
ནི་	ནི་	NO_POS
ཅི་	ཅི་	NO_POS
ཞེ་	ཅེས་	PART
བཤད་	བཤད་	VERB
། །		PUNCT
ཇི་ལྟ་		
གང་	གང་	NO_POS
གི་	གི་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
གྱི་	གི་	PART
འཁོར་ལོ་	འཁོར་ལོ་	NOUN
བཞི་	བཞི་	NUM
ཡི་	ཡི་	ADP
། །		PUNCT
སྒོ་	སྒོ་	NOUN
གཉིས་	གཉིས་	NUM
སེམས་	སེམས་	NOUN
ཀྱི་	གི་	PART
རྟག་	རྟག་	VERB
ཏུ་	ལ་	PART
འགྲོ་འོང་	འགྲོ་འོང་	NOUN
བྱེད་	བྱེད་	VERB
།		PUNCT
བ་	བ་	X
ལགས་	ལགས་	AUX
། །		PUNCT
བཅོམ་ལྡན་འདས་	བཅོམ་ལྡན་འདས་	NOUN
ཀྱིས་	གིས་	PART
བཀའ་	བཀའ་	NOUN
སྩལ་པ་	སྩལ་པ་	VERB
། །		PUNCT
གསུམ་པ་	གསུམ་པ་	NUM
ཉིད་	ཉིད་	DET
དུ་	ལ་	PART
སྦྱོར་བ་	སྦྱོར་བ་	VERB
ས་	གིས་	PART
ན་	ན་	ADP
སྦྱོར་བ་	སྦྱོར་བ་	VERB
གསུམ་	གསུམ་	NUM
སྟེ་	སྟེ་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
གསུམ་	གསུམ་	NUM
དུ་	ལ་	PART
དབྱེ་བ་	དབྱེ་བ་	VERB
ས་	གིས་	PART
སྐུ་གསུང་ཐུགས་	སྐུ་གསུང་ཐུགས་	NOUN
ཀྱི་	གི་	PART
རང་བཞིན་	རང་བཞིན་	NOUN
གྱི་	གི་	PART
མཆོག་	མཆོག་	ADJ
དང་	དང་	NO_POS
འབྲིང་	འབྲིང་	NOUN
དང་	དང་	NO_POS
ཐ་མ་	ཐ་མ་	ADJ
ར་	ལ་	PART
གནས་པ་	གནས་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
གསུམ་	གསུམ་	NUM
ཉིད་	ཉིད་	DET
སྦྱོར་བ་	སྦྱོར་བ་	VERB
སྦྱོར་བ་	སྦྱོར་བ་	VERB
ལྡང་	ལྡང་	NO_POS
འཇུག་	འཇུག་	VERB
གནས་པ་	གནས་པ་	VERB
།		PUNCT
གསུམ་	གསུམ་	NUM
། །		PUNCT
འདི་	འདི་	DET
ར་	ལ་	PART
བླ་མ་	བླ་མ་	NOUN
རླུང་	རླུང་	NOUN
གི་	གི་	PART
ངོ་བོ་	ངོ་བོ་	NOUN
ལ་	ལ་	ADP
སྦྱར་	སྦྱར་	VERB
ཏེ་	སྟེ་	PART
གསུང་	གསུང་	VERB
།		PUNCT
ཁ་ཅིག་	ཁ་ཅིག་	PRON
སྒོ་	སྒོ་	NOUN
དེ་ཉིད་	དེ་ཉིད་	NOUN
ལ་	ལ་	ADP
སྦྱར་	སྦྱར་	VERB
ཏེ་	སྟེ་	PART
འཆད་	འཆད་	VERB
རྣམ་	རྣམ་	NOUN
གསུམ་	གསུམ་	NUM
དབྱེ་བ་	དབྱེ་བ་	VERB
ས་	གིས་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
གནས་	གནས་	NOUN
།།		PUNCT
སྐུ་	སྐུ་	NOUN
འི་	གི་	PART
སྒོ་	སྒོ་	NOUN
གསུང་	གསུང་	VERB
གི་	གི་	PART
སྒོ་	སྒོ་	NOUN
།		PUNCT
ཐུགས་	ཐུགས་	NOUN
ཀྱི་	གི་	PART
སྒོ་	སྒོ་	NOUN
།		PUNCT
རང་བཞིན་	རང་བཞིན་	NOUN
གྱིས་	གིས་	PART
། །		PUNCT
མདོ་	མདོ་	NOUN
ར་	ལ་	PART
བསྟན་	བསྟན་	VERB
།		PUNCT
ཀཱ་	ཀཱ་	NO_POS
ཐ་མ་	ཐ་མ་	ADJ
།		PUNCT
ཡ་	ཡ་	NOUN
ཐ་མ་	ཐ་མ་	ADJ
འབྲིང་པོ་	འབྲིང་པོ་	ADJ
ཝཀ་		NON_WORD
འབྲིང་	འབྲིང་	NOUN
།		PUNCT
དམ་པ་	དམ་པ་	VERB
ཙིཏྟ་		NON_WORD
།		PUNCT
དམ་པ་	དམ་པ་	VERB
།		PUNCT
ཉིད་	ཉིད་	DET
། །		PUNCT
ནིར་		NON_WORD
།		PUNCT
		
ལུས་	ལུས་	NOUN
གྲུབ་པ་	གྲུབ་པ་	VERB
ལ་	ལ་	ADP
སྦྱར་བ་	སྦྱར་བ་	VERB
དང་	དང་	NO_POS
རླུང་	རླུང་	NOUN
ལ་	ལ་	ADP
སྦྱར་བ་	སྦྱར་བ་	VERB
གཉིས་	གཉིས་	NUM
གསུང་	གསུང་	VERB
		
དྷཱུ་		NON_WORD
ཏཱི་		NON_WORD
		
རབ་ཏུ་	རབ་ཏུ་	NO_POS
རྒྱས་པ་	རྒྱས་པ་	VERB
ར་	ལ་	PART
བཤད་	བཤད་	VERB
		
ནོར་	ནོར་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
རྒྱལ་	རྒྱལ་	VERB
གྱི་	གི་	PART
རླུང་	རླུང་	NOUN
ལུས་	ལུས་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཀྱི་	གི་	PART
རྟེན་	རྟེན་	NOUN
ཀ་བ་	ཀ་བ་	NOUN
གཅིག་	གཅིག་	NUM
ལེའུ་	ལེའུ་	NOUN
དགུ་པ་	དགུ་པ་	ADJ
ར་	ལ་	PART
བསྟན་	བསྟན་	VERB
།		PUNCT
དང་	དང་	NO_POS
སྒོ་	སྒོ་	NOUN
དེ་	དེ་	DET
ལ་	ལ་	ADP
སྣལ་མ་	སྣལ་མ་	NO_POS
དགུ་	དགུ་	NUM
སྒྲིལ་	སྒྲིལ་	VERB
ལྟ་	ལྟ་	OTHER
སྲོག་	སྲོག་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
དགུ་	དགུ་	NUM
རྒྱུ་བ་	རྒྱུ་བ་	VERB
།		PUNCT
དགུ་	དགུ་	NUM
སྒོ་གསུམ་	སྒོ་གསུམ་	OTHER
གྱི་	གི་	PART
དབྱེ་བ་	དབྱེ་བ་	VERB
འི་	གི་	PART
སྒོ་	སྒོ་	NOUN
ན་	ནས་	PART
བསྟན་	བསྟན་	VERB
།		PUNCT
པ་	པ་	OTHER
།།		PUNCT
བརྟེན་པ་	བརྟེན་པ་	VERB
ཕྲ་བ་	ཕྲ་བ་	VERB
ཕུང་པོ་	ཕུང་པོ་	NOUN
ལྔ་	ལྔ་	NUM
རགས་པ་	རགས་པ་	VERB
ས་	གིས་	PART
སྦོམ་པོ་	སྦོམ་པོ་	ADJ
ལྔ་	ལྔ་	NUM
ནི་	ནི་	NO_POS
ལྷག་	ལྷག་	NOUN
རླུང་	རླུང་	NOUN
ལྔ་པོ་	ལྔ་པོ་	NUM
ཕུང་པོ་	ཕུང་པོ་	NOUN
ལྔ་	ལྔ་	NUM
ས་	གིས་	PART
འབྱུང་བ་	འབྱུང་བ་	VERB
ལྔ་	ལྔ་	NUM
།		PUNCT
པ་	པ་	OTHER
འི་	གི་	PART
ལྷ་	ལྷ་	NOUN
།		PUNCT
རྒྱལ་བ་	རྒྱལ་བ་	NOUN
ལྔ་པོ་	ལྔ་པོ་	NUM
རིགས་	རིགས་	NOUN
ལྔ་	ལྔ་	NUM
།		PUNCT
སྣང་	སྣང་	VERB
མ་	མ་	PART
དགུ་པོ་	དགུ་པོ་	NUM
མིག་	མིག་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
དགུ་	དགུ་	NUM
ར་	ལ་	PART
སོན་	སོན་	VERB
བུག་པ་	བུག་པ་	NO_POS
དགུ་	དགུ་	NUM
ར་	ལ་	PART
ནི་	ནི་	NO_POS
སོན་པ་	སོན་པ་	VERB
འི་	གི་	PART
སྒོ་	སྒོ་	NOUN
༑ ༑		PUNCT
དགུ་	དགུ་	NUM
ཡི་	ཡི་	ADP
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
ཡོངས་སུ་	ཡོངས་སུ་	NO_POS
གྲག་	གྲག་	VERB
། །		PUNCT
		
སྐུ་	སྐུ་	NOUN
ཡི་	ཡི་	ADP
སྒོ་	སྒོ་	NOUN
ནི་	ནི་	NO_POS
ཐ་མ་	ཐ་མ་	ADJ
སྟེ་	སྟེ་	PART
། །		PUNCT
ཟེ་	ཟེ་	VERB
		
སྐུ་	སྐུ་	NOUN
གཅིག་པུ་	གཅིག་པུ་	ADJ
ཡིན་པ་	ཡིན་པ་	AUX
ས་	གིས་	PART
		
དེ་ནས་	དེ་ནས་	NO_POS
འཁོར་བ་	འཁོར་བ་	NOUN
འི་	གི་	PART
རྒྱུ་	རྒྱུ་	NOUN
འབའ་ཞིག་	འབའ་ཞིག་	NO_POS
།		PUNCT
ནཱ་	ནཱ་	NO_POS
རོ་	རོ་	NOUN
།		PUNCT
གསུང་	གསུང་	VERB
ཐ་མ་	ཐ་མ་	ADJ
འི་	གི་	PART
སྒོ་	སྒོ་	NOUN
ནི་	ནི་	NO_POS
ཨོཾ་	ཨོཾ་	X
ཞེས་་	ཞེས་པ་	PART
ལུས་	ལུས་	NOUN
ཀྱི་	གི་	PART
སྒོ་	སྒོ་	NOUN
ན་	ནས་	PART
ལུས་	ལུས་	NOUN
ཁྱབ་	ཁྱབ་	VERB
༑		PUNCT
སྐུ་	སྐུ་	NOUN
ལྡན་པ་	ལྡན་པ་	VERB
། །		PUNCT
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
དལ་རྒྱུ་	དལ་རྒྱུ་	NO_POS
བ་	བ་	ADP
།		PUNCT
སྦོམ་པོ་	སྦོམ་པོ་	ADJ
ལྷ་	ལྷ་	NOUN
ནི་	ནི་	NO_POS
ཀ་	ཀ་	DET
ཏྲི་	ཏྲི་	NO_POS
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
སྤྱན་	སྤྱན་	NOUN
སོགས་	སོགས་	DET
སྤྲུལ་པ་	སྤྲུལ་པ་	VERB
འོ་	གོ་	PART
༑ ༑		PUNCT
		
གང་	གང་	NO_POS
གི་	གི་	PART
འདི་	འདི་	DET
ཞེ་	ཅེས་	PART
སེམས་	སེམས་	NOUN
ལྡན་	ལྡན་	VERB
དེ་	དེ་	DET
། །		PUNCT
སྐྱེས་བུ་	སྐྱེས་བུ་	NOUN
