form	lemma	POS	morph
ཟིན་	ཟིན་	VERB
གཏོད་	གཏོད་	VERB
ཅིག་	ཅིག་	PART
དེ་	དེ་	DET
ས་	གིས་	PART
དེང་	དེང་	ADV
དམྱལ་བ་	དམྱལ་བ་	NOUN
ར་	ལ་	PART
མི་	མི་	PART
འགྲོ་བ་	འགྲོ་བ་	VERB
ཡིན་	ཡིན་	NO_POS
༑		PUNCT
དེ་མིན་	དེ་མིན་	OTHER
ན་	ན་	ADP
དེ་	དེ་	DET
དམྱལ་བ་	དམྱལ་བ་	NOUN
ར་	ལ་	PART
འགྲོ་བ་	འགྲོ་བ་	VERB
ཡིན་	ཡིན་	NO_POS
གསུངས་	གསུངས་	VERB
།		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
དགེ་བསྙེན་	དགེ་བསྙེན་	NOUN
གྱིས་	གིས་	PART
མ་	མ་	NOUN
བབ་	བབ་	VERB
སྟེ་	སྟེ་	PART
ཆོས་གོས་	ཆོས་གོས་	NOUN
བཙལ་བ་	བཙལ་བ་	VERB
ས་	གིས་	PART
སྔ་	སྔ་	NOUN
གྱི་	གི་	PART
ཤུལ་	ཤུལ་	NOUN
ན་	ན་	ADP
གྲོག་	གྲོག་	NOUN
ཤིང་ཁ་	ཤིང་ཁ་	NOUN
ལེ་	ལེ་	NO_POS
འདུག་	འདུག་	VERB
དེ་	དེ་	DET
བླངས་	བླངས་	VERB
ཏེ་	སྟེ་	PART
ཕྱིན་པ་	ཕྱིན་པ་	VERB
ས་	གིས་	PART
བཙུན་པ་	བཙུན་པ་	NOUN
བཟའ་མི་	བཟའ་མི་	NOUN
གསུམ་པོ་	གསུམ་པོ་	NUM
།		PUNCT
སྤྱིལ་པོ་	སྤྱིལ་པོ་	NOUN
ཞིག་	ཅིག་	PART
ན་	ན་	ADP
འབྲས་ཐུག་	འབྲས་ཐུག་	NO_POS
འཆོད་		NON_WORD
ཅིང་	ཅིང་	PART
འདུག་པ་	འདུག་པ་	VERB
ལ་	ལ་	ADP
གཏད་	གཏད་	VERB
ན་	ནས་	PART
།		PUNCT
ང་	ང་	OTHER
ཁྱེད་	ཁྱེད་	PRON
ལ་	ལ་	ADP
འདི་	འདི་	DET
ཕྲལ་	ཕྲལ་	NO_POS
		
བ་	བ་	ADP
		
ལུ་	ལུ་	NO_POS
		
ན་	ནས་	PART
ང་	ང་	OTHER
		
ཞ་	ཞ་	OTHER
		
ང་	ང་	PRON
ལ་	ལ་	ADP
		
སྒྲིབ་པ་	སྒྲིབ་པ་	VERB
ཆེན་པོ་	ཆེན་པོ་	ADJ
བསགས་	བསགས་	VERB
།		PUNCT
ད་	ད་	ADV
ཁྱོད་	ཁྱོད་	PRON
ཀྱིས་	གིས་	PART
འདི་	འདི་	DET
མ་	མ་	PART
ཤི་	ཤི་	VERB
འི་	གི་	PART
བ་	བ་	NOUN
དུ་	ལ་	PART
གྱོན་	གྱོན་	NO_POS
ཅིག་	ཅིག་	PART
བྱ་	བྱ་	VERB
ཏེ་	སྟེ་	PART
ཕྱིན་པ་	ཕྱིན་པ་	VERB
ས་	གིས་	PART
སྒྲོལ་མ་	སྒྲོལ་མ་	PROPN
དང་	དང་	NO_POS
མཇལ་	མཇལ་	NO_POS
		
བ་	བ་	X
ལ་	ལ་	ADP
		
ལུ་	ལུ་	NO_POS
		
ན་	ནས་	PART
		
།		PUNCT
ལོ་རྒྱུས་	ལོ་རྒྱུས་	NOUN
རྒྱས་པ་	རྒྱས་པ་	VERB
ར་	ལ་	PART
བརྗོད་པ་	བརྗོད་པ་	VERB
ས་	གིས་	PART
།		PUNCT
ང་	ང་	PRON
འདི་	འདི་	DET
ཀ་	ཀ་	DET
ན་	ན་	ADP
ཡོད་	ཡོད་	VERB
དེ་	དེ་	DET
ཁྱོད་	ཁྱོད་	PRON
རང་	རང་	PRON
སྒྲིབ་པ་	སྒྲིབ་པ་	VERB
ས་	གིས་	PART
མ་	མ་	PART
མཐོང་བ་	མཐོང་བ་	VERB
ཡིན་	ཡིན་	NO_POS
གསུངས་	གསུངས་	VERB
།		PUNCT
དེ་བཞིན་	དེ་བཞིན་	OTHER
དུ་	ལ་	PART
ཀུན་	ཀུན་	DET
ཏུ་	ལ་	PART
བཟང་པོ་	བཟང་པོ་	ADJ
དང་	དང་	NO_POS
།		PUNCT
ཁྲོ་གཉེར་	ཁྲོ་གཉེར་	NO_POS
ཅན་	ཅན་	PART
ཡང་	ཀྱང་	PART
དེ་བཞིན་	དེ་བཞིན་	OTHER
ནོ་	གོ་	PART
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
འཕགས་པ་	འཕགས་པ་	VERB
ཅན་	ཅན་	PART
དུ་	ལ་	PART
ཕྱིན་	ཕྱིན་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
འཕགས་པ་	འཕགས་པ་	VERB
ལ་	ལ་	ADP
འཛམ་བུ་གླིང་	འཛམ་བུ་གླིང་	NOUN
དུ་	ལ་	PART
སེམས་ཅན་	སེམས་ཅན་	NOUN
གྱི་	གི་	PART
དོན་	དོན་	NOUN
དུ་	ལ་	PART
གཤེགས་པ་	གཤེགས་པ་	VERB
ར་	ལ་	PART
ཞུ་	ཞུ་	VERB
བྱས་པ་	བྱས་པ་	VERB
ས་	གིས་	PART
།		PUNCT
དུས་	དུས་	NOUN
རྟག་	རྟག་	VERB
ཏུ་	ལ་	PART
ཡོད་	ཡོད་	VERB
དེ་	དེ་	DET
མི་	མི་	PART
མཐོང་	མཐོང་	VERB
		
ལུ་	ལུ་	NO_POS
		
འདུག་	འདུག་	VERB
		
གསུངས་	གསུངས་	VERB
༑		PUNCT
ཡང་	ཀྱང་	PART
ཞུས་པ་	ཞུས་པ་	VERB
ས་	གིས་	PART
སེམས་ཅན་	སེམས་ཅན་	NOUN
ལས་མ་	ལས་མ་	NO_POS
དག་པ་	དག་པ་	VERB
ས་	གིས་	PART
ང་	ང་	OTHER
མི་	མི་	PART
ཕན་	ཕན་	NOUN
གསུངས་	གསུངས་	VERB
།		PUNCT
ཡང་	ཀྱང་	PART
ཞུས་པ་	ཞུས་པ་	VERB
ས་	གིས་	PART
འོ་ན་	འོ་ན་	NO_POS
		
ཞ་	ཞ་	OTHER
		
ལུ་	ལུ་	NO_POS
		
ང་	ང་	PRON
		
འོང་	འོང་	VERB
གི་	གི་	PART
		
ལུ་	ལུ་	NO_POS
		
གིས་	གིས་	PART
		
གསུངས་	གསུངས་	VERB
།		PUNCT
འགྲོགས་	འགྲོགས་	NO_POS
ལ་	ལ་	ADP
གཤེགས་	གཤེགས་	VERB
བྱས་པ་	བྱས་པ་	VERB
ས་	གིས་	PART
།		PUNCT
འགྲོན་བུ་	འགྲོན་བུ་	NOUN
ལྔ་	ལྔ་	NUM
བརྒྱ་	བརྒྱ་	NUM
ཙམ་	ཙམ་	DET
བསྐུར་	བསྐུར་	NO_POS
ན་	ནས་	PART
འདི་	འདི་	DET
བརྒྱགས་	བརྒྱགས་	NOUN
སུ་	སུ་	ADP
ཁྱེ་	ཁྱེ་	VERB
ལ་	ལ་	ADP
སོང་	སོང་	VERB
ཤིག་	ཅིག་	PART
ནམ་	ནམ་	PRON
ཟད་	ཟད་	VERB
ཙ་ན་	ཙ་ན་	NO_POS
ང་	ང་	PRON
འོང་	འོང་	VERB
གིས་	གིས་	PART
གསུངས་	གསུངས་	VERB
།		PUNCT
དེ་	དེ་	DET
དགེ་བསྙེན་	དགེ་བསྙེན་	NOUN
གྱི་	གི་	PART
བསམ་པ་	བསམ་པ་	VERB
ལ་	ལ་	ADP
།		PUNCT
སྔ་	སྔ་	NOUN
གྱི་	གི་	PART
དྲི་བ་	དྲི་བ་	VERB
དེ་	དེ་	DET
འཕགས་པ་	འཕགས་པ་	VERB
བྱོན་པ་	བྱོན་པ་	VERB
དང་	དང་	NO_POS
འདྲི་	འདྲི་	NO_POS
སྙམ་	སྙམ་	VERB
ན་	ནས་	PART
ཕྱིར་ལོག་	ཕྱིར་ལོག་	NO_POS
སྟེ་	སྟེ་	PART
།		PUNCT
ཁྲོ་གཉེར་	ཁྲོ་གཉེར་	NO_POS
ཅན་	ཅན་	PART
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ལ་	ལ་	ADP
མཆོད་པ་	མཆོད་པ་	VERB
བྱེད་	བྱེད་	VERB
ཅིང་	ཅིང་	PART
ཕྱིན་པ་	ཕྱིན་པ་	VERB
ན་	ནས་	PART
རིམ་གྱིས་	རིམ་གྱིས་	NO_POS
གྲོང་	གྲོང་	NOUN
དང་	དང་	NO_POS
མ་	མ་	PART
བྲལ་བ་	བྲལ་བ་	VERB
ར་	ལ་	PART
ཟླ་བ་	ཟླ་བ་	NOUN
ལྔ་	ལྔ་	NUM
འདའ་	འདའ་	VERB
ན་	ནས་	PART
།		PUNCT
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
གདན་	གདན་	NOUN
དུ་	ལ་	PART
འགྲོ་བ་	འགྲོ་བ་	VERB
ལ་	ལ་	ADP
ཟླ་བ་	ཟླ་བ་	NOUN
གཅིག་	གཅིག་	NUM
ཙམ་	ཙམ་	DET
ཡོད་པ་	ཡོད་པ་	VERB
འི་	གི་	PART
ས་	ས་	ADP
ན་	ན་	ADP
།		PUNCT
ལྷ་	ལྷ་	NOUN
འི་	གི་	PART
གྲོང་ཁྱེར་	གྲོང་ཁྱེར་	NOUN
བྱ་བ་	བྱ་བ་	VERB
ཡོད་པ་	ཡོད་པ་	VERB
ར་	ལ་	PART
		
ལུ་	ལུ་	NO_POS
		
པ་	པ་	OTHER
ས་	གིས་	PART
		
ཕྱིན་	ཕྱིན་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
འགྲོན་བུ་	འགྲོན་བུ་	NOUN
ལ་	ལ་	ADP
བལྟས་་	བལྟས་པ་	VERB
ས་	གིས་	PART
དེ་	དེ་	DET
ར་	ལ་	PART
ཆོས་སྟོན་	ཆོས་སྟོན་	NOUN
ལྡང་བ་	ལྡང་བ་	VERB
ཞིག་	ཅིག་	PART
ལ་	ལ་	ADP
ས་	གིས་	PART
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
ཟད་	ཟད་	VERB
ན་	ནས་	PART
འདུག་	འདུག་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
ལྷག་མ་	ལྷག་མ་	NOUN
དེ་	དེ་	DET
ས་	གིས་	PART
བཟའ་	བཟའ་	NOUN
རྒྱུ་	རྒྱུ་	NOUN
ཉོས་	ཉོས་	VERB
ཏེ་	སྟེ་	PART
ཟོ་	ཟོ་	VERB
ན་	ནས་	PART
།		PUNCT
ནགས་ཁྲོད་	ནགས་ཁྲོད་	NOUN
ན་	ན་	ADP
ཕར་ཕྱིན་པ་	ཕར་ཕྱིན་པ་	NOUN
ས་	གིས་	PART
།		PUNCT
ཤིང་	ཅིང་	PART
མྱ་ངན་མེད་	མྱ་ངན་མེད་	PROPN
ཀྱི་	གི་	PART
སྡོང་པོ་	སྡོང་པོ་	NOUN
གཅིག་	གཅིག་	NUM
འདུག་པ་	འདུག་པ་	VERB
འི་	གི་	PART
རྩ་	རྩ་	NUM
ར་	ལ་	PART
ནུབ་མོ་	ནུབ་མོ་	NOUN
ཉལ་	ཉལ་	NO_POS
ལོ་	ལོ་	NOUN
། །		PUNCT
ནངས་པ་	ནངས་པ་	ADV
ར་	ལ་	PART
ནམ་ལངས་པ་	ནམ་ལངས་པ་	ADV
ན་	ན་	ADP
ས་གཞི་	ས་གཞི་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
ནི་	ནི་	NO_POS
བཀྲག་	བཀྲག་	OTHER
དང་	དང་	NO_POS
གཟི་མདངས་	གཟི་མདངས་	NO_POS
དང་	དང་	NO_POS
ལྡན་	ལྡན་	VERB
ཞིང་	ཞིང་	SCONJ
མེ་ཏོག་	མེ་ཏོག་	NOUN
དང་	དང་	NO_POS
སྤོ་	སྤོ་	NOUN
ཆུ་	ཆུ་	NOUN
འི་	གི་	PART
ཆ་	ཆ་	NOUN
ར་	ལ་	PART
བབ་	བབ་	VERB
།		PUNCT
བར་སྣང་	བར་སྣང་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
ནི་	ནི་	NO_POS
འོད་	འོད་	NOUN
ཀྱིས་	གིས་	PART
ཁེངས་	ཁེངས་	VERB
།		PUNCT
ནམ་མཁའ་	ནམ་མཁའ་	NOUN
ན་	ནས་	PART
ལྷ་	ལྷ་	NOUN
འི་	གི་	PART
བུ་	བུ་	NOUN
རྣམས་	རྣམས་	DET
མཆོད་པ་	མཆོད་པ་	VERB
འབུལ་	འབུལ་	NO_POS
ཞིང་	ཞིང་	SCONJ
འདུག་	འདུག་	VERB
འདི་	འདི་	DET
ཅི་	ཅི་	NO_POS
ཡིན་	ཡིན་	NO_POS
སྙམ་	སྙམ་	VERB
སྟེ་	སྟེ་	PART
ས་	ས་	ADP
ལ་	ལ་	ADP
བལྟས་་	བལྟས་པ་	VERB
ས་	གིས་	PART
ཅང་	ཅང་	PART
མ་	མ་	PART
མཐོང་	མཐོང་	VERB
༑		PUNCT
མ་ཟད་	མ་ཟད་	NO_POS
ཕྱིན་	ཕྱིན་	VERB
ཏེ་	སྟེ་	PART
བལྟས་་	བལྟས་པ་	VERB
ས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
མ་	མ་	PART
མཐོང་	མཐོང་	VERB
།		PUNCT
ཤིང་	ཅིང་	PART
གི་	གི་	PART
དྲུང་	དྲུང་	NOUN
དུ་	ལ་	PART
ཕྱིན་པ་	ཕྱིན་པ་	VERB
ས་	གིས་	PART
ཤིང་	ཅིང་	PART
གི་	གི་	PART
སྡོང་པོ་	སྡོང་པོ་	NOUN
ལ་	ལ་	ADP
འཕགས་པ་	འཕགས་པ་	VERB
དོན་ཡོད་	དོན་ཡོད་	ADJ
ཞགས་པ་	ཞགས་པ་	NOUN
ལྷ་	ལྷ་	NOUN
ལྔ་	ལྔ་	NUM
བཞུགས་	བཞུགས་	VERB
ཤིང་	ཅིང་	PART
འདུག་	འདུག་	VERB
ཕྱག་	ཕྱག་	NOUN
དང་	དང་	NO_POS
མཆོད་པ་	མཆོད་པ་	VERB
བྱས་པ་	བྱས་པ་	VERB
ས་	གིས་	PART
འཕགས་པ་	འཕགས་པ་	VERB
འི་	གི་	PART
ཞལ་	ཞལ་	NOUN
ན་	ནས་	PART
ཁྱོད་	ཁྱོད་	PRON
ལ་	ལ་	ADP
ནུས་པ་	ནུས་པ་	VERB
མེད་	མེད་	VERB
ཀྱི་	གི་	PART
།		PUNCT
རྒྱལ་པོ་བོ་	རྒྱལ་པོ་བོ་	NOUN
ཙ་ར་	ཙ་ར་	NO_POS
འི་	གི་	PART
བུ་	བུ་	NOUN
ལ་	ལ་	ADP
སྦྲོན་	སྦྲོན་	VERB
ལ་	ལ་	ADP
འདི་	འདི་	DET
ར་	ལ་	PART
ཅོ་པ་	ཅོ་པ་	NO_POS
རི་	རི་	NOUN
གྱིས་	གིས་	PART
ཤིག་	ཅིག་	PART
གསུངས་	གསུངས་	VERB
།		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
དགེ་བསྙེན་	དགེ་བསྙེན་	NOUN
གྱིས་	གིས་	PART
ཡུལ་	ཡུལ་	NOUN
དེ་	དེ་	DET
ར་	ལ་	PART
ཕྱིན་	ཕྱིན་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
འདི་	འདི་	DET
ན་	ན་	ADP
འཕགས་པ་	འཕགས་པ་	VERB
བྱོན་	བྱོན་	VERB
ན་	ནས་	PART
ཡོད་པ་	ཡོད་པ་	VERB
ས་	གིས་	PART
།		PUNCT
མི་	མི་	PART
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཀྱིས་	གིས་	PART
མཆོད་པ་	མཆོད་པ་	VERB
ཕུལ་	ཕུལ་	VERB
།		PUNCT
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
ས་	གིས་	PART
རིན་པོ་ཆེ་	རིན་པོ་ཆེ་	ADJ
འི་	གི་	PART
དབྱིག་	དབྱིག་	NOUN
གསེར་སྲང་	གསེར་སྲང་	NO_POS
བྱེ་བ་	བྱེ་བ་	NOUN
རི་བ་	རི་བ་	VERB
ཕྱག་	ཕྱག་	NOUN
ཏུ་	ལ་	PART
ཕུལ་	ཕུལ་	VERB
།		PUNCT
ཤིང་	ཅིང་	PART
གི་	གི་	PART
རྩེ་མོ་	རྩེ་མོ་	NOUN
བཅད་	བཅད་	VERB
དེ་	དེ་	DET
གཉྫིར་		NON_WORD
བཙུགས་	བཙུགས་	NO_POS
ཅོ་བ་	ཅོ་བ་	NOUN
རི་	རི་	NOUN
བཙུགས་	བཙུགས་	NO_POS
ཏེ་	སྟེ་	PART
།		PUNCT
ཁ་	ཁ་	PRON
ར་	ལ་	PART
ས་	ས་	ADP
པཱ་	པཱ་	NO_POS
ཎིའི་		NON_WORD
ལྷ་ཁང་	ལྷ་ཁང་	NOUN
ཞེ་	ཅེས་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
ས་	གིས་	PART
དགེ་སློང་	དགེ་སློང་	NOUN
བརྒྱད་ཅུ་	བརྒྱད་ཅུ་	NO_POS
འི་	གི་	PART
འཚོ་བ་	འཚོ་བ་	VERB
སྦྱར་	སྦྱར་	VERB
རོ་	རོ་	NOUN
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
དགེ་བསྙེན་	དགེ་བསྙེན་	NOUN
གྱིས་	གིས་	PART
འཕགས་པ་	འཕགས་པ་	VERB
ལ་	ལ་	ADP
ཉི་ཁྲི་	ཉི་ཁྲི་	OTHER
ལེའུ་	ལེའུ་	NOUN
མང་	མངའ་	VERB
ས་	གིས་	PART
དང་	དང་	NO_POS
མངོན་རྟོགས་	མངོན་རྟོགས་	NOUN
རྒྱན་	རྒྱན་	NOUN
གཉིས་	གཉིས་	NUM
མི་མཐུན་པ་	མི་མཐུན་པ་	NO_POS
ཇི་ལྟ་		
ལགས་	ལགས་	AUX
ཞེ་	ཅེས་	PART
ཞུས་པ་	ཞུས་པ་	VERB
ས་	གིས་	PART
།		PUNCT
ང་	ང་	PRON
སྤྲུལ་པ་	སྤྲུལ་པ་	VERB
འི་	གི་	PART
ཐུགས་རྗེ་	ཐུགས་རྗེ་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
ཡིན་	ཡིན་	NO_POS
།		PUNCT
མི་	མི་	PART
ཤེ་	ཤེ་	VERB
།		PUNCT
རྒྱུ་	རྒྱུ་	NOUN
འི་	གི་	PART
ཐུགས་རྗེ་	ཐུགས་རྗེ་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
ལོངས་སྤྱོད་	ལོངས་སྤྱོད་	NOUN
རྫོགས་པ་	རྫོགས་པ་	VERB
འི་	གི་	PART
སྐུ་པོ་	སྐུ་པོ་	NOUN
ཏ་ལ་	ཏ་ལ་	OTHER
ན་	ན་	ADP
བཞུགས་	བཞུགས་	VERB
༑		PUNCT
ཁྱོད་	ཁྱོད་	PRON
དེ་	དེ་	DET
ར་	ལ་	PART
རྒྱུགས་	རྒྱུགས་	VERB
ཟེ་	ཟེ་	VERB
།		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
ཡང་	ཀྱང་	PART
དགེ་བསྙེན་	དགེ་བསྙེན་	NOUN
གྱིས་	གིས་	PART
སྔ་	སྔ་	NOUN
གྱི་	གི་	PART
ལམ་	གམ་	PART
དེ་ཉིད་	དེ་ཉིད་	NOUN
ན་	ནས་	PART
སྔ་མ་	སྔ་མ་	ADJ
ལྟ་	ལྟ་	OTHER
ཕྱིན་	ཕྱིན་	VERB
ན་	ནས་	PART
།		PUNCT
པོ་	པོ་	PART
ཏ་ལ་	ཏ་ལ་	OTHER
འི་	གི་	PART
		
འདབ་	འདབ་	OTHER
ཏུ་	ལ་	PART
		
ལུ་	ལུ་	NO_POS
		
འདབས་	འདབས་	NOUN
སུ་	སུ་	ADP
		
སྒྲོལ་མ་	སྒྲོལ་མ་	PROPN
དང་	དང་	NO_POS
མཇལ་	མཇལ་	NO_POS
།		PUNCT
ཕྱག་	ཕྱག་	NOUN
དང་	དང་	NO_POS
མཆོད་པ་	མཆོད་པ་	VERB
བྱ་	བྱ་	VERB
།		PUNCT
ཁྱོད་	ཁྱོད་	PRON
ཡང་	ཀྱང་	PART
འོངས་བ་	འོངས་བ་	VERB
ཅི་	ཅི་	NO_POS
ལ་	ལ་	ADP
འོངས་	འོངས་	VERB
གསུངས་	གསུངས་	VERB
།		PUNCT
སྔ་	སྔ་	NOUN
གྱི་	གི་	PART
ལོ་རྒྱུས་	ལོ་རྒྱུས་	NOUN
རྒྱས་པ་	རྒྱས་པ་	VERB
ར་	ལ་	PART
བརྗོད་པ་	བརྗོད་པ་	VERB
ས་	གིས་	PART
ཁོང་	ཁོང་	PRON
གིས་	གིས་	PART
མི་	མི་	PART
མཁྱེན་པ་	མཁྱེན་པ་	VERB
ཅིག་	ཅིག་	PART
ག་ལ་	ག་ལ་	NO_POS
འོང་	འོང་	VERB
།		PUNCT
ཁྱོད་	ཁྱོད་	PRON
ཀྱི་	གི་	PART
སྒྲིབ་པ་	སྒྲིབ་པ་	VERB
དག་པ་	དག་པ་	VERB
ར་	ལ་	PART
བྱ་བ་	བྱ་བ་	VERB
འི་	གི་	PART
ཕྱིར་པ་	ཕྱིར་པོ་	OTHER
ཏ་ལ་	ཏ་ལ་	OTHER
ར་	ལ་	PART
ལན་	ལན་	NOUN
གསུམ་	གསུམ་	NUM
འོང་	འོང་	VERB
དུ་	ལ་	PART
བཅུག་པ་	བཅུག་པ་	VERB
ཡིན་	ཡིན་	NO_POS
༑		PUNCT
ད་	ད་	ADV
ཁྱོད་	ཁྱོད་	PRON
ཀྱི་	གི་	PART
སྒྲིབ་པ་	སྒྲིབ་པ་	VERB
ཐམས་ཅད་	ཐམས་ཅད་	DET
སངས་	སངས་	VERB
ཀྱིས་	གིས་	PART
དག་	དག་	DET
གི་	གི་	PART
གསུངས་	གསུངས་	VERB
།		PUNCT
དེ་བཞིན་	དེ་བཞིན་	OTHER
དུ་	ལ་	PART
ཀུན་	ཀུན་	DET
ཏུ་	ལ་	PART
བཟང་པོ་	བཟང་པོ་	ADJ
དང་	དང་	NO_POS
།		PUNCT
ཁྲོ་གཉེར་	ཁྲོ་གཉེར་	NO_POS
ཅན་	ཅན་	PART
དང་	དང་	NO_POS
།		PUNCT
འཕགས་པ་	འཕགས་པ་	VERB
དང་	དང་	NO_POS
མཇལ་བ་	མཇལ་བ་	VERB
ལ་	ལ་	ADP
ཡང་	ཀྱང་	PART
དེ་	དེ་	DET
དང་	དང་	NO_POS
འདྲ་	འདྲ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
འཕགས་པ་	འཕགས་པ་	VERB
འི་	གི་	PART
ཞལ་	ཞལ་	NOUN
ན་	ནས་	PART
ཉི་ཁྲི་	ཉི་ཁྲི་	OTHER
ལེའུ་	ལེའུ་	NOUN
བརྒྱད་	བརྒྱད་	NUM
མ་	མ་	PART
འདི་	འདི་	DET
དང་	དང་	NO_POS
།		PUNCT
མངོན་རྟོགས་	མངོན་རྟོགས་	NOUN
རྒྱན་	རྒྱན་	NOUN
མཐུན་པ་	མཐུན་པ་	VERB
ཡིན་	ཡིན་	NO_POS
གྱི་	གི་	PART
གསུངས་	གསུངས་	VERB
ན་	ནས་	PART
དེ་	དེ་	DET
འི་	གི་	PART
པོ་ཏི་	པོ་ཏི་	NOUN
བསྐུར་	བསྐུར་	NO_POS
།		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
ཡང་	ཀྱང་	PART
སྔ་	སྔ་	NOUN
གྱི་	གི་	PART
ལམ་	གམ་	PART
ན་	ནས་	PART
འོངས་	འོངས་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
ཁ་	ཁ་	PRON
ར་	ལ་	PART
ས་	ས་	ADP
པཱ་	པཱ་	NO_POS
ཎིར་		NON_WORD
ཕྱིན་	ཕྱིན་	VERB
ན་	ནས་	PART
འཕགས་པ་	འཕགས་པ་	VERB
དང་	དང་	NO_POS
མཇལ་བ་	མཇལ་བ་	VERB
ས་	གིས་	PART
སྔ་མ་	སྔ་མ་	ADJ
ཁོ་ན་	ཁོ་ན་	DET
སྐད་	སྐད་	NOUN
གསུང་	གསུང་	VERB
ངོ་	ངོ་	PART
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
དགེ་བསྙེན་	དགེ་བསྙེན་	NOUN
དེ་པོ་	དེ་པོ་	DET
ཏ་ལ་	ཏ་ལ་	OTHER
ཉིད་	ཉིད་	DET
དུ་	ལ་	PART
གཤེགས་པ་	གཤེགས་པ་	VERB
ཡིན་	ཡིན་	NO_POS
གསུངས་	གསུངས་	VERB
སོ་	སོ་	PART
། །		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
རྒྱ་གར་	རྒྱ་གར་	PROPN
ནུབ་ཕྱོགས་	ནུབ་ཕྱོགས་	NOUN
ཀྱི་	གི་	PART
པཎྜི་ཏ་	པཎྜི་ཏ་	NOUN
ཨ་	ཨ་	X
བྷྱ་		NON_WORD
ཀ་ར་	ཀ་ར་	OTHER
བྱ་བ་	བྱ་བ་	VERB
དེ་	དེ་	DET
ར་	ལ་	PART
བྱོན་	བྱོན་	VERB
ཏེ་	སྟེ་	PART
འཕགས་པ་	འཕགས་པ་	VERB
ལ་	ལ་	ADP
བསྙེན་བཀུར་	བསྙེན་བཀུར་	NOUN
མཛད་	མཛད་	VERB
ཅིང་	ཅིང་	PART
བཞུགས་པ་	བཞུགས་པ་	VERB
ལ་	ལ་	ADP
།		PUNCT
ནུབ་	ནུབ་	ADV
གཅིག་	གཅིག་	NUM
གི་	གི་	PART
རྨི་ལམ་	རྨི་ལམ་	NOUN
ན་	ན་	ADP
ནམ་མཁའ་	ནམ་མཁའ་	NOUN
ན་	ནས་	PART
སྒོ་	སྒོ་	NOUN
མཐའ་ཡས་པ་	མཐའ་ཡས་པ་	ADJ
འི་	གི་	PART
གསུངས་	གསུངས་	VERB
		
ལུ་	ལུ་	NO_POS
		
གཟུངས་	གཟུངས་	NOUN
		
སཾ་		NON_WORD
སྐྲྀ་		NON_WORD
ཏ་	ཏ་	OTHER
འི་	གི་	PART
སྐད་	སྐད་	NOUN
དུ་	ལ་	PART
ལན་	ལན་	NOUN
གསུམ་	གསུམ་	NUM
འདོན་པ་	འདོན་པ་	VERB
ཐོ་	ཐོ་	VERB
།		PUNCT
གཉིད་	གཉིད་	NOUN
སད་	སད་	VERB
ཙ་ན་	ཙ་ན་	NO_POS
བློ་	བློ་	NOUN
ལ་	ལ་	ADP
ཟིན་	ཟིན་	VERB
ན་	ནས་	PART
འདུག་	འདུག་	VERB
འདི་	འདི་	DET
འཕགས་པ་	འཕགས་པ་	VERB
འི་	གི་	PART
བྱིན་རླབས་	བྱིན་རླབས་	NOUN
ཡིན་	ཡིན་	NO_POS
སྙམ་	སྙམ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
དེ་	དེ་	DET
ཁོ་ན་	ཁོ་ན་	DET
ཡི་དམ་	ཡི་དམ་	NOUN
དུ་	ལ་	PART
བྱས་པ་	བྱས་པ་	VERB
ས་	གིས་	PART
།		PUNCT
དེ་ཡང་	དེ་ཡང་	ADV
གྲུབ་པ་	གྲུབ་པ་	VERB
ཐོབ་	ཐོབ་	VERB
ནས་པ་	ནས་པོ་	PART
ཏ་ལ་	ཏ་ལ་	OTHER
ར་	ལ་	PART
གཤེགས་པ་	གཤེགས་པ་	VERB
ཡིན་	ཡིན་	NO_POS
