form	lemma	POS	morph
གཙོ་བོ་	གཙོ་བོ་	ADJ
ཙམ་	ཙམ་	DET
།		PUNCT
དཀ་	དཀའ་	VERB
ར་	ལ་	PART
ལ་	ལ་	ADP
འཚེར་བ་	འཚེར་བ་	VERB
སྣུམ་	སྣུམ་	NOUN
ལ་	ལ་	ADP
འདྲིལ་བ་	འདྲིལ་བ་	VERB
ཞིག་	ཅིག་	PART
ཡོད་	ཡོད་	VERB
དེ་	དེ་	DET
།		PUNCT
གསང་བ་	གསང་བ་	VERB
འི་	གི་	PART
མཛོད་	མཛོད་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
ཕུང་པོ་	ཕུང་པོ་	NOUN
ཉིང་མཚམས་	ཉིང་མཚམས་	NOUN
སྦྱོར་བ་	སྦྱོར་བ་	VERB
ཡང་	ཀྱང་	PART
། །		PUNCT
རྟག་པ་	རྟག་པ་	VERB
ར་	ལ་	PART
མཐེ་བོང་	མཐེ་བོང་	NOUN
ཡུངས་འབྲུ་	ཡུངས་འབྲུ་	NO_POS
ཙམ་	ཙམ་	DET
། །		PUNCT
བདག་	བདག་	PRON
ཅེས་བྱ་བ་	ཅེས་བྱ་བ་	NO_POS
དེ་	དེ་	DET
ས་	གིས་	PART
ལེན་	ལེན་	VERB
ཏེ་	སྟེ་	PART
། །		PUNCT
རྫ་	རྫ་	NOUN
བཅག་	བཅག་	VERB
བྱེ་	བྱེ་	NOUN
འཕུར་	འཕུར་	NO_POS
ཇི་བཞིན་	ཇི་བཞིན་	OTHER
ནོ་	གོ་	PART
། །		PUNCT
ཞེ་	ཅེས་	PART
སོ་	སོ་	PART
། །		PUNCT
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
ཤེས་པ་	ཤེས་པ་	VERB
གཅིག་པུ་	གཅིག་པུ་	ADJ
དེ་ཡང་	དེ་ཡང་	ADV
།		PUNCT
མ་རིག་པ་	མ་རིག་པ་	NOUN
དང་	དང་	NO_POS
བྲལ་བ་	བྲལ་བ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
ཞེ་	ཅེས་	PART
བྱ་	བྱ་	VERB
ལ་	ལ་	ADP
།		PUNCT
འདོད་ཆགས་	འདོད་ཆགས་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
འཆིང་བ་	འཆིང་བ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
གྲོལ་	གྲོལ་	VERB
ཞིང་	ཞིང་	SCONJ
བླང་དོར་	བླང་དོར་	NOUN
མེད་པ་	མེད་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
མྱ་ངན་	མྱ་ངན་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
འདས་པ་	འདས་པ་	VERB
ཞེ་	ཅེས་	PART
བྱ་	བྱ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
ཕ་	ཕ་	NOUN
དང་	དང་	NO_POS
བུ་	བུ་	NOUN
དང་	དང་	NO_POS
བུ་མོ་	བུ་མོ་	NOUN
སྦྱར་བ་	སྦྱར་བ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
། །		PUNCT
རྣམ་རིག་	རྣམ་རིག་	OTHER
ཙམ་	ཙམ་	DET
ནི་	ནི་	NO_POS
རྟག་	རྟག་	VERB
ཏུ་	ལ་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
དག་	དག་	DET
།		PUNCT
འདི་ལྟར་	འདི་ལྟར་	NO_POS
རྟག་	རྟག་	VERB
ཏུ་	ལ་	PART
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
གྲོལ་བ་	གྲོལ་བ་	VERB
ཡིན་	ཡིན་	NO_POS
། །		PUNCT
བླང་	བླང་	NO_POS
དང་	དང་	NO_POS
དོར་བ་	དོར་བ་	VERB
མེད་	མེད་	VERB
ཅེས་	ཅེས་	PART
རབ་	རབ་	ADV
བཏགས་པ་	བཏགས་པ་	VERB
༑ ༑		PUNCT
ཚངས་པ་	ཚངས་པ་	PROPN
མྱ་ངན་	མྱ་ངན་	NOUN
འདས་པ་	འདས་པ་	VERB
ར་	ལ་	PART
རྟག་	རྟག་	VERB
གནས་	གནས་	NOUN
བྱོས་	བྱོས་	VERB
། །		PUNCT
ཞེ་	ཅེས་	PART
སོ་	སོ་	PART
། །		PUNCT
བུ་	བུ་	NOUN
གཅིག་	གཅིག་	NUM
ཚངས་པ་	ཚངས་པ་	PROPN
མཆོག་	མཆོག་	ADJ
ཏུ་	ལ་	PART
བདེན་	བདེན་	VERB
། །		PUNCT
རིག་པ་	རིག་པ་	VERB
འི་	གི་	PART
དབང་ཕྱུག་	དབང་ཕྱུག་	NOUN
མུ་མཐའ་	མུ་མཐའ་	NOUN
ཡ་		
། །		PUNCT
འབའ་ཞིག་	འབའ་ཞིག་	NO_POS
ཡོད་པ་	ཡོད་པ་	VERB
ར་	ལ་	PART
ཉིད་	ཉིད་	DET
སྨྲ་བ་	སྨྲ་བ་	VERB
། །		PUNCT
དེ་	དེ་	DET
ནི་	ནི་	NO_POS
ཞགས་པ་	ཞགས་པ་	NOUN
ར་	ལ་	PART
རབ་ཏུ་	རབ་ཏུ་	NO_POS
བརྗོད་	བརྗོད་	VERB
། །		PUNCT
ཅེས་	ཅེས་	PART
སྨྲ་	སྨྲ་	VERB
འོ་	གོ་	PART
། །		PUNCT
གཉིས་པ་	གཉིས་པ་	NUM
དབུ་མ་	དབུ་མ་	PROPN
འི་	གི་	PART
ཚུལ་	ཚུལ་	NOUN
དུ་	ལ་	PART
སྨྲ་བ་	སྨྲ་བ་	VERB
ནི་	ནི་	NO_POS
།		PUNCT
མུ་སྟེགས་	མུ་སྟེགས་	NOUN
ཀྱི་	གི་	PART
སྟོན་པ་	སྟོན་པ་	NOUN
ཁྱབ་འཇུག་	ཁྱབ་འཇུག་	OTHER
དང་	དང་	NO_POS
མིག་	མིག་	NOUN
མི་	མི་	PART
བཟང་	བཟང་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
སྟེ་	སྟེ་	PART
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
ལུགས་	ལུགས་	NOUN
ཀྱིས་	གིས་	PART
སེམས་	སེམས་	NOUN
བདག་	བདག་	PRON
རྟག་པ་	རྟག་པ་	VERB
མིང་	མིང་	NOUN
དང་	དང་	NO_POS
ཐ་སྙད་	ཐ་སྙད་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
འདས་པ་	འདས་པ་	VERB
།		PUNCT
དངོས་པོ་	དངོས་པོ་	NOUN
དང་	དང་	NO_POS
དངོས་མེད་	དངོས་མེད་	NOUN
སྤངས་པ་	སྤངས་པ་	VERB
འི་	གི་	PART
བདག་	བདག་	PRON
དེ་	དེ་	DET
ནི་	ནི་	NO_POS
དོན་དམ་པ་	དོན་དམ་པ་	NOUN
།		PUNCT
དེ་ལས་	དེ་ལས་	NO_POS
གཞན་པ་	གཞན་པ་	DET
མིང་	མིང་	NOUN
དང་	དང་	NO_POS
ཐ་སྙད་	ཐ་སྙད་	NOUN
དང་	དང་	NO_POS
གཟུགས་	གཟུགས་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ཀུན་རྫོབ་	ཀུན་རྫོབ་	NOUN
སྟེ་	སྟེ་	PART
།		PUNCT
ཁྱབ་འཇུག་	ཁྱབ་འཇུག་	OTHER
གིས་	གིས་	PART
བཤད་པ་	བཤད་པ་	VERB
འི་	གི་	PART
ཞགས་	ཞགས་	NO_POS
ལྔ་པ་	ལྔ་པ་	NUM
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
མིང་ཙམ་	མིང་ཙམ་	NO_POS
ལ་	ལ་	ADP
ས་	གིས་	PART
ནི་	ནི་	NO_POS
རབ་	རབ་	ADV
འདའ་	འདའ་	VERB
ཤིང་	ཅིང་	PART
། །		PUNCT
དངོ་	དངོ་	NOUN
དང་	དང་	NO_POS
དངོས་མེད་	དངོས་མེད་	NOUN
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
སྤངས་	སྤངས་	VERB
། །		PUNCT
གང་དེ་	གང་དེ་	NO_POS
ཤེ་	ཤེ་	VERB
ཏེ་	སྟེ་	PART
རིག་བྱེད་	རིག་བྱེད་	PROPN
རིག་	རིག་	VERB
།		PUNCT
ཅེས་	ཅེས་	PART
སྨྲ་བ་	སྨྲ་བ་	VERB
ར་	ལ་	PART
བྱེད་	བྱེད་	VERB
དོ་	གོ་	PART
། །		PUNCT
གཞན་	གཞན་	DET
ཡང་	ཀྱང་	PART
མུ་སྟེགས་	མུ་སྟེགས་	NOUN
ཀྱི་	གི་	PART
སྟོན་པ་	སྟོན་པ་	NOUN
དྲུག་	དྲུག་	NUM
གསུམ་	གསུམ་	NUM
བཅོ་བརྒྱད་	བཅོ་བརྒྱད་	NO_POS
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
རྟོག་གེ་པ་	རྟོག་གེ་པ་	NOUN
དྲུག་	དྲུག་	NUM
ནི་	ནི་	NO_POS
།		PUNCT
འོད་སྲུང་	འོད་སྲུང་	PROPN
རྫོགས་བྱེད་	རྫོགས་བྱེད་	PROPN
དང་	དང་	NO_POS
།		PUNCT
ཀུན་	ཀུན་	DET
ཏུ་	ལ་	PART
རྒྱུ་	རྒྱུ་	NOUN
གནག་	གནག་	VERB
ལྷ་		
ཀྱི་	གི་	PART
བུ་	བུ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
སྨྲ་	སྨྲ་	VERB
འདོད་	འདོད་	VERB
ཀྱི་	གི་	PART
བུ་མོ་	བུ་མོ་	NOUN
འི་	གི་	PART
བུ་	བུ་	NOUN
ཡང་དག་	ཡང་དག་	ADJ
རྒྱལ་བ་	རྒྱལ་བ་	NOUN
ཅན་	ཅན་	PART
དང་	དང་	NO_POS
།		PUNCT
མི་	མི་	PART
ཕམ་	ཕམ་	NO_POS
སྐྲ་	སྐྲ་	NOUN
འི་	གི་	PART
ལྭ་བ་	ལྭ་བ་	NOUN
ཅན་	ཅན་	PART
དང་	དང་	NO_POS
།		PUNCT
ཀ་	ཀ་	DET
ཏྱའི་		NON_WORD
བུ་	བུ་	NOUN
ནོག་ཅན་	ནོག་ཅན་	ADJ
དང་	དང་	NO_POS
།		PUNCT
གཅེར་བུ་པ་	གཅེར་བུ་པ་	ADJ
གཉེན་	གཉེན་	NOUN
གྱི་	གི་	PART
བུ་	བུ་	NOUN
འོ་	གོ་	PART
། །		PUNCT
རྗེས་སུ་	རྗེས་སུ་	OTHER
སྒྲོགས་པ་	སྒྲོགས་པ་	VERB
དྲུག་	དྲུག་	NUM
ནི་	ནི་	NO_POS
༑		PUNCT
བྲམ་ཟེ་	བྲམ་ཟེ་	NOUN
རྒྱུ་སྐར་	རྒྱུ་སྐར་	NOUN
དང་	དང་	NO_POS
།		PUNCT
བྲམ་ཟེ་	བྲམ་ཟེ་	NOUN
རྣ་	རྣ་	NOUN
ལྟག་	ལྟག་	NOUN
དང་	དང་	NO_POS
།		PUNCT
བྲམ་ཟེ་	བྲམ་ཟེ་	NOUN
བཟང་ལྡན་	བཟང་ལྡན་	PROPN
དང་	དང་	NO_POS
།		PUNCT
བྲམ་ཟེ་	བྲམ་ཟེ་	NOUN
ཚངས་པ་	ཚངས་པ་	PROPN
འི་	གི་	PART
ཚེ་	ཚེ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
བྲམ་ཟེ་	བྲམ་ཟེ་	NOUN
པདྨ་	པདྨ་	NOUN
འི་	གི་	PART
སྙིང་པོ་	སྙིང་པོ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
བྲམ་ཟེ་	བྲམ་ཟེ་	NOUN
དམར་	དམར་	VERB
བུ་	བུ་	NOUN
འོ་	གོ་	PART
། །		PUNCT
སྙོམས་པ་		
འཇུག་པ་	འཇུག་པ་	VERB
ནི་	ནི་	NO_POS
རེངས་	རེངས་	VERB
སྤྱོད་	སྤྱོད་	VERB
ཀྱི་	གི་	PART
བུ་	བུ་	NOUN
ལྷག་	ལྷག་	NOUN
སྤྱོད་	སྤྱོད་	VERB
དང་	དང་	NO_POS
།		PUNCT
སྒྱུ་རྩལ་	སྒྱུ་རྩལ་	NOUN
ཤེ་	ཤེ་	VERB
ཀྱི་	གི་	PART
བུ་	བུ་	NOUN
རིང་འཕུར་	རིང་འཕུར་	PROPN
དང་	དང་	NO_POS
།		PUNCT
ཀུན་	ཀུན་	DET
ཏུ་	ལ་	PART
རྒྱུ་	རྒྱུ་	NOUN
ལེགས་བཟང་	ལེགས་བཟང་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
		
ཞ་	ཞ་	OTHER
		
བྲམ་ཟེ་	བྲམ་ཟེ་	NOUN
ཁྱིའུ་	ཁྱིའུ་	NO_POS
ཀུན་	ཀུན་	DET
རྒྱལ་	རྒྱལ་	VERB
དང་	དང་	NO_POS
།		PUNCT
		
དྲང་སྲོང་	དྲང་སྲོང་	NOUN
མ་	མ་	PART
བཅིངས་པ་	བཅིངས་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ལྟེང་	ལྟེང་	NO_POS
རྒྱ་	རྒྱ་	VERB
འོད་	འོད་	NOUN
སྲུངས་	སྲུངས་	VERB
རལ་པ་	རལ་པ་	VERB
ཅན་	ཅན་	PART
ནོ་	གོ་	PART
། །		PUNCT
དེ་དག་	དེ་དག་	OTHER
གི་	གི་	PART
འདོད་པ་	འདོད་པ་	VERB
ཕལ་ཆེ་བ་	ཕལ་ཆེ་བ་	OTHER
ནི་	ནི་	NO_POS
སྔ་མ་	སྔ་མ་	ADJ
རྣམས་	རྣམས་	DET
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
དེ་དག་	དེ་དག་	OTHER
དང་	དང་	NO_POS
དེ་དག་	དེ་དག་	OTHER
ལ་	ལ་	ADP
བརྟེན་པ་	བརྟེན་པ་	VERB
འི་	གི་	PART
མུ་སྟེགས་	མུ་སྟེགས་	NOUN
བྱེད་	བྱེད་	VERB
ཀྱི་	གི་	PART
འདོད་པ་	འདོད་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
དེ་དག་	དེ་དག་	OTHER
དགག་པ་	དགག་པ་	VERB
རྒྱས་པ་	རྒྱས་པ་	VERB
ནི་	ནི་	NO_POS
འདི་	འདི་	DET
ར་	ལ་	PART
མ་	མ་	PART
སྤྲོས་	སྤྲོས་	VERB
ཏེ་	སྟེ་	PART
ཡི་གེ་	ཡི་གེ་	NOUN
མང་	མངའ་	VERB
ས་པོ་	ས་པོ་	PART
ལ་	ལ་	ADP
འཇིགས་པ་	འཇིགས་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
མྱ་ངན་	མྱ་ངན་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
འདས་པ་	འདས་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
ཕྱི་རོལ་	ཕྱི་རོལ་	NOUN
དུ་	ལ་	PART
གྱུར་པ་	གྱུར་པ་	VERB
ཕྱི་པ་	ཕྱི་པ་	NOUN
མུ་སྟེགས་	མུ་སྟེགས་	NOUN
ཀྱི་	གི་	PART
གཞུང་ལུགས་	གཞུང་ལུགས་	NOUN
བཤད་	བཤད་	VERB
ན་	ནས་	PART
།། །།		PUNCT
ད་ནི་	ད་ནི་	NO_POS
དེ་ལས་	དེ་ལས་	NO_POS
ནང་	ནང་	NOUN
དུ་	ལ་	PART
གྱུར་པ་	གྱུར་པ་	VERB
ནང་པ་	ནང་པ་	NOUN
སངས་རྒྱས་པ་	སངས་རྒྱས་པ་	NOUN
འི་	གི་	PART
གཞུང་ལུགས་	གཞུང་ལུགས་	NOUN
བཤད་པ་	བཤད་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་	དེ་	DET
གཉིས་	གཉིས་	NUM
ཀྱི་	གི་	PART
ཁྱད་པར་	ཁྱད་པར་	NOUN
གང་ཞེ་ན་	གང་ཞེ་ན་	NO_POS
།		PUNCT
ཁ་ཅིག་	ཁ་ཅིག་	PRON
ན་རེ་	ན་རེ་	ADP
།		PUNCT
འདུས་བྱས་	འདུས་བྱས་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
མི་རྟག་པ་	མི་རྟག་པ་	OTHER
།		PUNCT
ཟག་པ་	ཟག་པ་	VERB
དང་	དང་	NO_POS
བཅས་པ་	བཅས་པ་	VERB
ཐམས་ཅད་	ཐམས་ཅད་	DET
སྡུག་བསྔལ་བ་	སྡུག་བསྔལ་བ་	NOUN
།		PUNCT
ཆོ་	ཆོ་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
བདག་མེད་པ་	བདག་མེད་པ་	ADJ
།		PUNCT
མྱ་ངན་	མྱ་ངན་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
འདས་པ་	འདས་པ་	VERB
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཞི་བ་	ཞི་བ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
ཆོ་	ཆོ་	NOUN
རྟགས་	རྟགས་	NOUN
ཀྱི་	གི་	PART
ཕྱག་རྒྱ་	ཕྱག་རྒྱ་	NOUN
བཞི་	བཞི་	NUM
ཁས་ལེན་པ་	ཁས་ལེན་པ་	NOUN
དང་	དང་	NO_POS
མི་	མི་	PART
ལེན་པ་	ལེན་པ་	VERB
འོ་	གོ་	PART
ཞེ་	ཅེས་	PART
ཟེ་	ཟེ་	VERB
རོ་	རོ་	NOUN
། །		PUNCT
འོ་ན་	འོ་ན་	NO_POS
གནས་མ་	གནས་མ་	PROPN
བུ་	བུ་	NOUN
འི་	གི་	PART
སྡེ་པ་	སྡེ་པ་	NOUN
སངས་རྒྱས་པ་	སངས་རྒྱས་པ་	NOUN
མ་ཡིན་པ་	མ་ཡིན་པ་	OTHER
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
བརྗོད་	བརྗོད་	VERB
དུ་	ལ་	PART
མེད་པ་	མེད་པ་	VERB
འི་	གི་	PART
བདག་	བདག་	PRON
ཁས་ལེན་པ་	ཁས་ལེན་པ་	NOUN
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
རོ་	རོ་	NOUN
།		PUNCT
ཁ་ཅིག་	ཁ་ཅིག་	PRON
ན་རེ་	ན་རེ་	ADP
དབང་ཕྱུག་	དབང་ཕྱུག་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
སྐྱབས་གནས་	སྐྱབས་གནས་	NOUN
སུ་	སུ་	ADP
འཛིན་པ་	འཛིན་པ་	VERB
ཕྱི་རོལ་པ་	ཕྱི་རོལ་པ་	NOUN
ཡིན་	ཡིན་	NO_POS
ལ་	ལ་	ADP
།		PUNCT
དཀོན་མཆོག་	དཀོན་མཆོག་	NOUN
གསུམ་	གསུམ་	NUM
སྐྱབས་གནས་	སྐྱབས་གནས་	NOUN
སུ་	སུ་	ADP
འཛིན་པ་	འཛིན་པ་	VERB
ནང་པ་	ནང་པ་	NOUN
སངས་རྒྱས་པ་	སངས་རྒྱས་པ་	NOUN
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
ཞེ་	ཅེས་	PART
ཟེ་	ཟེ་	VERB
རོ་	རོ་	NOUN
། །		PUNCT
དེ་ལྟ་ན་	དེ་ལྟ་ན་	NO_POS
དེ་བཞིན་	དེ་བཞིན་	OTHER
གཤེགས་པ་	གཤེགས་པ་	VERB
འང་	ཀྱང་	PART
ནང་པ་	ནང་པ་	NOUN
མ་ཡིན་པ་	མ་ཡིན་པ་	OTHER
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
དཀོན་མཆོག་	དཀོན་མཆོག་	NOUN
གསུམ་	གསུམ་	NUM
ལ་	ལ་	ADP
སྐྱབས་	སྐྱབས་	NOUN
སུ་	སུ་	ADP
མི་	མི་	PART
འགྲོ་བ་	འགྲོ་བ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
རོ་	རོ་	NOUN
། །		PUNCT
ཡང་	ཀྱང་	PART
ལ་ལ་	ལ་ལ་	PRON
ན་རེ་	ན་རེ་	ADP
།		PUNCT
རྟག་པ་	རྟག་པ་	VERB
འམ་	གམ་	PART
ཆད་པ་	ཆད་པ་	VERB
ར་	ལ་	PART
ལྟ་བ་	ལྟ་བ་	VERB
ནི་	ནི་	NO_POS
ཕྱི་པ་	ཕྱི་པ་	NOUN
ཡིན་	ཡིན་	NO_POS
ལ་	ལ་	ADP
།		PUNCT
བདག་མེད་པ་	བདག་མེད་པ་	ADJ
འི་	གི་	PART
ལྟ་བ་	ལྟ་བ་	VERB
ཅན་	ཅན་	PART
ནི་	ནི་	NO_POS
ནང་པ་	ནང་པ་	NOUN
འོ་	གོ་	PART
། །		PUNCT
ཞེ་	ཅེས་	PART
ཟེ་	ཟེ་	VERB
རོ་	རོ་	NOUN
། །		PUNCT
འོ་ན་	འོ་ན་	NO_POS
གྲུབ་མཐ་	གྲུབ་མཐའ་	NOUN
ས་	གིས་	PART
བློ་	བློ་	NOUN
མ་	མ་	PART
བསྒྱུར་བ་	བསྒྱུར་བ་	VERB
ཁ་ཅིག་	ཁ་ཅིག་	PRON
ཀྱང་	ཀྱང་	PART
ཕྱི་པ་	ཕྱི་པ་	NOUN
མུ་སྟེགས་པ་	མུ་སྟེགས་པ་	NOUN
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
ཉེར་ལེན་	ཉེར་ལེན་	NO_POS
གྱི་	གི་	PART
ཕུང་པོ་	ཕུང་པོ་	NOUN
ལ་	ལ་	ADP
རྟག་པ་	རྟག་པ་	VERB
འམ་	གམ་	PART
།		PUNCT
ཆད་པ་	ཆད་པ་	VERB
ར་	ལ་	PART
ལྟ་བ་	ལྟ་བ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
རོ་	རོ་	NOUN
། །		PUNCT
གནས་མ་	གནས་མ་	PROPN
བུ་པ་	བུ་པ་	NOUN
ནང་པ་	ནང་པ་	NOUN
མ་ཡིན་པ་	མ་ཡིན་པ་	OTHER
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
རོ་	རོ་	NOUN
"།

།"		PUNCT
ཡང་	ཀྱང་	PART
འགའ་ཞིག་	འགའ་ཞིག་	OTHER
ན་རེ་	ན་རེ་	ADP
ཚངས་པ་	ཚངས་པ་	PROPN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འབྲས་བུ་	འབྲས་བུ་	NOUN
ར་	ལ་	PART
འཛིན་པ་	འཛིན་པ་	VERB
ཕྱི་པ་	ཕྱི་པ་	NOUN
མུ་སྟེགས་པ་	མུ་སྟེགས་པ་	NOUN
ཡིན་	ཡིན་	NO_POS
ལ་	ལ་	ADP
།		PUNCT
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
གསུམ་	གསུམ་	NUM
འབྲས་བུ་	འབྲས་བུ་	NOUN
ར་	ལ་	PART
འཛིན་པ་	འཛིན་པ་	VERB
ནང་པ་	ནང་པ་	NOUN
འོ་	གོ་	PART
ཞེ་	ཅེས་	PART
སྨྲ་	སྨྲ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
ན་	ན་	ADP
ཆད་པ་	ཆད་པ་	VERB
ར་	ལ་	PART
ལྟ་བ་	ལྟ་བ་	VERB
རྣམས་	རྣམས་	DET
ཕྱི་པ་	ཕྱི་པ་	NOUN
མ་ཡིན་པ་	མ་ཡིན་པ་	OTHER
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
འབྲས་བུ་	འབྲས་བུ་	NOUN
གང་ཡང་	གང་ཡང་	NO_POS
མི་	མི་	PART
འཛིན་པ་	འཛིན་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
རོ་	རོ་	NOUN
༑ ༑		PUNCT
དེས་ན་	དེས་ན་	NO_POS
གྲུབ་མཐ་	གྲུབ་མཐའ་	NOUN
ས་	གིས་	PART
བློ་བསྒྱུར་བ་	བློ་བསྒྱུར་བ་	NO_POS
གང་ཞིག་	གང་ཞིག་	NO_POS
ཡང་དག་པ་	ཡང་དག་པ་	ADJ
འི་	གི་	PART
བསླབ་པ་	བསླབ་པ་	VERB
གསུམ་	གསུམ་	NUM
ལ་	ལ་	ADP
མི་སློབ་པ་	མི་སློབ་པ་	NO_POS
ནི་	ནི་	NO_POS
མུ་སྟེགས་པ་	མུ་སྟེགས་པ་	NOUN
ཡིན་	ཡིན་	NO_POS
ཞིང་	ཞིང་	SCONJ
།		PUNCT
གྲུབ་མཐ་	གྲུབ་མཐའ་	NOUN
ས་	གིས་	PART
བློ་བསྒྱུར་	བློ་བསྒྱུར་	NO_POS
ན་	ནས་	PART
ཡང་དག་པ་	ཡང་དག་པ་	ADJ
འི་	གི་	PART
བསླབ་པ་	བསླབ་པ་	VERB
གསུམ་	གསུམ་	NUM
ལ་	ལ་	ADP
སློབ་པ་	སློབ་པ་	VERB
འམ་	གམ་	PART
།		PUNCT
བསླབ་པ་	བསླབ་པ་	VERB
མཐ་	མཐའ་	NOUN
ར་	ལ་	PART
ཕྱིན་པ་	ཕྱིན་པ་	VERB
ནི་	ནི་	NO_POS
ནང་པ་	ནང་པ་	NOUN
སངས་རྒྱས་པ་	སངས་རྒྱས་པ་	NOUN
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
།		PUNCT
ཁྱད་པར་	ཁྱད་པར་	NOUN
དེ་དག་	དེ་དག་	OTHER
དང་	དང་	NO_POS
ལྡན་པ་	ལྡན་པ་	VERB
འི་	གི་	PART
ནང་པ་	ནང་པ་	NOUN
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
ལ་	ལ་	ADP
གཉིས་	གཉིས་	NUM
ཏེ་	སྟེ་	PART
།		PUNCT
ཐེག་པ་	ཐེག་པ་	NOUN
ཆུང་བ་	ཆུང་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཐེག་པ་	ཐེག་པ་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
འོ་	གོ་	PART
། །		PUNCT
དང་པོ་	དང་པོ་	ADJ
ལ་	ལ་	ADP
གཉིས་	གཉིས་	NUM
།		PUNCT
ཉན་ཐོས་	ཉན་ཐོས་	NOUN
དང་	དང་	NO_POS
།		PUNCT
རང་	རང་	PRON
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
སོ་	སོ་	PART
། །		PUNCT
དང་པོ་	དང་པོ་	ADJ
ལ་	ལ་	ADP
དྲུག་	དྲུག་	NUM
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
དང་པོ་	དང་པོ་	ADJ
ངེས་པ་	ངེས་པ་	VERB
འི་	གི་	PART
ཚིག་	ཚིག་	NOUN
ནི་	ནི་	NO_POS
གཞན་	གཞན་	DET
བརྟེན་	བརྟེན་	VERB
ཐོ་	ཐོ་	VERB
སྒྲོགས་	སྒྲོགས་	VERB
ཞེས་་	ཞེས་པ་	PART
སྟེ་	སྟེ་	PART
།		PUNCT
སློབ་དཔོན་	སློབ་དཔོན་	NOUN
གཞན་	གཞན་	DET
ལ་	ལ་	ADP
བརྟེན་	བརྟེན་	VERB
