form	lemma	POS	morph
སྙོམས་པ་		
འཇུག་	འཇུག་	VERB
བྱ་བ་	བྱ་བ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
བརྗོད་པ་	བརྗོད་པ་	VERB
ས་	གིས་	PART
ཆུ་བོ་	ཆུ་བོ་	NOUN
ས་	གིས་	PART
གྲུབ་མཐའ་	གྲུབ་མཐའ་	NOUN
དུ་མ་	དུ་མ་	ADJ
ས་	གིས་	PART
རྒྱ་མཚོ་	རྒྱ་མཚོ་	NOUN
འི་	གི་	PART
ཐར་པ་	ཐར་པ་	VERB
གནས་ལུགས་	གནས་ལུགས་	VERB
གཅིག་པ་	གཅིག་པ་	ADJ
།		PUNCT
ཆུ་བོ་	ཆུ་བོ་	NOUN
དང་	དང་	NO_POS
རྒྱ་མཚོ་	རྒྱ་མཚོ་	NOUN
འི་	གི་	PART
གནས་	གནས་	NOUN
ཀྱི་	གི་	PART
གཉིས་	གཉིས་	NUM
ཀྱིའང་		NON_WORD
དཔེ་	དཔེ་	NOUN
བརྗོད་	བརྗོད་	VERB
དོ་	གོ་	PART
། །		PUNCT
འདི་	འདི་	DET
ས་	གིས་	PART
ཐར་པ་	ཐར་པ་	VERB
མང་པོ་	མང་པོ་	ADJ
།		PUNCT
གཅིག་	གཅིག་	NUM
གྲུབ་མཐའ་	གྲུབ་མཐའ་	NOUN
།		PUNCT
དང་	དང་	NO_POS
དུ་མ་	དུ་མ་	ADJ
དག་	དག་	DET
གིས་	གིས་	PART
བསྒྲུབ་པ་	བསྒྲུབ་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
དཔེ་	དཔེ་	NOUN
བརྗོད་པ་	བརྗོད་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
དེ་	དེ་	DET
ལ་	ལ་	ADP
རེ་ཞིག་	རེ་ཞིག་	NO_POS
དུ་མ་	དུ་མ་	ADJ
འི་	གི་	PART
ཆོ་	ཆོ་	NOUN
རྣམས་	རྣམས་	DET
ཀྱི་	གི་	PART
མཐ་	མཐའ་	NOUN
ར་	ལ་	PART
བརྗོད་པ་	བརྗོད་པ་	VERB
འི་	གི་	PART
གཟུང་བ་	གཟུང་བ་	VERB
སེམས་	སེམས་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
དངོས་པོ་	དངོས་པོ་	NOUN
དུ་མ་	དུ་མ་	ADJ
ནི་	ནི་	NO_POS
མང་པོ་	མང་པོ་	ADJ
ཉིད་	ཉིད་	DET
དེ་	དེ་	DET
།		PUNCT
གང་	གང་	NO_POS
གི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
གཅིག་	གཅིག་	NUM
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
རྣམ་པ་	རྣམ་པ་	NOUN
སྣ་ཚོགས་པ་	སྣ་ཚོགས་པ་	DET
འི་	གི་	PART
རིམ་པ་	རིམ་པ་	NOUN
ས་	གིས་	PART
འདི་	འདི་	DET
ས་	གིས་	PART
ཆོ་	ཆོ་	NOUN
ནི་	ནི་	NO_POS
དུ་མ་	དུ་མ་	ADJ
ས་	གིས་	PART
ནི་	ནི་	NO_POS
ཞེས་་	ཞེས་པ་	PART
ནི་	ནི་	NO_POS
ཐམས་ཅད་	ཐམས་ཅད་	DET
།		PUNCT
རྒྱུ་	རྒྱུ་	NOUN
དགེ་བ་	དགེ་བ་	VERB
འི་	གི་	PART
བཤེས་གཉེན་	བཤེས་གཉེན་	NOUN
ངན་པ་	ངན་པ་	VERB
དང་	དང་	NO_POS
རང་	རང་	PRON
གི་	གི་	PART
ཚུལ་བཞིན་	ཚུལ་བཞིན་	NOUN
མ་ཡིན་པ་	མ་ཡིན་པ་	OTHER
འི་	གི་	PART
བསམ་པ་	བསམ་པ་	VERB
།		PUNCT
མུ་སྟེགས་པ་	མུ་སྟེགས་པ་	NOUN
འི་	གི་	PART
སེམས་	སེམས་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
རྣམ་པ་	རྣམ་པ་	NOUN
དུ་མ་	དུ་མ་	ADJ
ར་	ལ་	PART
འདོད་	འདོད་	VERB
དོ་	གོ་	PART
། །		PUNCT
ཅི་	ཅི་	NO_POS
བཅོམ་ལྡན་འདས་	བཅོམ་ལྡན་འདས་	NOUN
དངོས་པོ་	དངོས་པོ་	NOUN
དུ་མ་	དུ་མ་	ADJ
ར་	ལ་	PART
།		PUNCT
དམིགས་	དམིགས་	VERB
ལགས་	ལགས་	AUX
སམ་	གམ་	PART
།		PUNCT
བཀའ་	བཀའ་	NOUN
བསྩལ་པ་	བསྩལ་པ་	NO_POS
།		PUNCT
ཆུ་བོ་	ཆུ་བོ་	NOUN
འི་	གི་	PART
རྒྱུན་	རྒྱུན་	NOUN
ནི་	ནི་	NO_POS
ཅི་	ཅི་	NO_POS
ཞེ་	ཅེས་	PART
བགྱི་	བགྱི་	VERB
འི་	གི་	PART
ལན་	ལན་	NOUN
།		PUNCT
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
འི་	གི་	PART
སྒྲ་	སྒྲ་	NOUN
ས་	གིས་	PART
ནི་	ནི་	NO_POS
སྲ་བ་	སྲ་བ་	VERB
ན་	ན་	ADP
།		PUNCT
ཉན་ཐོས་	ཉན་ཐོས་	NOUN
འཛག་པ་	འཛག་པ་	VERB
འམ་	གམ་	PART
འབབ་པ་	འབབ་པ་	VERB
འོ་	གོ་	PART
"།

།"		PUNCT
སོ་	སོ་	PART
། །		PUNCT
རྒྱ་མཚོ་	རྒྱ་མཚོ་	NOUN
ཉིད་	ཉིད་	DET
དང་	དང་	NO_POS
ཁྱད་པར་	ཁྱད་པར་	NOUN
དུའི་		NON_WORD
ལན་	ལན་	NOUN
།		PUNCT
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ནི་	ནི་	NO_POS
རོལ་མཚོ་	རོལ་མཚོ་	OTHER
ལ་	ལ་	ADP
ས་	གིས་	PART
ཕྱི་རོལ་	ཕྱི་རོལ་	NOUN
ལམ་	གམ་	PART
ལོགས་	ལོགས་	NOUN
།		PUNCT
དུ་	ལ་	PART
ཇི་ལྟ་		
ཆུ་བོ་	ཆུ་བོ་	NOUN
སི་	སི་	OTHER
ཏ་	ཏ་	OTHER
དང་	དང་	NO_POS
།		PUNCT
སིནྡྷཱུ་		NON_WORD
དང་	དང་	NO_POS
།		PUNCT
གངྒཱ་	གངྒཱ་	PROPN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
ཆུ་རྒྱུན་	ཆུ་རྒྱུན་	NOUN
རྒྱ་མཚོ་	རྒྱ་མཚོ་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
ར་	ལ་	PART
།		PUNCT
འབབ་	འབབ་	NO_POS
ཅིང་	ཅིང་	PART
རབ་ཏུ་	རབ་ཏུ་	NO_POS
འཁོར་བ་	འཁོར་བ་	NOUN
ལན་ཚྭ་	ལན་ཚྭ་	NO_POS
འི་	གི་	PART
ཆུ་		
རོ་	རོ་	NOUN
གཅིག་པ་	གཅིག་པ་	ADJ
།		PUNCT
འདི་	འདི་	DET
ནི་	ནི་	NO_POS
སིནྡྷཱུའི་		NON_WORD
ཆུ་	ཆུ་	NOUN
འོ་	གོ་	PART
། །		PUNCT
འདི་	འདི་	DET
ནི་	ནི་	NO_POS
གངྒཱའི་		NON_WORD
ཆུ་	ཆུ་	NOUN
འོ་	གོ་	PART
ཞེ་	ཅེས་	PART
སྣ་ཚོགས་	སྣ་ཚོགས་	DET
ཉིད་	ཉིད་	DET
དུ་	ལ་	PART
དམིགས་པ་	དམིགས་པ་	VERB
ར་	ལ་	PART
མི་	མི་	PART
།		PUNCT
འགྱུར་	འགྱུར་	VERB
ཏེ་	སྟེ་	PART
རྒྱ་མཚོ་	རྒྱ་མཚོ་	NOUN
ར་	ལ་	PART
མ་	མ་	PART
ཞུགས་	ཞུགས་	VERB
ཅི་ཙམ་	ཅི་ཙམ་	NO_POS
ན་	ན་	ADP
ཕྱེད་	ཕྱེད་	NUM
།		PUNCT
རོ་	རོ་	NOUN
། །		PUNCT
དེ་བཞིན་	དེ་བཞིན་	OTHER
དུ་	ལ་	PART
ཟབ་	ཟབ་	VERB
ཅིང་	ཅིང་	PART
གཏིང་དཔག་	གཏིང་དཔག་	NO_POS
དཀའ་བ་	དཀའ་བ་	VERB
འི་	གི་	PART
ཆོ་	ཆོ་	NOUN
ཀྱི་	གི་	PART
དབྱིངས་	དབྱིངས་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
ཕྱི་རོལ་	ཕྱི་རོལ་	NOUN
དུ་	ལ་	PART
གྱུར་པ་	གྱུར་པ་	VERB
འི་	གི་	PART
མུ་སྟེགས་	མུ་སྟེགས་	NOUN
བྱེད་	བྱེད་	VERB
རྣམས་	རྣམས་	DET
ཀྱི་	གི་	PART
བདག་	བདག་	PRON
དང་	དང་	NO_POS
།		PUNCT
འཚོ་བ་	འཚོ་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
སྐྱེས་བུ་	སྐྱེས་བུ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
གང་ཟག་	གང་ཟག་	NOUN
ཅེས་བྱ་བ་	ཅེས་བྱ་བ་	NO_POS
སྣ་ཚོགས་	སྣ་ཚོགས་	DET
ཉིད་	ཉིད་	DET
དོ་	གོ་	PART
།།		PUNCT
བཅོམ་ལྡན་འདས་	བཅོམ་ལྡན་འདས་	NOUN
ཅི་	ཅི་	NO_POS
འདི་	འདི་	DET
ར་	ལ་	PART
དེ་	དེ་	DET
ཁོ་ན་ཉིད་	ཁོ་ན་ཉིད་	NO_POS
དུ་མ་	དུ་མ་	ADJ
འི་	གི་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
ཉིད་	ཉིད་	DET
དུ་	ལ་	PART
ལགས་	ལགས་	AUX
སམ་	གམ་	PART
།		PUNCT
བཀའ་	བཀའ་	NOUN
བསྩལ་པ་	བསྩལ་པ་	NO_POS
མ་	མ་	PART
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
གང་ཞིག་	གང་ཞིག་	NO_POS
འདི་	འདི་	DET
ར་	ལ་	PART
དེ་	དེ་	DET
ཁོ་ན་	ཁོ་ན་	DET
ནི་	ནི་	NO_POS
གཅིག་	གཅིག་	NUM
ཏུ་	ལ་	PART
མངོན་པ་	མངོན་པ་	OTHER
འདོད་	འདོད་	VERB
དེ་	དེ་	DET
།		PUNCT
དེ་	དེ་	DET
ཁོ་ན་ཉིད་	ཁོ་ན་ཉིད་	NO_POS
དེ་	དེ་	DET
འི་	གི་	PART
ངོ་བོ་	ངོ་བོ་	NOUN
གཅིག་པ་	གཅིག་པ་	ADJ
ར་	ལ་	PART
བཟུང་བ་	བཟུང་བ་	VERB
ཉིད་	ཉིད་	DET
དོ་	གོ་	PART
། །		PUNCT
སྣ་ཚོགས་	སྣ་ཚོགས་	DET
ཉིད་	ཉིད་	DET
ནི་	ནི་	NO_POS
ཁྱོད་	ཁྱོད་	PRON
གསུངས་	གསུངས་	VERB
ན་	ན་	ADP
། །		PUNCT
མང་པོ་	མང་པོ་	ADJ
དམིགས་པ་	དམིགས་པ་	VERB
ར་	ལ་	PART
མི་	མི་	PART
འགྱུར་	འགྱུར་	VERB
རོ་	རོ་	NOUN
འི་	གི་	PART
ལན་	ལན་	NOUN
གང་	གང་	NO_POS
གི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
གཅིག་པུ་	གཅིག་པུ་	ADJ
དང་	དང་	NO_POS
མང་པོ་	མང་པོ་	ADJ
ཉིད་	ཉིད་	DET
དོ་	གོ་	PART
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ལ་	ལ་	ADP
མང་པོ་	མང་པོ་	ADJ
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ནི་	ནི་	NO_POS
དེ་	དེ་	DET
རྣམས་	རྣམས་	DET
ཀྱི་	གི་	PART
སེམས་	སེམས་	NOUN
འཛིན་པ་	འཛིན་པ་	VERB
།		PUNCT
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
གང་ཞིག་	གང་ཞིག་	NO_POS
དུ་མ་	དུ་མ་	ADJ
རྣམ་པ་	རྣམ་པ་	NOUN
གྲུབ་མཐའ་	གྲུབ་མཐའ་	NOUN
།		PUNCT
སྣ་ཚོགས་པ་	སྣ་ཚོགས་པ་	DET
དེ་	དེ་	DET
ནི་	ནི་	NO_POS
དམ་པ་	དམ་པ་	VERB
ས་	གིས་	PART
དངོས་པོ་	དངོས་པོ་	NOUN
དུ་མ་	དུ་མ་	ADJ
ར་	ལ་	PART
༑		PUNCT
དམིགས་པ་	དམིགས་པ་	VERB
ར་	ལ་	PART
མི་	མི་	PART
འགྱུར་	འགྱུར་	VERB
ཞིང་	ཞིང་	SCONJ
རིགས་པ་	རིགས་པ་	VERB
ས་	གིས་	PART
རྟོགས་པ་	རྟོགས་པ་	VERB
ར་	ལ་	PART
མི་	མི་	PART
འགྱུར་	འགྱུར་	VERB
རོ་	རོ་	NOUN
། །		PUNCT
གང་	གང་	NO_POS
གི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
རྟོག་པ་	རྟོག་པ་	VERB
།		PUNCT
དུ་མ་	དུ་མ་	ADJ
ཉིད་	ཉིད་	DET
ནི་	ནི་	NO_POS
དངོས་པོ་	དངོས་པོ་	NOUN
།		PUNCT
གཅིག་	གཅིག་	NUM
ལ་དུ་	ལ་དུ་	NOUN
མ་	མ་	NOUN
སྒྲོ་འདོགས་	སྒྲོ་འདོགས་	NOUN
།		PUNCT
འཇུག་	འཇུག་	VERB
སྟེ་	སྟེ་	PART
དཔེར་ན་	དཔེར་ན་	NO_POS
ཆུ་བོ་	ཆུ་བོ་	NOUN
རྣམས་	རྣམས་	DET
ཀྱི་	གི་	PART
དུ་མ་	དུ་མ་	ADJ
ཉིད་	ཉིད་	DET
རྒྱ་མཚོ་	རྒྱ་མཚོ་	NOUN
ར་	ལ་	PART
འཇུག་པ་	འཇུག་པ་	VERB
ལྟ་	ལྟ་	OTHER
སེམས་	སེམས་	NOUN
དང་	དང་	NO_POS
བདག་	བདག་	PRON
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ཡོད་	ཡོད་	VERB
དོ་	གོ་	PART
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
རིགས་པ་	རིགས་པ་	VERB
ས་	གིས་	PART
རྟོགས་པ་	རྟོགས་པ་	VERB
ར་	ལ་	PART
མི་	མི་	PART
འགྱུར་	འགྱུར་	VERB
ཞིང་	ཞིང་	SCONJ
།		PUNCT
ཀུན་རྫོབ་	ཀུན་རྫོབ་	NOUN
ཏུ་	ལ་	PART
རིགས་པ་	རིགས་པ་	VERB
ཡོད་པ་	ཡོད་པ་	VERB
དང་	དང་	NO_POS
ལྡན་	ལྡན་	VERB
དུ་	ལ་	PART
ཟིན་	ཟིན་	VERB
ཀྱང་	ཀྱང་	PART
དོན་དམ་པ་	དོན་དམ་པ་	NOUN
ར་	ལ་	PART
།		PUNCT
སེམས་	སེམས་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
གང་	གང་	NO_POS
གི་	གི་	PART
ཚེ་	ཚེ་	NOUN
ཆོ་	ཆོ་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
བདག་མེད་པ་	བདག་མེད་པ་	ADJ
ར་	ལ་	PART
ཞུགས་པ་	ཞུགས་པ་	VERB
དེ་	དེ་	DET
འི་	གི་	PART
ཚེ་	ཚེ་	NOUN
འང་	ཀྱང་	PART
དེ་	དེ་	DET
རྣམས་	རྣམས་	DET
ཀྱི་	གི་	PART
སྣ་ཚོགས་པ་	སྣ་ཚོགས་པ་	DET
ཉིད་	ཉིད་	DET
མི་	མི་	PART
འདོད་	འདོད་	VERB
དོ་	གོ་	PART
།།		PUNCT
དཔེར་ན་	དཔེར་ན་	NO_POS
རྒྱ་མཚོ་	རྒྱ་མཚོ་	NOUN
ར་	ར་	ADP
འདྲེ་	འདྲེ་	VERB
ཙམ་	ཙམ་	DET
ན་	ན་	ADP
མི་	མི་	PART
ཕྱེད་	ཕྱེད་	NUM
།		PUNCT
རྣམས་	རྣམས་	DET
ལ་	ལ་	ADP
ཆུ་བོ་	ཆུ་བོ་	NOUN
དུ་མ་	དུ་མ་	ADJ
ཉིད་	ཉིད་	DET
དུ་	ལ་	PART
ཞུགས་པ་	ཞུགས་པ་	VERB
འི་	གི་	PART
སོ་སོ་	སོ་སོ་	PRON
ར་	ལ་	PART
སྣང་བ་	སྣང་བ་	VERB
འི་	གི་	PART
དངོས་པོ་	དངོས་པོ་	NOUN
མེད་	མེད་	VERB
དོ་	གོ་	PART
། །		PUNCT
དེ་བཞིན་	དེ་བཞིན་	OTHER
དངོས་པོ་	དངོས་པོ་	NOUN
འི་	གི་	PART
གནས་ལུགས་	གནས་ལུགས་	VERB
།		PUNCT
དུ་མ་	དུ་མ་	ADJ
ཉིད་	ཉིད་	DET
ཀྱི་	གི་	PART
དངོས་པོ་	དངོས་པོ་	NOUN
མེད་པ་	མེད་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
དེ་	དེ་	DET
ཁོ་ན་ཉིད་	ཁོ་ན་ཉིད་	NO_POS
གཅིག་པ་	གཅིག་པ་	ADJ
འི་	གི་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
ཉིད་	ཉིད་	DET
དུ་	ལ་	PART
རྟོགས་པ་	རྟོགས་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
རོ་	རོ་	NOUN
༑ ༑		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
བུ་	བུ་	NOUN
འི་	གི་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
ས་	གིས་	PART
གང་	གང་	NO_POS
ལ་	ལ་	ADP
ས་	གིས་	PART
དེ་	དེ་	DET
ཁོ་ན་ཉིད་	ཁོ་ན་ཉིད་	NO_POS
རྙེད་པ་	རྙེད་པ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
ལགས་	ལགས་	AUX
།		PUNCT
ཇི་ལྟ་		
ནང་	ནང་	NOUN
དུ་	ལ་	PART
རྣམ་གནས་པ་	རྣམ་གནས་པ་	NO_POS
། །		PUNCT
བླ་མ་	བླ་མ་	NOUN
འི་	གི་	PART
ཞལ་ལ་	ཞལ་ལ་	NO_POS
ས་	གིས་	PART
རྙེད་པ་	རྙེད་པ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
། །		PUNCT
ཞེས་་	ཞེས་པ་	PART
ལ་	ལ་	ADP
།		PUNCT
བཀའ་	བཀའ་	NOUN
བསྩལ་པ་	བསྩལ་པ་	NO_POS
།		PUNCT
བླ་མ་	བླ་མ་	NOUN
འི་	གི་	PART
ཞལ་ལ་	ཞལ་ལ་	NO_POS
ས་	གིས་	PART
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
བླ་མ་	བླ་མ་	NOUN
ནི་	ནི་	NO_POS
སྔགས་	སྔགས་	NOUN
དང་	དང་	NO_POS
རྒྱུད་	རྒྱུད་	NOUN
དང་	དང་	NO_POS
མན་ངག་	མན་ངག་	NOUN
ཅན་	ཅན་	PART
ཏེ་	སྟེ་	PART
གང་ཞིག་	གང་ཞིག་	NO_POS
ཚིག་	ཚིག་	NOUN
གི་	གི་	PART
མན་ངག་	མན་ངག་	NOUN
རྙེད་པ་	རྙེད་པ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
རོ་	རོ་	NOUN
། །		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
མན་ངག་	མན་ངག་	NOUN
ངེས་པ་		
བསྟན་པ་	བསྟན་པ་	VERB
བཀའ་	བཀའ་	NOUN
སྩལ་པ་	སྩལ་པ་	VERB
།		PUNCT
མཚོན་བྱེད་	མཚོན་བྱེད་	OTHER
བསྟན་	བསྟན་	VERB
དུ་	ལ་	PART
མི་འདོད་པ་	མི་འདོད་པ་	NO_POS
ས་	གིས་	PART
མཚོན་བྱ་	མཚོན་བྱ་	OTHER
འི་	གི་	PART
དངོས་པོ་	དངོས་པོ་	NOUN
བསྟན་	བསྟན་	VERB
ནང་	ནང་	NOUN
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ནི་	ནི་	NO_POS
རྩ་	རྩ་	NUM
འི་	གི་	PART
མཛེས་པ་	མཛེས་པ་	VERB
འི་	གི་	PART
སྤྱི་བོ་	སྤྱི་བོ་	NOUN
ར་	ལ་	PART
ཇི་ལྟ་བུ་	ཇི་ལྟ་བུ་	NO_POS
འི་	གི་	PART
ལྷན་སྐྱེས་	ལྷན་སྐྱེས་	ADJ
མྱོང་	མྱོང་	VERB
བཞིན་	བཞིན་	NOUN
དུ་	ལ་	PART
བརྗོད་པ་	བརྗོད་པ་	VERB
ར་	ལ་	PART
མི་	མི་	PART
ནུས་པ་	ནུས་པ་	VERB
འི་	གི་	PART
།		PUNCT
གཟུགས་	གཟུགས་	NOUN
ཀྱི་	གི་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
གནས་པ་	གནས་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
མཛེ་	མཛེ་	VERB
སྤྱི་	སྤྱི་	DET
དེ་	དེ་	DET
ར་	ལ་	PART
ནམ་	ནམ་	PRON
དབུ་མ་	དབུ་མ་	PROPN
དེ་	དེ་	DET
།		PUNCT
མཁའ་	མཁའ་	NOUN
ལྔ་	ལྔ་	NUM
འི་	གི་	PART
ཆ་	ཆ་	NOUN
ས་	གིས་	PART
ཇརླུང་		NON_WORD
ལྔ་	ལྔ་	NUM
དེ་	དེ་	DET
དང་	དང་	NO_POS
རོ་	རོ་	NOUN
གཅིག་	གཅིག་	NUM
བདུད་རྩི་	བདུད་རྩི་	NOUN
ལྔ་	ལྔ་	NUM
ས་	གིས་	PART
བརྒྱན་པ་	བརྒྱན་པ་	VERB
ར་	ལ་	PART
བྱས་པ་	བྱས་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
གསང་བ་	གསང་བ་	VERB
འི་	གི་	PART
གནས་	གནས་	NOUN
ནི་	ནི་	NO_POS
མི་	མི་	PART
འཚལ་	འཚལ་	VERB
ཞིང་	ཞིང་	SCONJ
།		PUNCT
གི་	གི་	PART
ལན་	ལན་	NOUN
༑		PUNCT
པདྨ་	པདྨ་	NOUN
གསང་བ་	གསང་བ་	VERB
འི་	གི་	PART
གནས་	གནས་	NOUN
ཞེ་	ཅེས་	PART
གསུངས་	གསུངས་	VERB
ཏེ་	སྟེ་	PART
པདྨ་	པདྨ་	NOUN
འི་	གི་	PART
ལྟེ་བ་	ལྟེ་བ་	NOUN
ར་	ལ་	PART
ཅིའི་ཕྱིར་	ཅིའི་ཕྱིར་	NO_POS
མཛེས་པ་	མཛེས་པ་	VERB
འི་	གི་	PART
སྤྱི་བོ་	སྤྱི་བོ་	NOUN
ཞེ་	ཅེས་	PART
བྱ་	བྱ་	VERB
ཞེ་ན་	ཅེ་ན་	PART
།		PUNCT
རྩ་	རྩ་	NUM
མཛེས་པ་	མཛེས་པ་	VERB
འི་	གི་	PART
སྤྱི་བོ་	སྤྱི་བོ་	NOUN
འི་	གི་	PART
ཕྱོགས་	ཕྱོགས་	NOUN
སུ་	སུ་	ADP
ཁྲག་	ཁྲག་	NOUN
བྷ་	བྷ་	NO_POS
ལ་	ལ་	ADP
མཚོན་	མཚོན་	NOUN
།		PUNCT
དང་	དང་	NO_POS
།		PUNCT
ཁུ་བ་	ཁུ་བ་	NOUN
དྲི་ཆེན་	དྲི་ཆེན་	NO_POS
མཚོན་	མཚོན་	NOUN
༑		PUNCT
དང་	དང་	NO_POS
།		PUNCT
གཅི་བ་	གཅི་བ་	VERB
འཛིན་པ་	འཛིན་པ་	VERB
འི་	གི་	PART
རྩ་	རྩ་	NUM
ལྔ་	ལྔ་	NUM
འི་	གི་	PART
ཆ་	ཆ་	NOUN
ས་	གིས་	PART
ཇམཛེས་པ་	ཇམཛེས་པ་	NON_WORD
ར་	ལ་	PART
བྱ་	བྱ་	VERB
།		PUNCT
པ་	པ་	OTHER
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
དེ་ཡན་	དེ་ཡན་	NO_POS
ཆད་	ཆད་	VERB
ཀྱི་	གི་	PART
དང་པོ་	དང་པོ་	ADJ
འི་	གི་	PART
གསུམ་པ་	གསུམ་པ་	NUM
ན་	ནས་	PART
འབྱུང་བ་	འབྱུང་བ་	VERB
འི་	གི་	PART
དོན་	དོན་	NOUN
མཐར་ཐུག་	མཐར་ཐུག་	NOUN
ཏུ་	ལ་	PART
བཤད་	བཤད་	VERB
ན་	ནས་	PART
།		PUNCT
ད་ནི་	ད་ནི་	NO_POS
དེ་ཉིད་	དེ་ཉིད་	NOUN
ནང་	ནང་	NOUN
གི་	གི་	PART
དབྱེ་བ་	དབྱེ་བ་	VERB
ས་	གིས་	PART
སྦས་དོན་	སྦས་དོན་	OTHER
དུ་	ལ་	PART
ལྔ་པ་	ལྔ་པ་	NUM
འི་	གི་	PART
དང་པོ་	དང་པོ་	ADJ
དང་	དང་	NO_POS
།		PUNCT
དྲུག་པ་	དྲུག་པ་	NUM
འི་	གི་	PART
དང་པོ་	དང་པོ་	ADJ
འི་	གི་	PART
དགོངས་པ་	དགོངས་པ་	VERB
དང་	དང་	NO_POS
ཕྱོགས་	ཕྱོགས་	NOUN
གཅིག་	གཅིག་	NUM
ཏུ་	ལ་	PART
བྱ་	བྱ་	VERB
ཏེ་	སྟེ་	PART
འཆད་པ་	འཆད་པ་	VERB
ར་	ལ་	PART
བྱེད་	བྱེད་	VERB
དོ་	གོ་	PART
། །		PUNCT
སྤྱི་བོ་	སྤྱི་བོ་	NOUN
འི་	གི་	PART
བུ་ག་	བུ་ག་	NOUN
ན་	ནས་	PART
།		PUNCT
ནམ་མཁ་	ནམ་མཁའ་	NOUN
འི་	གི་	PART
གནས་	གནས་	NOUN
སུ་	སུ་	ADP
འོ་	གོ་	PART
། །		PUNCT
འབྱུང་བ་	འབྱུང་བ་	VERB
ལྔ་	ལྔ་	NUM
ཡང་ན་	ཡང་ན་	NO_POS
ཆུ་	ཆུ་	NOUN
དང་	དང་	NO_POS
མེ་	མེ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
དབང་ཆེན་	དབང་ཆེན་	OTHER
དང་	དང་	NO_POS
།		PUNCT
རླུང་	རླུང་	NOUN
དང་	དང་	NO_POS
དེ་	དེ་	DET
འི་	གི་	PART
བདེ་བ་	བདེ་བ་	VERB
དང་	དང་	NO_POS
ལྔ་	ལྔ་	NUM
འོ་	གོ་	PART
།།		PUNCT
བསིལ་བ་	བསིལ་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཚ་བ་	ཚ་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
རྡོ་		
པད་	པད་	NO_POS
གཉིས་	གཉིས་	NUM
ཀྱི་	གི་	PART
ཚ་བ་	ཚ་བ་	VERB
འི་	གི་	PART
རེག་པ་	རེག་པ་	VERB
སྲ་བ་	སྲ་བ་	VERB
ར་	ལ་	PART
འོང་	འོང་	VERB
།		PUNCT
མཚན་ཉིད་	མཚན་ཉིད་	NOUN
དང་	དང་	NO_POS
།		PUNCT
སུ་	སུ་	ADP
